Sample:	'1
File name:	Default_20230320_114115.FD3
Run date:	'11:34:53, 03/20/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	275.0/640.0	94.90
2	280.0/335.0	 2630
3	335.0/420.0	675.3
4	560.0/340.0	16.21
5	565.0/335.0	16.45

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	370.7	 5798	9999.9	 2950	77.82	21.36	18.11	14.96	13.78	12.02	11.87	11.78	10.77	9.971	9.877	8.996	9.307	8.976	9.204	9.458	9.161	9.277	9.587	9.812	10.10	9.936	9.829	9.784	9.576	9.885	9.995	9.683	9.732	9.605	9.034	8.721	8.109	7.554	7.125	6.706	6.415	6.289	6.030	6.109	5.970	5.862	7.185	19.38	43.31	45.45	20.32	7.160	4.471	4.139	4.098	3.883	3.803	3.561	3.389	3.133	2.871	2.714	2.478	2.435	2.385	2.270	2.146	1.872	1.701	1.607	1.385	1.227	1.076	0.889	0.849	0.711	0.622
235.0	124.9	 1712	 8738	9999.9	 3048	144.5	24.80	20.36	18.58	15.31	14.36	14.07	12.36	11.00	10.54	9.768	9.786	9.597	10.30	9.873	9.647	9.608	9.473	10.12	9.782	10.19	10.16	9.910	9.767	9.914	9.873	9.736	9.461	9.175	9.010	8.753	8.411	7.937	7.175	6.919	6.463	6.255	6.278	5.959	6.012	6.135	6.111	8.951	17.00	32.45	50.41	66.70	20.99	10.90	4.552	4.100	3.888	3.726	3.428	3.201	2.909	2.576	2.571	2.396	2.465	2.317	2.186	1.950	1.877	1.609	1.437	1.207	1.091	0.872	0.843	0.768	0.672
240.0	80.13	427.7	 3075	9999.9	9999.9	 2445	85.70	28.98	23.63	18.91	17.10	16.11	14.05	12.39	11.05	10.98	10.74	10.23	10.40	10.00	10.19	10.66	10.09	10.44	10.23	10.42	10.69	10.38	10.02	10.42	10.01	9.483	9.192	9.277	8.974	8.941	8.572	7.884	7.453	7.290	6.693	6.474	6.352	6.263	6.052	5.989	6.071	6.484	7.944	12.21	24.86	64.83	95.79	78.74	18.53	6.992	4.132	3.707	3.761	3.285	2.959	2.773	2.567	2.563	2.499	2.370	2.306	2.171	1.709	1.455	1.421	1.166	1.114	0.895	0.838	0.835	0.737
245.0	71.33	140.9	745.7	 5252	9999.9	9999.9	 1806	53.11	31.60	24.49	20.45	18.11	15.08	13.68	12.46	12.04	11.30	10.73	10.87	10.35	10.56	10.69	10.34	11.04	10.29	10.95	11.24	11.12	10.53	10.61	10.20	10.16	9.527	9.343	9.200	8.682	8.594	8.266	7.688	7.568	7.035	6.484	6.523	6.571	6.467	5.861	5.845	5.929	5.799	6.644	9.543	22.95	59.43	111.0	122.8	24.57	15.52	4.727	3.742	3.652	3.174	2.767	2.712	2.610	2.579	2.429	2.152	1.998	1.753	1.620	1.343	1.207	1.085	0.955	0.818	0.852	0.809
250.0	62.67	77.97	217.3	 1279	 5822	9999.9	9999.9	 7060	122.7	38.49	30.37	25.67	19.62	17.35	15.05	14.08	13.02	12.23	12.34	11.72	11.38	11.21	11.37	11.33	11.21	11.39	11.36	11.40	11.35	11.70	11.02	10.60	9.693	9.389	9.161	8.634	8.659	8.486	7.643	7.428	7.215	7.008	6.759	6.578	6.372	6.409	6.046	5.826	5.464	5.661	5.968	8.753	17.56	37.32	70.26	97.66	139.4	105.8	70.72	11.65	4.473	3.153	2.981	2.839	2.696	2.429	2.262	2.118	1.908	1.583	1.436	1.367	1.192	0.990	0.839	0.794	0.739
255.0	75.71	65.67	99.55	345.3	 1358	 3460	9999.9	9999.9	9999.9	156.1	48.67	35.42	28.29	22.64	19.33	16.79	15.52	13.95	13.68	13.13	12.77	12.23	12.21	12.10	12.36	12.05	11.61	12.32	12.01	12.40	11.62	11.45	10.39	9.702	9.299	8.542	8.271	8.600	7.894	7.660	7.516	7.054	7.000	7.119	6.640	6.403	6.300	6.115	5.571	5.343	5.166	5.678	7.543	11.80	19.30	26.53	53.55	119.1	215.4	190.2	26.07	14.80	3.832	3.167	2.992	2.704	2.401	2.276	2.040	1.615	1.528	1.448	1.212	1.060	0.945	0.818	0.776
260.0	78.44	61.14	69.45	132.3	372.0	845.5	 5000	9999.9	9999.9	 8570	124.3	50.33	38.46	29.02	23.99	20.52	17.92	16.73	15.85	13.82	13.86	13.01	12.76	12.63	12.63	12.35	12.52	12.99	12.53	12.66	12.29	12.00	10.45	9.844	9.517	8.939	8.427	8.070	8.196	7.821	7.488	7.446	7.167	7.038	6.863	6.626	6.452	5.967	5.822	5.369	5.078	5.033	5.352	6.145	7.805	9.576	15.48	35.19	97.85	205.3	270.1	179.1	23.40	10.08	3.224	2.689	2.650	2.464	2.084	1.792	1.679	1.500	1.315	1.246	1.004	0.944	0.882
265.0	81.78	60.01	63.21	80.77	154.5	261.3	 1237	 7768	9999.9	9999.9	 1417	97.29	51.22	37.48	29.67	24.19	20.31	18.69	17.20	15.22	15.16	14.18	13.70	13.20	13.40	12.67	12.98	13.70	12.85	13.22	12.80	12.14	11.23	10.24	9.759	9.107	8.654	7.896	8.148	7.850	7.628	7.638	7.425	7.265	7.149	6.873	6.605	6.213	5.733	5.593	5.044	5.039	4.945	5.002	5.162	5.740	7.028	11.27	26.08	65.31	161.5	294.1	313.7	156.5	18.37	4.478	2.858	2.625	2.278	1.908	1.822	1.489	1.409	1.369	1.097	1.033	0.888
270.0	96.33	70.00	61.78	66.61	88.69	134.4	356.1	 1898	 7911	9999.9	9999.9	9999.9	110.8	59.80	43.65	34.12	27.51	23.22	20.70	18.72	17.41	15.88	15.39	14.74	14.76	13.93	14.14	14.23	14.11	13.77	13.49	12.57	11.84	11.01	10.14	9.581	9.140	8.348	8.125	7.705	7.627	7.633	7.576	7.356	7.360	7.114	6.704	6.493	6.099	5.786	5.309	5.105	4.961	4.890	4.842	5.122	5.314	6.028	9.073	17.78	41.13	90.69	168.1	251.4	245.7	213.7	100.9	12.96	4.865	2.332	2.102	1.781	1.595	1.465	1.225	1.106	1.014
275.0	127.7	95.31	73.93	67.94	69.30	93.50	166.9	511.1	 1861	 3780	9999.9	9999.9	9999.9	121.6	69.01	48.93	38.06	31.69	27.39	23.30	20.66	18.78	17.40	17.26	16.31	15.32	15.19	14.55	15.20	14.63	14.39	13.28	12.68	11.76	11.21	10.08	9.749	8.910	8.244	8.022	7.910	7.519	7.607	7.708	7.644	7.291	7.171	6.812	6.422	6.121	5.578	5.307	5.294	4.870	4.736	4.867	4.891	5.106	5.501	7.216	12.29	23.23	40.62	61.29	92.36	219.7	399.1	424.9	160.6	17.36	3.103	1.994	1.934	1.665	1.535	1.296	1.223
280.0	170.9	114.1	87.15	69.83	69.01	76.02	114.9	217.3	516.4	973.3	 5431	9999.9	9999.9	 7043	107.0	68.86	51.44	39.07	32.62	26.90	24.11	21.67	19.37	18.70	17.52	16.72	16.59	15.89	15.63	15.51	15.11	13.95	12.79	12.54	11.58	10.98	10.54	9.541	8.699	8.071	7.973	7.597	7.722	7.754	7.749	7.506	7.463	7.012	6.595	6.104	5.869	5.590	5.143	5.118	4.797	4.763	4.948	4.891	4.763	5.203	5.905	8.359	12.16	16.82	24.07	60.59	167.2	366.4	511.5	220.2	26.07	10.86	2.374	1.979	1.740	1.531	1.431
285.0	227.0	158.9	119.6	94.69	77.51	78.56	98.08	156.8	248.2	357.9	 1429	 8513	9999.9	9999.9	 5436	95.74	68.38	50.10	41.02	33.03	28.20	24.25	22.25	20.37	19.22	18.09	17.91	17.48	16.84	16.56	15.44	15.14	13.47	13.08	12.33	11.41	10.64	10.03	9.240	8.630	8.228	7.795	7.835	8.147	7.936	8.157	7.625	7.515	7.029	6.686	6.111	5.730	5.137	5.456	5.029	5.193	4.943	4.829	4.597	4.641	4.718	5.301	5.932	7.098	8.620	16.86	41.64	109.1	265.6	469.9	558.9	198.9	20.23	4.494	2.038	2.015	1.729
290.0	355.4	256.8	208.1	154.8	110.7	102.9	120.3	160.0	240.6	320.5	599.8	 2294	 8832	9999.9	9999.9	9999.9	316.5	80.81	58.23	45.56	36.51	30.47	26.98	24.70	22.40	20.75	19.75	19.47	18.44	17.92	17.20	15.87	14.90	13.92	12.93	12.02	11.30	11.16	10.04	9.150	8.686	8.378	8.313	8.104	8.243	8.528	8.322	8.023	7.457	6.953	6.291	6.077	5.603	5.726	5.480	5.426	5.414	5.159	4.977	4.864	4.860	4.991	5.374	5.501	5.819	7.570	13.02	28.08	65.47	141.5	277.5	403.5	517.2	371.2	118.5	13.90	4.654
295.0	558.4	430.6	353.9	252.2	171.7	147.8	174.9	225.8	312.9	449.4	622.2	 1035	 2474	 3950	9999.9	9999.9	9999.9	386.8	92.54	65.84	52.30	41.69	34.38	30.57	27.49	24.91	22.80	21.46	20.82	20.37	19.24	17.65	16.42	14.72	13.98	12.96	12.45	12.03	10.89	10.48	9.267	9.164	8.787	8.743	8.479	9.356	9.106	8.768	8.180	7.575	6.979	6.880	6.094	5.845	6.033	5.745	5.890	5.276	5.571	5.355	5.273	5.382	5.596	5.977	6.038	6.454	7.611	11.08	19.05	35.81	65.88	97.33	172.8	366.4	710.9	790.9	199.3
