Sample:	'1
File name:	y2025051309ÐÁ¼¯Õ¢.FD3
Run date:	'11:30:04, 05/14/2025
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/610.0	95.50
2	230.0/345.0	3976
3	255.0/285.0	437.9
4	265.0/585.0	135.7
5	270.0/600.0	126.9
6	275.0/415.0	4556
7	275.0/430.0	4457
8	275.0/615.0	119.9
9	275.0/645.0	81.58
10	280.0/340.0	2348
11	280.0/625.0	104.6
12	285.0/640.0	82.56
13	345.0/415.0	2744
14	350.0/430.0	2690
15	460.0/345.0	10.59
16	475.0/350.0	10.82
17	500.0/445.0	12.65
18	505.0/275.0	2.711
19	510.0/280.0	3.025
20	545.0/410.0	14.15
21	565.0/345.0	11.29
22	575.0/340.0	11.22
23	575.0/415.0	14.10

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	58.84	740.0	2324	817.2	49.07	11.90	9.429	7.866	7.214	6.345	6.068	5.884	5.199	4.286	3.760	3.239	2.853	2.277	2.380	2.047	1.918	1.869	1.862	1.680	1.707	1.659	1.546	1.525	1.467	1.442	1.284	1.213	1.100	0.962	0.914	0.827	0.851	0.734	0.701	0.644	0.655	0.648	0.658	0.606	0.540	0.515	0.925	3.944	7.513	6.350	2.804	0.877	0.478	0.476	0.458	0.467	0.475	0.479	0.454	0.438	0.444	0.454	0.435	0.451	0.477	0.470	0.496	0.470	0.477	0.462	0.505	0.460	0.527	0.480	0.459	0.479	0.488
235.0	85.42	220.2	1338	2618	608.0	74.48	10.07	8.215	8.783	7.059	6.862	6.532	5.669	4.534	3.801	3.055	2.875	2.397	2.175	1.980	2.071	1.788	1.968	1.757	1.728	1.836	1.550	1.524	1.584	1.474	1.355	1.321	1.091	1.003	0.931	0.850	0.834	0.766	0.683	0.712	0.672	0.606	0.672	0.754	0.646	0.605	0.592	1.368	2.849	5.487	8.543	9.612	5.046	1.427	0.511	0.477	0.486	0.448	0.492	0.466	0.452	0.444	0.429	0.445	0.487	0.489	0.483	0.496	0.499	0.484	0.467	0.429	0.514	0.509	0.480	0.553	0.510
240.0	130.0	128.5	399.1	2103	2978	481.3	36.53	9.723	9.108	7.378	7.164	6.043	5.934	4.865	4.123	2.991	2.784	2.480	2.154	2.338	2.045	1.823	1.808	1.891	1.813	1.776	1.476	1.516	1.635	1.444	1.292	1.364	1.132	1.081	0.919	0.802	0.856	0.861	0.728	0.623	0.662	0.551	0.645	0.720	0.734	0.756	0.662	0.778	1.089	1.768	4.235	11.05	14.57	10.83	4.089	1.004	0.461	0.466	0.481	0.483	0.489	0.560	0.435	0.492	0.483	0.428	0.487	0.496	0.483	0.504	0.520	0.535	0.510	0.449	0.459	0.536	0.439
245.0	99.04	154.5	150.4	700.6	3067	3231	361.5	19.96	10.09	7.894	7.160	6.590	5.703	5.033	3.776	3.296	2.828	2.566	2.399	2.331	2.070	1.988	1.946	1.972	1.753	1.656	1.668	1.651	1.641	1.390	1.475	1.460	1.070	1.033	0.935	0.831	0.764	0.759	0.720	0.631	0.739	0.644	0.628	0.641	0.622	0.844	0.885	0.895	0.769	0.721	1.389	3.649	8.945	16.95	17.92	10.27	2.968	0.632	0.500	0.567	0.517	0.522	0.500	0.451	0.541	0.471	0.489	0.492	0.500	0.485	0.515	0.524	0.535	0.466	0.454	0.546	0.466
250.0	61.93	119.4	184.0	233.6	963.6	3002	3848	1256	81.67	10.94	9.287	7.562	6.265	5.350	4.776	3.688	3.318	3.010	2.522	2.392	2.141	2.050	1.891	1.959	1.989	1.874	1.625	1.712	1.500	1.539	1.469	1.413	1.160	1.076	0.968	0.857	0.742	0.768	0.685	0.658	0.653	0.641	0.635	0.633	0.623	0.658	0.650	0.868	1.043	0.849	0.807	1.271	2.485	5.465	10.27	15.75	20.47	18.64	10.76	3.360	0.722	0.538	0.545	0.481	0.510	0.527	0.489	0.484	0.517	0.513	0.540	0.539	0.506	0.489	0.477	0.559	0.533
255.0	52.61	59.19	133.0	245.8	289.3	758.4	2964	6098	1743	79.30	11.96	8.913	7.590	6.086	5.118	4.038	3.371	2.992	2.672	2.644	2.311	2.242	1.989	2.071	1.899	1.959	1.763	2.031	1.532	1.534	1.515	1.433	1.265	1.071	0.991	0.834	0.903	0.827	0.681	0.667	0.667	0.654	0.654	0.646	0.605	0.623	0.582	0.639	0.689	0.844	1.167	1.237	1.159	1.627	2.667	4.053	7.602	17.34	31.50	28.66	16.92	3.550	0.646	0.528	0.543	0.536	0.532	0.501	0.481	0.467	0.475	0.508	0.537	0.555	0.461	0.557	0.547
260.0	59.73	44.61	67.49	203.1	250.4	217.1	900.2	5039	6841	1273	35.26	11.33	8.484	6.954	6.048	4.258	3.739	3.274	3.345	2.785	2.333	2.200	1.987	2.376	2.003	2.020	1.842	1.888	1.668	1.647	1.597	1.388	1.234	1.051	1.052	0.868	0.824	0.817	0.683	0.692	0.658	0.678	0.643	0.614	0.608	0.661	0.596	0.582	0.579	0.593	0.894	1.354	1.420	1.088	1.058	1.357	2.212	4.913	13.68	29.64	42.79	27.13	13.11	2.116	0.612	0.607	0.507	0.522	0.490	0.561	0.507	0.488	0.540	0.564	0.468	0.604	0.519
265.0	53.85	41.38	40.07	104.2	264.2	187.6	235.2	1700	7269	6923	221.0	17.82	10.35	8.398	6.326	5.033	3.824	3.657	3.068	2.787	2.805	2.322	2.218	2.331	2.017	2.048	1.953	1.758	1.688	1.771	1.428	1.172	1.214	1.120	1.075	0.894	0.801	0.867	0.782	0.705	0.650	0.714	0.738	0.588	0.601	0.594	0.566	0.667	0.525	0.503	0.553	0.814	1.364	1.834	1.301	0.858	0.947	1.589	3.652	8.895	22.64	43.29	51.74	24.63	7.747	1.037	0.515	0.470	0.512	0.522	0.567	0.531	0.591	0.552	0.506	0.504	0.554
270.0	70.29	59.23	48.19	51.86	138.1	268.5	220.7	429.3	2362	7057	8323	829.1	53.81	11.29	8.175	6.292	4.711	4.174	3.180	2.987	2.736	2.680	2.270	2.272	2.283	2.097	1.980	1.820	1.764	1.763	1.452	1.301	1.263	1.132	1.128	1.023	0.858	0.827	0.786	0.764	0.697	0.737	0.762	0.703	0.705	0.695	0.590	0.624	0.570	0.564	0.499	0.585	0.769	1.137	1.551	1.661	1.599	1.264	1.365	2.528	5.740	12.71	25.18	37.88	38.02	41.93	16.71	6.961	1.040	0.603	0.611	0.571	0.574	0.540	0.566	0.574	0.596
