Sample:	'1
File name:	Default_20240316_152214.FD3
Run date:	'15:15:52, 03/16/2024
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/575.0	55.76
2	225.0/615.0	73.31
3	230.0/545.0	50.48
4	230.0/570.0	51.01
5	230.0/580.0	50.88
6	230.0/610.0	64.22
7	230.0/630.0	77.96
8	235.0/350.0	 5091
9	250.0/545.0	69.64
10	265.0/585.0	45.33
11	280.0/320.0	 5754
12	280.0/615.0	234.0
13	280.0/630.0	232.1
14	415.0/485.0	45.96
15	430.0/505.0	27.58
16	435.0/510.0	23.22
17	440.0/515.0	19.94
18	445.0/525.0	17.00
19	450.0/530.0	14.35
20	455.0/535.0	12.43
21	460.0/545.0	11.23
22	480.0/350.0	13.15
23	560.0/320.0	22.36

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	14.35	220.4	609.3	222.8	10.42	5.005	4.291	4.317	3.523	3.413	3.497	3.340	3.310	3.141	2.504	2.301	2.258	1.898	1.514	1.152	1.220	1.035	1.058	1.001	0.871	0.778	0.671	0.807	0.699	0.771	0.594	0.659	0.597	0.663	0.621	0.699	0.710	0.718	0.633	0.681	0.543	0.541	0.463	0.544	0.409	0.477	0.430	0.733	1.549	2.002	1.250	0.516	0.373	0.362	0.305	0.381	0.285	0.302	0.279	0.310	0.226	0.269	0.189	0.169	0.266	0.212	0.225	0.238	0.247	0.214	0.227	0.224	0.211	0.155	0.214	0.225	0.235
235.0	23.31	67.28	392.6	778.6	352.0	20.49	4.089	5.242	4.054	4.535	3.086	3.991	2.904	3.605	3.063	2.847	2.341	2.223	1.485	1.620	1.200	1.152	1.079	0.910	0.995	0.731	1.008	0.724	0.563	0.655	0.780	0.644	0.618	0.591	0.517	0.532	0.607	0.842	0.778	0.750	0.756	0.564	0.456	0.550	0.453	0.540	0.417	0.456	0.735	1.246	1.933	2.622	2.127	0.789	0.338	0.363	0.259	0.272	0.288	0.325	0.235	0.235	0.267	0.251	0.277	0.188	0.223	0.267	0.220	0.220	0.256	0.176	0.209	0.176	0.197	0.227	0.213
240.0	27.58	28.33	131.0	692.4	 1062	348.2	10.64	5.161	5.183	4.251	3.978	4.651	3.779	3.031	3.702	2.343	2.297	2.106	1.654	1.259	1.331	0.783	1.000	0.968	0.904	0.770	0.915	0.811	0.721	0.743	0.745	0.849	0.722	0.672	0.756	0.652	0.557	0.724	0.754	0.762	0.683	0.670	0.695	0.655	0.427	0.572	0.433	0.337	0.512	0.672	0.793	2.140	4.136	3.896	2.026	0.684	0.300	0.381	0.201	0.324	0.263	0.269	0.215	0.214	0.249	0.193	0.170	0.384	0.200	0.235	0.275	0.229	0.156	0.153	0.201	0.220	0.084
245.0	34.97	34.75	46.88	250.7	 1151	948.9	250.6	6.288	4.929	4.987	3.143	4.069	3.549	3.785	3.680	2.413	2.230	1.874	1.328	1.357	1.375	0.932	1.305	0.864	1.203	0.942	0.736	0.762	0.763	0.761	0.679	0.667	0.587	0.427	0.595	0.644	0.527	0.559	0.600	0.716	0.572	0.566	0.633	0.661	0.555	0.533	0.539	0.437	0.450	0.441	0.419	0.897	2.131	4.299	5.902	4.458	1.665	0.365	0.233	0.289	0.328	0.252	0.214	0.238	0.296	0.273	0.192	0.304	0.262	0.307	0.222	0.130	0.245	0.184	0.188	0.186	0.149
250.0	26.27	35.70	45.77	74.16	389.4	 1192	 1366	383.5	43.96	5.313	4.901	5.611	4.001	4.208	3.598	3.246	2.264	1.990	1.629	1.438	1.134	1.204	1.256	1.237	1.008	1.001	0.875	0.725	0.853	0.823	0.828	0.585	0.688	0.475	0.708	0.492	0.505	0.596	0.548	0.704	0.746	0.686	0.643	0.572	0.583	0.601	0.541	0.555	0.564	0.495	0.397	0.509	0.729	1.469	2.927	4.777	6.488	6.323	4.087	1.556	0.437	0.302	0.207	0.277	0.250	0.311	0.189	0.215	0.193	0.225	0.174	0.140	0.192	0.239	0.187	0.181	0.181
255.0	18.32	22.81	40.95	68.48	105.7	311.9	 1126	 2330	502.5	53.67	6.726	5.940	4.435	4.825	3.913	3.101	2.391	2.529	1.847	1.594	1.425	1.328	1.268	1.338	1.078	1.043	0.951	0.944	0.764	0.921	0.976	0.678	0.706	0.544	0.632	0.485	0.396	0.557	0.405	0.498	0.867	0.524	0.764	0.644	0.605	0.635	0.522	0.480	0.503	0.408	0.450	0.568	0.616	0.582	0.969	1.309	2.262	4.842	9.027	10.45	6.751	1.891	0.391	0.240	0.335	0.280	0.195	0.396	0.146	0.171	0.253	0.170	0.210	0.329	0.112	0.137	0.179
260.0	15.08	19.41	27.62	54.31	72.77	87.16	341.3	 1736	 2692	425.1	27.09	6.947	5.050	4.643	4.308	3.341	2.536	2.344	2.110	1.552	1.365	1.306	1.302	1.130	0.969	0.966	0.988	1.072	1.027	1.000	1.032	0.623	0.576	0.574	0.658	0.458	0.531	0.445	0.403	0.468	0.509	0.545	0.590	0.681	0.674	0.675	0.416	0.465	0.558	0.446	0.434	0.495	0.625	0.528	0.541	0.622	0.804	1.471	3.821	8.163	13.28	11.78	5.295	1.060	0.335	0.279	0.222	0.246	0.199	0.101	0.221	0.185	0.235	0.251	0.100	0.144	0.166
265.0	15.34	22.19	17.07	32.02	72.83	64.23	90.61	564.3	 2472	 2983	346.9	13.90	5.747	5.625	4.445	3.221	3.318	2.308	1.883	1.616	1.495	1.337	1.107	1.183	0.992	1.089	0.891	0.971	0.991	0.961	0.781	0.560	0.592	0.636	0.731	0.585	0.540	0.543	0.399	0.457	0.329	0.433	0.694	0.668	0.528	0.563	0.505	0.458	0.521	0.473	0.430	0.445	0.597	0.605	0.530	0.537	0.506	0.619	1.110	2.526	6.616	12.77	15.61	10.96	3.425	0.545	0.293	0.333	0.278	0.252	0.199	0.182	0.224	0.287	0.180	0.235	0.248
270.0	25.31	28.19	24.08	22.36	42.43	82.59	76.41	149.1	748.2	 2338	 3312	 1395	98.26	8.172	5.804	4.746	3.956	3.030	2.293	1.969	1.658	1.406	1.304	0.903	1.138	0.929	0.878	0.966	0.885	0.839	0.708	0.702	0.667	0.803	0.552	0.452	0.508	0.564	0.545	0.467	0.457	0.473	0.560	0.681	0.676	0.655	0.609	0.526	0.465	0.471	0.531	0.426	0.420	0.474	0.514	0.570	0.694	0.592	0.673	0.854	1.795	3.801	6.953	11.57	15.32	15.38	9.990	4.001	0.704	0.271	0.298	0.206	0.269	0.240	0.250	0.165	0.205
