Sample:	'1
File name:	Default_20230620_155440.FD3
Run date:	'15:48:19, 06/20/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
370.0	73.63	268.8	713.7	 1181	 1621	 1985	 2013	 1767	 1443	 1122	705.3	448.5	392.5	390.3	384.8	360.6	327.7	315.8	291.8	260.6	244.0	301.9	307.3	185.2	111.1	87.99	76.17	127.6	541.3	 2062	 3703	 2266	83.25	0.331	-1.328	-1.284	-2.493	-2.421	-2.488	-2.085	-2.032	-2.281	-2.148	-1.872	-1.058	-0.916	-1.340	-0.364	-0.110	0.367	1.442	1.601	2.526	2.518	3.709	4.266	4.270	3.800	2.822	1.729	1.718	1.547	1.193	0.662	-0.871	-0.955	-0.420	-1.215	-1.078	-0.928	-1.183	-1.057	-1.738	-1.218	-1.147	-1.114	-1.202
375.0	-6.327	266.1	703.3	 1068	 1575	 1872	 1899	 1657	 1357	 1051	680.2	432.2	399.7	391.7	376.6	355.6	346.2	340.2	306.0	287.5	253.8	238.9	288.3	320.8	172.9	113.4	82.64	81.04	155.3	485.5	 1179	 3848	 2825	106.4	0.992	-0.956	-1.554	-1.047	-2.728	-2.441	-1.853	-1.995	-2.433	-2.970	-1.567	-0.807	-0.456	-0.811	0.291	-0.018	0.675	1.390	2.144	2.786	2.900	3.314	2.669	2.319	1.868	1.081	1.864	0.745	1.262	0.613	-0.337	-0.819	-1.050	-0.939	-0.930	-0.821	-0.933	-1.187	-1.442	-0.703	-1.265	-0.647	-2.090
380.0	4.497	199.8	670.5	957.7	 1397	 1706	 1751	 1579	 1213	 1005	668.6	423.8	401.3	384.5	377.8	354.2	352.0	329.6	317.8	291.3	258.5	243.0	242.3	330.2	263.6	142.5	100.2	80.16	78.27	138.0	287.5	 1563	 4304	 1304	64.53	0.066	-1.521	-1.644	-2.523	-1.581	-2.122	-1.621	-2.446	-1.865	-1.750	-1.051	-0.332	-0.909	-0.203	0.623	0.489	1.841	1.692	1.881	2.565	3.077	2.259	1.941	3.726	1.679	1.431	0.857	-0.108	0.605	-0.940	-0.830	-1.090	-1.521	-0.916	-1.095	-1.183	-1.557	-1.644	-0.632	-1.616	-0.954	-1.238
385.0	-12.62	154.0	548.3	958.4	 1342	 1576	 1634	 1475	 1136	890.9	624.4	409.3	381.9	369.7	374.2	361.4	345.6	327.9	323.7	292.3	277.1	243.4	230.2	270.1	318.7	212.8	119.1	92.65	76.42	71.45	92.10	382.7	 2092	 3984	980.0	17.95	0.910	-0.791	-2.507	-1.683	-2.462	-1.740	-2.530	-1.838	-2.073	-1.288	-0.694	-0.175	-0.411	0.482	0.238	1.779	1.841	1.840	2.789	2.236	1.144	2.356	1.759	1.389	1.470	0.678	0.203	0.418	-0.592	-0.781	-0.658	-0.665	-1.051	-0.910	-0.966	-0.845	-0.977	-0.929	-1.594	-1.119	-1.417
390.0	-16.12	164.0	461.6	826.6	 1170	 1405	 1414	 1265	 1014	827.3	559.8	393.2	365.9	361.9	359.3	353.9	340.7	331.5	319.1	297.4	286.5	265.9	242.5	237.4	268.9	287.5	191.8	117.1	87.00	71.35	60.11	114.3	512.0	 1828	 3001	 1406	60.28	-0.550	-1.530	-0.716	-1.658	-2.485	-1.598	-1.755	-1.898	-1.522	-1.178	0.007	-0.700	0.237	0.297	0.773	1.471	1.380	1.779	1.373	1.544	1.529	1.635	0.590	1.057	-0.026	-0.640	-0.107	-0.553	-1.241	-0.432	-0.730	-1.012	-0.927	-1.555	-1.170	-0.819	-0.764	-1.591	-2.113	-0.931
395.0	-17.58	184.3	377.8	670.8	984.0	 1217	 1204	 1067	906.1	739.5	515.8	373.3	371.1	362.6	359.2	332.8	334.2	329.2	323.0	301.7	287.4	271.8	259.6	243.5	228.9	257.2	281.9	178.3	110.0	84.91	68.43	66.91	140.7	427.1	 1024	 3029	 1155	74.91	-0.632	-0.516	-0.832	-2.162	-2.170	-2.303	-1.879	-1.852	-1.417	-0.198	0.091	-0.043	-0.876	-0.209	0.169	1.038	0.917	0.431	0.666	1.127	1.296	0.539	0.603	-0.737	-0.510	-0.386	-0.359	-1.091	0.223	-0.984	-0.893	-1.363	-1.262	-0.728	-0.255	-0.950	-1.361	-1.576	-0.894
400.0	-24.50	85.37	370.9	593.7	822.4	 1099	 1114	997.7	839.4	674.0	468.4	404.7	375.3	364.9	349.9	339.1	332.5	310.8	306.2	304.7	284.1	275.0	259.0	243.1	228.1	221.1	271.0	240.1	138.0	100.3	78.74	60.04	66.34	118.2	248.5	 1323	 3108	980.1	37.84	-0.115	-0.346	-2.613	-2.142	-1.011	-2.320	-1.425	-1.846	-1.305	-0.752	-0.383	-0.053	-0.558	0.377	0.177	0.914	1.047	0.412	0.431	0.664	-0.594	-0.231	-0.742	-1.086	-0.085	-0.857	-0.929	-0.588	-0.305	-0.987	-1.418	-0.635	-0.409	-0.722	-1.334	-1.373	-2.117	-0.450
405.0	-81.68	85.78	315.2	547.8	770.9	928.2	959.2	908.4	767.1	606.2	457.8	366.8	369.1	350.1	341.6	318.1	321.1	317.1	306.2	303.7	288.4	278.4	266.6	253.9	232.3	215.0	228.3	270.1	200.4	121.3	89.48	70.24	58.34	55.29	75.27	324.3	 1667	 2962	702.7	8.056	-0.763	-1.523	-1.511	-0.972	-1.519	-1.663	-1.686	-1.377	-0.745	-0.057	-0.242	-0.273	0.007	0.154	0.162	0.780	0.921	0.841	0.293	-0.274	-0.494	-0.670	-0.626	-0.658	-1.633	-0.728	-0.730	-1.130	-0.490	-1.749	-0.829	-0.834	-1.229	-1.606	-1.481	-1.414	-0.496
410.0	-87.81	105.5	261.6	425.8	647.1	816.7	819.1	747.7	643.3	542.4	428.0	360.6	342.1	330.1	323.9	312.3	305.4	304.7	295.1	297.3	278.0	274.0	264.4	252.9	238.1	219.7	213.2	229.4	242.7	177.4	110.4	83.87	64.33	48.45	41.94	90.06	410.5	 1462	 2267	596.2	43.20	-0.312	-0.872	-1.112	-1.868	-1.657	-1.782	-1.702	-1.052	-0.608	-0.576	-0.450	0.172	0.155	0.442	0.402	0.495	0.413	0.229	0.071	-0.080	-0.737	-0.257	-0.856	-0.500	-1.189	-0.926	-1.317	-1.230	-1.047	-0.460	-1.006	-0.873	-1.086	-1.405	-1.148	-0.837
415.0	-126.6	31.06	183.9	395.2	535.0	657.1	679.6	618.3	530.5	483.0	410.2	336.4	319.6	332.5	321.5	297.6	288.6	291.0	282.6	280.2	280.2	268.7	256.4	250.1	237.3	225.8	209.5	202.0	207.3	233.5	157.9	96.18	73.60	54.87	42.79	43.29	106.7	336.3	822.2	 2229	941.4	50.15	-0.891	-1.660	-0.953	-1.491	-1.450	-1.558	-0.854	-0.590	-0.336	-0.311	0.253	-0.316	0.366	0.404	-0.011	0.418	-0.220	-0.820	-0.458	-1.200	-0.260	-0.966	-0.360	-1.405	-1.110	-1.586	-1.263	-1.148	-1.392	-1.033	-0.617	-0.753	-1.227	-1.383	-0.827
420.0	-62.55	28.49	149.2	331.5	472.2	554.8	605.9	545.9	482.7	424.8	385.4	334.4	310.9	313.7	305.1	295.9	278.4	280.2	275.6	275.2	265.8	260.2	253.3	248.7	236.3	225.2	207.6	198.9	186.4	216.9	206.3	119.9	84.94	62.49	47.20	36.30	39.85	87.87	196.8	 1094	 2367	721.6	14.07	-0.442	-1.596	-2.165	-1.794	-1.237	-1.213	-0.617	-0.406	-0.493	-0.110	-0.864	-0.208	0.165	-0.645	-0.009	-0.941	-1.014	-0.554	-1.259	-0.962	-0.559	-1.160	-1.353	-1.197	-1.146	-1.183	-1.345	-1.204	-1.228	-1.565	-0.924	-1.397	-1.740	-1.421
425.0	-71.35	1.088	130.6	287.8	437.4	477.6	543.2	525.0	456.1	396.6	367.2	313.4	316.1	304.2	296.2	283.6	283.8	265.3	268.2	261.6	260.1	252.5	253.2	239.3	238.2	222.1	211.9	197.6	184.6	187.5	218.1	165.6	93.48	68.48	51.60	38.28	31.11	33.55	53.23	274.3	 1393	 2154	120.4	3.098	-1.390	-1.508	-1.437	-1.215	-1.664	-0.616	-0.753	-0.565	0.136	-0.065	0.480	0.739	-1.277	0.225	-0.706	-0.588	-1.107	-1.006	-1.485	-0.666	-0.998	-0.914	-0.556	-0.716	-0.747	-1.254	-1.365	-1.353	-1.656	-0.833	-0.752	-1.513	-0.880
430.0	-58.42	-16.40	146.2	276.0	364.7	419.8	482.1	434.1	430.1	398.8	352.6	321.0	302.7	296.1	281.3	275.3	259.8	249.1	259.2	251.7	248.3	245.4	238.5	236.2	228.3	224.9	210.8	198.7	185.5	173.8	181.3	190.8	135.8	80.77	60.59	44.25	34.02	27.50	24.17	70.36	347.6	 1156	 1628	508.2	32.33	-0.171	-1.353	-0.951	-1.513	-0.709	-0.732	-0.539	-0.252	-1.101	0.379	-0.331	-1.172	-0.016	-0.785	-0.912	-0.708	-0.865	-0.513	-1.124	-1.579	-0.974	-0.928	-1.029	-1.206	-0.663	-1.165	-1.763	-1.371	-1.181	-1.078	-1.538	-0.820
435.0	-102.3	-23.15	135.9	233.4	314.3	372.1	433.5	402.0	412.3	360.9	334.4	327.5	284.1	294.9	274.4	259.8	252.3	239.8	240.8	235.3	236.6	234.9	230.6	232.0	221.2	216.9	211.6	201.0	183.2	175.7	158.9	167.0	174.8	117.7	73.47	52.52	39.40	28.71	22.93	27.15	86.42	265.3	689.7	 1859	783.3	35.37	-0.733	-0.771	-1.806	-0.951	-1.250	-1.408	-0.877	-0.551	-0.427	-0.533	-1.344	0.409	-0.434	-0.840	-0.816	-0.270	-0.470	-1.275	-1.574	-0.716	-1.365	-1.306	-2.173	-2.233	-1.025	-0.945	-1.262	-1.311	-1.096	-1.648	-1.554
440.0	-59.86	-0.272	53.38	174.9	308.5	342.4	369.9	384.6	375.6	354.7	319.4	329.0	297.0	287.7	279.6	241.4	233.7	232.6	229.8	224.5	226.3	225.7	224.5	229.4	218.7	219.8	209.1	199.6	186.5	174.0	164.1	147.9	165.5	147.5	88.78	58.88	42.33	34.07	25.94	20.23	30.48	66.90	168.0	994.3	 1998	580.2	8.786	-2.121	-1.183	-0.080	-0.653	-0.843	-1.243	-0.902	-0.642	-0.252	0.085	-1.116	0.050	-1.246	-1.181	-1.413	-0.431	-0.824	-1.188	-1.563	-1.773	-0.371	-1.393	-1.504	-0.563	-0.692	-1.312	-1.798	-1.206	-2.356	-1.338
445.0	-64.46	72.75	39.83	195.9	244.3	291.5	332.0	362.4	359.3	349.3	324.0	315.8	301.0	275.2	257.3	232.8	223.8	224.1	220.8	215.3	212.9	211.2	215.4	217.5	215.9	209.5	204.8	198.6	187.6	178.1	163.8	142.8	143.5	156.7	114.6	67.45	49.62	38.78	27.53	22.30	19.50	24.33	44.03	254.3	 1294	 1864	94.58	0.997	-0.213	-0.640	-0.687	-1.399	-0.778	-0.908	-1.099	-0.166	-0.489	-0.675	-1.159	-1.308	-0.925	-1.124	-1.526	-1.512	-1.501	-1.057	-1.188	-1.031	-1.012	-0.925	-1.144	-0.924	-0.470	-1.771	-1.510	-1.514	-1.214
450.0	-86.35	139.4	125.3	143.1	218.7	250.9	292.0	310.7	310.4	320.7	317.3	297.1	276.1	264.8	237.2	224.6	214.2	205.3	203.8	203.7	200.3	205.5	203.1	198.6	202.8	199.0	191.2	188.1	179.9	169.3	158.0	143.4	131.1	126.3	128.0	95.75	59.95	44.28	33.51	25.34	20.24	17.01	17.55	62.95	327.9	 1121	 1532	418.8	22.15	-0.737	-0.670	-1.231	-0.757	-1.145	-0.944	-1.006	-1.522	-0.904	-1.105	-1.075	-0.945	-0.709	-0.969	-1.524	-1.092	-1.041	-1.324	-1.156	-1.309	-1.026	-1.360	-1.070	-1.083	-1.480	-1.256	-1.807	-2.260
455.0	-103.9	98.47	436.2	143.7	178.1	226.3	259.8	258.3	261.2	282.9	288.8	289.9	264.8	251.1	228.6	202.7	199.8	200.0	195.8	189.3	188.1	190.0	183.7	183.7	185.8	188.7	179.7	176.7	171.5	163.4	152.7	141.3	124.5	108.9	110.2	115.3	77.63	48.93	36.78	29.18	23.37	17.54	13.29	21.80	78.70	257.4	714.5	 1738	572.4	17.15	-0.639	-0.528	-0.942	-1.264	-1.042	-0.536	-1.087	-1.710	-0.229	-1.747	-1.302	-0.680	-0.624	-1.328	-1.249	-1.494	-1.122	-1.749	-1.561	-1.531	-1.485	-1.622	-1.562	-1.080	-1.740	-1.029	-1.953
460.0	-175.9	-32.54	620.8	334.3	136.2	226.4	240.7	249.7	255.6	257.9	273.1	260.4	259.6	239.2	216.4	198.3	184.0	184.7	186.4	171.5	176.6	173.8	170.7	174.3	172.0	173.1	170.5	171.7	163.0	158.5	149.4	131.8	118.9	103.5	95.66	103.0	95.67	59.72	39.81	31.46	25.28	17.05	13.45	12.96	22.74	61.87	173.9	 1027	 1693	356.4	4.372	-0.371	-0.391	-0.952	-0.379	-1.253	-0.976	-1.676	-1.350	-1.721	-1.221	-1.572	-0.903	-1.509	-1.071	-1.773	-1.051	-1.840	-1.300	-0.869	-1.505	-1.785	-1.283	-1.105	-1.881	-1.528	-1.398
465.0	-141.5	-31.21	513.8	786.4	138.1	170.7	235.6	237.2	245.4	259.8	227.2	265.2	244.8	223.6	215.5	186.3	170.8	168.0	171.2	166.3	159.9	155.2	159.2	162.0	156.2	155.0	156.1	155.2	150.9	149.9	143.5	130.1	115.5	98.75	89.06	85.83	95.98	74.62	42.52	33.83	26.66	19.85	13.98	11.47	11.43	16.93	42.76	270.0	 1262	 1382	71.97	0.290	-0.402	-0.514	-0.762	-1.913	-0.324	-1.313	-1.252	-1.427	-1.902	-0.685	-1.350	-1.679	-0.640	-1.632	-0.742	-1.367	-1.368	-1.025	-1.455	-1.731	-2.328	-1.085	-2.369	-1.651	-1.873
470.0	-104.9	-61.09	179.8	 1091	570.3	156.5	183.7	196.7	235.5	236.0	234.9	244.2	220.8	212.2	186.9	174.7	156.2	153.5	151.7	147.0	144.8	142.6	142.7	147.4	146.3	143.5	142.8	139.8	139.0	136.9	134.4	120.6	109.9	94.95	82.88	75.74	76.99	79.26	55.43	36.26	28.17	21.50	16.37	11.64	9.082	8.544	13.34	63.87	328.0	972.2	920.0	336.3	12.88	0.022	-0.848	-0.919	-0.708	-1.363	-0.796	-1.602	-1.480	-1.311	-1.100	-1.494	-1.363	-1.720	-0.934	-1.056	-1.161	-2.063	-1.643	-1.821	-1.633	-1.781	-1.183	-1.818	-1.743
475.0	-109.0	-64.92	-11.43	621.7	 1407	206.9	177.0	175.3	206.5	211.9	210.1	199.6	191.6	185.1	164.1	147.3	135.0	136.3	138.2	128.2	131.9	122.9	124.5	125.9	129.4	128.1	128.3	126.0	126.1	121.4	120.0	107.8	98.21	88.18	77.05	70.58	62.69	65.88	65.66	42.78	29.43	21.92	16.27	13.20	9.372	7.284	6.832	17.48	75.82	222.0	529.6	 1199	405.4	10.67	-0.173	-0.728	-1.632	-1.209	-2.247	-2.014	-1.564	-1.073	-0.538	-1.564	-1.463	-1.232	-1.997	-2.123	-1.033	-1.146	-1.558	-1.703	-1.782	-0.961	-1.785	-2.145	-2.111
480.0	-95.29	-27.65	40.75	225.1	 1536	619.4	140.0	141.9	198.4	194.3	192.4	198.6	182.8	169.0	148.5	138.5	122.9	122.2	119.6	116.5	120.9	113.1	116.3	119.5	118.9	114.9	118.7	115.6	115.6	115.2	111.1	100.9	93.31	82.34	72.50	66.72	58.41	52.03	60.45	51.59	32.05	23.01	17.12	13.79	9.790	8.864	6.260	7.641	20.12	51.60	133.0	764.3	 1167	88.93	1.963	-0.652	-1.099	-1.705	-1.835	-1.884	-1.852	-0.981	-1.246	-1.986	-1.530	-1.128	-1.291	-1.548	-1.459	-1.278	-1.803	-1.812	-1.481	-1.471	-1.200	-2.345	-2.002
485.0	-104.0	-60.84	-62.30	60.52	 1042	 1320	134.5	141.1	184.9	181.1	172.1	192.8	172.6	159.6	142.5	136.0	115.9	116.0	112.7	110.4	108.6	105.9	107.7	107.2	107.8	108.3	116.5	109.6	106.8	105.3	105.0	95.74	91.30	77.44	70.02	60.74	54.07	47.31	48.60	54.55	38.67	24.82	18.70	13.87	10.54	9.800	6.448	4.630	7.965	14.22	31.69	210.1	918.7	790.8	63.72	-0.122	-0.868	-1.359	-1.513	-1.131	-1.877	-0.990	-1.767	-1.584	-1.605	-1.276	-0.861	-1.165	-0.838	-1.479	-1.130	-2.092	-1.354	-1.458	-1.451	-2.130	-2.184
490.0	-149.4	-87.29	-10.11	25.13	375.7	 1600	725.1	131.5	163.1	156.7	157.9	161.7	162.0	143.3	127.5	117.5	102.7	102.0	101.9	99.88	97.12	94.58	95.12	96.23	97.07	96.61	101.4	96.76	98.01	92.91	96.75	89.49	83.42	73.52	67.24	56.78	51.20	44.19	39.86	43.20	45.33	30.89	19.14	14.33	12.02	9.503	7.518	5.592	5.426	5.763	8.458	47.58	243.8	671.6	842.8	309.0	13.33	-0.417	-1.371	-0.789	-1.285	-1.273	-1.670	-1.211	-1.947	-1.578	-1.551	-1.495	-1.848	-1.173	-1.225	-1.912	-2.052	-1.278	-2.033	-1.735	-2.029
495.0	-163.6	-83.22	20.20	6.160	109.4	837.9	 1832	250.9	127.8	149.4	138.0	146.3	145.9	127.4	114.3	108.7	99.52	92.48	90.61	88.70	81.66	83.45	83.03	84.32	83.23	85.05	86.02	87.82	85.90	80.63	87.03	79.70	74.29	65.25	61.07	53.85	46.61	42.80	37.95	34.19	36.95	36.20	25.87	14.73	12.35	9.695	7.423	5.677	4.681	4.013	2.950	11.18	55.55	153.0	476.3	 1146	409.4	8.186	-1.064	-0.513	-0.905	-2.003	-1.753	-1.781	-2.202	-1.285	-1.350	-1.209	-1.628	-1.583	-1.139	-1.241	-2.211	-1.584	-2.191	-1.286	-2.283
500.0	-107.6	-59.96	-25.68	5.998	73.31	257.2	 2046	737.5	118.1	131.0	129.8	125.2	130.8	119.6	104.5	95.51	88.55	84.79	75.93	78.66	76.63	74.64	75.82	75.53	74.33	81.88	79.76	77.14	76.78	74.08	79.27	73.20	67.93	61.46	55.37	48.02	43.30	38.49	34.11	31.01	29.60	35.76	32.00	18.07	11.48	8.770	8.403	5.827	4.156	3.076	2.828	3.887	12.29	34.73	118.3	732.6	 1119	90.14	1.323	-1.378	-0.645	-1.191	-1.982	-1.335	-1.660	-1.243	-2.050	-1.935	-1.853	-1.351	-1.687	-1.361	-1.612	-1.860	-1.969	-2.134	-1.597
505.0	-86.27	-89.29	-50.38	-25.66	45.64	109.3	 1300	 1626	141.0	116.6	101.9	124.9	122.7	105.7	98.28	83.05	78.81	77.19	70.52	71.04	69.56	68.48	68.30	67.33	66.79	70.14	69.09	69.23	74.46	68.18	68.08	65.97	59.70	54.72	49.75	44.47	39.65	37.72	32.87	27.13	25.83	29.06	31.23	20.90	11.23	9.391	7.315	5.402	5.185	3.607	3.366	1.976	3.749	8.091	27.47	197.1	855.5	799.0	72.73	-1.495	-1.442	-1.231	-1.307	-1.232	-1.454	-1.916	-1.724	-0.810	-2.301	-1.467	-1.525	-1.752	-1.945	-2.123	-1.729	-1.691	-1.458
510.0	-130.2	-117.3	-112.1	-0.234	39.40	44.46	428.8	 1981	825.6	88.70	97.08	105.1	113.1	93.85	85.46	72.40	70.24	64.54	60.69	59.63	57.81	56.85	55.27	58.10	59.30	59.98	60.02	60.79	63.76	58.69	60.47	56.62	52.95	49.47	43.56	39.10	36.13	32.56	29.51	24.94	21.56	19.08	24.86	24.76	15.78	10.30	7.478	5.770	4.877	3.868	2.767	1.969	1.785	2.885	6.644	44.14	225.5	629.8	771.7	272.4	11.39	-1.116	-1.880	-1.747	-1.549	-1.920	-1.267	-1.417	-1.787	-2.085	-1.397	-2.221	-1.814	-1.862	-2.001	-1.739	-1.425
515.0	-73.52	-120.3	-65.74	-8.846	28.58	46.63	134.5	993.5	 2057	221.8	86.75	87.28	89.21	87.19	66.83	60.52	61.67	51.38	49.58	49.98	51.36	48.70	48.73	49.05	46.41	48.95	50.04	51.94	52.02	50.03	49.03	48.72	45.03	42.94	37.36	34.75	30.51	27.83	25.38	24.51	19.52	16.85	16.48	18.73	20.20	12.06	7.866	6.507	4.964	2.772	2.854	2.036	1.617	0.937	1.813	8.603	50.37	142.6	386.6	911.5	338.0	6.424	-1.627	-1.619	-1.719	-1.727	-1.386	-1.287	-2.001	-2.219	-2.443	-2.259	-1.908	-2.392	-2.196	-1.850	-1.804
520.0	-110.3	-119.8	-74.80	-37.54	47.22	33.74	55.68	326.1	 2282	822.9	89.55	72.38	76.31	69.59	61.49	52.36	53.87	46.30	45.68	43.78	39.45	41.89	42.88	41.83	44.02	42.01	43.23	46.01	44.92	45.05	45.37	44.32	40.10	37.47	33.02	32.21	28.51	23.52	23.73	21.67	17.36	14.67	12.12	14.05	18.03	15.91	8.542	5.951	3.079	2.994	2.485	1.477	1.092	0.923	0.582	2.496	11.71	32.84	93.70	544.5	850.1	85.68	0.579	-2.066	-1.431	-1.481	-2.002	-1.858	-1.709	-1.882	-1.634	-1.903	-1.484	-2.532	-1.812	-2.355	-2.358
525.0	-126.2	-85.57	-59.72	-41.12	21.76	58.05	28.01	104.4	 1404	 1562	99.84	76.30	63.97	69.29	57.14	48.71	40.55	44.74	40.59	37.40	35.08	39.62	37.69	35.81	38.19	39.08	39.54	39.77	38.54	38.20	42.18	39.76	36.70	33.37	31.84	28.35	26.78	20.26	21.03	17.85	14.93	13.72	11.76	11.27	11.56	17.52	11.22	5.685	3.885	3.611	2.878	0.821	1.577	0.464	0.111	0.372	2.432	7.194	20.34	143.4	611.1	682.9	65.86	-1.351	-2.148	-1.456	-1.795	-1.948	-1.866	-2.340	-1.245	-1.965	-1.604	-2.062	-1.412	-2.476	-2.054
530.0	-144.6	-92.80	-81.08	-48.58	3.639	66.57	32.29	45.81	427.7	 1969	759.3	59.69	44.89	49.87	49.10	42.58	38.82	35.97	37.01	33.56	30.80	33.12	32.48	31.06	31.99	32.25	34.30	34.25	33.51	34.30	33.56	31.98	32.00	28.60	25.65	23.95	22.64	17.78	16.72	14.37	12.87	12.09	9.387	8.900	8.387	12.61	13.89	7.914	4.520	2.851	2.025	1.567	0.918	1.332	0.466	-0.112	0.040	0.977	4.236	32.35	157.0	456.1	562.5	211.6	9.256	-1.442	-1.269	-1.679	-1.905	-1.917	-1.649	-1.370	-1.747	-2.013	-1.836	-1.762	-2.348
535.0	-128.4	-98.63	-94.72	-52.95	-6.847	64.45	36.07	14.33	119.3	844.1	 1869	168.1	37.96	45.53	41.97	37.35	33.57	29.81	26.53	30.42	29.13	30.11	29.92	26.78	24.72	27.72	28.15	27.83	27.83	27.68	27.49	26.77	25.10	23.69	21.16	20.93	19.50	15.64	12.82	12.17	10.77	11.46	8.532	7.099	6.882	7.454	10.46	10.89	5.768	3.378	1.318	0.887	1.153	1.180	0.458	0.413	-0.496	-0.592	0.058	6.667	34.81	101.6	261.6	635.4	96.44	4.812	-1.895	-1.632	-2.034	-2.205	-1.838	-2.311	-1.747	-2.118	-2.066	-2.353	-2.335
540.0	-100.7	-85.59	-95.46	-32.73	-31.70	33.70	43.24	6.923	47.11	243.7	 1795	621.5	33.11	38.26	28.98	25.77	31.10	27.76	21.73	22.58	23.71	24.46	23.62	22.12	21.60	24.67	25.38	25.75	25.78	22.48	25.19	22.01	22.63	18.92	19.52	17.36	16.56	13.57	13.47	10.76	10.41	9.095	8.519	5.435	5.967	5.826	7.283	9.741	8.058	3.910	2.315	1.577	0.914	0.650	0.895	0.341	-0.358	-0.809	0.296	0.160	7.152	22.01	61.84	348.9	572.6	83.34	0.649	-1.889	-1.994	-2.133	-1.831	-2.686	-2.075	-2.040	-2.619	-1.806	-1.633
545.0	-71.36	-86.56	-76.85	-12.65	-44.25	-22.49	51.28	19.71	23.98	77.31	 1001	 1204	59.68	33.86	27.02	18.48	22.13	23.11	19.76	21.30	18.69	21.17	19.98	21.12	19.24	16.96	20.53	23.78	19.18	19.23	19.07	19.38	18.41	15.68	16.42	15.89	13.47	12.70	10.94	8.484	7.972	6.889	6.578	4.602	5.232	5.037	5.362	7.424	9.829	5.714	1.936	0.584	0.132	0.428	-0.015	-0.533	0.113	-0.677	0.076	-0.470	0.125	4.533	13.48	87.69	403.1	494.5	59.58	-1.814	-1.303	-2.153	-1.522	-2.016	-1.892	-2.332	-2.230	-1.483	-2.652
550.0	-107.0	-118.6	-83.18	-51.58	-43.35	-24.11	29.22	43.79	5.378	27.74	280.2	 1341	545.3	24.63	19.34	20.23	15.06	15.30	14.38	16.37	14.12	14.40	14.56	16.32	16.44	15.32	16.10	18.39	16.09	15.93	15.18	17.13	15.00	13.81	13.63	12.56	11.43	9.102	8.548	8.153	6.860	6.478	5.124	4.846	3.391	3.729	3.309	3.606	6.301	6.317	2.966	0.897	-0.232	-0.327	-0.247	-0.330	-0.657	-0.265	-0.829	-0.905	-0.831	0.234	2.142	18.46	102.0	298.4	388.8	150.6	5.285	-1.542	-1.580	-1.839	-2.007	-2.404	-2.331	-1.651	-2.124
555.0	-37.90	-99.46	-103.9	-40.03	-61.94	-32.14	5.687	49.79	13.44	15.31	75.07	534.7	 1281	92.21	13.34	8.845	11.49	14.11	10.11	10.97	9.727	12.31	11.52	13.06	10.02	12.66	11.70	13.40	13.27	13.06	10.29	12.78	13.56	10.30	8.949	9.162	8.685	6.254	6.266	6.281	4.718	4.506	4.189	3.946	1.934	3.318	1.874	1.333	3.759	4.513	3.532	1.519	0.510	0.265	-0.237	-0.827	-0.258	-1.425	-0.105	-1.263	-0.709	-1.002	-0.540	3.499	22.01	65.67	168.1	413.8	93.02	2.960	-1.403	-2.151	-2.163	-2.082	-1.930	-2.216	-2.374
560.0	-146.2	-108.0	-61.10	-47.98	-25.62	-18.84	-15.83	31.62	19.55	-3.851	20.54	136.2	 1246	438.8	15.37	13.84	6.738	10.35	5.691	7.773	6.916	9.404	8.356	7.658	7.646	9.973	7.759	10.50	10.41	9.581	10.47	9.850	10.18	7.795	6.186	6.512	6.784	4.275	4.397	4.450	4.338	3.639	3.332	2.891	2.085	2.008	1.572	0.664	1.325	3.511	4.154	1.930	-0.298	0.509	-0.599	-1.043	-0.154	-1.440	-0.485	-0.804	-1.100	-0.397	-1.466	-0.700	3.841	13.10	38.81	218.3	369.5	71.79	-0.773	-2.357	-1.841	-1.759	-1.916	-1.690	-2.889
565.0	-177.8	-80.38	-63.04	-59.47	-25.07	-18.43	-12.31	10.81	20.39	7.798	4.464	39.15	671.3	878.5	29.84	7.425	5.533	5.869	4.452	2.841	7.440	4.983	7.451	5.754	6.680	7.961	6.562	8.105	8.443	6.620	9.272	7.321	8.355	6.082	6.537	5.725	4.580	4.079	3.208	4.023	3.454	1.155	1.463	1.441	1.513	0.592	1.388	0.152	0.887	1.356	2.473	2.469	0.494	-0.548	-0.759	-0.830	-0.629	-0.223	-0.803	-1.300	-0.718	-1.615	0.385	-1.568	-0.624	1.997	8.087	53.80	250.9	304.7	45.71	-2.871	-1.491	-1.782	-1.720	-1.486	-2.134
