Sample:	'1
File name:	Default_20230221_152134.FD3
Run date:	'15:15:13, 02/21/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	235.0/350.0	 1165
2	255.0/285.0	167.8
3	265.0/580.0	45.48
4	275.0/610.0	63.61
5	280.0/335.0	 1334
6	280.0/620.0	58.58
7	475.0/355.0	4.834
8	570.0/335.0	6.764
9	580.0/345.0	6.534

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	17.67	349.7	588.8	87.48	2.525	1.901	1.723	1.602	1.391	1.267	1.146	1.200	1.140	0.895	0.736	0.709	0.669	0.579	0.509	0.470	0.443	0.403	0.386	0.361	0.338	0.343	0.260	0.268	0.272	0.257	0.210	0.229	0.172	0.151	0.183	0.255	0.279	0.258	0.234	0.207	0.210	0.172	0.163	0.142	0.144	0.134	0.137	0.366	0.744	0.954	0.457	0.162	0.076	0.087	0.068	0.069	0.069	0.074	0.058	0.053	0.043	0.047	0.035	0.047	0.042	0.041	0.042	0.041	0.029	0.020	0.032	0.026	0.029	0.026	0.031	0.030	0.022
235.0	7.357	126.0	720.3	517.2	118.7	5.854	1.940	1.881	1.406	1.319	1.259	1.051	1.080	1.036	0.776	0.767	0.731	0.648	0.536	0.374	0.479	0.424	0.410	0.375	0.329	0.322	0.235	0.270	0.270	0.282	0.240	0.192	0.192	0.157	0.138	0.159	0.269	0.273	0.201	0.194	0.176	0.142	0.148	0.141	0.135	0.125	0.136	0.147	0.334	0.801	1.488	1.825	1.062	0.250	0.084	0.050	0.083	0.130	0.069	0.044	0.027	0.043	0.054	0.042	0.044	0.056	0.063	0.031	0.015	0.020	0.029	0.028	0.046	0.057	0.022	0.017	0.006
240.0	9.141	34.90	304.6	 1065	450.3	147.5	3.265	2.164	1.505	1.539	1.464	1.245	1.254	0.953	0.818	0.837	0.785	0.639	0.530	0.456	0.455	0.436	0.404	0.359	0.316	0.324	0.278	0.365	0.215	0.333	0.274	0.243	0.181	0.185	0.181	0.135	0.220	0.244	0.228	0.215	0.228	0.190	0.175	0.216	0.172	0.165	0.139	0.131	0.181	0.275	0.782	2.159	3.313	2.349	0.982	0.128	0.079	0.081	0.062	0.024	0.029	0.042	0.065	0.039	0.032	0.038	0.063	0.051	0.020	0.037	0.081	0.029	0.040	0.037	0.020	0.023	0.016
245.0	11.36	22.50	79.98	607.4	994.8	 1237	96.12	2.650	1.992	2.048	1.246	1.653	1.244	1.065	1.048	0.951	0.859	0.648	0.519	0.585	0.436	0.545	0.468	0.304	0.371	0.333	0.271	0.313	0.243	0.294	0.204	0.208	0.213	0.177	0.181	0.166	0.149	0.202	0.253	0.217	0.210	0.203	0.197	0.192	0.141	0.143	0.168	0.185	0.181	0.140	0.286	0.814	2.276	4.043	4.456	2.526	0.548	0.089	0.048	0.056	0.065	0.059	0.073	0.047	0.051	0.039	0.051	0.031	0.025	0.018	0.049	0.026	0.031	0.016	0.014	0.020	0.028
250.0	10.98	24.25	47.14	163.6	448.8	 2411	 1700	151.9	9.496	2.559	1.465	1.740	1.318	1.189	1.090	0.938	0.813	0.705	0.582	0.530	0.498	0.519	0.445	0.448	0.355	0.345	0.283	0.332	0.315	0.283	0.218	0.205	0.192	0.165	0.160	0.167	0.138	0.149	0.222	0.243	0.219	0.202	0.213	0.192	0.191	0.145	0.170	0.208	0.207	0.202	0.216	0.285	0.639	1.436	2.660	4.331	5.613	4.747	2.446	0.685	0.093	0.057	0.099	0.045	0.049	0.037	0.043	0.051	0.043	0.044	0.043	0.026	0.031	0.019	0.029	0.013	0.025
255.0	7.780	13.80	55.44	90.09	113.6	788.6	 1885	 1963	209.7	8.930	2.437	1.833	1.529	1.397	1.404	1.034	0.892	0.752	0.663	0.472	0.444	0.439	0.434	0.362	0.418	0.356	0.303	0.346	0.364	0.342	0.234	0.216	0.186	0.195	0.158	0.196	0.143	0.123	0.123	0.190	0.230	0.193	0.205	0.225	0.213	0.161	0.157	0.141	0.146	0.256	0.345	0.347	0.317	0.401	0.692	1.112	2.420	5.423	8.779	8.265	3.988	0.756	0.101	0.076	0.070	0.043	0.060	0.062	0.045	0.040	0.043	0.020	0.020	0.016	0.040	0.036	0.017
260.0	8.190	7.856	30.60	88.16	73.39	193.1	699.2	 2316	 1725	152.2	4.268	2.638	1.703	1.572	1.622	1.137	0.998	0.920	0.670	0.625	0.584	0.512	0.592	0.410	0.439	0.357	0.335	0.399	0.343	0.243	0.290	0.179	0.214	0.184	0.202	0.179	0.173	0.093	0.139	0.151	0.178	0.212	0.194	0.247	0.188	0.170	0.175	0.142	0.120	0.188	0.292	0.473	0.470	0.342	0.305	0.345	0.680	1.622	4.252	8.839	11.07	7.952	2.724	0.268	0.062	0.043	0.058	0.049	0.048	0.067	0.046	0.019	0.031	0.021	0.040	0.027	0.019
265.0	8.551	6.987	13.47	57.65	101.5	81.09	175.6	997.6	 2452	 1443	98.71	3.379	2.228	2.042	1.792	1.108	1.035	1.129	0.718	0.615	0.560	0.512	0.519	0.379	0.431	0.360	0.373	0.310	0.405	0.286	0.302	0.221	0.212	0.218	0.166	0.116	0.145	0.123	0.096	0.132	0.126	0.181	0.236	0.219	0.206	0.169	0.186	0.143	0.132	0.148	0.157	0.297	0.503	0.607	0.469	0.227	0.222	0.468	1.119	2.957	6.983	11.93	12.28	6.505	1.449	0.069	0.068	0.050	0.051	0.045	0.041	0.047	0.032	0.029	0.047	0.020	0.029
270.0	10.19	8.841	10.59	21.38	66.74	110.8	94.47	251.6	917.3	 2374	 1604	483.3	19.01	2.705	2.067	1.451	1.387	1.135	0.843	0.720	0.610	0.655	0.509	0.447	0.456	0.421	0.372	0.395	0.395	0.307	0.310	0.248	0.189	0.212	0.188	0.182	0.122	0.164	0.108	0.121	0.116	0.127	0.160	0.209	0.203	0.188	0.224	0.195	0.178	0.137	0.152	0.174	0.219	0.337	0.476	0.643	0.565	0.408	0.381	0.736	1.779	3.847	6.614	9.510	10.81	9.174	4.991	1.257	0.113	0.066	0.040	0.045	0.034	0.031	0.042	0.035	0.023
275.0	12.21	15.81	14.88	13.15	23.93	75.38	143.1	122.9	222.6	678.5	 1550	 2261	637.6	14.59	3.084	1.713	1.725	1.380	1.017	0.802	0.755	0.548	0.545	0.487	0.530	0.394	0.368	0.494	0.363	0.385	0.341	0.230	0.221	0.195	0.153	0.198	0.140	0.150	0.147	0.104	0.140	0.141	0.105	0.213	0.213	0.176	0.252	0.186	0.147	0.213	0.198	0.131	0.165	0.190	0.245	0.372	0.704	0.857	0.741	0.448	0.522	1.008	1.642	2.418	3.781	8.184	13.75	14.16	7.072	1.175	0.083	0.091	0.029	0.052	0.036	0.022	0.033
280.0	15.86	23.20	23.96	15.75	15.86	35.12	119.5	159.8	103.9	184.8	564.6	 1930	 2185	115.1	6.804	2.716	1.957	1.563	1.133	1.007	0.678	0.637	0.669	0.564	0.588	0.479	0.455	0.480	0.407	0.331	0.276	0.261	0.235	0.210	0.171	0.200	0.197	0.137	0.130	0.142	0.145	0.102	0.126	0.155	0.207	0.222	0.298	0.260	0.221	0.216	0.217	0.161	0.164	0.172	0.182	0.240	0.350	0.675	0.822	1.020	0.591	0.466	0.550	0.718	1.039	2.338	5.855	11.80	16.27	12.76	3.911	0.339	0.078	0.053	0.045	0.038	0.033
285.0	17.75	29.86	37.75	25.71	18.69	24.47	64.15	167.8	152.0	97.52	181.2	765.7	 2151	 1971	87.69	3.785	2.354	1.782	1.336	1.002	0.906	0.841	0.800	0.600	0.716	0.559	0.503	0.505	0.400	0.408	0.345	0.253	0.268	0.289	0.170	0.208	0.207	0.148	0.147	0.153	0.114	0.151	0.125	0.135	0.177	0.170	0.266	0.339	0.289	0.255	0.257	0.198	0.182	0.178	0.201	0.186	0.254	0.320	0.522	1.107	1.194	0.846	0.463	0.414	0.504	0.775	1.649	3.656	8.353	15.15	16.12	9.065	1.628	0.112	0.057	0.051	0.040
