Sample:	'1
File name:	»´ºÓËÄ°ÓÏÂ.FD3
Run date:	'11:04:30, 04/03/2024
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/590.0	68.87
2	225.0/605.0	70.06
3	230.0/330.0	1109
4	230.0/395.0	614.4
5	230.0/595.0	68.16
6	230.0/645.0	53.13
7	235.0/385.0	633.0
8	235.0/410.0	595.1
9	240.0/520.0	202.6
10	245.0/530.0	159.4
11	250.0/545.0	138.8
12	255.0/415.0	574.1
13	255.0/560.0	113.1
14	260.0/285.0	465.0
15	260.0/405.0	572.0
16	260.0/440.0	548.5
17	260.0/570.0	91.20
18	265.0/585.0	96.65
19	270.0/300.0	1104
20	270.0/595.0	96.26
21	275.0/305.0	1368
22	275.0/610.0	95.93
23	280.0/310.0	1375
24	280.0/625.0	80.99
25	285.0/635.0	59.83
26	310.0/350.0	343.4
27	315.0/355.0	339.8
28	320.0/360.0	339.3
29	325.0/370.0	335.5
30	330.0/375.0	339.6
31	335.0/380.0	344.1
32	455.0/330.0	5.662
33	460.0/335.0	5.502
34	520.0/285.0	3.221
35	550.0/305.0	6.898
36	565.0/310.0	7.154
37	570.0/315.0	7.055

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	32.54	1484	5431	2136	83.75	7.265	5.815	5.545	5.066	4.423	4.891	4.600	4.726	4.352	4.138	3.782	3.199	3.605	2.964	2.797	2.569	2.409	2.338	2.370	2.247	2.007	1.793	1.749	1.830	1.691	1.758	1.831	1.810	1.632	1.606	1.514	1.370	1.251	1.189	1.058	1.001	1.090	1.062	0.963	0.905	0.803	2.047	9.849	20.09	15.77	6.667	1.516	0.613	0.631	0.577	0.560	0.547	0.528	0.439	0.446	0.376	0.382	0.403	0.345	0.305	0.281	0.300	0.242	0.169	0.179	0.177	0.171	0.157	0.117	0.134	0.106	0.117
235.0	66.87	380.5	2779	5844	2795	176.1	9.292	6.443	6.665	6.223	5.860	5.918	5.515	4.760	4.511	3.546	3.401	3.428	3.160	2.854	2.476	2.584	2.328	2.304	2.274	2.044	2.143	1.978	2.089	1.787	1.645	1.715	1.807	1.868	1.613	1.620	1.388	1.345	1.221	1.080	0.891	0.988	1.123	1.137	0.979	0.979	1.154	2.913	7.059	12.72	20.40	23.13	12.13	3.048	0.586	0.570	0.504	0.550	0.556	0.482	0.371	0.389	0.357	0.346	0.271	0.289	0.277	0.275	0.180	0.276	0.247	0.107	0.133	0.129	0.123	0.078	0.104
240.0	85.43	156.0	738.0	4075	7432	2448	91.17	9.585	9.493	7.433	6.768	6.051	6.841	5.461	4.997	4.206	3.855	4.040	3.310	2.886	2.777	2.502	2.589	2.430	2.408	1.946	2.154	1.960	2.088	1.711	1.716	1.645	1.902	1.768	1.438	1.609	1.394	1.323	1.190	1.164	0.893	0.940	0.967	0.992	1.211	0.940	0.960	1.291	2.239	3.927	9.767	25.71	35.93	23.56	10.46	1.959	0.692	0.528	0.567	0.503	0.427	0.450	0.455	0.372	0.251	0.333	0.304	0.256	0.317	0.247	0.241	0.160	0.169	0.168	0.164	0.103	0.121
245.0	68.63	154.5	231.8	1204	6405	8668	458.7	35.73	11.71	10.08	7.711	7.147	7.461	5.932	5.095	4.710	4.348	3.900	3.254	3.018	2.903	2.691	2.587	2.223	2.487	2.161	2.268	2.150	1.910	1.770	1.993	1.706	1.950	1.832	1.595	1.765	1.497	1.409	1.144	1.411	0.967	1.052	1.028	0.936	1.043	0.998	1.092	1.245	1.243	1.592	2.762	8.073	21.64	39.30	31.55	21.75	7.179	0.963	0.554	0.551	0.434	0.491	0.428	0.439	0.345	0.353	0.310	0.265	0.289	0.258	0.212	0.183	0.174	0.157	0.147	0.130	0.109
250.0	37.39	96.94	194.5	347.5	1810	6527	9955	4226	134.7	16.15	13.10	10.36	9.529	7.032	6.097	5.133	5.028	4.582	3.695	3.867	3.282	2.847	2.818	2.630	2.491	2.537	2.313	2.224	2.031	1.935	2.063	1.923	1.753	1.706	1.502	1.661	1.525	1.440	1.294	1.308	0.988	1.079	0.989	0.963	1.132	0.952	1.025	1.180	1.345	1.258	1.366	2.416	5.521	11.88	20.72	37.14	41.14	46.34	17.53	7.491	1.038	0.511	0.551	0.458	0.371	0.389	0.341	0.267	0.226	0.238	0.226	0.240	0.174	0.204	0.196	0.169	0.154
255.0	35.46	39.26	107.8	257.6	484.8	1541	5804	9999.9	2499	165.7	19.51	14.97	12.43	9.438	7.467	6.458	5.487	5.213	4.564	4.097	3.853	3.034	2.893	2.830	2.765	2.491	2.208	2.520	2.334	2.278	2.089	1.972	1.803	1.636	1.578	1.506	1.640	1.469	1.464	1.331	1.003	1.043	0.990	1.003	1.137	0.918	0.831	0.898	1.024	1.225	1.379	1.740	1.936	3.225	5.187	9.102	14.35	41.39	82.41	86.47	27.25	9.958	0.862	0.537	0.539	0.446	0.315	0.277	0.273	0.220	0.254	0.253	0.531	0.160	0.199	0.199	0.164
260.0	27.89	32.63	49.89	168.2	299.3	401.0	1534	8853	9999.9	2079	114.9	21.78	16.49	12.75	9.089	7.836	6.959	6.012	4.465	4.392	4.381	3.575	3.114	3.044	2.946	2.688	2.480	2.364	2.654	2.418	2.431	2.068	2.277	2.057	1.642	1.614	1.715	1.674	1.431	1.327	1.188	1.180	1.074	1.032	1.108	0.933	0.824	0.820	0.820	0.849	1.084	1.721	1.910	1.622	1.788	2.751	3.767	10.74	31.72	73.02	107.7	102.2	23.80	5.162	0.704	0.497	0.484	0.352	0.375	0.383	0.316	0.243	0.344	0.210	0.193	0.230	0.203
265.0	28.30	30.10	30.69	71.45	255.2	250.4	389.6	2626	9999.9	9999.9	1631	55.46	24.21	16.12	11.22	8.796	7.237	7.078	4.906	4.853	4.638	3.780	3.692	3.197	3.056	2.688	2.387	2.524	2.750	2.520	2.535	2.097	2.215	2.096	1.852	1.680	1.569	1.498	1.523	1.436	1.331	1.216	1.129	1.036	1.091	1.053	0.997	0.922	0.915	0.794	0.809	1.069	1.604	1.928	1.750	1.439	1.553	3.015	7.753	19.90	52.28	121.3	146.7	33.93	16.86	1.827	0.610	0.398	0.350	0.428	0.330	0.268	0.307	0.239	0.243	0.251	0.260
270.0	47.24	47.37	37.29	40.49	109.0	253.0	277.2	646.3	3234	9999.9	9999.9	6124	101.9	27.60	18.39	13.15	9.876	9.086	6.858	5.789	5.507	4.372	4.101	3.817	3.561	3.334	2.758	2.762	2.905	2.759	2.727	2.456	2.466	2.146	1.839	1.806	1.736	1.658	1.507	1.438	1.278	1.308	1.272	1.301	1.096	1.119	1.061	1.089	0.978	0.840	0.742	0.904	1.006	1.255	1.680	1.965	1.995	1.681	2.464	5.057	12.51	32.77	65.28	93.74	131.3	109.0	77.85	12.67	2.765	0.525	0.454	0.406	0.367	0.332	0.317	0.336	0.293
275.0	77.34	80.14	66.99	46.49	51.66	106.1	304.5	365.7	783.6	2420	9999.9	9999.9	9183	121.3	31.76	19.50	14.38	12.83	8.930	7.117	6.224	5.465	4.507	4.434	3.831	3.654	3.446	3.142	2.797	2.913	2.855	2.592	2.617	2.588	2.061	2.088	2.068	1.675	1.681	1.416	1.423	1.430	1.340	1.270	1.266	1.146	1.176	1.114	1.005	1.006	0.845	0.814	0.801	0.833	1.018	1.251	1.943	2.531	2.246	2.046	3.581	7.948	15.27	21.78	35.60	73.03	170.5	212.0	35.35	18.97	2.029	0.545	0.489	0.450	0.516	0.339	0.328
