Sample:	'1
File name:	Default_20230129_155729.FD3
Run date:	'15:51:07, 01/29/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/340.0	 6674
2	240.0/265.0	154.6
3	245.0/270.0	139.9
4	255.0/280.0	185.5
5	265.0/585.0	52.11
6	270.0/600.0	44.23
7	275.0/340.0	 2634
8	275.0/610.0	49.96
9	280.0/620.0	44.17
10	460.0/340.0	23.07
11	560.0/340.0	12.71
12	565.0/345.0	12.33

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	46.04	737.4	961.7	205.1	4.925	2.361	2.039	1.918	1.524	1.581	1.608	1.482	1.349	1.233	1.082	0.863	0.858	0.783	0.672	0.623	0.517	0.496	0.457	0.393	0.332	0.342	0.327	0.336	0.304	0.316	0.255	0.219	0.233	0.191	0.204	0.285	0.276	0.236	0.205	0.186	0.177	0.194	0.163	0.178	0.143	0.131	0.287	1.295	3.085	3.186	1.418	0.286	0.109	0.095	0.070	0.077	0.076	0.050	0.055	0.062	0.035	0.045	0.046	0.035	0.037	0.030	0.033	0.030	0.035	0.026	0.029	0.028	0.027	0.018	0.032	0.014	0.020
235.0	24.01	243.9	912.0	 1422	251.8	6.497	2.435	1.927	1.667	1.592	1.640	1.830	1.486	1.165	1.123	1.042	1.026	0.757	0.563	0.582	0.569	0.573	0.413	0.392	0.298	0.418	0.332	0.358	0.325	0.363	0.239	0.222	0.258	0.218	0.188	0.249	0.241	0.280	0.274	0.203	0.232	0.187	0.190	0.201	0.155	0.184	0.193	0.421	1.163	2.566	4.134	5.127	2.540	0.584	0.082	0.080	0.104	0.042	0.088	0.067	0.047	0.030	0.042	0.047	0.036	0.035	0.036	0.033	0.028	0.013	0.036	0.013	0.018	0.026	0.011	0.038	0.011
240.0	35.19	70.54	362.4	 1690	 1336	176.1	4.301	3.290	1.910	2.067	1.863	1.626	1.398	1.397	1.135	1.027	1.039	0.760	0.698	0.573	0.653	0.549	0.437	0.338	0.347	0.501	0.258	0.377	0.337	0.292	0.248	0.257	0.228	0.223	0.183	0.139	0.211	0.246	0.281	0.253	0.228	0.200	0.140	0.167	0.223	0.223	0.200	0.231	0.375	0.751	1.984	5.561	7.505	5.309	1.828	0.218	0.069	0.080	0.089	0.069	0.049	0.051	0.055	0.035	0.033	0.034	0.020	0.018	0.020	0.016	0.015	0.038	0.033	0.016	0.012	0.024	0.011
245.0	40.95	60.78	99.60	776.4	 1889	 1136	106.0	3.375	2.837	2.233	2.052	1.881	1.794	1.428	0.987	1.042	0.959	0.742	0.725	0.573	0.637	0.537	0.438	0.391	0.315	0.473	0.354	0.340	0.262	0.358	0.252	0.251	0.260	0.193	0.188	0.147	0.164	0.153	0.262	0.268	0.199	0.201	0.183	0.212	0.186	0.248	0.327	0.356	0.256	0.268	0.566	1.835	4.756	8.432	8.902	5.041	1.094	0.121	0.090	0.064	0.037	0.060	0.053	0.032	0.039	0.041	0.042	0.027	0.023	0.024	0.032	0.048	0.028	0.032	0.012	0.019	0.022
250.0	19.42	60.82	88.74	206.9	767.5	 1620	 1506	163.2	13.87	2.703	3.003	2.218	1.850	1.553	1.260	1.226	1.187	0.853	0.779	0.726	0.694	0.545	0.511	0.409	0.427	0.422	0.302	0.376	0.348	0.343	0.267	0.312	0.250	0.232	0.190	0.143	0.155	0.152	0.189	0.219	0.204	0.224	0.217	0.200	0.183	0.191	0.247	0.351	0.444	0.395	0.337	0.536	1.237	2.751	5.152	7.708	9.483	7.823	4.366	1.200	0.130	0.072	0.042	0.054	0.048	0.036	0.039	0.036	0.031	0.046	0.042	0.051	0.044	0.024	0.018	0.020	0.026
255.0	8.622	25.32	90.90	141.6	193.3	483.3	 1628	 2076	222.6	12.35	3.786	2.906	2.382	1.912	1.508	1.210	1.318	0.966	0.815	0.620	0.649	0.630	0.466	0.383	0.398	0.360	0.431	0.391	0.322	0.392	0.327	0.274	0.278	0.251	0.223	0.182	0.151	0.145	0.164	0.164	0.219	0.207	0.231	0.187	0.200	0.134	0.153	0.195	0.241	0.372	0.556	0.583	0.507	0.705	1.256	1.892	3.602	7.685	13.47	12.99	6.329	1.145	0.103	0.054	0.068	0.040	0.040	0.052	0.016	0.043	0.027	0.033	0.032	0.031	0.054	0.047	0.028
260.0	7.463	12.61	44.87	136.2	123.2	124.4	601.9	 2227	 1824	179.1	7.422	3.631	2.892	2.262	1.768	1.726	1.343	1.076	0.748	0.855	0.608	0.613	0.558	0.469	0.394	0.506	0.387	0.351	0.342	0.326	0.273	0.310	0.276	0.175	0.191	0.219	0.159	0.184	0.141	0.134	0.190	0.184	0.245	0.185	0.228	0.143	0.200	0.158	0.215	0.199	0.379	0.675	0.784	0.553	0.445	0.530	0.927	2.207	5.942	12.23	16.49	12.09	4.658	0.492	0.076	0.060	0.072	0.073	0.035	0.047	0.046	0.049	0.043	0.033	0.037	0.035	0.040
265.0	8.318	8.135	19.44	83.93	154.6	78.66	152.3	916.5	 2651	 1583	134.4	5.308	3.517	2.707	1.902	1.665	1.512	1.216	0.873	0.815	0.672	0.578	0.652	0.510	0.476	0.551	0.383	0.363	0.357	0.371	0.356	0.289	0.219	0.189	0.160	0.150	0.156	0.162	0.169	0.121	0.119	0.243	0.267	0.217	0.262	0.163	0.161	0.186	0.213	0.163	0.201	0.368	0.670	0.892	0.644	0.374	0.309	0.587	1.467	3.775	9.512	16.36	17.96	9.898	2.185	0.141	0.065	0.095	0.043	0.039	0.049	0.038	0.025	0.033	0.042	0.089	0.011
270.0	12.02	12.94	13.29	29.08	92.20	139.9	103.8	230.2	971.0	 2228	 2223	605.1	30.77	3.492	2.491	1.966	1.709	1.256	1.058	0.963	0.857	0.721	0.620	0.505	0.444	0.490	0.434	0.459	0.434	0.404	0.371	0.350	0.258	0.230	0.225	0.155	0.178	0.159	0.163	0.134	0.103	0.161	0.173	0.256	0.236	0.236	0.196	0.221	0.201	0.172	0.169	0.176	0.304	0.495	0.622	0.779	0.692	0.501	0.497	0.958	2.351	4.990	8.932	13.03	15.23	13.25	7.402	2.080	0.197	0.042	0.075	0.051	0.040	0.065	0.050	0.046	0.027
