Sample:	'1
File name:	Default_20230629_100635.FD3
Run date:	'10:00:14, 06/29/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	240.0/600.0	-21.46
2	245.0/375.0	 3203
3	250.0/380.0	 3186
4	260.0/285.0	394.0
5	265.0/290.0	522.2
6	265.0/375.0	 3031
7	265.0/575.0	107.6
8	270.0/295.0	856.3
9	270.0/590.0	106.0
10	275.0/305.0	 1163
11	275.0/600.0	91.79
12	275.0/640.0	26.95
13	280.0/255.0	-14.47
14	280.0/310.0	 1183
15	280.0/610.0	76.92
16	285.0/240.0	-8.437
17	285.0/315.0	 1109
18	285.0/625.0	61.22
19	290.0/325.0	 1036
20	290.0/640.0	41.82
21	315.0/235.0	-4.584
22	325.0/240.0	-4.133
23	340.0/240.0	-3.121
24	355.0/255.0	-2.961
25	365.0/240.0	-2.888
26	365.0/305.0	-2.089
27	495.0/375.0	7.765
28	505.0/385.0	7.140

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	-138.8	-81.05	960.3	997.7	27.14	-48.55	-45.78	-38.11	-33.80	-26.83	-26.28	-23.74	-16.22	-16.22	-12.89	-11.17	-7.958	-7.635	-6.251	-7.135	-5.997	-5.353	-5.111	-4.684	-4.508	-4.186	-3.837	-3.749	-3.638	-3.446	-3.577	-3.543	-3.558	-3.074	-2.845	-2.576	-2.465	-2.438	-2.281	-2.327	-2.279	-2.065	-2.354	-2.163	-2.201	-1.974	-1.808	-1.023	-0.010	0.069	-0.792	-1.765	-1.768	-1.908	-1.596	-1.846	-1.865	-2.025	-1.806	-1.825	-2.008	-1.923	-2.106	-2.037	-1.635	-1.950	-2.059	-2.005	-1.912	-1.913	-1.955	-1.971	-2.050	-1.924	-2.184	-1.951	-2.018
235.0	-136.6	-100.6	257.4	 1509	 1284	97.63	-43.73	-36.50	-28.91	-31.61	-26.16	-21.52	-21.29	-12.78	-11.53	-12.83	-9.199	-8.120	-6.309	-4.584	-5.977	-5.177	-4.858	-4.683	-4.358	-4.219	-3.550	-3.765	-3.975	-3.849	-3.891	-3.487	-3.060	-2.259	-3.074	-2.818	-2.899	-2.491	-2.154	-1.750	-2.636	-2.443	-1.815	-1.978	-2.007	-1.975	-1.818	-1.770	-1.493	0.044	0.904	0.690	-0.737	-1.511	-1.711	-1.766	-1.966	-1.963	-1.971	-1.851	-1.821	-1.871	-2.019	-2.275	-2.114	-2.094	-2.138	-1.847	-1.901	-2.244	-2.118	-1.904	-2.222	-2.440	-2.310	-1.903	-2.365
240.0	-159.9	-96.50	-13.24	663.8	 2349	 1350	43.90	-41.50	-30.04	-25.38	-22.37	-20.35	-18.38	-8.437	-13.34	-12.33	-8.287	-7.861	-7.571	-4.993	-6.469	-4.133	-5.843	-5.401	-3.121	-3.901	-4.221	-3.996	-4.498	-2.888	-4.035	-2.878	-3.224	-2.872	-3.153	-2.961	-2.696	-2.786	-2.312	-2.009	-2.146	-2.499	-2.312	-2.240	-1.578	-2.272	-2.004	-1.717	-1.793	-0.961	-0.524	1.114	1.777	1.447	-0.506	-1.860	-1.909	-1.821	-1.849	-1.950	-1.637	-1.913	-2.051	-1.820	-2.088	-1.888	-2.203	-2.281	-1.873	-1.978	-2.132	-1.875	-2.194	-2.136	-2.370	-2.190	-2.110
245.0	-157.1	-99.61	-65.56	116.2	 1256	 3057	 1165	-8.657	-24.70	-21.26	-21.94	-19.04	-19.04	-13.06	-13.03	-11.79	-7.207	-6.931	-6.393	-5.355	-5.893	-5.352	-5.919	-5.292	-3.381	-4.411	-4.227	-4.335	-3.138	-3.873	-3.807	-3.247	-3.154	-3.599	-3.607	-2.445	-2.369	-2.424	-2.139	-2.125	-1.972	-2.245	-2.072	-2.033	-2.038	-1.887	-1.855	-1.837	-1.751	-1.103	-1.143	-0.567	0.742	3.715	3.062	0.430	-1.394	-1.733	-1.835	-1.797	-1.866	-1.926	-1.812	-1.762	-2.034	-1.999	-1.856	-2.230	-1.726	-2.224	-1.661	-2.219	-2.002	-1.972	-2.139	-2.112	-2.144
250.0	-146.6	-117.0	-66.77	-7.307	262.1	 1483	 3243	 2349	292.4	-25.17	-23.50	-17.84	-17.66	-14.79	-10.71	-11.22	-9.039	-7.087	-6.873	-6.288	-6.408	-4.857	-5.013	-5.344	-3.495	-4.250	-4.427	-4.131	-3.411	-3.858	-3.633	-3.582	-3.202	-2.961	-3.368	-2.806	-2.122	-2.675	-2.208	-1.804	-2.090	-1.901	-2.122	-1.974	-2.159	-1.933	-1.976	-1.581	-1.664	-1.201	-1.121	-1.404	-1.090	-0.078	1.341	3.042	3.452	2.459	0.576	-1.488	-1.684	-1.902	-1.851	-1.742	-2.104	-2.024	-1.972	-2.214	-2.188	-1.967	-1.638	-1.969	-1.897	-2.157	-2.149	-2.142	-2.353
255.0	-155.9	-117.9	-91.39	-20.59	70.28	311.9	 1135	 4587	 3919	283.6	-23.31	-14.57	-14.47	-16.31	-12.83	-11.09	-8.490	-7.977	-7.271	-6.410	-5.386	-5.029	-4.460	-5.154	-4.247	-5.020	-3.795	-2.961	-4.530	-4.161	-3.113	-3.122	-2.814	-3.202	-3.009	-2.960	-2.220	-2.550	-2.451	-1.991	-2.288	-1.730	-2.381	-2.118	-2.356	-2.339	-1.843	-1.673	-1.694	-1.552	-1.284	-1.475	-1.739	-1.626	-0.888	-0.685	-0.287	2.868	6.693	5.414	0.874	-1.691	-1.884	-1.877	-1.670	-1.692	-2.134	-2.328	-2.105	-1.996	-1.953	-2.120	-2.020	-2.053	-2.272	-1.532	-2.026
260.0	-155.4	-131.3	-108.9	-38.89	59.89	75.36	241.4	 1980	 6249	 1568	106.4	-14.42	-14.65	-14.64	-11.51	-10.87	-8.908	-7.633	-6.670	-6.038	-5.923	-4.912	-4.782	-5.145	-4.008	-4.616	-4.165	-4.404	-3.713	-4.193	-3.563	-3.407	-3.293	-3.564	-2.822	-2.636	-2.173	-3.079	-2.534	-2.761	-2.518	-1.480	-1.800	-2.250	-2.052	-2.430	-1.945	-1.802	-1.693	-1.441	-1.399	-1.395	-1.752	-1.499	-1.667	-1.670	-1.181	-0.372	2.072	5.472	8.204	4.176	0.112	-2.107	-1.846	-1.959	-1.833	-2.023	-2.116	-1.820	-2.002	-2.118	-2.254	-2.163	-2.236	-1.876	-2.213
265.0	-163.9	-123.3	-97.72	-78.81	11.04	89.56	58.10	460.0	 3119	 5829	 1204	16.99	-17.81	-17.11	-11.83	-10.61	-8.389	-7.104	-6.661	-5.764	-5.261	-6.128	-4.841	-4.754	-3.994	-3.779	-4.388	-4.018	-3.892	-3.052	-3.225	-3.246	-3.593	-3.396	-2.480	-2.564	-2.679	-3.061	-2.320	-2.684	-2.415	-2.178	-2.285	-2.260	-2.378	-2.334	-1.925	-1.431	-1.760	-1.368	-1.268	-1.574	-1.410	-1.259	-1.708	-1.499	-1.799	-1.691	-0.944	0.370	3.303	8.230	8.754	4.114	-0.915	-2.136	-1.980	-1.815	-1.935	-1.842	-2.234	-1.813	-1.957	-1.974	-2.084	-2.075	-2.272
270.0	-143.9	-100.0	-99.29	-82.18	-34.93	60.11	164.6	133.2	742.4	 2641	 4427	 2652	244.2	-11.70	-8.801	-9.389	-7.464	-6.020	-7.831	-5.698	-5.396	-4.447	-4.919	-4.384	-4.123	-4.004	-4.172	-3.902	-3.324	-3.366	-3.636	-3.301	-3.044	-2.998	-2.222	-2.400	-2.426	-2.449	-2.652	-2.419	-2.508	-2.000	-2.726	-2.009	-2.290	-1.946	-1.851	-1.389	-1.584	-1.437	-1.533	-1.811	-1.517	-1.558	-1.269	-1.335	-1.265	-1.807	-1.738	-1.448	-0.570	1.091	4.000	7.081	7.978	6.594	2.176	-1.412	-1.790	-1.727	-2.114	-2.148	-1.977	-1.972	-2.299	-1.912	-2.069
