Sample:	'1
File name:	Default_20231031_145902.FD3
Run date:	'14:52:40, 10/31/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/615.0	24.41
2	230.0/380.0	 2522
3	230.0/625.0	20.06
4	240.0/265.0	74.81
5	275.0/375.0	 1410
6	275.0/425.0	 2133
7	275.0/610.0	54.92
8	280.0/350.0	 1368
9	280.0/620.0	50.19
10	285.0/635.0	41.65
11	340.0/400.0	 2131
12	475.0/395.0	8.547

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	39.43	520.3	775.3	145.0	4.747	2.506	2.826	2.349	2.698	2.496	2.510	2.201	1.958	1.854	1.560	1.563	1.547	1.358	1.152	1.073	1.214	1.155	1.217	1.178	1.286	1.116	1.073	1.033	0.867	0.849	0.752	0.592	0.575	0.482	0.543	0.638	0.575	0.550	0.493	0.505	0.491	0.416	0.434	0.411	0.389	0.350	0.495	1.522	2.872	2.499	1.105	0.379	0.224	0.224	0.213	0.214	0.235	0.199	0.195	0.207	0.185	0.168	0.160	0.171	0.180	0.151	0.171	0.188	0.164	0.146	0.126	0.147	0.125	0.148	0.146	0.126	0.129
235.0	25.71	162.5	604.5	640.8	151.4	5.128	3.009	2.634	2.573	2.499	2.401	2.219	2.137	2.089	1.664	1.665	1.635	1.332	1.158	1.131	1.082	1.233	1.068	1.157	1.168	1.012	1.144	0.993	0.978	0.815	0.625	0.596	0.526	0.595	0.519	0.568	0.563	0.572	0.550	0.494	0.510	0.448	0.480	0.536	0.496	0.482	0.395	0.589	1.162	1.659	2.457	2.622	1.426	0.400	0.202	0.224	0.251	0.229	0.200	0.195	0.185	0.168	0.200	0.183	0.174	0.162	0.160	0.190	0.155	0.128	0.146	0.139	0.116	0.119	0.115	0.154	0.144
240.0	31.15	50.10	218.5	691.2	525.7	91.40	3.557	2.818	2.863	2.611	2.921	2.309	2.540	2.182	1.789	1.870	1.564	1.306	1.245	1.163	1.252	1.212	1.179	1.188	1.167	1.141	1.133	1.039	1.030	0.765	0.671	0.636	0.470	0.594	0.515	0.472	0.513	0.582	0.589	0.516	0.426	0.409	0.363	0.459	0.475	0.456	0.299	0.375	0.551	0.685	1.248	2.721	3.185	2.499	1.010	0.356	0.257	0.200	0.214	0.188	0.197	0.202	0.178	0.194	0.132	0.177	0.223	0.198	0.157	0.145	0.160	0.191	0.110	0.121	0.092	0.140	0.134
245.0	31.53	41.42	58.75	305.2	760.9	420.7	54.14	2.961	2.970	3.453	3.263	2.749	2.391	2.291	1.930	1.724	1.583	1.293	1.277	1.280	1.502	1.257	1.266	1.205	1.165	1.202	1.039	1.080	1.027	0.830	0.614	0.656	0.568	0.532	0.622	0.451	0.497	0.548	0.473	0.518	0.458	0.412	0.369	0.432	0.413	0.449	0.464	0.387	0.395	0.331	0.524	1.071	1.972	3.508	3.561	2.085	0.751	0.211	0.208	0.168	0.174	0.172	0.130	0.169	0.163	0.134	0.179	0.187	0.185	0.145	0.142	0.121	0.127	0.098	0.093	0.133	0.118
250.0	17.77	39.70	43.51	84.50	310.6	692.2	674.0	152.3	11.04	4.015	3.238	3.129	3.011	2.459	1.756	1.840	1.538	1.423	1.450	1.356	1.391	1.173	1.106	1.271	1.270	1.137	1.169	1.056	0.987	0.778	0.776	0.717	0.573	0.542	0.511	0.477	0.408	0.439	0.464	0.461	0.461	0.467	0.437	0.455	0.432	0.407	0.407	0.443	0.443	0.347	0.432	0.451	0.679	1.355	2.101	3.164	4.166	3.720	2.214	0.793	0.240	0.202	0.160	0.188	0.163	0.170	0.163	0.175	0.152	0.135	0.136	0.124	0.129	0.116	0.117	0.140	0.116
255.0	12.98	17.44	44.39	64.25	81.26	216.0	844.0	 1371	229.2	12.37	4.238	3.978	3.457	2.548	2.486	1.905	1.791	1.478	1.439	1.395	1.389	1.277	1.264	1.270	1.388	1.184	1.179	1.101	1.048	0.906	0.695	0.702	0.525	0.510	0.521	0.505	0.386	0.438	0.410	0.377	0.486	0.528	0.464	0.454	0.388	0.397	0.379	0.371	0.358	0.370	0.430	0.491	0.431	0.517	0.707	0.951	1.829	3.870	6.814	7.942	4.264	1.148	0.228	0.209	0.210	0.212	0.164	0.192	0.176	0.117	0.134	0.151	0.137	0.134	0.129	0.108	0.179
260.0	12.15	9.802	24.98	68.36	53.91	58.74	333.5	 1541	 1746	190.8	7.905	4.720	3.771	3.213	2.955	1.721	1.993	1.652	1.372	1.267	1.383	1.215	1.195	1.350	1.403	1.164	1.166	1.122	1.038	0.880	0.886	0.718	0.616	0.541	0.572	0.480	0.417	0.465	0.397	0.404	0.428	0.455	0.483	0.503	0.415	0.422	0.361	0.386	0.311	0.331	0.397	0.493	0.527	0.429	0.403	0.425	0.614	1.261	3.338	7.876	11.27	9.897	3.521	0.567	0.239	0.210	0.207	0.179	0.209	0.113	0.131	0.139	0.134	0.132	0.175	0.125	0.141
265.0	11.42	8.550	14.68	42.59	74.81	41.84	87.95	679.8	 2411	 1705	151.9	6.533	4.138	3.488	2.823	2.224	2.057	1.706	1.452	1.479	1.673	1.438	1.392	1.234	1.674	1.287	1.111	1.063	1.131	0.917	0.887	0.720	0.563	0.540	0.527	0.570	0.381	0.433	0.409	0.370	0.361	0.473	0.543	0.512	0.473	0.426	0.359	0.414	0.314	0.343	0.336	0.421	0.490	0.611	0.458	0.344	0.395	0.490	0.995	2.654	6.939	13.67	15.57	9.377	2.555	0.282	0.294	0.195	0.193	0.179	0.129	0.165	0.145	0.142	0.170	0.103	0.147
270.0	14.44	11.37	12.35	17.76	49.56	76.77	58.73	175.9	919.1	 2464	 2559	705.0	39.95	4.672	3.890	2.955	2.409	2.091	1.607	1.516	1.621	1.445	1.591	1.416	1.735	1.336	1.275	1.103	1.090	0.938	0.775	0.660	0.631	0.535	0.555	0.531	0.428	0.475	0.418	0.380	0.356	0.401	0.479	0.560	0.495	0.532	0.419	0.419	0.375	0.375	0.322	0.332	0.356	0.517	0.535	0.562	0.639	0.438	0.494	0.841	1.843	4.338	8.304	13.15	16.35	14.45	8.978	2.498	0.385	0.212	0.166	0.165	0.191	0.142	0.156	0.151	0.141
