Sample:	'1
File name:	Default_20230714_150553.FD3
Run date:	'14:59:33, 07/14/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
380.0	233.6	388.5	666.6	965.5	 1339	 1636	 1632	 1424	 1078	790.0	407.7	168.8	112.2	96.34	93.87	90.87	94.30	83.02	71.75	58.58	45.84	39.48	65.21	164.0	123.9	28.70	15.77	14.65	28.23	70.84	158.2	989.7	 2378	929.1	27.66	0.475	0.585	0.012	-0.048	0.442	-0.805	0.140	-0.227	0.074	0.181	0.657	0.576	1.189	1.328	1.753	2.134	3.224	3.814	4.603	4.279	4.262	5.309	4.589	3.315	3.065	2.308	2.024	1.540	1.106	0.403	-0.286	-0.356	-0.254	-0.420	-0.134	0.183	-0.383	0.126	-0.188	0.049	0.095	-0.008
385.0	161.5	353.1	613.1	923.7	 1173	 1454	 1452	 1322	 1006	717.0	381.5	167.4	101.9	92.24	100.6	85.78	91.54	77.23	68.51	56.03	39.95	35.48	41.13	97.94	173.2	78.08	19.18	13.81	15.32	23.60	40.91	243.1	 1288	 2239	169.4	7.645	0.716	-0.203	0.039	0.085	-0.109	-0.304	-0.231	0.024	0.683	0.282	0.648	1.124	1.268	1.685	2.455	2.760	3.106	4.192	3.821	4.273	4.026	3.750	3.456	3.427	2.342	1.876	1.474	0.621	0.408	-0.209	-0.392	-0.245	-0.134	0.023	-0.094	-0.105	-0.141	-0.336	-0.256	-0.218	0.007
390.0	162.8	317.5	504.4	770.8	 1014	 1236	 1266	 1088	848.2	622.7	339.5	141.2	93.47	84.09	84.26	80.75	79.62	71.59	66.19	54.16	41.62	36.05	35.83	48.96	105.9	142.6	69.91	22.40	14.06	14.52	16.28	59.75	314.8	 1087	 1381	640.5	48.19	0.687	0.218	0.247	0.309	-0.217	-0.099	-0.060	0.705	0.303	0.210	1.046	0.954	1.042	1.726	2.808	2.725	3.076	3.254	3.807	3.870	3.118	2.008	2.356	2.072	1.523	1.058	0.639	0.132	-0.035	-0.343	0.004	0.180	-0.421	-0.063	-0.404	-0.420	-0.657	-0.455	-0.221	-0.174
395.0	129.3	225.3	433.6	622.2	815.2	988.5	 1065	887.9	694.4	516.7	290.6	123.9	80.46	80.18	75.79	79.86	72.40	66.61	63.41	53.77	42.98	38.00	34.26	33.60	50.85	100.4	140.7	59.07	18.49	12.99	11.05	20.39	74.25	247.5	539.0	 1734	953.0	52.03	0.411	0.578	0.045	-0.272	-0.284	-0.140	0.601	0.278	-0.031	0.332	1.440	1.098	1.248	2.365	2.354	2.617	2.240	2.665	3.069	2.164	1.551	1.914	1.443	1.335	1.125	1.281	0.052	-0.613	0.492	-0.354	-0.192	-0.653	-0.237	-0.374	-0.099	-0.700	-0.256	-0.320	-0.018
400.0	115.3	178.5	359.3	515.5	724.7	873.0	922.0	769.4	572.0	431.9	253.8	114.0	84.30	75.83	70.16	74.18	64.37	64.10	58.66	52.76	41.60	40.48	35.56	30.75	36.88	53.90	121.3	114.8	33.68	14.81	11.95	11.90	22.79	59.56	128.4	792.8	 1810	688.6	19.69	0.230	0.841	0.157	0.000	-0.020	-0.159	0.561	0.475	0.304	0.925	0.894	1.104	1.230	2.421	2.257	2.434	2.574	2.634	2.179	1.743	1.792	1.410	1.098	0.365	0.714	0.067	-0.088	0.341	-0.346	-0.269	-0.330	-0.531	-0.420	-0.185	-0.265	-0.278	0.469	-0.309
405.0	83.88	179.5	320.2	471.4	622.9	748.3	797.0	665.7	500.9	367.0	206.8	95.31	70.67	70.29	71.11	62.13	62.89	62.30	55.43	48.28	43.03	40.22	33.40	36.42	34.54	37.20	66.16	133.2	75.12	20.72	12.50	10.41	10.61	18.63	32.66	193.5	985.4	 1685	141.3	5.413	0.005	0.451	0.285	-0.036	-0.080	-0.080	0.216	0.621	0.445	1.073	1.297	1.742	1.460	2.049	1.966	1.405	2.151	1.840	1.563	1.529	0.802	1.312	0.631	0.002	-0.017	-0.001	0.117	-0.393	0.128	-0.588	-0.263	-0.456	0.033	-0.251	-0.284	0.339	-0.610
410.0	60.80	153.0	238.7	376.3	493.7	598.1	641.9	522.9	395.5	298.7	172.4	86.31	66.12	63.27	60.81	57.00	57.09	56.10	53.38	47.94	42.34	38.26	34.40	36.37	31.46	32.39	38.67	75.81	111.2	64.73	19.84	12.06	8.630	9.617	11.45	47.24	240.4	834.0	 1100	538.3	37.53	0.394	0.236	-0.353	-0.078	-0.248	0.098	0.397	0.548	0.752	0.778	1.192	1.151	1.426	1.388	1.315	1.662	1.348	0.972	1.081	0.461	0.750	0.342	0.054	-0.177	-0.515	0.064	-0.358	-0.367	-0.372	-0.188	-0.213	-0.149	-0.550	-0.857	-0.340	-0.618
415.0	41.75	126.9	174.7	283.3	386.2	499.4	504.9	389.2	327.9	232.9	144.9	78.98	63.37	55.20	59.50	53.60	54.99	49.00	46.46	42.18	38.19	35.84	35.44	36.27	30.74	31.72	32.93	37.95	69.13	107.0	55.90	14.26	8.836	7.402	6.801	14.01	56.28	189.6	417.9	 1282	747.4	40.84	1.115	0.001	0.039	-0.216	-0.129	-0.133	0.064	0.605	0.306	0.689	0.541	1.008	0.585	1.203	0.798	0.891	0.497	0.736	0.143	0.463	-0.003	0.298	-0.163	-0.243	0.095	-0.319	-0.409	-0.299	-0.756	-0.229	-0.564	-0.343	-0.522	-0.595	-0.328
420.0	13.71	111.0	155.7	234.7	333.6	394.6	423.4	326.0	269.7	205.2	125.2	64.57	53.47	52.81	52.48	50.06	47.89	45.05	40.06	39.49	37.93	36.48	33.25	34.14	34.67	30.88	28.79	28.14	39.10	82.32	94.11	29.83	10.46	7.826	7.586	7.644	15.28	44.50	99.20	586.1	 1365	493.6	12.25	0.186	0.292	-0.103	0.140	0.155	0.134	0.020	0.247	0.889	0.310	0.887	0.629	0.574	0.317	0.476	0.230	0.751	0.457	0.339	0.102	-0.046	-0.361	-0.345	0.334	0.087	0.149	-0.152	-0.468	-0.079	-0.254	-0.250	-0.334	-0.357	0.030
425.0	13.42	61.25	115.6	187.1	294.1	337.5	335.9	281.1	223.5	167.8	109.3	58.74	42.84	49.15	49.43	46.78	44.29	41.47	40.32	38.86	37.69	33.29	33.20	30.04	32.97	31.45	27.77	26.48	25.96	43.61	94.24	60.15	16.93	8.165	6.685	7.052	7.430	13.24	25.07	143.1	755.8	 1170	122.5	3.002	0.033	0.194	0.010	0.010	0.090	0.215	0.357	0.443	0.385	0.912	1.132	0.676	0.932	0.706	0.398	0.563	0.501	-0.009	0.226	-0.364	0.172	-0.932	0.040	-0.406	-0.454	-0.355	-0.219	-0.234	-0.080	-0.286	-0.437	-0.638	-0.421
430.0	73.50	44.42	77.57	146.1	230.6	249.6	257.1	221.8	186.8	136.1	83.57	52.28	42.90	47.25	47.73	43.34	42.45	39.32	38.07	36.56	35.42	32.39	33.05	30.98	30.20	28.78	25.57	24.86	25.15	26.31	50.39	79.10	49.55	14.34	6.919	6.570	5.905	6.185	8.043	34.45	184.4	597.5	898.1	434.1	32.20	0.246	0.023	0.234	0.072	-0.085	0.091	0.810	0.084	0.627	0.469	0.565	0.833	0.321	0.212	0.040	0.286	-0.324	0.054	-0.065	-0.367	-0.519	-0.185	-0.432	-0.283	-0.156	-0.148	-0.208	-0.093	-0.246	-0.385	-0.621	-0.194
435.0	197.7	27.89	49.70	102.4	143.6	194.7	201.7	169.0	142.4	109.9	77.14	50.97	40.66	44.30	39.45	37.84	35.48	32.66	35.72	33.95	33.04	32.56	31.74	28.95	30.86	29.79	26.86	24.92	23.75	21.21	26.59	45.61	76.50	40.85	9.819	6.862	5.551	4.902	4.323	9.538	43.08	136.8	355.6	 1040	602.9	30.38	0.100	-0.144	0.208	-0.065	0.171	-0.034	0.031	0.436	0.142	0.263	1.030	0.036	0.059	-0.592	0.202	-0.092	-0.298	0.106	-0.159	-0.317	-0.271	-0.309	-0.359	-0.448	-0.279	-0.218	-0.052	-0.296	-0.583	-0.307	-0.395
440.0	224.6	159.1	75.00	100.5	121.9	164.3	160.3	133.8	113.8	92.91	60.59	47.16	35.33	41.35	38.26	34.93	32.26	36.69	33.05	33.03	31.22	31.22	30.92	31.65	27.35	27.54	27.26	25.12	21.38	21.34	19.90	25.02	56.96	63.36	21.47	7.289	6.544	4.793	3.520	4.094	11.58	32.46	83.94	506.1	 1144	397.1	8.270	0.057	-0.038	-0.066	0.104	-0.020	0.280	0.367	0.060	-0.261	0.757	0.394	-0.025	0.150	-0.067	-0.335	-0.205	-0.166	-0.265	-0.287	-0.111	-0.565	-0.317	-0.765	-0.845	-0.495	-0.381	-0.642	-0.485	-0.272	-0.517
445.0	138.3	320.2	82.71	64.25	121.2	146.1	157.5	117.1	109.6	73.71	61.15	44.77	40.02	36.89	40.59	29.85	32.04	33.00	29.56	30.91	27.91	32.11	29.29	30.82	25.83	25.38	25.17	24.33	23.23	21.00	18.12	17.81	33.14	63.90	45.19	12.19	6.434	4.925	2.987	3.148	4.597	9.166	20.71	126.1	675.9	 1022	95.54	2.019	0.160	0.217	0.275	-0.024	-0.151	0.576	0.397	-0.273	-0.069	0.162	0.351	-0.182	0.356	-0.634	-0.171	-0.303	-0.688	-0.803	0.114	-0.715	-0.389	-0.270	-0.517	-0.593	-0.443	-0.437	-0.586	-0.454	-0.707
450.0	29.55	386.0	292.9	54.38	90.76	112.2	117.7	102.0	86.08	63.08	53.45	34.34	36.14	34.23	31.23	28.63	28.95	33.56	29.42	29.02	26.10	28.22	25.35	27.75	26.23	26.14	24.32	23.83	21.91	19.52	17.17	15.86	18.11	33.85	52.35	34.16	10.64	5.085	3.960	3.443	3.630	3.797	6.415	29.84	168.0	577.1	810.9	363.2	22.25	0.304	0.128	0.140	0.084	-0.041	0.092	-0.267	-0.026	-0.068	-0.174	-0.123	-0.100	-0.263	-0.153	-0.125	-0.515	-0.484	-0.548	-0.618	-0.614	-0.090	-0.335	-0.736	-0.467	-0.643	-0.385	-0.399	-0.338
455.0	-5.045	191.9	649.9	115.1	65.51	84.84	70.39	70.31	59.21	53.65	38.36	29.08	34.48	28.50	28.85	27.70	26.33	28.23	28.80	27.33	22.42	26.39	23.57	24.76	22.51	23.18	22.98	23.71	20.50	18.73	16.67	15.09	14.16	16.48	28.93	49.17	27.13	6.928	4.383	3.908	3.468	2.963	2.940	7.860	39.15	131.5	343.4	971.8	449.8	15.34	-0.083	-0.019	-0.093	0.213	0.005	-0.162	0.029	-0.327	-0.149	-0.549	0.083	-0.076	0.071	-0.121	-0.131	-0.243	-0.661	-0.161	-0.197	-0.185	-0.280	-0.324	-0.303	-0.268	-0.522	-0.220	0.010
460.0	6.275	74.76	709.7	355.3	50.54	63.62	63.61	59.57	49.37	52.68	33.30	32.10	29.88	27.25	25.39	27.01	24.72	28.69	23.70	24.12	21.80	23.35	23.54	23.21	23.06	21.95	23.03	22.03	20.69	17.74	15.76	13.47	13.18	11.74	16.21	37.59	41.06	15.01	5.602	4.188	3.102	2.952	2.260	3.636	9.950	30.37	82.46	514.0	976.0	85.94	5.285	-0.327	0.260	-0.150	-0.050	-0.510	-0.021	-0.258	-0.188	-0.331	-0.273	-0.195	-0.624	-0.309	-0.186	-0.303	-0.215	-0.486	-0.456	0.077	0.187	-0.671	-0.457	-0.008	-0.308	-0.323	-0.568
465.0	-12.80	11.61	532.3	765.3	80.21	52.06	53.02	55.07	47.23	43.89	39.19	33.15	29.83	29.47	26.98	23.48	23.42	21.20	19.81	22.04	20.67	22.30	20.55	20.16	20.46	19.61	20.84	18.87	17.55	15.95	15.54	15.55	13.23	11.24	11.76	19.04	42.54	28.29	7.348	4.039	3.182	2.387	2.365	2.639	4.034	7.986	20.06	129.0	648.3	678.9	74.81	0.775	0.574	0.040	0.255	-0.464	-0.330	-0.012	-0.148	0.097	-0.317	0.059	-0.252	-0.046	-0.158	-0.262	-0.137	-0.487	-0.742	0.273	-0.452	-0.820	-0.591	-0.537	-0.208	-0.008	-0.136
470.0	-4.254	1.526	178.4	904.6	427.4	39.92	51.64	50.70	45.10	36.71	35.56	27.45	24.16	23.23	22.05	20.08	20.80	18.23	21.21	21.53	18.49	18.60	17.93	18.84	18.34	17.94	17.78	16.19	16.13	15.07	14.71	13.11	11.53	10.23	9.429	10.62	22.71	31.86	20.19	6.586	2.982	2.753	2.251	2.123	2.264	2.953	5.643	30.16	164.2	476.8	615.3	244.2	12.25	0.231	0.067	-0.163	-0.169	-0.085	-0.228	-0.256	0.070	-0.301	-0.308	0.023	-0.416	-0.468	-0.474	-0.351	-0.454	-0.128	-0.298	-0.456	-0.609	-0.504	-0.580	-0.366	-0.189
475.0	-1.746	-17.79	55.01	421.3	963.0	146.1	49.87	31.22	35.47	22.93	31.96	25.69	19.63	15.43	14.45	15.38	21.28	14.69	19.45	19.87	15.98	16.76	15.86	17.19	17.07	14.40	15.86	12.74	14.99	13.65	12.36	10.86	10.52	8.265	7.770	6.508	10.79	19.14	31.94	16.32	5.173	2.583	2.086	1.805	1.997	1.671	2.799	7.915	37.38	108.4	284.6	661.6	98.66	7.969	0.254	-0.323	0.262	-0.121	-0.536	-0.241	-0.078	-0.115	-0.653	0.066	-0.250	-0.407	-0.773	-0.508	-0.550	-0.435	-0.380	-0.826	-0.473	-0.293	-0.476	-0.555	0.215
480.0	-18.46	11.86	-0.671	128.1	 1062	458.5	50.65	34.66	21.72	27.39	23.18	18.85	19.06	10.63	20.57	14.60	19.20	13.41	14.82	14.89	15.31	14.76	15.53	14.81	14.77	12.78	14.15	12.55	13.39	13.38	10.80	11.45	9.901	8.463	8.641	5.755	7.200	9.896	25.58	24.77	9.928	2.965	1.919	1.869	1.964	1.283	1.031	2.918	9.269	25.23	69.21	385.1	624.6	90.53	1.823	-0.122	-0.074	-0.499	-0.245	-0.189	-0.015	-0.084	-0.380	-0.400	0.007	-0.110	-0.572	-0.473	-0.356	-0.264	-0.442	-0.497	-0.352	-0.049	-0.352	-0.072	-0.312
485.0	-38.70	12.83	-2.060	26.37	663.8	906.5	63.85	29.11	19.13	27.17	24.06	21.51	14.57	9.559	20.10	11.90	16.40	11.66	15.21	13.85	14.73	15.50	13.58	13.17	15.83	11.56	13.77	12.46	12.92	10.78	10.90	10.52	9.083	7.891	6.820	6.624	6.828	6.598	14.99	24.52	15.92	4.442	3.069	1.448	1.733	1.000	2.126	1.653	2.826	6.727	16.22	101.7	467.6	556.4	62.13	0.498	-0.071	-0.259	-0.018	-0.702	-0.489	-0.279	-0.082	-0.642	-0.040	0.138	-0.777	-0.093	-0.240	-0.391	0.180	-0.678	-0.362	-0.583	-0.498	-0.156	-0.054
490.0	-21.20	-8.641	23.82	9.321	223.6	 1039	459.5	24.33	12.09	25.26	20.28	18.97	13.80	12.22	15.54	13.76	13.74	12.22	12.40	13.26	12.27	13.06	12.23	11.93	13.23	11.59	12.57	12.73	11.10	9.754	10.60	9.665	7.955	7.158	5.930	6.082	5.575	4.937	7.593	15.19	21.14	12.30	3.900	2.080	2.105	1.322	1.834	1.645	1.330	2.172	4.336	23.49	122.0	378.1	502.5	194.5	9.097	0.278	-0.364	-0.291	-0.029	-0.305	-0.559	-0.573	-0.459	-0.352	-0.290	-0.232	-0.393	-0.404	-0.395	-0.727	-0.537	-0.445	-0.312	-0.107	-0.331
495.0	-33.94	-32.86	6.426	0.100	51.66	501.2	 1088	117.0	18.64	16.97	13.88	16.38	12.65	10.81	14.71	11.96	11.07	8.676	9.166	13.66	11.34	14.26	12.35	12.30	11.65	11.65	11.39	10.39	10.50	9.896	9.772	9.614	7.563	6.479	5.185	5.676	4.510	3.892	4.413	6.657	13.39	19.38	9.516	2.615	2.490	1.123	1.844	1.978	1.524	1.001	1.379	6.139	27.84	86.15	256.0	612.9	103.4	5.838	-0.415	-0.226	-0.059	-0.306	-0.882	-0.128	-0.458	-0.545	-0.198	-0.157	-0.392	-0.538	-0.502	-0.337	-0.608	-0.380	-0.791	-0.364	-0.382
500.0	-36.61	-19.68	6.554	7.151	21.55	138.7	 1127	442.4	30.49	16.86	10.57	14.71	12.90	13.56	11.24	11.88	9.931	9.145	8.750	12.08	11.12	10.01	11.72	10.24	9.871	9.022	9.529	10.57	10.33	8.604	9.356	9.284	8.140	5.740	6.040	5.429	4.274	3.526	4.176	4.524	6.588	15.29	16.20	5.422	1.884	1.014	1.705	1.549	1.347	0.936	0.621	2.019	6.544	19.49	63.22	366.6	589.2	85.07	1.417	-0.027	0.221	0.111	-0.301	-0.243	-0.092	-0.063	-0.579	-0.439	-0.172	-0.504	-0.561	-0.513	0.004	-0.513	-0.475	-0.278	-0.560
505.0	-21.40	-26.67	0.572	15.02	11.97	38.80	697.7	922.2	40.97	19.74	12.10	12.31	7.957	17.99	12.73	10.82	7.913	7.061	9.342	8.091	9.842	8.699	8.103	10.55	10.57	7.945	7.040	8.759	9.677	7.738	8.437	6.768	6.783	5.703	6.243	4.988	2.778	3.783	3.191	2.490	3.874	9.902	17.37	8.734	3.233	1.300	1.798	1.278	1.193	1.045	0.437	0.678	1.751	4.510	14.40	98.01	459.6	518.7	63.31	0.059	0.124	-0.329	-0.087	-0.163	-0.331	-0.196	-0.329	-0.398	-0.544	-0.644	-0.783	-0.304	-0.322	-0.663	-0.281	-0.754	-0.328
510.0	-18.18	-14.95	-9.594	26.20	3.555	14.20	206.1	 1084	409.8	11.82	13.40	10.88	13.07	11.22	10.36	7.837	7.444	7.129	9.145	7.089	7.239	6.750	7.854	8.129	7.977	5.968	7.216	7.443	7.470	7.054	6.195	5.800	6.410	4.914	4.386	3.952	3.645	3.362	2.727	1.831	2.935	4.521	10.82	13.16	7.973	2.151	1.565	1.678	0.900	0.716	0.714	0.707	0.870	1.347	3.478	22.35	121.5	359.4	442.1	151.7	6.694	-0.372	-0.223	0.079	-0.252	-0.142	-0.373	-0.339	-0.280	-0.529	-0.536	-0.390	-0.586	-0.536	-0.215	-0.766	-0.564
515.0	-60.07	-34.33	-6.380	5.702	40.33	12.34	53.60	529.6	 1032	87.80	8.334	8.244	9.728	6.397	5.880	6.249	6.968	7.161	6.451	6.456	5.724	6.853	7.277	6.378	7.455	5.763	6.812	6.786	6.536	6.299	6.175	5.550	4.690	4.882	4.014	4.206	4.073	2.124	3.336	2.178	1.742	3.258	4.116	9.465	11.52	5.389	1.608	1.334	0.790	0.983	0.828	0.949	0.572	0.978	1.077	4.832	27.40	81.76	222.8	492.9	97.20	3.479	-0.427	-0.471	0.072	-0.285	-0.322	-0.321	-0.764	-0.491	-0.143	-0.082	-0.704	-0.662	0.066	-0.791	-0.493
520.0	-18.75	-32.56	-7.945	-3.281	49.99	8.455	19.75	160.3	 1071	381.5	5.712	9.510	9.148	9.850	7.200	7.830	3.827	9.667	2.801	6.760	6.027	5.395	5.904	4.271	5.660	5.286	6.597	4.898	5.476	5.387	5.091	4.803	4.879	4.165	3.237	3.287	3.377	2.032	3.044	1.407	2.805	2.229	1.775	5.519	12.97	9.027	2.883	0.772	0.880	0.933	0.758	0.504	0.416	0.686	0.756	1.148	6.627	18.65	54.57	301.9	438.1	75.83	1.267	-0.227	-0.300	-0.595	-0.516	-0.815	-0.251	-0.463	-0.545	-0.067	-0.297	0.014	-0.814	-0.801	-0.794
525.0	11.87	-25.69	-18.77	-9.231	38.25	24.62	-1.074	45.34	659.6	829.0	22.12	12.89	9.889	5.343	4.195	5.316	4.834	6.796	3.696	4.175	5.750	5.394	5.804	4.471	5.417	3.835	4.603	4.856	4.583	4.654	3.480	5.081	3.271	3.488	2.768	2.366	2.538	2.328	2.875	3.072	1.971	2.166	1.340	3.198	7.769	11.66	6.411	1.596	0.634	0.491	0.541	0.570	1.013	0.903	0.381	0.044	1.698	4.550	12.56	81.55	336.4	368.1	48.64	0.028	-0.161	-0.884	-0.411	-0.967	-0.478	0.008	-0.636	-0.499	-0.284	-0.292	-0.458	-0.607	-0.990
530.0	-27.21	-15.22	-11.58	-7.875	13.17	35.92	8.451	9.900	190.7	894.2	316.1	8.855	7.796	3.130	6.109	5.495	2.435	4.375	4.320	4.166	5.346	3.461	3.883	4.128	3.659	3.721	5.160	4.365	4.726	3.451	3.901	3.628	4.120	4.006	2.895	2.460	1.998	2.129	2.307	1.781	1.974	1.224	1.164	1.648	3.298	7.606	8.825	4.529	1.194	0.655	0.434	0.363	0.504	0.556	0.096	0.069	0.305	0.888	2.886	18.37	88.46	253.6	305.3	60.96	4.035	-0.311	-0.403	-0.741	-0.587	-0.195	-0.440	-0.305	-0.142	-0.626	-0.549	-0.366	-0.662
535.0	-31.37	-11.44	-5.674	-5.549	-19.69	36.16	24.31	0.772	43.97	387.1	809.7	53.68	0.634	2.032	2.124	5.902	2.894	2.524	6.154	2.450	2.278	2.391	3.526	2.867	3.105	3.450	3.596	2.717	2.617	1.403	3.521	2.808	3.432	4.317	2.953	1.641	2.184	1.941	1.426	1.363	1.409	1.093	1.018	1.121	1.816	3.296	7.151	8.652	3.528	0.926	0.727	0.474	0.411	0.404	0.201	0.361	0.092	0.059	0.080	3.594	19.43	57.23	156.6	332.3	86.25	3.182	-0.288	0.074	-0.707	-0.524	-0.454	-0.472	-0.901	-0.137	-0.292	-0.578	-0.216
540.0	-27.91	-35.61	-3.757	-6.527	-11.91	9.585	32.67	5.287	13.41	112.0	873.7	267.8	-0.669	4.184	3.753	3.391	4.365	2.691	3.442	2.074	-0.247	2.535	2.802	2.459	1.493	2.353	3.569	3.115	3.272	1.447	3.551	1.902	2.590	2.354	1.877	1.880	1.455	1.241	0.926	1.284	1.091	1.235	0.767	0.782	1.055	1.716	3.982	8.484	5.112	1.746	0.756	0.158	-0.096	0.226	0.317	0.332	-0.382	0.221	-0.152	0.895	4.688	12.68	37.94	205.7	313.3	61.35	0.388	-0.193	-0.235	-0.340	-0.163	-0.537	-0.574	-0.422	-0.361	-0.427	-0.349
545.0	-34.78	-21.96	-27.18	-8.297	-11.57	1.767	33.13	18.63	-3.217	25.50	512.2	631.5	16.85	2.414	4.715	2.173	2.959	1.435	2.018	1.738	0.285	1.793	2.429	2.236	2.544	1.572	3.081	3.495	3.158	2.508	2.218	3.111	1.889	1.446	1.276	2.290	2.317	0.838	1.030	0.895	1.350	0.629	0.805	1.125	0.958	0.730	1.714	6.526	7.508	3.429	0.402	0.072	0.185	0.452	0.541	0.031	-0.003	0.587	0.275	0.001	0.884	2.377	8.118	55.18	243.6	252.6	31.65	-0.379	-0.469	-0.433	-0.297	-0.239	-0.545	-0.128	-0.281	-0.490	-0.444
550.0	-38.79	-21.80	-27.02	-11.78	-1.288	0.851	17.63	35.41	-3.116	11.97	151.9	698.0	265.6	0.646	4.873	0.282	1.264	3.543	1.278	1.412	0.436	0.939	1.170	1.482	2.232	1.094	2.266	2.503	2.675	1.302	2.061	2.379	1.529	1.408	1.438	1.160	1.519	0.626	0.382	0.536	0.563	0.795	0.688	0.684	0.661	0.563	0.692	2.728	5.322	5.156	1.993	0.427	-0.193	0.306	0.215	0.166	0.389	0.460	-0.044	-0.262	-0.226	0.455	1.537	12.21	63.44	171.9	164.8	54.37	2.347	-0.284	-0.386	-0.256	-0.566	-0.526	-0.196	-0.726	-0.710
555.0	-54.61	-30.82	-23.16	-11.34	-15.31	1.190	-1.044	54.87	17.90	-0.778	38.13	300.7	681.4	43.64	1.185	-1.263	0.382	0.671	0.330	2.012	0.818	2.505	1.759	0.389	0.812	1.762	1.893	1.433	1.810	1.313	1.099	0.651	0.521	0.606	1.382	0.598	0.716	1.340	0.587	0.369	-0.135	0.961	0.531	0.432	-0.156	0.056	0.638	0.877	2.710	4.283	3.589	0.909	-0.184	0.049	0.321	0.238	-0.335	-0.202	0.103	-0.036	0.209	-0.283	-0.250	2.600	13.86	38.76	94.44	214.8	70.61	0.750	-0.555	-0.501	-0.363	-0.695	-0.729	-0.277	-0.629
560.0	-35.41	-39.09	-38.81	1.177	-3.472	-4.377	-8.598	42.76	28.46	2.433	16.36	89.38	687.1	234.9	4.622	-2.722	0.284	-0.853	1.091	0.890	0.176	0.099	1.654	-0.582	0.201	1.020	0.780	1.224	1.251	0.640	1.476	0.820	1.058	0.241	1.576	0.191	0.260	1.336	0.074	0.368	0.586	0.358	0.049	0.335	0.111	0.463	0.405	0.886	0.559	2.658	4.256	1.423	-0.030	-0.089	0.111	-0.619	-0.940	0.245	0.015	0.233	0.117	-0.497	-0.316	0.196	2.822	8.179	22.85	126.8	196.2	42.44	0.435	-0.323	-0.445	-0.244	-0.796	-0.449	-0.247
565.0	-26.58	-24.83	-34.73	-11.47	-0.018	-3.449	-11.71	26.62	59.63	-0.600	5.248	18.18	389.4	508.0	8.532	-2.438	-2.257	-0.477	-1.177	-0.130	1.213	0.618	-0.059	0.066	-0.380	1.199	0.906	0.328	1.655	0.746	1.184	0.065	0.180	0.020	0.259	0.617	0.806	0.665	0.650	0.147	0.437	0.096	-0.632	0.602	0.635	0.054	0.036	-0.177	0.180	0.949	3.482	2.449	0.641	-0.205	-0.078	-0.240	-0.590	0.093	0.177	0.275	-0.209	-0.468	-0.365	-0.663	0.787	1.432	4.880	33.06	143.0	114.7	20.73	-0.413	-0.870	-0.722	-0.753	-0.085	-0.280
570.0	-29.96	-27.08	-23.28	-8.189	-6.502	-9.674	-7.058	-0.288	57.12	21.48	1.166	6.045	112.2	574.0	204.1	-0.057	-1.526	-1.806	-1.635	1.044	-0.118	-0.575	0.441	0.661	0.091	0.568	0.630	-0.139	0.406	0.161	0.372	-0.252	0.241	0.579	0.477	0.283	0.506	0.344	0.087	0.343	0.190	0.414	-0.094	0.030	0.336	-0.129	-0.136	0.056	0.078	0.474	1.627	2.150	1.926	0.670	0.060	-0.319	-0.041	-0.328	-0.258	-0.187	-0.224	0.150	-0.179	-0.510	-0.200	0.088	1.149	6.902	37.85	92.04	112.0	38.36	1.281	-0.474	-0.574	-0.759	-0.525
575.0	-47.80	-20.92	-25.35	-19.02	-9.664	-16.61	-2.923	-4.817	30.57	50.37	2.380	3.097	27.41	236.3	540.2	28.75	-1.205	-0.791	0.157	-1.004	-1.034	-0.477	-0.353	-0.632	-1.127	-0.830	-1.034	-1.600	-0.031	-0.271	-0.343	0.017	-0.047	-0.493	0.420	0.738	0.088	-0.128	-0.343	-0.332	-0.199	-0.587	-1.054	-0.106	0.028	-0.261	-0.090	0.418	-0.051	0.232	0.591	0.898	2.193	1.396	-0.145	-0.084	-0.667	-0.470	-0.556	-0.659	-0.476	0.666	-0.299	-0.384	-0.494	-0.283	0.072	1.177	7.840	20.34	57.17	126.0	42.49	1.143	-0.267	-0.509	-0.808
