Sample:	'1
File name:	Default_20230215_175227.FD3
Run date:	'17:46:06, 02/15/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/340.0	541.3
2	225.0/625.0	18.43
3	230.0/345.0	540.7
4	230.0/585.0	13.20
5	230.0/620.0	15.52
6	230.0/640.0	18.26
7	235.0/385.0	362.0
8	235.0/400.0	353.2
9	235.0/515.0	112.9
10	240.0/405.0	353.7
11	240.0/525.0	88.90
12	245.0/535.0	78.74
13	250.0/440.0	297.3
14	250.0/550.0	60.15
15	255.0/280.0	178.3
16	255.0/555.0	53.00
17	260.0/570.0	39.54
18	265.0/435.0	300.1
19	265.0/585.0	35.59
20	270.0/595.0	29.76
21	275.0/610.0	33.71
22	280.0/625.0	38.58
23	285.0/320.0	841.5
24	285.0/630.0	36.00
25	290.0/645.0	31.98
26	320.0/360.0	217.0
27	325.0/370.0	201.8
28	330.0/375.0	199.6
29	335.0/380.0	217.1
30	345.0/395.0	199.4
31	350.0/400.0	209.6
32	355.0/405.0	201.8
33	365.0/420.0	164.5
34	415.0/485.0	34.02
35	430.0/505.0	20.40
36	445.0/525.0	12.32
37	460.0/545.0	6.860
38	575.0/320.0	4.425
39	580.0/325.0	4.535

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	76.64	 1450	 1871	297.3	7.184	2.166	1.469	1.324	1.085	0.941	0.926	0.924	0.836	0.811	0.584	0.532	0.411	0.521	0.403	0.410	0.324	0.314	0.294	0.290	0.245	0.271	0.280	0.224	0.230	0.232	0.218	0.173	0.156	0.180	0.201	0.261	0.231	0.241	0.214	0.183	0.181	0.206	0.200	0.195	0.141	0.123	0.447	2.760	6.612	6.303	2.649	0.489	0.101	0.064	0.045	0.070	0.064	0.042	0.024	0.033	0.032	0.025	0.022	0.017	0.017	0.003	0.013	0.017	-0.005	0.005	0.011	-0.005	-0.005	0.006	-0.007	0.005	-0.012
235.0	36.66	447.2	 1694	 1809	330.2	9.504	2.557	1.118	1.170	1.280	1.259	1.158	0.953	0.717	0.503	0.639	0.429	0.530	0.319	0.394	0.347	0.316	0.250	0.378	0.287	0.327	0.259	0.195	0.257	0.303	0.205	0.152	0.128	0.134	0.152	0.201	0.181	0.241	0.184	0.243	0.223	0.235	0.173	0.202	0.248	0.155	0.208	0.740	2.175	4.337	6.910	8.484	4.541	0.953	0.111	0.090	0.068	0.025	0.040	0.049	0.016	0.021	0.029	0.023	0.007	0.035	-0.003	0.024	0.028	0.018	0.006	0.014	0.021	0.002	-0.008	0.001	-0.003
240.0	50.10	120.3	639.1	 1964	 1874	246.3	5.655	2.194	1.357	1.592	1.496	1.249	1.087	0.917	0.807	0.994	0.381	0.468	0.404	0.298	0.299	0.397	0.338	0.316	0.300	0.212	0.272	0.207	0.249	0.284	0.176	0.224	0.242	0.156	0.132	0.187	0.137	0.219	0.290	0.213	0.205	0.194	0.184	0.170	0.275	0.302	0.268	0.342	0.601	1.265	2.993	8.245	11.73	8.811	3.425	0.407	0.100	0.067	0.062	0.069	0.040	0.035	0.046	0.021	0.008	0.080	0.003	0.043	0.030	0.009	0.006	0.009	0.010	-0.023	-0.010	0.000	0.000
245.0	56.06	83.09	163.4	830.8	 2448	 1755	163.9	3.667	2.397	1.965	1.855	1.420	0.962	1.100	1.004	0.827	0.500	0.544	0.413	0.505	0.357	0.353	0.411	0.305	0.278	0.224	0.300	0.309	0.260	0.313	0.204	0.261	0.218	0.165	0.139	0.190	0.160	0.208	0.335	0.234	0.224	0.258	0.223	0.154	0.197	0.292	0.349	0.407	0.294	0.397	0.780	2.558	6.920	12.17	13.07	7.779	2.039	0.145	0.108	0.083	0.041	0.054	0.032	0.028	0.035	0.028	0.000	0.038	0.019	0.002	0.001	0.013	0.009	-0.001	0.007	0.003	-0.028
250.0	25.59	72.84	118.4	221.8	939.1	 2223	 2168	674.6	27.61	3.224	2.324	1.692	1.315	1.324	1.058	0.866	0.612	0.683	0.419	0.407	0.361	0.280	0.372	0.381	0.324	0.309	0.269	0.400	0.287	0.325	0.207	0.210	0.198	0.224	0.179	0.161	0.120	0.126	0.210	0.227	0.238	0.210	0.176	0.146	0.199	0.189	0.257	0.344	0.462	0.448	0.408	0.713	1.743	3.777	6.969	10.56	13.45	11.54	6.768	1.933	0.196	0.056	0.047	0.035	0.023	0.046	0.043	0.032	0.045	0.013	0.007	0.014	-0.008	-0.005	0.030	-0.010	-0.008
255.0	11.35	29.13	101.8	148.9	235.1	633.4	 2143	 3221	239.3	28.70	4.083	2.124	2.038	1.685	1.251	0.873	0.745	0.731	0.627	0.399	0.372	0.460	0.411	0.351	0.387	0.398	0.264	0.341	0.386	0.339	0.288	0.297	0.129	0.171	0.216	0.141	0.114	0.139	0.134	0.162	0.236	0.207	0.140	0.123	0.182	0.155	0.201	0.165	0.221	0.352	0.624	0.649	0.675	0.944	1.649	2.590	4.826	10.63	18.66	19.27	10.16	2.014	0.152	0.065	0.035	0.032	0.055	0.030	0.012	0.002	0.000	0.003	0.001	0.005	-0.028	0.032	0.027
260.0	8.423	10.94	47.64	136.5	131.9	159.3	754.5	 2979	 3223	203.9	14.84	3.654	2.549	2.106	1.368	1.258	0.953	0.857	0.742	0.541	0.561	0.359	0.411	0.434	0.322	0.357	0.239	0.389	0.343	0.306	0.232	0.273	0.136	0.197	0.134	0.145	0.147	0.140	0.164	0.117	0.224	0.213	0.170	0.189	0.260	0.167	0.146	0.148	0.138	0.174	0.354	0.747	0.871	0.632	0.507	0.700	1.168	2.920	8.308	17.77	24.21	18.89	7.313	0.832	0.106	0.047	0.058	0.036	0.012	0.034	0.044	0.001	0.005	0.010	-0.026	0.029	0.040
265.0	8.323	5.911	17.56	78.82	148.5	95.73	185.2	 1152	 3750	 3156	163.7	7.197	3.747	2.578	1.593	1.444	1.264	0.975	0.770	0.562	0.619	0.409	0.489	0.466	0.294	0.337	0.368	0.313	0.348	0.380	0.239	0.232	0.197	0.233	0.119	0.116	0.187	0.123	0.185	0.117	0.176	0.203	0.174	0.175	0.210	0.167	0.160	0.142	0.127	0.161	0.197	0.354	0.593	0.821	0.717	0.410	0.360	0.777	2.010	5.308	12.83	23.43	25.73	15.67	4.207	0.262	0.055	0.029	0.053	0.027	0.056	0.006	0.029	0.017	0.013	0.023	0.001
270.0	12.94	9.676	11.20	27.05	85.01	139.8	113.6	282.6	 1282	 3172	 3657	684.4	45.10	3.642	2.738	1.826	1.474	1.170	0.845	0.757	0.681	0.569	0.602	0.532	0.408	0.431	0.367	0.421	0.379	0.324	0.270	0.317	0.240	0.253	0.157	0.145	0.164	0.134	0.138	0.166	0.152	0.134	0.155	0.206	0.241	0.218	0.190	0.211	0.180	0.163	0.168	0.175	0.241	0.442	0.663	0.821	0.741	0.521	0.592	1.264	3.095	6.905	12.56	19.54	22.07	20.07	11.07	3.570	0.287	0.061	0.039	0.029	0.022	-0.004	0.018	0.019	0.004
