Sample:	'1
File name:	Default_20230104_172924.FD3
Run date:	'17:23:03, 01/04/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/345.0	793.9
2	235.0/260.0	129.9
3	240.0/265.0	165.2
4	240.0/380.0	686.1
5	245.0/270.0	151.8
6	250.0/275.0	185.1
7	255.0/280.0	214.0
8	255.0/555.0	74.08
9	265.0/585.0	45.89
10	270.0/405.0	578.2
11	270.0/595.0	37.03
12	275.0/305.0	605.9
13	275.0/610.0	42.61
14	280.0/310.0	628.4
15	280.0/340.0	659.5
16	280.0/385.0	603.4
17	280.0/400.0	566.2
18	280.0/620.0	36.44
19	285.0/320.0	645.5
20	285.0/630.0	31.54
21	290.0/325.0	633.8
22	290.0/640.0	26.58
23	320.0/365.0	323.1
24	325.0/370.0	322.5
25	335.0/380.0	334.3
26	350.0/400.0	292.3
27	355.0/405.0	282.5
28	445.0/525.0	13.42
29	460.0/545.0	7.104
30	560.0/310.0	3.434
31	570.0/315.0	3.392
32	575.0/320.0	3.686
33	585.0/325.0	3.702

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	8.385	242.6	558.9	136.4	3.549	1.170	0.973	0.978	0.875	0.751	0.768	0.779	0.595	0.677	0.490	0.464	0.450	0.362	0.405	0.380	0.361	0.299	0.234	0.260	0.234	0.225	0.171	0.192	0.200	0.173	0.162	0.130	0.128	0.114	0.128	0.193	0.204	0.196	0.150	0.172	0.131	0.142	0.129	0.123	0.095	0.120	0.138	0.622	1.884	1.901	0.810	0.178	0.071	0.057	0.056	0.043	0.042	0.047	0.030	0.029	0.021	0.021	0.020	0.029	0.012	0.010	0.011	0.018	0.012	-0.002	0.001	0.001	0.003	0.008	-0.001	-0.003	0.000
235.0	14.12	76.94	453.2	631.6	208.7	5.362	0.853	1.099	1.266	0.992	0.954	0.707	0.693	0.547	0.594	0.452	0.467	0.455	0.312	0.412	0.275	0.262	0.274	0.285	0.293	0.330	0.185	0.198	0.186	0.230	0.152	0.127	0.136	0.078	0.086	0.160	0.187	0.124	0.195	0.172	0.116	0.159	0.184	0.129	0.120	0.159	0.155	0.225	0.677	1.443	2.472	3.032	1.809	0.324	0.055	0.035	0.030	0.037	0.026	0.020	0.063	0.015	0.020	0.020	0.032	0.012	0.016	0.000	0.031	0.005	0.049	0.013	0.001	0.001	0.006	0.021	0.007
240.0	26.26	34.40	168.6	755.6	865.8	145.8	2.466	1.798	1.496	1.197	1.212	0.875	0.648	0.878	0.577	0.466	0.408	0.400	0.342	0.372	0.240	0.220	0.250	0.236	0.317	0.277	0.178	0.224	0.203	0.187	0.176	0.110	0.129	0.123	0.078	0.114	0.167	0.126	0.195	0.175	0.134	0.108	0.116	0.123	0.194	0.168	0.167	0.117	0.199	0.455	1.165	3.254	4.985	3.638	1.139	0.151	0.046	0.047	0.034	0.057	0.043	0.007	0.030	0.028	0.024	0.018	0.011	-0.005	0.022	0.018	0.019	-0.002	0.014	0.010	-0.002	0.018	-0.003
245.0	30.08	49.82	55.16	315.6	 1071	449.0	89.90	2.013	1.699	1.382	1.240	1.056	0.872	0.862	0.692	0.567	0.422	0.516	0.411	0.363	0.330	0.319	0.350	0.201	0.313	0.224	0.202	0.209	0.195	0.200	0.189	0.117	0.169	0.095	0.084	0.080	0.127	0.089	0.190	0.242	0.166	0.145	0.121	0.116	0.133	0.208	0.229	0.256	0.150	0.193	0.339	1.144	3.011	5.276	5.686	3.014	0.610	0.095	0.045	0.039	0.052	0.013	0.060	0.019	0.015	0.039	0.006	-0.001	0.012	0.005	0.002	0.004	0.010	0.009	0.004	0.003	0.009
250.0	13.47	54.45	84.21	101.7	400.5	912.3	842.4	178.3	15.68	1.711	1.570	1.365	1.148	0.947	0.637	0.555	0.474	0.439	0.439	0.368	0.387	0.368	0.335	0.272	0.307	0.209	0.185	0.200	0.238	0.193	0.146	0.134	0.136	0.100	0.095	0.085	0.102	0.094	0.137	0.197	0.174	0.151	0.151	0.130	0.137	0.175	0.166	0.238	0.342	0.347	0.286	0.376	0.827	1.716	3.335	4.973	5.734	5.094	2.685	0.703	0.082	0.047	0.027	0.018	0.003	0.024	0.023	0.008	0.019	0.009	0.016	0.011	0.014	0.021	0.000	-0.001	0.005
255.0	5.166	17.78	81.62	126.9	118.7	260.6	895.3	 1639	246.7	11.14	2.236	1.848	1.548	1.113	0.883	0.822	0.756	0.543	0.585	0.363	0.347	0.389	0.337	0.243	0.256	0.272	0.193	0.168	0.223	0.221	0.189	0.155	0.146	0.135	0.138	0.110	0.109	0.090	0.109	0.076	0.180	0.172	0.158	0.201	0.135	0.125	0.160	0.129	0.191	0.313	0.524	0.651	0.449	0.474	0.842	1.333	2.316	4.759	9.008	8.782	4.116	0.749	0.058	0.020	0.018	0.029	0.033	0.020	0.010	0.015	0.030	0.032	-0.003	0.007	0.001	-0.007	0.016
260.0	2.615	6.611	34.48	129.9	122.1	75.40	309.2	 1535	 1863	179.2	5.771	2.459	1.851	1.176	1.104	0.761	0.668	0.621	0.521	0.401	0.520	0.368	0.356	0.346	0.357	0.226	0.202	0.252	0.212	0.230	0.177	0.202	0.156	0.188	0.103	0.119	0.142	0.066	0.083	0.071	0.128	0.168	0.188	0.219	0.123	0.144	0.123	0.114	0.113	0.159	0.335	0.683	0.746	0.549	0.334	0.377	0.628	1.376	4.224	8.408	10.87	8.314	2.845	0.268	0.060	0.024	0.024	0.013	0.037	0.023	0.034	0.012	-0.001	0.015	0.015	0.020	0.019
265.0	3.767	3.906	11.45	70.31	165.2	84.95	82.69	596.7	 2127	 1450	135.8	3.686	2.123	1.529	1.191	1.044	0.835	0.628	0.496	0.514	0.459	0.357	0.365	0.413	0.273	0.239	0.267	0.248	0.169	0.194	0.218	0.208	0.157	0.164	0.114	0.087	0.109	0.126	0.109	0.072	0.110	0.168	0.208	0.201	0.156	0.116	0.149	0.149	0.090	0.094	0.147	0.348	0.659	0.905	0.665	0.292	0.213	0.413	1.060	2.707	6.480	11.63	12.08	7.056	1.494	0.074	0.038	0.027	0.022	0.038	0.020	0.023	0.025	0.011	0.014	0.006	0.018
270.0	6.200	8.077	9.945	23.55	85.85	151.8	104.4	157.7	719.8	 1468	 1647	605.5	28.62	2.164	1.550	1.209	1.113	0.741	0.640	0.635	0.589	0.453	0.408	0.388	0.334	0.275	0.286	0.243	0.229	0.216	0.202	0.170	0.167	0.150	0.093	0.129	0.089	0.099	0.078	0.069	0.074	0.103	0.136	0.180	0.178	0.159	0.147	0.185	0.134	0.141	0.142	0.149	0.268	0.489	0.653	0.809	0.750	0.514	0.363	0.699	1.624	3.586	6.199	8.922	10.78	9.106	5.200	1.641	0.117	0.040	0.029	0.010	0.028	0.020	0.010	0.006	0.006
275.0	16.18	28.42	25.10	20.73	29.16	82.51	185.1	140.7	185.4	396.1	 1194	 2305	823.2	20.94	2.287	1.610	1.317	0.899	0.789	0.661	0.505	0.441	0.457	0.297	0.329	0.264	0.287	0.308	0.245	0.270	0.214	0.164	0.199	0.166	0.095	0.164	0.128	0.120	0.113	0.124	0.062	0.054	0.095	0.129	0.188	0.237	0.173	0.222	0.244	0.180	0.191	0.145	0.147	0.194	0.230	0.446	0.860	1.229	0.914	0.469	0.523	0.954	1.530	2.258	3.646	7.262	12.85	14.27	7.584	1.340	0.055	0.020	0.030	0.029	0.019	0.016	0.019
280.0	28.00	48.33	44.03	29.48	18.88	32.82	131.1	214.0	118.3	122.8	390.5	 1595	 2352	127.0	8.190	2.010	1.839	1.248	0.987	0.651	0.610	0.614	0.514	0.294	0.356	0.356	0.357	0.284	0.243	0.308	0.204	0.159	0.205	0.138	0.143	0.148	0.161	0.116	0.092	0.130	0.087	0.077	0.060	0.110	0.159	0.274	0.258	0.259	0.272	0.239	0.232	0.165	0.161	0.149	0.147	0.193	0.405	0.744	1.329	1.239	0.749	0.492	0.496	0.693	1.002	2.019	5.206	10.17	15.71	12.94	4.584	0.346	0.045	0.037	0.021	0.039	0.029
