Sample:	'1
File name:	t2025042107докндоге╠╠.FD3
Run date:	'11:12:45, 04/22/2025
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/560.0	87.88
2	225.0/580.0	82.04
3	225.0/630.0	108.4
4	230.0/340.0	3655
5	230.0/500.0	349.6
6	230.0/585.0	72.93
7	230.0/625.0	103.1
8	245.0/535.0	211.9
9	250.0/545.0	176.2
10	255.0/280.0	608.8
11	255.0/560.0	146.7
12	260.0/285.0	650.7
13	260.0/570.0	115.3
14	265.0/585.0	115.2
15	275.0/615.0	182.5
16	280.0/320.0	3337
17	280.0/620.0	180.6
18	330.0/375.0	390.3
19	335.0/380.0	374.7
20	350.0/400.0	313.5
21	430.0/505.0	36.45
22	460.0/335.0	11.08
23	520.0/285.0	4.560
24	560.0/320.0	16.41
25	570.0/315.0	16.53

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	63.68	2318	9682	4706	221.1	15.45	11.23	9.368	8.798	8.741	8.526	9.043	7.632	6.886	6.292	5.582	4.975	4.703	4.332	3.876	3.550	3.407	2.993	3.173	2.812	2.628	2.404	2.121	2.240	2.112	2.029	1.940	1.920	1.805	1.599	1.522	1.286	1.218	1.209	1.078	1.002	1.167	1.158	1.022	0.909	0.887	1.988	12.15	30.18	30.24	14.44	3.677	0.921	0.705	0.626	0.601	0.608	0.550	0.470	0.467	0.455	0.413	0.399	0.375	0.377	0.335	0.333	0.334	0.306	0.309	0.263	0.256	0.301	0.227	0.244	0.247	0.206
235.0	117.8	612.0	4762	9999.9	4410	319.7	17.39	13.42	11.51	10.91	9.614	10.49	8.258	7.428	6.819	6.047	5.772	4.947	4.446	4.412	3.725	3.779	3.447	3.326	3.266	2.860	2.531	2.443	2.108	2.251	2.043	2.212	1.799	1.843	1.677	1.522	1.224	1.281	1.106	1.144	1.010	1.067	1.122	1.246	1.212	1.003	1.183	3.470	9.522	18.93	33.16	45.54	21.15	8.201	1.153	0.649	0.543	0.607	0.485	0.507	0.422	0.409	0.426	0.381	0.396	0.349	0.371	0.348	0.289	0.284	0.319	0.267	0.295	0.251	0.262	0.254	0.247
240.0	169.7	263.7	1261	7436	9999.9	3604	217.5	18.13	15.43	12.77	11.24	11.59	9.407	7.888	7.084	5.983	5.621	5.604	4.532	4.751	3.778	3.850	3.414	3.565	3.225	2.673	2.790	2.431	2.147	2.294	2.175	1.998	1.780	1.805	1.816	1.539	1.429	1.400	1.298	1.058	1.118	1.086	0.990	1.061	1.198	1.249	1.159	1.586	2.796	5.190	13.44	39.40	64.53	28.21	19.79	5.793	0.866	0.623	0.562	0.499	0.561	0.518	0.472	0.443	0.494	0.390	0.398	0.303	0.340	0.301	0.303	0.247	0.267	0.285	0.264	0.241	0.258
245.0	117.7	244.4	388.3	2184	9999.9	9999.9	2810	126.8	20.98	17.72	13.76	14.27	10.87	9.844	8.084	6.417	6.480	5.767	5.007	4.732	4.124	3.940	3.535	3.233	3.477	2.883	3.077	2.703	2.574	2.331	2.429	2.067	1.979	1.976	1.787	1.595	1.574	1.452	1.189	1.116	1.186	1.074	0.993	1.161	1.061	1.165	1.278	1.439	1.491	1.721	3.658	10.94	31.68	61.09	89.94	27.85	17.93	3.166	0.775	0.650	0.636	0.529	0.439	0.500	0.552	0.439	0.439	0.385	0.339	0.308	0.294	0.248	0.250	0.305	0.235	0.250	0.247
250.0	73.33	156.8	305.5	629.2	2926	9999.9	9999.9	9238	177.9	28.62	20.57	18.10	13.45	12.03	9.705	7.690	7.325	6.529	5.526	5.046	4.667	3.993	3.901	3.686	3.585	3.118	2.963	2.731	2.814	2.795	2.401	2.084	1.947	1.957	1.805	1.727	1.619	1.523	1.423	1.188	1.203	1.109	1.124	1.169	1.084	1.133	1.170	1.368	1.534	1.546	1.697	3.166	7.854	16.95	39.48	58.41	98.15	85.54	69.63	12.77	3.528	0.644	0.576	0.526	0.552	0.504	0.509	0.472	0.412	0.389	0.321	0.295	0.292	0.357	0.296	0.278	0.284
255.0	67.67	77.83	176.9	401.5	800.4	2376	8305	9999.9	9999.9	232.2	35.35	27.31	19.57	14.19	11.37	9.259	8.920	7.196	6.301	5.536	5.289	4.467	4.530	3.803	3.746	3.789	3.117	3.142	3.091	2.949	2.395	2.276	2.234	1.935	1.860	1.938	1.593	1.591	1.604	1.260	1.336	1.270	1.215	1.203	1.067	1.049	0.958	1.113	1.164	1.397	1.706	2.240	2.836	4.465	9.470	13.91	27.63	59.86	141.8	181.8	118.7	19.15	2.839	0.830	0.730	0.606	0.499	0.467	0.512	0.487	0.419	0.418	0.418	0.438	0.337	0.353	0.360
260.0	66.64	65.66	86.05	260.8	473.0	642.1	2258	9999.9	9999.9	9999.9	176.0	40.79	27.37	18.87	14.95	10.73	10.10	9.165	6.871	6.181	5.842	5.041	4.788	4.542	3.471	3.608	3.593	3.266	3.162	3.194	2.694	2.702	2.189	2.191	1.816	1.770	1.627	1.671	1.436	1.615	1.347	1.357	1.311	1.158	1.144	1.167	1.155	1.079	1.014	1.003	1.173	1.949	2.554	2.425	3.096	3.914	7.101	15.05	46.20	120.2	212.1	208.9	29.69	13.62	1.408	0.968	0.639	0.615	0.505	0.533	0.422	0.505	0.436	0.464	0.376	0.406	0.389
265.0	77.99	74.43	63.59	123.1	373.2	413.7	594.2	3222	9999.9	9999.9	8348	130.8	37.75	26.30	18.90	14.74	11.43	9.658	7.540	7.385	6.581	5.196	5.086	4.499	3.956	4.106	3.728	3.222	3.598	3.254	3.034	3.064	2.381	2.498	1.931	1.781	1.912	1.698	1.650	1.645	1.556	1.399	1.449	1.391	1.286	1.361	1.164	1.130	0.998	0.953	0.907	1.298	1.889	2.629	2.585	1.955	2.513	4.291	11.10	30.60	83.33	190.2	266.5	196.6	25.27	7.759	0.879	0.885	0.792	0.622	0.624	0.571	0.495	0.637	0.549	0.513	0.427
270.0	113.7	99.29	85.03	80.15	174.2	381.9	430.7	832.6	3585	9999.9	9999.9	9999.9	550.5	47.11	29.62	21.92	16.78	12.82	9.666	8.976	7.676	6.567	5.856	5.212	4.689	4.453	4.040	3.666	3.756	3.463	3.300	3.194	2.750	2.619	2.273	2.053	2.061	1.793	1.732	1.688	1.690	1.593	1.519	1.549	1.400	1.647	1.211	1.275	1.071	0.969	0.974	1.018	1.144	1.578	2.218	2.603	2.873	2.505	3.401	7.803	19.78	48.24	100.3	175.0	204.7	252.4	128.2	16.35	6.627	1.223	0.920	0.720	0.639	0.681	0.579	0.515	0.576
