Sample:	'1
File name:	光大一厂35万出口.FD3
Run date:	'16:40:18, 05/12/2025
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/570.0	86.11
2	230.0/345.0	1523
3	235.0/360.0	1493
4	240.0/265.0	362.3
5	240.0/390.0	1442
6	250.0/275.0	501.5
7	255.0/280.0	550.1
8	255.0/560.0	164.1
9	260.0/290.0	543.0
10	260.0/575.0	126.0
11	265.0/295.0	734.7
12	265.0/585.0	113.2
13	270.0/300.0	1017
14	270.0/375.0	1401
15	270.0/600.0	102.0
16	275.0/310.0	1083
17	275.0/365.0	1406
18	275.0/610.0	85.77
19	280.0/315.0	1062
20	280.0/625.0	75.21
21	285.0/320.0	1105
22	285.0/640.0	57.12
23	505.0/275.0	3.288
24	510.0/280.0	3.698
25	520.0/285.0	3.643
26	530.0/290.0	3.677
27	535.0/295.0	4.648
28	545.0/300.0	5.678
29	550.0/305.0	5.836
30	560.0/310.0	5.897

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	55.12	740.3	2228	759.6	49.53	11.11	9.804	7.839	6.532	5.731	5.641	4.796	4.386	3.797	3.221	2.612	2.327	2.267	1.971	1.865	1.703	1.544	1.471	1.405	1.344	1.272	1.233	1.148	1.091	1.092	0.989	1.005	0.863	0.830	0.848	0.765	0.793	0.737	0.659	0.676	0.658	0.667	0.653	0.601	0.581	0.602	0.955	3.805	7.134	6.343	2.883	0.866	0.494	0.470	0.448	0.483	0.520	0.483	0.466	0.508	0.468	0.484	0.511	0.478	0.502	0.507	0.495	0.526	0.536	0.494	0.485	0.545	0.511	0.518	0.514	0.536	0.531
235.0	88.49	220.8	1367	2672	593.1	74.59	9.640	8.496	7.745	5.910	5.477	4.349	4.114	3.835	3.036	2.830	2.517	2.231	2.110	1.820	1.713	1.635	1.469	1.370	1.357	1.421	1.163	1.129	1.331	1.196	0.981	1.048	0.887	0.869	0.777	0.737	0.730	0.817	0.783	0.805	0.689	0.779	0.659	0.736	0.662	0.538	0.634	1.368	2.812	5.552	9.061	10.37	5.219	1.407	0.536	0.503	0.511	0.531	0.456	0.475	0.485	0.479	0.494	0.488	0.501	0.522	0.538	0.523	0.523	0.472	0.483	0.523	0.511	0.564	0.556	0.542	0.625
240.0	120.0	121.2	421.4	2218	3115	474.3	38.97	9.949	8.544	6.097	6.330	5.321	4.562	3.786	3.460	2.926	2.913	1.991	2.327	1.999	1.642	1.679	1.744	1.537	1.466	1.412	1.291	1.246	1.234	1.192	1.104	1.051	0.923	0.848	0.737	0.706	0.688	0.830	0.722	0.671	0.720	0.651	0.702	0.722	0.647	0.771	0.676	0.773	1.026	1.854	4.833	11.92	15.23	11.64	4.479	1.013	0.544	0.535	0.476	0.479	0.505	0.468	0.502	0.511	0.515	0.526	0.483	0.498	0.509	0.537	0.510	0.517	0.513	0.603	0.524	0.529	0.610
245.0	96.32	166.3	152.8	745.5	3227	3194	353.3	20.72	8.428	7.318	7.314	5.675	5.035	4.291	4.194	2.879	2.769	2.375	2.053	2.070	1.911	1.630	1.728	1.523	1.453	1.343	1.293	1.265	1.250	1.165	1.057	1.072	0.873	0.804	0.738	0.769	0.789	0.794	0.797	0.633	0.670	0.651	0.588	0.653	0.632	0.782	0.848	0.851	0.707	0.838	1.471	4.067	10.01	18.41	18.58	10.67	3.170	0.757	0.524	0.507	0.557	0.548	0.502	0.520	0.514	0.558	0.481	0.535	0.526	0.555	0.491	0.465	0.512	0.556	0.543	0.525	0.645
250.0	57.92	129.2	197.8	257.6	1025	3055	3786	1277	81.63	9.297	7.851	6.454	5.273	4.771	3.894	3.385	2.859	2.548	2.113	2.082	1.941	1.700	1.572	1.593	1.601	1.276	1.304	1.304	1.168	1.188	1.055	1.094	0.936	0.895	0.790	0.806	0.767	0.782	0.724	0.727	0.651	0.649	0.654	0.688	0.642	0.679	0.693	0.844	0.943	0.976	0.902	1.380	2.687	5.895	10.84	17.28	22.69	19.05	11.41	3.497	0.787	0.540	0.546	0.506	0.525	0.523	0.496	0.571	0.515	0.582	0.532	0.493	0.519	0.523	0.612	0.554	0.594
255.0	57.79	61.10	148.2	290.7	325.0	784.2	2985	7327	1699	79.56	9.871	7.977	6.908	4.904	4.119	3.537	2.983	2.555	2.430	2.267	1.789	1.814	1.775	1.610	1.531	1.335	1.404	1.261	1.238	1.302	1.115	1.103	0.978	0.935	0.788	0.905	0.807	0.661	0.701	0.720	0.730	0.709	0.679	0.680	0.635	0.606	0.612	0.635	0.706	0.886	1.298	1.404	1.227	1.809	2.879	4.508	8.676	20.06	36.83	29.01	17.42	3.743	0.661	0.583	0.556	0.596	0.565	0.567	0.526	0.599	0.607	0.482	0.593	0.563	0.551	0.593	0.609
260.0	51.69	43.13	71.68	265.5	310.3	245.6	931.6	6601	6373	1243	34.91	9.685	8.178	5.819	4.562	3.535	3.451	2.906	2.580	2.290	1.989	1.690	1.669	1.530	1.523	1.359	1.544	1.281	1.322	1.221	1.144	1.037	0.928	0.938	0.924	0.903	0.757	0.720	0.696	0.688	0.746	0.783	0.648	0.706	0.710	0.614	0.623	0.558	0.586	0.555	0.930	1.633	1.714	1.384	1.208	1.492	2.541	5.851	16.69	35.93	51.83	27.56	13.66	2.242	0.605	0.588	0.560	0.542	0.539	0.577	0.573	0.554	0.669	0.556	0.538	0.603	0.568
265.0	53.82	39.79	44.64	134.0	362.3	261.3	273.8	2321	6963	6292	218.0	16.26	9.013	6.821	5.268	4.269	3.552	2.736	2.566	2.391	1.969	1.820	1.879	1.551	1.378	1.362	1.489	1.412	1.307	1.260	1.125	1.017	0.877	0.887	0.907	0.871	0.766	0.776	0.824	0.643	0.660	0.735	0.680	0.670	0.688	0.670	0.668	0.536	0.507	0.502	0.588	1.136	1.705	2.358	1.591	1.075	1.170	1.836	4.536	11.21	29.91	52.31	63.26	25.17	8.813	1.124	0.641	0.555	0.591	0.650	0.582	0.609	0.609	0.568	0.550	0.557	0.578
270.0	70.92	63.23	51.88	71.34	203.0	403.1	303.2	600.3	2309	6564	7485	811.6	51.62	9.614	6.790	5.123	4.239	3.385	3.008	2.483	2.438	1.984	1.896	1.828	1.570	1.612	1.422	1.367	1.368	1.359	1.214	1.138	1.081	0.953	0.957	0.893	0.887	0.761	0.829	0.692	0.653	0.727	0.706	0.748	0.706	0.661	0.687	0.593	0.597	0.540	0.563	0.770	0.957	1.572	1.995	2.274	2.063	1.438	1.689	3.141	7.627	16.26	33.59	49.98	64.20	53.38	17.08	7.672	1.247	0.630	0.657	0.670	0.590	0.671	0.613	0.567	0.648
