Sample:	'1
File name:	Default_20231029_103023.FD3
Run date:	'10:24:02, 10/29/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
400.0	27.50	143.4	397.3	565.0	807.5	 1047	 1087	977.3	809.6	705.8	571.0	449.0	412.5	423.3	400.7	383.0	361.5	363.6	361.5	342.6	326.3	315.9	293.5	269.2	246.2	237.7	265.6	231.0	142.3	104.8	80.66	71.86	113.9	231.0	581.0	 3146	 6511	 1198	46.76	2.347	1.531	1.161	1.224	0.353	0.212	0.325	0.401	0.989	0.644	0.700	1.212	1.325	1.429	2.314	1.770	2.141	2.336	2.357	1.619	1.824	1.101	1.233	0.976	0.607	0.515	0.259	0.926	0.475	1.014	0.657	0.777	0.624	0.544	0.914	0.268	0.491	1.162
405.0	45.89	103.0	357.1	543.1	761.4	929.9	996.1	893.2	781.4	672.9	552.9	424.4	406.8	413.3	396.5	368.7	355.1	352.0	356.8	342.6	322.6	311.0	291.2	269.9	257.6	240.7	240.1	269.9	185.7	126.2	92.21	77.08	67.44	82.63	151.6	789.6	 3888	 5787	919.6	13.89	1.564	1.244	0.971	0.363	0.269	0.310	0.350	0.949	1.211	0.546	0.962	1.312	1.567	1.869	1.991	2.633	1.940	2.117	1.262	1.599	1.773	0.881	0.735	1.129	0.646	0.514	0.660	0.743	0.524	0.926	0.834	0.256	0.889	0.899	0.344	0.379	1.138
410.0	28.12	110.4	289.1	482.7	663.6	800.4	858.5	787.7	684.9	592.6	483.9	405.1	387.7	398.2	364.8	360.9	347.2	343.2	341.6	331.8	319.7	311.4	295.2	277.2	267.3	241.0	223.2	236.9	241.6	174.4	116.3	86.23	68.61	57.47	61.61	196.5	969.5	 3184	 4507	 1903	58.97	2.445	1.801	1.292	0.958	0.676	0.801	0.587	0.822	0.786	0.655	0.832	1.280	1.316	1.383	2.089	1.731	1.539	1.297	1.082	1.551	1.102	1.101	1.024	0.910	0.573	0.167	0.631	0.369	0.662	0.554	0.644	0.614	0.797	0.647	0.542	0.625
415.0	33.86	99.76	252.8	420.2	564.1	644.6	724.5	661.8	604.7	527.3	450.9	398.1	361.5	378.3	355.3	357.6	331.6	318.4	323.6	330.1	311.1	303.4	300.4	279.0	266.4	240.9	226.4	212.5	219.6	231.0	159.8	105.0	79.82	62.69	48.97	70.92	234.7	724.9	 1758	 4796	 1168	79.10	3.072	2.441	1.447	1.014	0.945	0.525	0.417	0.947	0.962	0.629	0.894	1.154	1.384	1.788	1.384	1.451	0.723	0.871	0.843	1.063	0.631	0.896	0.421	0.493	0.447	0.486	0.358	-0.385	0.959	0.135	0.366	1.103	0.801	-0.121	0.502
420.0	9.703	79.12	212.5	341.3	508.3	602.4	606.8	589.6	527.2	480.5	438.2	380.6	360.5	364.9	348.0	328.1	314.1	319.3	321.5	305.3	305.1	295.7	296.4	274.8	258.2	244.6	229.0	211.3	201.0	231.8	207.9	126.4	92.09	66.87	52.71	46.04	73.68	176.8	416.3	 2280	 4703	 1055	42.40	2.949	0.902	0.875	0.879	0.408	0.440	0.846	0.389	1.294	1.011	1.093	1.353	1.564	1.429	1.267	0.727	1.518	0.375	0.343	0.777	1.532	1.007	0.280	0.020	0.746	0.675	0.450	0.583	-0.084	0.341	0.761	0.447	0.207	0.206
425.0	35.88	83.25	206.9	307.1	428.5	533.3	556.9	562.5	512.5	456.2	418.7	357.9	370.7	349.1	338.5	314.6	305.3	304.8	320.0	299.2	294.8	292.1	288.2	271.1	260.9	242.6	228.6	213.5	204.4	203.2	222.9	163.1	106.0	75.76	58.86	45.21	42.51	58.78	106.1	558.8	 2810	 4433	805.0	13.25	2.433	1.677	0.928	0.991	0.613	0.855	0.717	0.929	0.953	0.831	1.140	0.519	1.081	0.742	0.640	1.349	0.383	0.931	0.526	1.002	0.737	0.603	0.782	0.564	1.055	0.293	0.624	0.115	0.518	0.622	0.405	0.127	0.330
430.0	14.58	69.88	170.7	252.1	385.2	457.9	482.3	494.9	450.4	445.4	392.3	355.3	353.8	334.7	315.8	298.1	294.6	299.5	288.8	286.7	276.2	278.1	274.4	268.2	254.4	245.8	232.4	220.0	203.0	192.0	193.7	195.1	144.8	91.52	68.53	52.67	41.30	35.72	40.98	137.4	695.4	 2328	 3568	 1555	55.38	2.292	1.419	1.110	1.274	0.789	0.594	0.877	0.588	0.599	1.129	0.700	0.574	1.021	0.830	0.457	0.389	0.641	0.595	0.485	0.418	0.231	0.673	0.559	0.618	0.187	0.304	-0.045	0.502	0.419	-0.026	0.593	0.274
435.0	35.77	50.17	149.6	221.8	345.4	396.5	418.1	442.6	409.5	390.9	388.9	355.9	336.6	320.6	304.3	292.6	277.0	280.1	281.7	274.0	271.9	257.8	262.8	252.9	251.0	243.5	231.5	221.2	204.5	197.0	181.2	177.7	181.4	123.8	79.29	61.56	46.49	36.34	31.70	47.22	166.8	529.3	 1408	 3967	 1064	76.65	2.368	1.385	1.181	1.226	1.131	0.546	0.593	1.025	0.531	0.912	0.481	0.840	0.575	0.594	0.587	0.027	0.358	1.088	0.154	0.103	0.260	0.263	0.110	0.107	0.153	0.499	0.081	0.633	0.569	0.693	0.202
440.0	41.25	50.84	174.2	241.8	323.7	367.4	411.1	411.6	393.1	400.9	381.5	360.5	319.1	328.3	291.4	287.2	270.0	269.7	269.6	266.5	260.2	260.2	255.0	245.0	246.2	237.6	236.8	223.1	209.8	194.2	177.8	165.0	177.8	153.7	95.41	71.04	53.84	39.78	31.08	29.49	50.54	128.1	334.2	 1965	 4065	967.7	40.25	2.013	1.663	1.373	0.636	0.718	0.480	0.724	0.792	0.627	0.600	0.878	1.198	1.099	0.479	0.235	0.662	0.577	0.563	0.452	0.342	0.406	0.042	0.329	0.307	-0.119	0.854	0.607	0.159	0.402	0.254
445.0	57.71	88.63	119.9	213.1	281.2	336.3	368.5	401.6	393.6	400.6	367.8	341.8	331.8	325.0	291.3	265.9	247.2	260.4	244.1	251.0	248.1	250.6	240.7	243.9	236.2	232.6	232.2	217.6	213.5	198.3	180.9	162.2	158.9	156.5	119.7	80.11	59.23	45.32	34.14	28.49	27.41	40.11	83.13	488.0	 2438	 4068	700.8	14.69	1.998	1.156	0.830	0.968	0.510	0.500	0.795	1.125	0.751	0.722	0.650	0.551	0.506	0.373	0.469	0.549	0.633	0.705	-0.218	0.296	0.047	0.566	-0.074	0.165	0.148	0.164	0.335	0.169	0.305
450.0	5.413	153.9	158.1	181.9	260.0	298.6	333.6	353.7	352.4	371.7	349.7	337.5	326.6	298.2	278.9	259.8	236.2	238.5	236.6	232.8	231.9	233.8	232.0	233.7	227.3	221.4	217.3	215.5	208.8	196.5	181.2	156.9	143.6	140.0	134.0	101.9	67.52	50.14	40.59	30.87	26.30	23.27	29.76	118.0	605.7	 2162	 3410	 1507	45.12	1.703	1.395	1.330	0.908	0.662	0.365	0.806	0.848	0.982	0.734	0.139	0.796	0.787	0.244	0.395	0.616	0.806	0.025	0.329	0.458	0.579	0.344	0.486	-0.109	0.259	0.578	0.066	0.344
455.0	-9.746	137.7	341.2	197.7	235.6	287.7	314.7	318.5	343.9	342.9	324.3	300.6	312.5	291.8	254.0	241.0	223.4	216.5	210.9	220.9	219.6	212.1	214.8	211.0	206.9	212.7	206.2	202.6	201.6	189.6	170.3	156.4	138.2	125.2	118.9	121.3	84.25	55.75	45.41	33.61	28.40	22.01	20.99	36.65	143.4	491.4	 1272	 3690	 2112	52.80	1.919	1.629	0.883	0.975	0.989	0.586	0.549	0.794	0.494	0.316	1.090	0.831	0.587	0.495	0.191	0.405	0.036	0.458	0.303	0.543	0.878	0.436	0.652	0.168	0.376	-0.050	0.239
460.0	-12.66	59.92	439.2	321.4	226.6	245.3	260.3	291.5	313.1	313.1	307.9	306.1	288.5	284.0	248.3	219.2	206.1	203.4	198.6	203.3	200.1	196.6	195.6	201.0	200.1	198.9	193.8	193.7	196.0	183.2	170.2	151.3	136.5	116.6	106.0	114.7	99.27	66.52	47.76	36.86	31.57	22.33	18.25	19.30	40.26	116.8	298.3	 1768	 3948	683.1	29.58	2.192	1.467	0.911	1.016	0.534	0.886	0.316	0.738	0.867	0.277	0.762	0.563	0.353	0.348	0.664	0.240	0.434	0.158	0.280	0.730	0.435	0.220	0.125	0.397	0.242	-0.154
465.0	26.32	6.090	403.8	631.9	196.1	217.8	236.8	266.8	286.1	282.3	303.2	295.0	277.8	249.7	231.4	215.1	192.9	184.3	188.3	185.5	186.3	188.8	183.8	187.6	182.3	183.7	182.3	183.8	181.9	172.5	163.1	149.5	132.6	115.8	104.0	96.61	105.5	77.91	53.02	39.66	31.81	23.44	19.97	16.28	17.80	33.56	74.05	431.4	 2295	 3311	572.6	9.456	1.656	1.200	1.116	1.532	0.518	0.097	0.784	0.902	1.169	1.003	0.819	0.709	0.726	0.268	0.131	0.025	0.113	0.430	0.345	-0.166	-0.084	0.523	-0.085	-0.152	0.121
470.0	-17.97	12.78	168.1	732.4	494.6	205.0	213.1	249.5	257.0	271.6	269.5	271.2	258.5	240.7	212.7	195.0	179.7	172.3	166.4	165.8	166.4	166.1	164.4	167.9	163.5	163.1	168.7	166.5	163.6	157.8	149.2	139.0	121.6	111.0	96.62	86.85	85.68	85.12	62.83	41.43	31.51	26.18	21.28	16.72	14.33	15.86	24.02	102.8	562.6	 1835	 2556	 1058	36.88	1.770	0.939	1.126	0.686	0.180	0.656	0.717	0.563	0.722	0.170	0.327	0.335	-0.102	-0.019	0.148	0.421	0.188	0.489	0.308	0.123	0.361	0.194	-0.170	0.081
475.0	-6.337	6.273	82.51	415.5	972.5	221.7	201.2	223.2	219.3	249.1	243.1	248.6	242.2	207.9	190.9	175.1	156.2	157.3	146.8	150.3	143.5	151.7	145.2	148.6	146.7	152.8	145.5	148.8	145.9	141.6	136.6	125.9	113.9	99.94	88.79	80.77	73.32	71.03	68.71	50.38	33.59	28.21	22.58	17.38	14.76	12.21	12.92	28.34	130.5	414.8	992.0	 2578	776.0	46.00	1.484	0.556	0.713	0.848	0.674	0.524	0.263	0.638	0.186	0.873	0.057	0.075	0.373	0.180	0.485	0.010	0.087	0.488	0.448	0.032	0.277	0.220	0.089
480.0	6.749	49.38	43.93	195.1	963.1	550.5	198.6	214.7	211.4	233.5	228.4	233.6	219.4	207.6	176.5	158.7	146.2	139.7	138.0	133.5	134.4	140.7	136.0	139.7	135.5	137.4	135.5	139.9	137.5	133.6	127.9	119.8	108.4	97.43	84.27	72.80	66.52	59.79	65.59	59.52	39.33	28.31	22.71	18.50	16.00	12.51	11.26	12.43	34.29	96.84	233.9	 1283	 2587	667.0	15.08	1.898	1.327	1.051	0.801	0.520	0.613	1.041	0.506	0.685	0.314	0.103	0.481	0.609	0.120	-0.239	-0.150	0.625	0.080	-0.082	-0.061	0.134	0.204
485.0	-27.76	21.17	26.37	66.77	624.0	922.1	208.6	195.7	175.3	227.9	236.2	227.8	200.3	200.4	174.5	149.8	139.9	131.1	128.8	125.2	123.6	127.4	124.1	126.6	127.5	126.6	126.0	129.8	129.0	129.6	123.2	118.6	102.4	95.86	81.00	71.83	63.85	57.09	58.15	59.38	48.81	28.83	23.45	18.23	15.87	12.93	11.78	9.806	14.24	25.92	56.42	322.2	 1675	 2374	106.0	5.319	1.526	0.909	0.954	0.169	0.929	0.447	0.003	0.346	0.255	-0.153	0.382	0.639	0.011	-0.166	-0.166	0.103	0.000	0.584	-0.484	-0.023	0.090
490.0	4.922	10.08	48.13	60.72	256.4	 1039	616.5	178.7	181.6	203.4	207.6	193.7	180.1	175.3	153.7	142.6	123.7	120.3	118.7	115.9	110.9	114.0	108.6	116.1	115.8	114.3	117.3	117.8	115.4	116.1	112.5	106.8	92.84	88.79	76.62	67.63	59.39	51.67	49.40	50.68	50.22	35.47	24.46	19.77	16.64	14.21	11.77	10.23	9.511	10.85	16.81	75.42	421.0	 1370	 1960	479.7	33.29	1.053	1.083	0.321	0.694	0.100	-0.004	0.170	0.566	0.471	0.213	-0.022	-0.091	0.213	-0.252	0.322	0.104	0.534	-0.037	-0.307	-0.174
495.0	-6.182	-2.455	48.38	61.92	129.9	529.8	 1215	283.4	174.0	181.7	172.4	191.6	168.9	151.4	142.6	123.0	114.3	103.0	105.7	108.8	103.5	99.37	102.1	105.1	104.1	107.1	105.0	103.0	104.2	102.5	103.4	97.37	86.43	80.24	72.12	64.16	56.52	51.45	47.33	40.57	42.79	41.87	32.21	20.20	16.59	13.68	12.43	10.50	8.660	9.013	8.756	20.50	96.71	309.7	882.2	 2379	779.3	34.13	1.163	0.841	0.264	0.036	0.582	0.081	0.244	-0.009	0.235	-0.199	0.169	0.066	-0.040	-0.170	0.179	0.034	0.252	0.351	0.148
500.0	-19.81	-8.698	38.97	76.12	97.45	201.8	 1278	694.2	150.2	163.4	159.5	148.9	152.5	139.3	130.8	107.7	103.5	98.34	98.23	96.09	95.70	93.11	96.14	93.73	94.59	96.24	94.56	94.88	94.91	96.69	93.07	87.78	83.91	73.50	66.82	60.65	54.62	49.55	43.79	37.02	36.43	39.62	35.38	23.29	17.57	13.70	12.71	11.97	8.519	7.752	6.780	9.257	24.73	72.04	211.7	 1337	 2558	599.7	9.578	1.355	0.774	0.741	0.283	-0.027	0.395	-0.210	0.445	0.700	0.055	-0.400	0.240	-0.245	-0.041	-0.509	-0.413	0.116	0.124
505.0	-42.25	12.07	49.20	69.09	69.54	127.9	755.5	 1296	177.4	142.3	154.6	150.4	144.5	128.0	124.1	104.6	95.04	90.28	89.95	86.34	83.17	80.88	85.98	82.43	90.24	84.23	86.60	86.30	86.63	88.14	87.31	83.74	76.64	67.99	61.03	54.78	50.86	44.79	40.44	34.37	30.11	32.65	36.98	27.83	17.73	15.38	12.34	11.59	10.08	7.696	6.021	6.049	8.097	18.81	49.84	342.7	 1825	 2286	106.4	2.594	0.605	0.839	0.676	0.134	0.469	-0.407	-0.029	0.397	-0.153	-0.584	0.452	-0.531	-0.007	0.005	-0.070	0.157	-0.237
510.0	-39.95	-2.078	23.35	56.77	74.98	78.68	272.3	 1362	779.3	132.9	130.6	139.6	123.7	114.5	99.98	93.22	82.79	79.99	76.65	75.98	75.45	75.30	75.91	72.41	76.45	76.40	73.97	74.38	79.19	75.36	74.67	72.90	68.22	61.59	56.10	47.94	45.78	41.47	35.65	32.19	29.26	26.94	28.82	30.89	22.80	15.82	13.03	10.42	9.460	7.668	6.542	5.228	5.030	7.219	13.79	79.07	471.3	 1439	 1807	448.3	25.68	1.147	0.667	0.323	0.235	-0.199	0.105	0.460	0.058	-0.204	-0.115	-0.124	0.072	-0.212	-0.139	0.109	-0.518
515.0	-28.60	-18.59	14.16	64.30	70.56	54.58	119.5	599.8	 1671	291.3	107.1	124.0	118.5	108.5	90.61	86.50	77.63	67.45	66.78	61.51	63.90	63.40	60.49	62.35	61.58	62.68	65.76	66.89	67.26	66.37	66.70	62.47	59.27	56.70	49.50	43.25	38.61	36.62	33.87	29.55	25.98	22.08	21.42	25.85	25.67	18.14	12.93	10.57	8.077	7.665	6.424	5.352	4.381	4.332	5.798	19.80	106.7	326.6	876.3	 1995	661.5	18.95	0.884	0.318	0.185	-0.108	0.272	0.168	-0.051	-0.139	-0.056	-0.116	-0.190	-0.259	0.058	-0.317	-0.293
520.0	-17.52	-3.001	25.70	39.29	90.75	69.53	79.22	210.4	 1591	840.0	126.3	103.7	102.3	91.62	85.91	76.00	63.26	64.70	59.62	61.08	56.03	53.92	54.57	55.09	54.51	56.66	59.46	57.79	58.53	61.31	60.00	55.58	55.75	49.95	44.22	40.22	36.75	32.50	28.98	26.77	22.56	22.24	18.28	19.96	24.08	21.42	13.25	9.801	8.656	7.354	5.991	4.268	4.765	4.479	3.249	6.439	25.21	74.80	212.6	 1194	 1862	112.2	4.182	0.559	0.786	0.196	0.017	0.440	-0.242	-0.076	-0.326	-0.724	-0.351	-0.492	-0.073	-0.247	-0.363
525.0	-13.09	-5.684	22.12	14.80	72.08	88.50	67.88	103.8	887.5	 1573	156.5	92.91	90.42	87.17	80.02	69.87	57.03	53.97	53.07	55.63	55.01	50.28	52.93	51.01	49.82	50.81	53.89	53.02	53.19	51.90	54.03	53.01	48.48	42.86	39.31	36.23	33.79	30.19	26.24	24.46	21.30	19.57	17.63	17.14	19.05	20.43	16.34	9.964	7.827	6.867	5.894	4.668	4.372	3.786	3.291	3.782	7.796	18.26	49.51	314.7	 1350	 1510	88.91	1.101	0.461	0.142	0.024	0.221	0.026	0.009	-0.372	-0.590	-0.256	-0.130	0.129	-0.158	-0.307
530.0	-18.24	-6.790	27.95	25.57	44.66	75.69	61.92	73.85	284.9	 1516	897.9	89.66	81.86	74.63	68.21	58.41	52.60	48.05	46.65	49.93	45.13	42.55	47.15	44.20	45.26	44.37	44.94	44.76	46.66	46.05	45.70	42.71	40.51	37.10	34.05	32.85	30.86	27.22	24.42	22.36	19.67	17.25	16.41	15.05	13.66	16.55	18.48	13.07	7.975	6.581	5.606	4.980	4.063	3.448	3.241	3.175	3.700	6.078	13.06	71.76	352.1	 1057	 1083	370.6	15.67	0.211	0.122	-0.051	0.037	-0.375	-0.466	-0.372	-0.327	-0.126	-0.007	-0.260	-0.458
535.0	-51.18	6.181	-16.11	-2.428	32.98	65.85	58.61	58.53	105.7	607.3	 1888	277.3	73.34	59.46	67.14	49.15	45.36	36.96	43.95	42.35	41.93	38.26	38.52	37.02	38.61	37.46	38.77	36.94	37.59	39.39	40.05	37.86	35.61	33.26	30.08	28.95	27.27	22.28	20.99	18.39	17.36	14.40	14.23	12.52	11.44	11.61	15.72	15.02	9.452	6.637	4.884	4.692	3.783	3.657	3.215	2.752	2.717	2.829	4.285	17.35	79.79	239.5	590.9	 1355	455.8	8.478	0.139	-0.128	-0.589	-0.192	-0.358	-0.062	-0.340	0.000	-0.315	-0.351	-0.315
540.0	-35.66	3.267	-23.76	-5.829	11.74	35.86	70.02	63.59	63.36	193.1	 1662	916.6	66.51	51.03	56.39	41.44	40.77	36.68	37.19	36.23	35.61	30.99	33.78	34.50	33.19	33.70	34.42	34.18	34.34	36.13	32.86	31.59	31.40	28.66	27.20	24.87	23.37	20.12	18.14	17.39	15.44	13.16	12.40	10.54	10.60	10.83	11.73	14.31	12.01	7.984	5.085	4.406	3.799	3.086	3.248	2.634	2.714	2.556	2.046	4.626	18.93	54.33	145.9	816.1	 1267	102.0	1.860	0.736	-0.661	-0.224	-0.050	0.329	-0.495	-0.011	-0.495	-0.777	-0.464
545.0	-23.85	-14.33	-28.82	2.780	12.03	25.63	72.19	45.25	49.62	85.12	844.5	 1713	113.4	48.61	46.56	37.35	33.36	32.91	31.57	34.30	27.16	26.82	28.84	29.15	27.79	31.00	27.99	29.67	30.76	30.18	30.95	29.70	27.58	24.30	22.85	23.18	21.30	17.45	16.30	16.67	14.94	12.83	11.40	10.79	9.503	9.660	8.537	11.61	12.88	8.345	4.839	3.518	3.198	2.535	2.424	2.141	1.873	1.835	1.423	1.913	5.240	13.04	34.31	219.7	994.8	860.3	70.98	1.292	-0.352	-0.371	-0.256	-0.225	-0.391	-0.511	-0.117	-0.608	-0.284
550.0	-34.05	-20.58	-16.25	4.062	21.26	19.98	42.23	61.92	34.93	53.27	244.3	 1579	848.5	42.85	40.78	28.93	26.17	27.83	25.45	25.08	25.97	23.69	24.05	22.46	24.14	26.20	23.97	26.21	24.86	25.20	26.56	22.97	23.15	21.65	19.05	17.89	17.43	16.93	13.94	13.53	12.78	10.68	9.586	9.066	8.164	7.632	7.318	7.487	10.67	9.063	5.955	3.974	2.699	2.859	1.989	2.098	2.037	2.099	1.564	1.489	1.951	3.620	8.449	49.91	264.4	684.3	793.9	242.0	6.860	-0.110	0.068	-0.331	-0.071	0.062	-0.282	-0.429	-0.438
555.0	-46.22	-21.44	10.54	6.345	14.08	13.33	24.35	68.64	44.27	47.05	90.93	572.6	 1790	209.4	34.35	23.43	25.90	23.48	25.89	21.10	20.94	16.99	17.61	19.13	18.20	19.58	19.09	21.57	19.77	20.86	18.75	18.27	18.03	18.07	16.53	15.49	13.57	13.20	11.80	10.59	9.237	9.245	8.761	7.665	6.417	5.821	5.972	5.960	6.465	8.389	6.935	4.207	2.379	2.543	2.377	1.760	1.580	1.635	1.779	1.305	1.286	1.123	2.182	11.84	59.14	156.4	442.9	879.1	107.2	3.132	-0.174	-0.427	-0.555	-0.178	-0.084	-0.500	-0.577
560.0	-73.73	-4.761	-5.040	-22.23	27.99	4.873	24.31	58.89	50.76	34.44	39.87	170.2	 1577	805.6	28.71	23.95	16.96	19.73	18.27	17.95	16.05	15.59	14.04	15.24	15.44	16.99	15.85	16.87	16.65	17.14	15.52	15.91	15.37	15.24	12.45	14.44	12.46	10.20	10.14	8.333	8.494	7.968	7.692	5.930	5.313	5.577	5.434	4.473	4.120	5.547	6.916	5.821	2.458	1.793	2.174	1.134	1.110	1.571	1.564	1.061	0.776	0.607	1.054	3.186	13.69	35.43	111.1	571.9	720.1	81.93	0.197	-0.705	0.278	-0.309	-0.437	-0.887	-0.574
565.0	-38.37	-34.74	-4.689	-18.02	7.298	0.599	17.57	19.73	53.43	30.30	32.02	64.54	788.5	 1612	66.52	22.28	16.26	14.79	14.40	15.66	13.23	13.19	14.15	14.16	12.41	14.42	12.42	16.06	14.64	14.23	14.09	13.69	13.02	13.96	10.73	12.48	11.46	8.243	8.345	8.553	6.404	6.120	5.517	5.118	5.276	4.531	4.282	3.924	3.135	4.047	5.829	5.139	3.162	1.782	1.662	1.838	1.305	1.085	1.369	0.984	1.068	0.558	0.825	1.157	3.673	8.447	25.43	159.3	626.9	541.3	47.80	-0.003	-0.305	-0.045	-0.343	-0.540	-0.708
570.0	-31.53	-41.81	-41.56	-13.31	-0.541	-4.629	1.344	12.61	52.54	47.35	32.20	41.24	224.2	 1437	646.9	20.36	14.39	14.49	12.92	10.93	9.948	11.24	12.15	11.31	10.01	10.73	11.06	11.31	11.13	11.09	10.56	10.86	10.64	8.931	9.109	9.039	8.717	6.649	7.346	6.345	5.374	4.646	4.769	3.920	3.987	3.448	3.712	3.179	3.108	3.204	3.698	4.477	3.046	1.637	1.996	1.639	0.941	1.206	0.723	0.694	1.154	0.779	0.072	0.465	1.115	1.958	5.986	35.96	171.1	430.4	441.5	64.18	3.874	0.049	-0.227	-0.693	-0.621
575.0	-27.94	-34.10	-32.12	-13.86	-5.605	1.345	13.67	6.130	36.28	55.38	38.53	28.34	82.29	488.2	 1571	148.6	12.73	12.74	8.550	7.405	8.758	7.155	8.187	7.613	8.423	8.044	9.287	8.185	9.197	8.290	7.977	9.262	8.643	6.810	7.516	7.434	5.743	5.027	5.966	5.275	4.828	4.606	3.828	3.404	2.981	3.097	2.516	2.115	2.077	3.031	2.805	2.074	3.243	2.533	1.244	1.473	1.048	1.345	1.005	0.910	0.909	0.420	0.106	0.210	0.433	0.507	1.495	8.049	37.87	98.53	261.4	476.9	93.93	1.771	-0.384	-0.604	-0.574
580.0	-52.26	-51.25	-13.19	-17.80	0.954	-3.111	11.64	3.537	21.31	58.33	36.81	28.84	41.75	136.8	 1361	641.6	10.54	10.67	7.763	7.249	6.213	5.873	8.060	7.413	7.064	4.571	7.225	7.471	7.411	7.874	6.485	6.686	6.853	6.469	6.081	6.122	5.606	4.452	4.676	4.221	4.431	3.322	3.916	3.391	2.803	2.523	2.673	1.944	2.111	2.166	1.915	1.854	2.920	2.910	1.634	1.265	0.695	0.947	0.625	0.012	0.529	0.234	0.556	0.431	0.599	0.437	0.675	1.709	8.784	22.24	66.69	324.4	421.4	64.84	0.489	-0.110	-0.679
585.0	-58.77	-30.27	-7.662	-17.16	-8.311	3.395	5.691	9.413	16.79	38.38	52.75	29.83	36.29	47.57	664.2	 1304	40.75	6.640	9.203	5.982	5.001	4.200	6.673	6.429	5.771	4.446	5.121	5.411	5.420	7.751	7.562	6.207	4.539	4.861	4.395	5.214	4.509	4.165	4.354	3.670	2.903	2.800	3.413	2.667	2.083	2.153	1.839	1.726	1.326	1.646	1.406	1.787	1.761	2.080	1.977	1.389	1.146	0.413	0.600	0.624	0.967	0.235	0.894	0.162	0.332	0.685	0.309	0.262	2.385	5.012	15.03	92.42	352.1	321.5	37.25	-0.081	-0.519
590.0	-12.70	-32.83	-27.85	-19.81	-22.43	-4.633	4.921	3.641	2.255	26.04	52.02	32.42	35.83	24.98	178.2	 1167	465.1	7.745	4.993	4.481	5.662	2.959	4.888	3.814	5.004	4.298	3.815	4.407	2.701	5.484	4.803	4.152	4.129	4.073	3.186	4.125	3.219	3.279	2.907	3.194	2.857	2.128	2.153	1.807	1.963	1.472	1.649	1.072	0.894	1.128	1.091	0.816	1.157	1.231	1.955	1.516	0.735	0.270	0.549	0.685	0.677	0.075	0.189	-0.077	0.805	0.353	0.271	0.086	0.967	1.380	3.559	20.56	95.43	247.4	214.1	58.23	2.258
595.0	-34.55	-51.82	-2.524	-21.47	-21.57	-22.15	1.035	10.57	1.612	28.12	41.93	47.83	32.35	26.67	50.56	380.1	 1134	94.45	3.862	2.706	2.265	4.110	2.879	3.040	3.092	2.980	3.603	2.774	2.707	3.943	3.774	3.023	3.811	4.445	2.780	3.319	2.659	1.674	2.089	1.931	2.427	1.556	1.406	1.490	1.136	0.716	1.466	0.588	0.730	0.450	0.834	0.453	0.405	0.782	1.047	1.332	1.011	0.146	0.756	0.787	0.136	0.087	-0.454	-0.183	0.423	-0.066	0.291	0.331	0.093	0.074	0.516	4.447	21.21	56.11	129.8	290.3	81.05
600.0	-46.63	-19.07	-18.26	-19.28	-18.29	-8.234	-4.000	-8.254	8.989	10.65	28.06	60.20	35.12	21.22	18.55	98.31	970.8	454.3	4.092	2.552	4.038	1.560	3.636	2.379	2.183	2.347	2.539	1.536	2.122	3.154	2.582	2.594	3.362	2.145	2.079	1.917	2.172	1.113	1.782	1.745	1.802	1.720	1.300	0.841	0.433	1.252	1.378	0.990	0.691	0.334	0.618	0.716	0.275	-0.015	0.347	0.996	0.631	0.774	0.550	-0.015	0.336	0.088	-0.181	-0.138	0.635	0.406	-0.139	0.126	-0.410	0.286	0.217	0.866	4.551	12.41	31.71	183.9	254.7
605.0	-46.26	-13.32	-26.72	-17.35	-13.81	-5.037	-5.612	-0.672	4.184	16.04	26.10	48.32	40.33	17.58	12.54	27.54	465.6	910.4	24.43	0.184	2.595	1.919	1.706	2.710	1.299	0.352	1.778	1.990	3.206	1.713	1.456	2.738	2.297	1.946	1.595	1.493	2.008	1.616	2.273	0.599	2.131	1.301	0.865	0.284	0.786	1.267	1.210	0.774	0.230	0.657	0.586	0.172	0.316	-0.121	0.417	0.160	0.602	0.636	0.149	-0.374	0.110	0.092	0.158	-0.401	0.295	0.485	-0.196	0.344	-0.127	0.314	0.115	-0.008	0.754	2.524	7.042	49.85	200.2
