Sample:	'1
File name:	Default_20231008_192123.FD3
Run date:	'19:15:02, 10/08/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/505.0	128.6
2	235.0/260.0	140.9
3	235.0/515.0	99.97
4	245.0/295.0	 4140
5	245.0/360.0	 2622
6	245.0/580.0	377.8
7	270.0/295.0	 6554
8	270.0/575.0	571.4
9	275.0/350.0	 1739
10	350.0/400.0	148.4
11	355.0/405.0	132.3
12	365.0/420.0	96.81
13	370.0/425.0	87.71
14	385.0/445.0	53.90
15	395.0/455.0	37.93
16	400.0/295.0	19.29
17	400.0/465.0	33.25
18	405.0/470.0	26.32
19	410.0/475.0	22.24
20	415.0/485.0	20.23
21	420.0/490.0	16.40
22	425.0/495.0	14.28
23	430.0/505.0	12.65
24	435.0/510.0	10.03
25	440.0/520.0	8.933
26	445.0/525.0	7.897
27	450.0/530.0	6.491
28	455.0/540.0	5.689
29	460.0/545.0	4.663
30	470.0/560.0	4.015
31	475.0/565.0	3.557
32	485.0/575.0	3.562
33	500.0/295.0	23.36
34	500.0/360.0	14.08
35	540.0/295.0	40.17
36	555.0/295.0	37.73

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	98.95	931.9	 1215	211.4	14.11	9.481	7.995	7.147	6.006	6.128	5.553	4.835	3.645	2.792	2.356	2.037	1.837	1.690	1.527	1.425	1.398	1.227	1.117	1.178	1.124	1.077	1.024	1.057	1.091	1.011	0.983	0.910	0.927	0.947	0.895	0.903	0.939	0.929	0.865	0.786	0.851	0.960	0.979	0.818	0.659	0.688	1.025	3.262	5.802	4.927	2.192	0.712	0.517	0.574	0.536	0.535	0.573	0.566	0.565	0.545	0.582	0.565	0.548	0.545	0.580	0.572	0.553	0.553	0.574	0.542	0.578	0.547	0.598	0.564	0.567	0.588	0.631
235.0	80.93	297.5	963.7	 1040	227.4	12.45	8.053	7.039	6.594	5.866	5.490	4.864	3.643	2.689	2.483	1.995	2.081	1.798	1.519	1.401	1.394	1.428	1.286	1.089	1.167	1.051	1.061	0.946	1.074	1.038	0.914	1.008	0.873	0.977	0.919	0.891	0.880	0.889	0.827	0.805	0.764	0.814	0.846	0.905	0.916	0.776	0.748	1.193	2.293	3.632	5.197	5.561	3.065	0.943	0.561	0.595	0.581	0.542	0.584	0.562	0.570	0.568	0.554	0.620	0.639	0.554	0.537	0.545	0.586	0.548	0.547	0.500	0.496	0.584	0.554	0.620	0.627
240.0	113.4	103.8	360.3	 1105	935.7	144.1	9.451	7.716	6.877	6.054	6.501	5.910	3.879	3.206	2.558	2.079	1.799	1.827	1.524	1.534	1.435	1.369	1.326	1.193	1.125	1.169	1.081	1.050	1.018	1.098	0.883	0.940	0.926	0.862	0.837	0.730	0.788	0.775	0.847	0.839	0.682	0.800	0.805	0.804	0.929	0.962	0.843	0.855	1.023	1.363	2.703	5.792	7.300	5.281	2.152	0.675	0.606	0.595	0.559	0.537	0.578	0.615	0.540	0.641	0.571	0.518	0.540	0.553	0.605	0.576	0.579	0.564	0.583	0.552	0.552	0.610	0.574
245.0	113.1	107.8	107.9	495.9	 1249	783.6	79.16	9.432	7.006	6.564	6.960	5.856	4.004	3.210	2.484	2.053	1.631	1.879	1.541	1.558	1.490	1.196	1.288	1.127	1.130	1.132	1.116	1.077	1.122	1.123	0.965	0.878	0.906	0.936	0.919	0.768	0.833	0.742	0.801	0.840	0.724	0.770	0.736	0.752	0.804	0.917	0.944	0.899	0.744	0.717	1.029	2.313	4.737	7.654	7.542	4.299	1.415	0.648	0.674	0.504	0.607	0.573	0.512	0.610	0.565	0.525	0.563	0.614	0.588	0.662	0.544	0.563	0.600	0.596	0.666	0.599	0.531
250.0	63.68	108.2	104.9	146.3	510.5	 1118	844.5	144.2	15.51	7.400	7.065	6.164	4.476	3.118	2.443	2.266	1.894	1.935	1.629	1.560	1.479	1.281	1.230	1.215	1.136	1.107	1.105	1.035	1.054	1.089	1.049	0.908	0.952	0.849	0.912	0.850	0.778	0.703	0.811	0.801	0.775	0.796	0.706	0.747	0.740	0.775	0.792	0.902	0.984	0.893	0.761	1.030	1.570	2.811	4.790	6.736	8.162	6.787	3.940	1.441	0.670	0.515	0.534	0.600	0.563	0.576	0.590	0.611	0.590	0.582	0.545	0.544	0.524	0.578	0.626	0.606	0.582
255.0	36.16	51.00	106.2	124.2	137.6	352.3	 1119	 1456	193.7	15.22	8.182	7.653	5.369	3.418	2.599	2.484	2.194	2.059	1.640	1.580	1.488	1.269	1.255	1.218	1.105	1.091	1.212	1.131	1.145	1.106	1.042	0.959	0.942	0.955	0.835	0.849	0.774	0.749	0.747	0.677	0.835	0.852	0.814	0.693	0.750	0.760	0.719	0.751	0.792	0.835	0.926	1.161	0.996	1.092	1.541	2.070	3.636	7.450	11.07	11.05	5.901	1.487	0.630	0.617	0.649	0.579	0.562	0.616	0.578	0.535	0.532	0.526	0.512	0.602	0.619	0.590	0.607
260.0	34.15	24.86	63.36	140.9	99.06	98.79	443.8	 1597	 1423	145.9	11.51	8.025	5.758	3.875	2.835	2.461	2.222	1.963	1.982	1.638	1.497	1.488	1.223	1.218	1.290	1.190	1.160	1.103	1.097	1.107	1.022	0.916	0.977	0.947	0.833	0.898	0.751	0.775	0.772	0.664	0.738	0.780	0.817	0.834	0.727	0.675	0.643	0.665	0.640	0.607	0.726	1.221	1.251	0.956	0.838	0.933	1.327	2.529	5.669	11.14	14.33	9.690	3.616	0.841	0.623	0.575	0.596	0.616	0.566	0.608	0.564	0.619	0.531	0.526	0.573	0.630	0.625
265.0	31.46	25.68	30.76	91.55	137.4	67.00	121.2	703.8	 1924	 1220	110.3	11.12	6.473	4.240	3.065	2.543	2.451	2.104	1.826	1.707	1.473	1.402	1.283	1.113	1.169	1.232	1.241	1.071	1.098	1.138	1.149	0.943	0.985	0.876	0.761	0.833	0.810	0.822	0.714	0.680	0.756	0.767	0.768	0.756	0.682	0.751	0.641	0.672	0.647	0.569	0.601	0.871	1.205	1.371	0.957	0.808	0.804	1.069	1.827	3.949	8.534	14.42	14.54	8.205	2.208	0.656	0.647	0.604	0.582	0.617	0.624	0.527	0.548	0.601	0.608	0.600	0.548
270.0	56.37	52.75	63.59	100.4	171.8	202.1	147.3	250.1	827.9	 1742	 1700	502.8	45.40	7.776	3.864	2.970	2.810	2.278	1.944	1.861	1.455	1.406	1.333	1.301	1.306	1.209	1.239	1.129	1.138	1.148	1.131	1.033	1.061	1.002	1.039	1.187	1.155	1.145	1.007	0.906	0.834	0.816	0.816	0.842	0.854	0.794	0.704	0.773	0.729	0.745	0.779	0.902	1.117	1.321	1.484	1.612	1.563	1.411	1.323	1.793	2.867	5.420	8.753	12.34	13.94	11.29	6.638	2.664	1.071	0.701	0.678	0.581	0.594	0.561	0.588	0.615	0.624
