Sample:	'1
File name:	Default_20230210_103909.FD3
Run date:	'10:32:48, 02/10/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	240.0/385.0	703.8
2	240.0/400.0	684.4
3	245.0/270.0	140.5
4	255.0/280.0	186.0
5	255.0/445.0	678.4
6	265.0/585.0	42.80
7	270.0/300.0	351.3
8	270.0/595.0	36.34
9	275.0/305.0	420.8
10	275.0/380.0	628.1
11	275.0/610.0	30.88
12	280.0/310.0	409.2
13	280.0/355.0	525.3
14	280.0/385.0	638.9
15	280.0/400.0	590.3
16	280.0/620.0	27.08
17	285.0/320.0	422.5
18	285.0/635.0	20.59
19	290.0/325.0	410.9
20	305.0/345.0	324.2
21	320.0/365.0	292.5
22	335.0/380.0	358.4
23	350.0/400.0	334.8
24	445.0/525.0	16.25
25	515.0/440.0	3.292

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	25.00	450.6	 1097	222.2	6.440	2.171	1.631	1.675	1.155	1.297	1.119	1.111	0.968	0.887	0.669	0.656	0.601	0.537	0.472	0.514	0.440	0.393	0.403	0.409	0.385	0.403	0.354	0.325	0.314	0.315	0.313	0.247	0.244	0.223	0.195	0.276	0.315	0.301	0.268	0.236	0.219	0.225	0.203	0.172	0.178	0.166	0.268	1.233	3.353	3.512	1.477	0.327	0.116	0.099	0.093	0.084	0.102	0.096	0.081	0.077	0.072	0.066	0.064	0.045	0.065	0.063	0.044	0.055	0.047	0.056	0.042	0.049	0.037	0.045	0.044	0.049	0.024
235.0	18.68	137.8	897.2	 1223	296.6	10.02	1.963	2.087	2.149	1.422	1.118	1.162	0.925	0.878	0.733	0.653	0.577	0.541	0.456	0.499	0.465	0.355	0.373	0.438	0.412	0.407	0.353	0.354	0.327	0.229	0.314	0.269	0.202	0.212	0.186	0.224	0.269	0.284	0.303	0.292	0.238	0.269	0.193	0.204	0.244	0.218	0.176	0.402	1.181	2.477	4.500	5.587	2.925	0.560	0.135	0.094	0.061	0.078	0.095	0.057	0.071	0.056	0.045	0.065	0.053	0.062	0.042	0.048	0.041	0.055	0.039	0.044	0.025	0.030	0.031	0.037	0.019
240.0	29.37	45.54	320.1	 1270	 1396	214.4	4.286	2.320	1.948	1.835	1.463	1.022	1.131	0.800	0.733	0.643	0.666	0.514	0.451	0.522	0.446	0.420	0.446	0.449	0.396	0.436	0.325	0.395	0.360	0.312	0.315	0.274	0.259	0.233	0.186	0.189	0.209	0.271	0.348	0.264	0.214	0.216	0.173	0.218	0.222	0.267	0.255	0.216	0.381	0.808	2.107	5.719	8.207	5.681	2.108	0.259	0.084	0.103	0.073	0.091	0.110	0.058	0.055	0.070	0.066	0.053	0.058	0.034	0.052	0.043	0.060	0.043	0.027	0.048	0.032	0.023	0.024
245.0	31.68	54.90	90.50	525.8	 1800	 1337	143.3	3.895	2.328	2.063	1.445	1.309	1.112	0.757	0.806	0.833	0.726	0.711	0.597	0.564	0.507	0.444	0.428	0.386	0.331	0.446	0.354	0.384	0.346	0.342	0.344	0.299	0.273	0.223	0.216	0.206	0.204	0.251	0.306	0.249	0.221	0.279	0.191	0.192	0.173	0.255	0.334	0.343	0.265	0.287	0.602	1.958	4.791	9.061	9.625	5.384	1.241	0.148	0.109	0.088	0.095	0.072	0.067	0.070	0.066	0.069	0.060	0.062	0.061	0.071	0.049	0.042	0.045	0.041	0.025	0.043	0.034
250.0	15.30	54.09	88.02	147.3	677.7	 1655	 1687	515.6	20.20	2.794	1.936	1.901	1.295	1.274	0.900	0.922	0.838	0.746	0.617	0.646	0.551	0.539	0.469	0.397	0.389	0.472	0.392	0.373	0.331	0.306	0.328	0.324	0.268	0.233	0.194	0.217	0.183	0.219	0.236	0.230	0.239	0.231	0.205	0.206	0.184	0.227	0.265	0.348	0.421	0.414	0.344	0.589	1.223	2.963	5.696	8.225	10.12	8.486	4.635	1.389	0.178	0.090	0.071	0.060	0.053	0.070	0.073	0.077	0.065	0.055	0.049	0.039	0.037	0.049	0.024	0.045	0.029
255.0	8.401	20.62	78.64	125.9	178.5	471.7	 1627	 2253	236.6	18.86	3.033	2.579	1.772	1.611	1.143	1.088	0.948	0.852	0.680	0.656	0.645	0.555	0.444	0.486	0.496	0.393	0.375	0.385	0.319	0.336	0.372	0.364	0.278	0.213	0.222	0.206	0.185	0.222	0.207	0.180	0.255	0.283	0.273	0.194	0.180	0.210	0.218	0.205	0.257	0.409	0.538	0.733	0.512	0.771	1.386	2.045	3.921	8.614	14.78	14.78	7.136	1.320	0.096	0.081	0.073	0.095	0.093	0.070	0.054	0.070	0.052	0.033	0.068	0.057	0.025	0.034	0.034
260.0	6.510	8.056	35.21	123.2	124.7	124.5	565.1	 2262	 1897	193.6	9.295	3.374	2.322	2.313	1.476	1.263	0.834	0.838	0.704	0.669	0.688	0.616	0.533	0.473	0.416	0.381	0.447	0.450	0.301	0.359	0.335	0.275	0.272	0.252	0.270	0.233	0.174	0.179	0.185	0.167	0.218	0.270	0.240	0.252	0.206	0.194	0.173	0.186	0.191	0.223	0.405	0.713	0.789	0.563	0.502	0.578	1.021	2.412	6.831	13.94	18.50	14.26	5.259	0.573	0.110	0.078	0.073	0.056	0.063	0.087	0.037	0.055	0.062	0.077	0.041	0.044	0.041
265.0	6.005	7.557	12.47	68.73	150.0	91.71	142.8	879.5	 2798	 1662	151.2	5.238	2.941	2.309	1.733	1.201	0.987	1.055	0.798	0.824	0.664	0.659	0.469	0.575	0.488	0.520	0.446	0.525	0.388	0.371	0.361	0.271	0.327	0.254	0.260	0.211	0.171	0.173	0.196	0.168	0.165	0.250	0.257	0.228	0.245	0.243	0.203	0.205	0.212	0.162	0.212	0.319	0.677	0.828	0.639	0.395	0.378	0.636	1.757	4.375	10.50	18.86	19.94	11.52	2.989	0.224	0.089	0.108	0.070	0.070	0.069	0.054	0.058	0.046	0.041	0.065	0.040
270.0	10.20	8.348	10.53	22.87	81.02	140.5	106.9	220.7	977.1	 2347	 2421	654.1	38.57	3.358	2.213	1.678	1.307	1.365	0.996	0.910	0.720	0.667	0.643	0.507	0.574	0.529	0.467	0.503	0.460	0.385	0.434	0.330	0.290	0.290	0.246	0.214	0.192	0.177	0.186	0.188	0.172	0.189	0.279	0.254	0.256	0.275	0.236	0.245	0.209	0.163	0.167	0.189	0.291	0.455	0.639	0.816	0.735	0.523	0.591	1.125	2.544	5.701	10.02	15.09	17.67	15.56	9.001	2.889	0.213	0.079	0.084	0.067	0.049	0.059	0.056	0.056	0.037
