Sample:	'1
File name:	Default_20231008_185058.FD3
Run date:	'18:44:37, 10/08/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	245.0/295.0	 5863
2	245.0/365.0	 4859
3	245.0/575.0	521.7
4	270.0/295.0	 9263
5	270.0/575.0	769.7
6	275.0/345.0	 4110
7	405.0/295.0	13.04
8	470.0/560.0	7.110
9	500.0/295.0	28.78
10	505.0/355.0	21.98
11	510.0/360.0	21.82
12	540.0/295.0	54.38
13	555.0/295.0	52.39

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	176.1	 1901	 3322	417.0	19.73	11.33	10.72	9.271	8.090	7.748	7.327	6.445	5.043	3.944	3.334	2.941	2.560	2.357	2.278	1.988	1.801	1.645	1.657	1.499	1.451	1.388	1.368	1.284	1.326	1.285	1.271	1.239	1.197	1.145	1.020	1.070	1.019	0.996	0.893	0.915	0.876	0.908	0.922	0.845	0.787	0.764	1.122	3.592	7.021	6.349	2.852	0.933	0.626	0.569	0.597	0.599	0.620	0.610	0.576	0.619	0.575	0.601	0.618	0.562	0.575	0.596	0.580	0.563	0.564	0.552	0.580	0.592	0.517	0.613	0.563	0.582	0.552
235.0	82.95	597.4	 2797	 2762	336.4	23.28	11.38	9.150	8.261	8.509	7.149	6.526	5.320	4.081	3.247	3.052	2.515	2.427	2.293	1.970	1.740	1.729	1.639	1.479	1.616	1.430	1.303	1.457	1.211	1.342	1.255	1.319	1.186	1.093	1.063	1.047	0.999	1.026	1.011	0.867	0.931	0.861	0.837	0.969	0.921	0.809	0.745	1.387	2.639	4.492	6.967	7.758	4.205	1.180	0.606	0.672	0.625	0.565	0.608	0.579	0.561	0.601	0.545	0.580	0.568	0.551	0.584	0.579	0.591	0.551	0.611	0.619	0.540	0.555	0.562	0.540	0.531
240.0	87.30	169.6	 1063	 3180	 2199	251.3	14.17	10.40	7.882	8.090	7.465	7.372	5.387	4.370	3.570	2.998	2.544	2.454	2.262	2.007	1.870	1.745	1.561	1.475	1.436	1.373	1.384	1.469	1.220	1.187	1.224	1.223	1.146	1.143	1.008	0.976	0.919	1.057	1.028	0.959	0.929	0.909	0.772	0.919	0.913	0.878	0.821	0.905	1.176	1.705	3.418	7.920	10.98	7.983	3.302	0.865	0.577	0.602	0.588	0.554	0.543	0.614	0.568	0.574	0.606	0.570	0.646	0.512	0.554	0.554	0.552	0.546	0.528	0.541	0.584	0.648	0.586
245.0	80.56	90.72	278.6	 1445	 3249	 2139	175.9	11.86	9.309	9.233	8.616	7.452	5.366	4.171	3.450	3.381	2.734	2.243	2.577	1.997	1.865	1.882	1.676	1.606	1.419	1.443	1.469	1.431	1.468	1.341	1.208	1.280	1.070	1.114	1.039	0.961	1.033	0.941	0.981	1.027	0.874	0.975	0.892	0.920	0.900	0.839	0.953	0.925	0.823	0.804	1.281	2.956	6.807	11.33	11.89	7.063	1.886	0.741	0.598	0.618	0.602	0.558	0.565	0.605	0.634	0.530	0.603	0.561	0.641	0.584	0.596	0.571	0.551	0.552	0.572	0.625	0.653
250.0	53.90	80.25	122.7	371.4	 1388	 3483	 3004	663.5	27.83	10.66	9.691	8.424	6.111	4.609	3.761	3.189	2.966	2.664	2.357	2.096	1.952	1.907	1.746	1.616	1.556	1.597	1.402	1.392	1.378	1.459	1.218	1.334	1.220	1.149	1.064	0.977	0.931	0.913	0.905	1.043	0.907	0.886	0.900	0.834	0.851	0.787	0.830	0.907	0.819	0.847	0.811	1.225	2.099	4.184	7.156	10.65	12.89	11.37	6.364	2.135	0.718	0.629	0.614	0.544	0.613	0.586	0.580	0.579	0.579	0.595	0.597	0.561	0.589	0.545	0.600	0.624	0.586
255.0	40.33	46.04	93.03	153.0	335.9	 1111	 3471	 4316	224.7	23.45	11.32	10.18	6.841	5.507	4.407	3.423	3.273	2.887	2.526	2.245	2.002	1.899	1.801	1.756	1.600	1.747	1.502	1.434	1.365	1.377	1.392	1.318	1.181	1.135	1.149	0.962	0.910	0.911	0.865	0.856	0.948	0.906	0.925	0.879	0.805	0.783	0.801	0.736	0.733	0.803	0.832	1.024	1.030	1.424	2.085	3.042	5.612	12.03	19.64	19.03	10.19	2.173	0.645	0.613	0.567	0.626	0.616	0.581	0.548	0.590	0.549	0.581	0.603	0.596	0.593	0.578	0.547
260.0	43.38	34.27	58.25	112.9	127.0	274.8	 1348	 4869	 3661	177.7	17.93	11.60	8.142	5.819	4.251	3.314	3.230	3.136	2.586	2.449	2.164	1.901	1.773	1.759	1.552	1.792	1.486	1.433	1.524	1.353	1.361	1.356	1.171	1.119	1.083	0.946	0.942	0.996	0.928	0.883	0.870	0.910	0.918	0.962	0.817	0.880	0.767	0.779	0.724	0.733	0.747	1.034	1.099	0.985	1.002	1.155	1.716	3.836	9.767	19.48	26.00	18.53	6.613	1.259	0.615	0.658	0.614	0.608	0.500	0.576	0.589	0.576	0.657	0.619	0.599	0.608	0.603
265.0	42.44	33.32	37.53	74.06	111.8	104.2	339.6	 2147	 5018	 1554	142.4	15.53	9.581	6.581	4.763	3.823	3.565	3.244	2.821	2.411	2.141	1.986	1.848	1.679	1.664	1.564	1.477	1.408	1.412	1.437	1.353	1.278	1.225	1.082	1.172	0.963	1.032	0.984	0.954	0.936	0.783	0.928	0.957	0.945	0.858	0.825	0.733	0.745	0.730	0.642	0.585	0.835	1.037	1.021	0.937	0.831	0.926	1.402	2.812	6.692	15.60	26.65	27.18	15.39	3.922	0.880	0.713	0.645	0.619	0.619	0.677	0.637	0.528	0.551	0.597	0.608	0.585
270.0	75.59	74.65	87.96	116.1	170.4	195.0	202.0	603.5	 2038	 3320	 3106	619.1	53.71	11.40	6.281	4.676	3.805	3.474	2.967	2.649	2.285	2.047	2.004	1.851	1.745	1.784	1.512	1.521	1.483	1.462	1.421	1.215	1.360	1.179	1.186	1.189	1.223	1.206	1.118	1.078	0.973	1.010	0.870	1.015	0.943	0.851	0.872	0.915	0.863	0.777	0.805	0.987	1.086	1.292	1.473	1.562	1.583	1.460	1.636	2.491	4.774	9.427	15.74	22.86	25.96	20.03	11.91	4.699	1.148	0.755	0.641	0.659	0.583	0.580	0.652	0.610	0.586
