Sample:	'1
File name:	036701.FD3
Run date:	'13:56:25, 02/20/2024
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/310.0	754.7
2	225.0/565.0	82.42
3	225.0/575.0	81.13
4	225.0/640.0	34.70
5	230.0/390.0	1087
6	230.0/495.0	368.3
7	235.0/510.0	287.4
8	240.0/265.0	359.0
9	240.0/520.0	232.8
10	245.0/270.0	360.7
11	245.0/535.0	185.2
12	250.0/275.0	465.9
13	250.0/545.0	146.8
14	255.0/280.0	593.3
15	255.0/560.0	127.0
16	260.0/285.0	609.4
17	260.0/570.0	109.1
18	265.0/585.0	106.1
19	270.0/300.0	1058
20	270.0/595.0	96.12
21	275.0/305.0	1209
22	275.0/610.0	84.68
23	280.0/310.0	1132
24	280.0/345.0	1252
25	280.0/620.0	72.78
26	285.0/315.0	1134
27	285.0/635.0	58.81
28	290.0/325.0	1030
29	315.0/395.0	751.4
30	320.0/400.0	754.0
31	445.0/525.0	17.05
32	460.0/545.0	8.272
33	495.0/270.0	1.998
34	505.0/275.0	3.076
35	510.0/280.0	3.397
36	520.0/285.0	3.932
37	530.0/290.0	3.903
38	540.0/295.0	5.336
39	545.0/300.0	5.744
40	555.0/305.0	6.151
41	560.0/340.0	5.725
42	565.0/310.0	5.712
43	570.0/315.0	6.338
44	570.0/345.0	5.817
45	575.0/360.0	5.883
46	580.0/320.0	6.395
47	585.0/325.0	5.868

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	35.28	926.9	2481	692.3	27.74	3.236	2.277	2.064	1.913	2.002	1.701	1.556	1.283	1.354	1.212	0.853	0.815	0.685	0.715	0.545	0.538	0.560	0.422	0.522	0.426	0.394	0.338	0.339	0.286	0.333	0.284	0.294	0.247	0.267	0.225	0.196	0.205	0.150	0.193	0.187	0.259	0.434	0.451	0.223	0.146	0.156	1.137	5.491	9.331	6.337	2.196	0.347	0.097	0.062	0.076	0.060	0.080	0.065	0.062	0.055	0.054	0.032	0.034	0.022	0.050	0.023	0.038	0.024	0.025	0.020	0.004	0.020	0.028	0.015	0.011	0.013	0.000
235.0	125.4	253.6	1401	2390	493.5	45.21	3.426	2.828	2.383	1.790	2.323	1.608	1.287	1.529	1.075	0.878	0.806	0.667	0.690	0.666	0.640	0.489	0.470	0.610	0.418	0.407	0.328	0.313	0.277	0.280	0.251	0.286	0.190	0.261	0.227	0.221	0.170	0.128	0.186	0.137	0.144	0.264	0.408	0.442	0.417	0.211	0.369	1.406	3.471	5.732	8.347	8.250	3.819	0.766	0.105	0.058	0.095	0.055	0.092	0.047	0.073	0.052	0.050	0.007	0.052	0.024	0.051	0.017	0.057	0.019	0.044	0.063	0.026	-0.002	0.044	0.009	0.007
240.0	168.8	157.3	392.0	1856	2765	403.3	22.76	4.156	3.705	2.593	2.769	2.297	2.051	1.771	1.388	1.095	0.978	0.676	0.719	0.762	0.568	0.572	0.533	0.514	0.495	0.473	0.394	0.332	0.330	0.411	0.335	0.331	0.219	0.256	0.231	0.207	0.186	0.135	0.198	0.137	0.115	0.130	0.185	0.265	0.630	0.731	0.485	0.510	0.840	1.642	4.126	9.881	13.36	8.848	2.951	0.392	0.098	0.070	0.099	0.133	0.059	0.044	0.031	0.043	0.029	0.019	0.040	0.012	0.060	0.022	0.031	0.047	0.015	0.058	0.035	0.016	0.029
245.0	106.0	223.2	158.5	588.5	2813	2777	296.5	9.779	4.608	2.819	2.563	2.080	2.081	1.665	1.458	1.198	1.140	0.547	0.745	0.700	0.618	0.567	0.597	0.538	0.555	0.521	0.340	0.402	0.429	0.337	0.316	0.359	0.220	0.310	0.198	0.226	0.196	0.151	0.145	0.209	0.157	0.160	0.147	0.217	0.347	0.696	0.865	0.707	0.387	0.465	1.059	3.310	8.702	14.50	15.06	7.854	1.862	0.159	0.093	0.113	0.079	0.071	0.037	0.068	0.034	0.043	0.021	0.052	0.060	0.042	0.035	0.031	0.004	0.041	0.022	0.007	0.008
250.0	33.19	143.9	249.0	230.9	850.3	2412	2973	1074	73.52	5.162	3.419	2.873	2.453	1.988	1.550	1.146	1.158	0.881	0.794	0.706	0.640	0.667	0.662	0.588	0.552	0.458	0.414	0.423	0.400	0.385	0.347	0.371	0.264	0.301	0.225	0.208	0.168	0.168	0.176	0.213	0.161	0.166	0.156	0.177	0.156	0.291	0.401	0.836	0.894	0.789	0.613	0.933	2.145	4.449	8.484	12.81	16.59	14.34	7.961	2.123	0.184	0.147	0.043	0.068	0.055	0.050	0.036	0.037	0.049	0.052	0.028	0.028	0.005	0.037	0.017	0.014	0.037
255.0	17.05	41.44	156.8	325.2	284.1	590.5	2003	4549	1716	68.59	6.025	4.112	3.166	2.574	1.892	1.055	1.443	0.980	0.904	0.781	0.729	0.637	0.696	0.604	0.553	0.578	0.445	0.403	0.410	0.332	0.339	0.440	0.216	0.210	0.196	0.189	0.134	0.178	0.195	0.196	0.161	0.186	0.141	0.141	0.117	0.191	0.283	0.297	0.406	0.791	1.339	1.321	0.904	1.124	2.042	3.061	5.624	13.61	24.59	24.54	11.61	2.003	0.138	0.135	0.117	0.105	0.022	0.044	0.042	0.046	0.044	0.024	0.026	0.043	0.042	0.023	0.023
260.0	10.89	15.88	55.25	258.4	328.6	182.3	561.8	3279	7336	1208	31.48	5.497	4.851	2.786	1.999	1.625	1.720	1.323	1.022	0.926	0.804	0.869	0.665	0.592	0.585	0.579	0.511	0.343	0.450	0.346	0.358	0.372	0.281	0.255	0.267	0.257	0.133	0.173	0.162	0.251	0.172	0.186	0.117	0.145	0.125	0.180	0.196	0.205	0.204	0.327	0.776	1.677	1.756	1.104	0.639	0.789	1.411	3.593	9.909	22.71	30.64	23.37	8.665	0.903	0.157	0.106	0.062	0.091	0.118	0.044	0.026	0.032	0.019	0.046	0.003	0.032	0.033
265.0	16.21	12.37	22.21	107.4	359.0	250.4	157.0	1011	6688	6195	199.6	12.96	6.190	3.715	2.703	1.989	1.660	1.489	1.126	1.147	0.910	0.934	0.708	0.613	0.619	0.872	0.507	0.527	0.456	0.426	0.484	0.367	0.256	0.286	0.244	0.238	0.184	0.175	0.157	0.225	0.180	0.170	0.195	0.142	0.183	0.166	0.151	0.140	0.184	0.198	0.285	0.756	1.631	2.014	1.282	0.533	0.469	1.026	2.418	6.461	16.38	34.32	31.11	19.41	4.154	0.283	0.132	0.096	0.081	0.074	0.020	0.040	0.049	0.039	0.045	0.069	0.022
270.0	55.11	48.33	40.39	46.54	154.9	360.7	268.5	278.2	1949	5124	6700	759.3	48.25	6.473	4.378	2.987	2.299	1.763	1.412	1.224	1.195	0.964	0.806	0.722	0.697	0.729	0.614	0.457	0.510	0.456	0.496	0.493	0.397	0.294	0.325	0.305	0.264	0.230	0.227	0.218	0.212	0.271	0.254	0.198	0.271	0.264	0.238	0.208	0.272	0.199	0.171	0.282	0.578	1.050	1.628	1.998	1.656	0.952	0.790	1.646	3.970	9.624	16.29	27.67	30.06	31.08	13.41	4.218	0.364	0.144	0.087	0.052	0.068	0.056	0.047	0.067	0.034
