Sample:	'1
File name:	ÅôÔ¶Î÷ÇÅ.FD3
Run date:	'14:54:48, 05/24/2023
Operator:	aa
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2086-009
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	0.04 s
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/585.0	38.29
2	225.0/625.0	26.63
3	230.0/340.0	823.4
4	240.0/525.0	224.6
5	245.0/400.0	773.7
6	245.0/540.0	193.5
7	250.0/550.0	156.9
8	255.0/280.0	437.1
9	255.0/565.0	141.3
10	260.0/285.0	459.4
11	260.0/405.0	804.1
12	260.0/415.0	803.8
13	260.0/440.0	792.7
14	260.0/575.0	113.2
15	265.0/420.0	806.3
16	265.0/435.0	797.4
17	265.0/585.0	90.46
18	270.0/300.0	852.0
19	270.0/400.0	802.6
20	270.0/410.0	803.0
21	270.0/600.0	86.88
22	275.0/305.0	 1048
23	275.0/610.0	77.12
24	280.0/310.0	 1026
25	280.0/340.0	939.1
26	280.0/625.0	77.26
27	285.0/315.0	986.2
28	290.0/325.0	886.9
29	305.0/345.0	479.8
30	310.0/350.0	437.3
31	315.0/355.0	440.2
32	320.0/365.0	459.7
33	325.0/370.0	462.6
34	330.0/375.0	471.6
35	335.0/380.0	482.0
36	505.0/275.0	2.018
37	520.0/285.0	2.782
38	540.0/295.0	4.005
39	545.0/300.0	4.639
40	550.0/305.0	5.090
41	560.0/310.0	4.758
42	570.0/315.0	4.396
43	575.0/320.0	4.618
44	580.0/325.0	4.556

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	20.88	738.3	 3070	 1472	83.26	4.934	3.802	3.895	2.556	3.134	3.055	2.210	2.290	2.012	1.699	1.503	1.347	1.038	0.893	0.953	0.943	0.908	0.736	0.764	0.751	0.801	0.574	0.530	0.524	0.402	0.401	0.404	0.464	0.462	0.328	0.442	0.370	0.391	0.409	0.425	0.368	0.472	0.466	0.480	0.299	0.255	0.588	3.876	8.779	8.687	5.135	1.488	0.329	0.176	0.136	0.108	0.130	0.109	0.095	0.093	0.099	0.053	0.067	0.088	0.051	0.050	0.032	0.041	0.057	0.057	0.003	0.017	-0.013	0.006	0.000	-0.039	-0.014
235.0	54.40	192.0	 1335	 2851	790.7	118.9	5.070	4.895	4.348	2.689	2.998	2.680	2.351	1.821	1.504	1.362	1.339	1.080	1.035	0.959	0.822	0.854	0.897	0.661	0.836	0.711	0.867	0.541	0.586	0.258	0.380	0.282	0.437	0.395	0.328	0.390	0.419	0.402	0.449	0.349	0.401	0.374	0.420	0.609	0.461	0.355	0.304	1.070	2.636	4.609	8.253	10.88	6.442	2.337	0.297	0.170	0.214	0.158	0.124	0.078	0.121	0.093	0.094	0.061	0.076	0.074	0.023	0.043	0.064	0.082	0.005	0.029	-0.024	0.010	-0.019	-0.030	-0.010
240.0	64.89	98.45	340.3	 1678	 3071	672.4	72.57	6.461	4.932	4.067	3.889	3.387	2.908	2.051	2.053	1.552	1.401	1.031	1.152	1.267	0.875	1.020	0.867	0.704	0.893	0.737	0.752	0.585	0.575	0.374	0.429	0.417	0.512	0.303	0.323	0.330	0.338	0.323	0.484	0.481	0.368	0.330	0.259	0.395	0.385	0.615	0.560	0.542	0.793	1.285	3.203	8.506	11.85	11.53	5.865	1.510	0.306	0.186	0.181	0.091	0.065	0.114	0.052	0.073	0.117	0.035	0.049	0.117	0.074	0.022	0.014	0.051	0.017	-0.019	0.004	-0.035	0.018
245.0	47.15	111.4	114.3	478.9	 2345	 3536	546.4	35.63	5.654	6.062	5.127	3.342	3.252	2.476	2.076	1.667	1.417	1.390	1.060	1.278	0.779	0.968	1.052	0.772	0.664	0.865	0.588	0.676	0.801	0.418	0.415	0.504	0.404	0.424	0.328	0.353	0.305	0.352	0.519	0.535	0.330	0.255	0.327	0.331	0.276	0.508	0.717	0.618	0.514	0.432	0.857	2.381	5.400	11.88	15.87	12.61	5.220	0.824	0.122	0.113	0.173	0.069	0.074	0.070	0.041	0.039	0.020	0.044	0.046	0.034	0.045	-0.040	0.017	-0.019	0.013	-0.029	0.014
250.0	15.25	61.25	140.7	179.5	653.3	 2397	 4245	 2024	167.8	9.513	6.217	4.190	4.404	2.969	2.258	2.168	1.266	1.388	1.209	1.120	1.191	0.948	0.863	0.780	0.893	0.774	0.743	0.692	0.690	0.519	0.515	0.391	0.458	0.400	0.356	0.378	0.330	0.392	0.398	0.469	0.377	0.394	0.380	0.288	0.276	0.363	0.376	0.522	0.644	0.664	0.604	0.805	1.419	3.406	6.696	12.15	17.88	19.59	13.84	5.635	1.150	0.193	0.117	0.088	0.075	0.150	0.081	0.032	0.035	0.027	0.056	0.002	-0.011	0.023	-0.011	-0.023	-0.026
255.0	7.180	18.51	74.41	208.8	235.0	567.5	 2192	 6773	 3137	230.6	11.94	7.158	4.459	4.156	2.811	2.288	1.679	1.431	1.474	1.284	1.334	1.024	0.959	0.815	0.916	0.915	0.725	0.748	0.660	0.525	0.437	0.429	0.467	0.362	0.272	0.390	0.272	0.326	0.289	0.434	0.379	0.434	0.290	0.371	0.310	0.349	0.324	0.222	0.369	0.540	0.756	0.963	0.961	1.142	1.778	2.954	5.209	12.48	27.12	35.22	24.71	9.409	0.869	0.070	0.108	0.119	0.040	0.094	0.087	-0.005	0.013	-0.026	0.030	0.000	0.068	0.068	-0.004
260.0	4.699	11.20	29.34	146.4	247.5	183.1	568.7	 3933	 8691	 2653	145.3	9.781	7.366	5.533	3.945	2.394	1.907	2.081	1.557	1.527	1.545	1.215	0.950	0.996	0.804	0.864	0.755	0.707	0.546	0.636	0.559	0.639	0.500	0.421	0.424	0.370	0.374	0.296	0.283	0.362	0.374	0.355	0.346	0.340	0.284	0.312	0.309	0.278	0.271	0.354	0.482	1.019	1.371	1.183	0.790	0.853	1.388	3.088	9.306	24.08	42.84	41.07	22.11	4.058	0.260	0.120	0.068	0.052	0.124	-0.013	0.033	0.029	0.103	0.005	-0.005	0.046	-0.024
265.0	11.22	12.72	14.49	59.70	233.9	219.7	162.0	 1095	 5945	9999.9	 2105	59.39	10.11	6.745	4.784	3.100	2.556	2.278	1.729	1.648	1.446	1.006	0.991	1.045	0.976	1.125	0.805	0.780	0.577	0.713	0.647	0.548	0.554	0.486	0.424	0.358	0.471	0.253	0.253	0.473	0.317	0.277	0.404	0.364	0.311	0.319	0.327	0.273	0.330	0.233	0.272	0.431	0.956	1.562	1.310	0.777	0.593	0.779	2.342	6.501	17.98	43.14	56.65	35.81	13.44	1.385	0.171	0.106	0.117	0.124	0.115	0.090	0.044	-0.036	0.016	-0.023	0.100
270.0	24.56	23.24	22.03	26.02	92.10	253.2	244.5	297.9	 1586	 6054	9999.9	 4682	123.6	11.71	7.566	4.933	3.300	2.795	2.266	2.038	1.498	1.279	1.296	1.053	1.018	1.100	1.037	0.818	0.647	0.899	0.719	0.538	0.579	0.546	0.533	0.462	0.442	0.342	0.444	0.414	0.307	0.355	0.392	0.486	0.369	0.364	0.406	0.378	0.354	0.281	0.287	0.267	0.455	0.767	1.042	1.398	1.468	0.962	0.893	1.718	4.294	11.47	22.41	35.78	41.04	46.16	23.02	9.673	1.198	0.174	0.156	0.088	0.090	0.080	0.099	0.025	0.049
275.0	55.66	63.49	45.30	26.39	35.12	95.48	310.6	319.3	405.9	 1422	 4424	9999.9	 8063	148.9	12.68	7.336	4.700	3.646	2.767	2.735	1.870	1.830	1.627	1.266	1.128	1.063	1.063	0.775	0.943	0.792	0.660	0.779	0.583	0.549	0.602	0.733	0.471	0.394	0.550	0.485	0.387	0.354	0.434	0.537	0.500	0.539	0.506	0.513	0.361	0.365	0.276	0.226	0.353	0.376	0.435	0.742	1.490	2.018	1.676	0.998	1.265	2.780	5.257	8.388	11.76	28.50	58.31	72.59	34.16	10.32	0.541	0.145	0.178	0.128	0.105	0.042	0.075
280.0	92.20	97.59	70.56	38.94	33.18	45.62	171.4	437.1	281.7	379.7	 1138	 6212	9999.9	 1696	93.61	9.956	5.983	5.136	3.186	2.776	2.624	1.786	1.499	1.418	1.354	1.288	0.833	0.882	1.066	0.643	0.650	0.802	0.713	0.642	0.677	0.709	0.542	0.674	0.605	0.481	0.458	0.503	0.642	0.593	0.630	0.606	0.613	0.664	0.529	0.380	0.347	0.296	0.292	0.219	0.341	0.411	0.647	1.254	1.981	2.209	1.247	1.076	1.470	2.241	2.958	7.093	19.32	50.20	78.40	45.30	24.32	3.124	0.218	0.083	0.130	0.102	0.158
285.0	144.2	138.6	109.2	56.72	39.39	41.23	84.05	323.3	459.4	228.7	354.7	 1721	 8902	9999.9	 1290	40.19	8.102	6.170	3.664	3.244	3.046	1.946	1.637	1.331	1.501	1.656	1.338	1.114	1.090	0.871	0.868	0.735	0.771	0.806	0.653	0.747	0.700	0.754	0.689	0.701	0.576	0.640	0.727	0.591	0.685	0.762	0.763	0.758	0.656	0.545	0.537	0.381	0.303	0.359	0.343	0.458	0.445	0.606	1.061	2.214	2.782	1.871	0.985	0.967	1.123	2.116	4.907	13.20	32.53	64.42	90.11	39.16	13.38	0.814	0.269	0.141	0.145
290.0	202.7	216.4	171.6	99.62	67.16	62.78	81.11	167.3	403.9	509.5	313.1	568.7	 2421	 7596	9999.9	 4478	70.50	9.743	5.622	4.351	3.371	2.570	2.087	1.737	1.662	1.676	1.261	1.211	1.144	0.996	0.990	0.949	0.781	0.882	0.820	0.942	0.879	1.094	0.821	0.864	0.775	0.791	0.863	0.862	0.898	0.959	0.980	1.041	0.928	0.690	0.626	0.599	0.424	0.467	0.388	0.438	0.507	0.530	0.695	1.069	1.709	2.405	2.620	2.281	1.518	1.416	1.907	3.795	8.076	17.18	36.36	51.39	67.53	57.89	24.51	10.16	0.892
295.0	268.4	298.9	247.2	150.2	108.0	96.65	112.1	155.3	256.2	542.9	746.0	484.7	804.0	 1903	 4667	9999.9	 6133	85.86	9.075	6.392	4.651	3.360	2.322	2.014	1.775	1.750	1.415	1.177	1.220	0.837	1.080	0.891	0.800	0.823	0.955	1.087	1.331	1.198	1.094	0.976	0.890	0.882	0.952	1.153	1.057	1.278	1.295	1.263	1.198	0.743	0.869	0.729	0.592	0.647	0.633	0.557	0.541	0.555	0.691	0.814	1.096	1.659	1.929	3.213	4.005	2.727	1.975	2.096	3.119	4.941	9.069	12.31	18.67	36.74	75.93	91.77	35.61
300.0	337.0	351.0	302.2	208.7	141.5	132.3	149.6	187.6	258.0	430.7	852.0	758.8	549.6	686.1	 1261	 6185	9999.9	982.9	54.74	8.429	6.092	3.736	2.879	2.611	2.319	2.088	1.583	1.507	1.251	1.060	1.023	0.895	0.998	0.893	0.903	1.172	1.499	1.163	1.196	1.199	1.186	1.194	1.183	1.261	1.336	1.391	1.279	1.439	1.365	0.974	0.721	0.937	0.716	0.763	0.738	0.730	0.662	0.770	0.832	1.142	1.157	1.323	1.773	2.259	3.292	4.639	3.816	2.552	2.322	2.497	3.264	3.852	5.084	9.346	25.28	64.88	94.85
305.0	356.9	401.9	357.2	235.7	162.9	157.4	181.3	232.9	309.5	424.8	705.1	 1048	680.7	478.6	495.7	 1665	 8492	9999.9	801.2	25.66	7.795	4.844	3.623	2.892	2.633	2.045	1.630	1.494	1.463	1.068	1.040	1.013	0.840	1.076	0.990	1.140	1.457	1.469	1.538	1.560	1.296	1.235	1.308	1.364	1.497	1.530	1.446	1.710	1.487	1.159	1.084	0.947	0.765	0.760	0.816	0.897	0.856	0.901	1.134	1.321	1.283	1.511	1.705	1.956	2.411	3.622	5.090	4.653	3.198	2.384	2.271	2.047	2.180	3.215	6.376	16.81	40.37
310.0	399.6	462.1	409.4	274.4	193.8	189.0	223.3	290.5	364.2	485.6	641.1	898.0	 1026	651.4	393.9	521.1	 2216	 6942	 9042	 3019	48.06	7.480	5.309	3.629	3.043	2.542	1.895	1.631	1.477	1.207	1.085	1.048	1.016	1.022	1.182	1.257	1.537	1.570	1.587	1.485	1.424	1.304	1.471	1.473	1.485	1.580	1.562	1.684	1.536	1.195	1.094	1.018	0.935	0.969	1.024	1.025	1.038	1.114	1.224	1.490	1.520	1.731	1.935	2.300	2.476	2.858	3.657	4.434	4.758	4.298	3.047	2.244	1.926	1.849	2.275	4.427	9.698
315.0	448.9	533.9	459.7	323.2	222.3	210.6	256.8	326.6	415.0	543.5	673.6	783.1	933.3	986.2	520.3	305.0	604.4	 1628	 4317	9999.9	 4450	58.83	7.430	5.410	4.253	3.484	2.619	2.065	1.777	1.852	1.268	1.095	0.933	0.916	1.254	1.196	1.529	1.622	1.534	1.425	1.329	1.383	1.396	1.598	1.548	1.891	1.761	1.928	1.782	1.405	1.270	1.156	1.173	1.110	1.088	1.182	1.201	1.307	1.396	1.578	1.653	1.856	2.054	2.377	2.380	2.886	3.047	3.719	3.975	4.230	4.396	4.072	2.602	1.761	1.609	1.843	2.840
