Sample:	'1
File name:	³ö10±¶.FD3
Run date:	'16:02:06, 06/17/2025
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/620.0	53.41
2	235.0/350.0	 2009
3	240.0/265.0	97.90
4	245.0/270.0	86.99
5	250.0/275.0	101.1
6	250.0/460.0	 7130
7	255.0/280.0	119.9
8	275.0/605.0	61.58
9	280.0/390.0	 3408
10	280.0/615.0	55.00
11	285.0/630.0	43.40
12	300.0/455.0	 2454
13	325.0/390.0	 2102
14	360.0/445.0	 1502
15	505.0/460.0	34.28
16	560.0/390.0	14.79
17	565.0/385.0	15.05

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	33.74	484.5	 1047	375.3	16.53	7.128	7.131	7.107	5.384	4.160	4.139	3.259	3.427	3.744	2.817	2.574	2.363	2.199	2.089	1.830	1.760	1.660	1.403	1.389	1.348	1.391	1.239	1.344	1.215	1.208	1.102	0.800	0.783	0.748	0.733	0.677	0.670	0.625	0.496	0.537	0.401	0.487	0.422	0.479	0.343	0.399	0.414	1.252	3.206	3.574	1.919	0.656	0.279	0.355	0.235	0.355	0.252	0.353	0.386	0.269	0.357	0.229	0.220	0.319	0.294	0.287	0.307	0.274	0.292	0.253	0.299	0.294	0.321	0.257	0.298	0.248	0.264
235.0	34.46	134.5	610.4	 1154	416.1	27.56	10.42	4.431	5.259	3.646	4.105	3.957	3.543	3.351	2.030	2.301	2.067	2.195	2.188	2.299	1.859	1.663	1.834	1.649	1.181	1.256	1.567	1.449	1.224	1.099	1.047	0.781	1.000	0.708	0.518	0.652	0.600	0.606	0.497	0.460	0.627	0.515	0.455	0.323	0.324	0.245	0.413	0.596	1.199	2.002	3.137	4.146	2.370	0.902	0.230	0.184	0.262	0.464	0.484	0.367	0.416	0.336	0.329	0.256	0.211	0.273	0.263	0.170	0.163	0.399	0.317	0.268	0.379	0.388	0.205	0.263	0.294
240.0	44.10	53.37	187.7	932.5	 1165	320.1	16.26	6.800	6.108	5.326	4.062	3.935	4.464	3.122	2.761	2.482	2.164	2.174	2.173	1.982	1.890	1.719	1.724	1.861	1.648	1.360	1.587	1.385	1.621	1.031	1.111	0.842	0.862	0.745	0.546	0.722	0.577	0.507	0.469	0.513	0.448	0.575	0.285	0.351	0.429	0.323	0.440	0.322	0.483	0.650	1.248	3.159	5.237	4.063	1.973	0.401	0.209	0.437	0.260	0.399	0.363	0.373	0.384	0.207	0.333	0.337	0.215	0.271	0.269	0.321	0.138	0.306	0.401	0.261	0.310	0.408	0.396
245.0	43.88	59.97	69.11	326.1	 1108	 1135	233.2	9.982	5.751	4.358	4.210	3.829	5.542	3.104	3.303	2.159	2.693	2.035	1.837	2.306	2.296	1.877	1.850	1.820	1.386	1.554	1.304	1.352	1.506	1.325	0.837	0.915	0.859	0.591	0.656	0.392	0.595	0.508	0.488	0.638	0.480	0.496	0.362	0.518	0.588	0.533	0.461	0.510	0.518	0.484	0.500	1.197	2.812	4.801	5.411	3.362	1.261	0.354	0.427	0.310	0.302	0.328	0.328	0.490	0.359	0.288	0.131	0.402	0.229	0.184	0.318	0.283	0.383	0.316	0.350	0.391	0.429
250.0	27.81	49.55	66.58	104.3	358.9	960.1	 1310	271.2	29.68	5.497	4.486	4.384	5.023	3.445	2.960	2.294	2.376	2.491	1.830	1.907	1.727	1.533	1.824	1.459	1.268	1.431	1.426	1.319	1.118	1.142	0.949	1.061	0.948	0.626	0.634	0.627	0.511	0.503	0.593	0.496	0.473	0.418	0.499	0.405	0.340	0.437	0.424	0.530	0.475	0.501	0.415	0.510	0.868	1.672	2.844	3.891	4.891	4.551	2.709	0.968	0.335	0.224	0.227	0.372	0.340	0.280	0.325	0.376	0.276	0.132	0.260	0.271	0.246	0.330	0.264	0.297	0.407
255.0	19.44	30.23	54.51	98.62	107.9	247.3	873.9	 1247	355.7	29.34	5.813	3.183	5.767	3.878	2.561	2.445	2.324	3.077	2.298	1.689	1.783	1.275	1.754	1.520	1.279	1.289	1.414	1.398	1.252	1.129	0.804	1.038	1.030	0.624	0.536	0.615	0.442	0.639	0.382	0.586	0.585	0.272	0.532	0.417	0.235	0.377	0.339	0.530	0.328	0.512	0.557	0.769	0.518	0.658	0.950	1.160	1.941	4.008	6.012	6.157	3.635	1.109	0.316	0.413	0.300	0.344	0.348	0.297	0.257	0.364	0.345	0.236	0.333	0.329	0.304	0.264	0.263
260.0	24.54	12.74	31.62	90.17	86.43	72.80	260.6	949.7	 1297	284.4	14.89	5.283	4.767	3.733	2.998	3.448	2.361	2.266	2.063	2.335	2.141	1.576	1.706	1.163	1.351	1.380	1.318	1.608	1.230	1.172	0.838	1.049	0.877	0.734	0.527	0.754	0.493	0.638	0.515	0.553	0.539	0.399	0.497	0.576	0.258	0.568	0.339	0.343	0.306	0.433	0.269	0.674	0.702	0.670	0.458	0.469	0.700	1.444	2.577	5.059	6.747	5.547	2.229	0.551	0.171	0.202	0.191	0.103	0.246	0.266	0.278	0.419	0.208	0.431	0.163	0.425	0.265
265.0	29.51	12.01	23.16	47.90	97.90	67.44	75.12	313.7	 1159	 1209	218.2	8.071	5.360	4.921	3.348	3.776	2.294	2.469	1.982	2.311	1.768	1.687	1.599	1.646	1.547	1.346	1.236	1.543	1.396	1.194	1.268	1.046	0.705	0.695	0.818	0.694	0.301	0.536	0.636	0.332	0.330	0.699	0.543	0.606	0.403	0.409	0.281	0.365	0.420	0.352	0.238	0.391	0.590	0.703	0.537	0.469	0.419	0.557	0.855	1.597	3.774	5.975	6.806	4.724	1.412	0.277	0.291	0.349	0.203	0.273	0.227	0.420	0.368	0.482	0.139	0.276	0.300
270.0	24.27	18.88	15.45	22.20	50.88	86.99	77.57	89.11	355.5	931.0	 1137	529.8	55.33	4.520	3.436	2.942	2.745	2.791	2.357	2.200	1.825	1.740	1.907	1.657	1.663	1.495	1.476	1.485	1.205	1.502	1.155	1.251	0.745	0.786	0.656	0.766	0.574	0.571	0.581	0.458	0.378	0.523	0.524	0.508	0.345	0.479	0.424	0.515	0.395	0.313	0.284	0.400	0.363	0.458	0.492	0.537	0.649	0.518	0.509	0.634	1.128	1.956	3.185	4.751	5.480	5.043	3.268	1.519	0.476	0.317	0.292	0.412	0.343	0.256	0.227	0.328	0.236
