Sample:	'1
File name:	y2025061806й╗вс©зу╒.FD3
Run date:	'10:01:00, 06/23/2025
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/590.0	81.23
2	230.0/345.0	1615
3	230.0/580.0	83.30
4	230.0/605.0	69.44
5	230.0/640.0	53.09
6	235.0/260.0	246.6
7	235.0/385.0	1494
8	240.0/265.0	333.2
9	240.0/405.0	1488
10	245.0/270.0	414.7
11	250.0/275.0	530.7
12	255.0/285.0	539.6
13	255.0/560.0	164.0
14	260.0/290.0	550.1
15	260.0/575.0	125.9
16	265.0/585.0	119.4
17	270.0/600.0	112.1
18	275.0/310.0	1467
19	275.0/340.0	1780
20	275.0/610.0	106.6
21	280.0/345.0	1791
22	280.0/625.0	94.79
23	285.0/635.0	72.14
24	505.0/275.0	2.769
25	510.0/280.0	3.180
26	520.0/285.0	3.268
27	565.0/345.0	8.672
28	570.0/355.0	8.511

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	61.56	767.5	1191	265.2	11.63	6.085	4.397	3.689	3.553	3.399	2.655	2.747	2.536	2.054	1.864	1.557	1.405	1.295	1.069	0.939	1.005	0.942	0.714	0.745	0.717	0.652	0.624	0.614	0.551	0.585	0.474	0.512	0.439	0.434	0.364	0.349	0.374	0.339	0.330	0.341	0.353	0.324	0.353	0.295	0.249	0.312	1.044	3.103	4.479	2.714	0.876	0.294	0.198	0.211	0.200	0.204	0.234	0.223	0.229	0.203	0.188	0.220	0.223	0.222	0.220	0.220	0.215	0.202	0.214	0.226	0.247	0.210	0.226	0.229	0.240	0.221	0.217
235.0	55.01	243.8	1081	1383	347.2	16.13	4.326	3.463	4.203	3.485	2.880	2.901	2.538	2.136	1.798	1.569	1.421	1.204	1.099	0.927	1.293	0.823	0.736	0.791	0.670	0.731	0.714	0.675	0.562	0.569	0.551	0.506	0.438	0.399	0.373	0.346	0.375	0.373	0.346	0.351	0.298	0.296	0.354	0.346	0.353	0.256	0.447	0.964	2.178	3.657	4.846	4.727	1.740	0.412	0.203	0.196	0.268	0.227	0.193	0.206	0.204	0.207	0.192	0.158	0.217	0.206	0.190	0.234	0.189	0.235	0.213	0.254	0.197	0.260	0.219	0.246	0.250
240.0	81.88	103.7	386.4	1554	1472	266.1	9.681	4.688	4.171	3.562	2.786	2.989	2.903	1.900	1.813	1.370	1.372	1.288	1.077	1.016	1.030	0.795	0.717	0.828	0.692	0.709	0.666	0.602	0.665	0.518	0.527	0.539	0.456	0.390	0.373	0.391	0.358	0.348	0.339	0.373	0.308	0.263	0.356	0.310	0.453	0.376	0.348	0.409	0.726	1.263	3.440	7.142	7.611	4.751	1.413	0.282	0.207	0.215	0.251	0.218	0.213	0.198	0.194	0.195	0.180	0.214	0.187	0.209	0.199	0.216	0.256	0.212	0.205	0.250	0.204	0.198	0.252
245.0	85.52	126.8	122.1	662.3	2085	1470	170.5	6.077	4.058	3.678	3.536	3.720	3.061	2.146	1.909	1.676	1.458	1.304	1.158	1.067	0.902	0.951	0.822	0.745	0.655	0.780	0.623	0.612	0.673	0.448	0.555	0.515	0.432	0.377	0.402	0.371	0.336	0.319	0.306	0.323	0.358	0.323	0.360	0.282	0.393	0.467	0.507	0.485	0.443	0.438	1.039	2.953	6.983	9.789	8.698	4.015	0.922	0.268	0.264	0.271	0.275	0.254	0.222	0.217	0.193	0.190	0.206	0.231	0.256	0.239	0.241	0.209	0.256	0.231	0.268	0.177	0.289
250.0	44.06	117.9	166.9	204.6	773.4	1943	1990	223.5	24.50	4.566	4.411	4.036	3.183	2.647	2.482	1.792	1.561	1.307	1.145	1.197	0.991	0.951	0.895	0.855	0.725	0.674	0.713	0.699	0.641	0.527	0.563	0.567	0.468	0.473	0.369	0.339	0.379	0.386	0.336	0.397	0.327	0.345	0.326	0.300	0.309	0.373	0.419	0.602	0.643	0.548	0.546	0.933	1.889	3.637	6.383	8.963	11.02	8.568	4.355	1.114	0.276	0.261	0.246	0.236	0.259	0.189	0.243	0.240	0.251	0.230	0.228	0.243	0.277	0.205	0.241	0.224	0.260
255.0	25.71	48.73	147.8	229.1	229.2	562.3	2077	2662	281.1	20.55	5.332	4.551	4.013	3.172	2.444	1.997	1.601	1.327	1.213	1.276	1.090	0.948	0.838	0.932	0.816	0.687	0.606	0.667	0.635	0.627	0.564	0.519	0.472	0.503	0.433	0.366	0.393	0.370	0.322	0.420	0.337	0.332	0.341	0.289	0.309	0.287	0.247	0.361	0.496	0.759	0.928	0.965	0.790	1.046	1.736	2.467	5.177	10.75	18.08	15.10	6.186	1.013	0.224	0.250	0.227	0.278	0.223	0.268	0.307	0.276	0.256	0.250	0.225	0.260	0.217	0.255	0.243
260.0	26.40	28.68	71.37	246.6	228.0	189.1	741.0	3004	2281	217.6	11.32	5.235	4.232	3.334	2.814	1.984	1.501	1.631	1.451	1.483	1.127	0.825	0.948	0.925	0.827	0.795	0.716	0.711	0.685	0.603	0.549	0.492	0.461	0.440	0.458	0.395	0.375	0.369	0.334	0.300	0.326	0.387	0.358	0.315	0.417	0.333	0.256	0.324	0.339	0.400	0.693	1.347	1.339	0.860	0.756	0.844	1.536	3.351	9.098	17.64	22.05	14.27	4.569	0.643	0.244	0.239	0.231	0.248	0.291	0.252	0.261	0.209	0.234	0.223	0.277	0.240	0.293
265.0	33.41	23.91	36.72	144.5	333.2	221.2	239.4	1212	3898	1957	159.3	7.281	5.270	3.943	3.182	2.458	2.102	1.639	1.466	1.401	1.085	0.984	0.953	0.996	0.833	0.827	0.780	0.698	0.662	0.662	0.572	0.546	0.471	0.403	0.433	0.401	0.418	0.406	0.499	0.315	0.385	0.349	0.332	0.294	0.322	0.263	0.229	0.264	0.292	0.233	0.386	0.850	1.411	1.648	1.099	0.754	0.752	1.190	2.491	5.975	14.31	23.87	23.77	11.32	2.462	0.291	0.242	0.282	0.283	0.219	0.254	0.281	0.245	0.232	0.243	0.242	0.224
270.0	38.78	33.42	36.64	75.94	239.4	414.7	292.5	358.9	1424	3484	3508	658.7	26.28	5.484	4.079	2.986	2.253	1.783	1.685	1.490	1.232	1.138	1.061	1.003	0.875	0.986	0.918	0.729	0.702	0.762	0.511	0.522	0.597	0.531	0.517	0.415	0.440	0.423	0.427	0.364	0.380	0.344	0.398	0.335	0.331	0.354	0.269	0.293	0.323	0.280	0.335	0.535	0.784	1.274	1.711	2.068	1.605	1.188	1.111	1.752	3.745	7.552	13.61	20.54	23.50	18.91	10.17	2.337	0.381	0.285	0.267	0.255	0.250	0.261	0.243	0.264	0.275
