Sample:	'1
File name:	Default_20230725_154008.FD3
Run date:	'15:33:47, 07/25/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/625.0	17.65
2	235.0/635.0	11.92
3	245.0/380.0	 1829
4	255.0/280.0	171.3
5	270.0/300.0	357.5
6	275.0/305.0	404.6
7	275.0/605.0	36.70
8	280.0/310.0	360.9
9	280.0/620.0	27.20
10	285.0/630.0	20.77
11	500.0/385.0	7.456
12	505.0/375.0	7.326
13	575.0/290.0	23.23

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	55.42	819.4	 1444	334.0	10.35	3.782	3.268	2.472	2.448	2.256	1.963	1.723	1.507	1.430	1.299	1.160	0.936	0.871	0.870	0.725	0.734	0.764	0.749	0.704	0.660	0.670	0.611	0.547	0.560	0.532	0.570	0.600	0.717	0.630	0.669	0.789	0.850	0.845	0.830	0.828	0.772	0.751	0.849	0.694	0.678	0.655	0.831	2.539	5.211	5.272	2.471	0.833	0.454	0.452	0.433	0.426	0.433	0.419	0.396	0.384	0.351	0.292	0.345	0.323	0.294	0.295	0.305	0.293	0.230	0.243	0.223	0.221	0.169	0.171	0.187	0.152	0.175
235.0	39.10	238.1	 1076	 1486	379.8	13.85	3.209	2.330	2.336	2.358	2.652	1.684	1.795	1.576	1.146	1.270	0.930	0.952	0.974	0.791	0.870	0.592	0.694	0.779	0.757	0.599	0.527	0.504	0.471	0.518	0.564	0.608	0.686	0.634	0.519	0.765	0.733	0.894	0.978	0.732	0.719	0.746	0.792	0.790	0.829	0.701	0.719	1.044	1.982	3.285	4.927	6.173	3.577	1.105	0.486	0.442	0.394	0.401	0.408	0.427	0.362	0.306	0.360	0.286	0.240	0.296	0.231	0.235	0.269	0.221	0.267	0.257	0.169	0.152	0.208	0.151	0.208
240.0	61.41	75.53	371.2	 1482	 1548	284.3	7.164	3.314	2.921	2.478	2.006	1.514	1.925	1.471	1.410	1.249	1.129	1.372	0.930	0.734	0.848	0.629	0.742	0.803	0.780	0.607	0.558	0.640	0.553	0.572	0.595	0.665	0.653	0.584	0.628	0.640	0.730	0.691	0.878	0.872	0.765	0.790	0.662	0.700	0.900	0.873	0.686	0.677	0.882	1.320	2.320	5.752	8.018	6.401	2.672	0.654	0.456	0.356	0.410	0.353	0.381	0.302	0.367	0.315	0.268	0.313	0.238	0.222	0.275	0.233	0.184	0.190	0.163	0.152	0.209	0.151	0.177
245.0	59.08	70.58	101.2	618.2	 1897	 1464	181.2	4.860	3.613	3.097	2.377	2.095	2.194	1.608	1.606	1.375	1.145	1.246	1.032	0.865	0.892	0.807	0.734	0.671	0.792	0.609	0.573	0.568	0.661	0.516	0.750	0.697	0.591	0.630	0.586	0.649	0.670	0.655	0.847	0.894	0.925	0.809	0.665	0.714	0.716	0.914	0.797	0.822	0.735	0.733	0.986	2.087	4.781	8.749	9.292	5.476	1.676	0.511	0.476	0.351	0.448	0.318	0.312	0.311	0.269	0.358	0.285	0.255	0.261	0.247	0.192	0.229	0.184	0.183	0.225	0.158	0.204
250.0	28.45	70.51	90.20	169.4	707.1	 1734	 1753	581.6	30.11	4.075	3.558	2.461	2.223	2.099	1.325	1.329	1.324	1.028	1.018	1.021	0.868	0.902	0.751	0.694	0.715	0.772	0.632	0.658	0.622	0.583	0.639	0.702	0.633	0.612	0.562	0.617	0.653	0.668	0.771	0.867	0.844	0.794	0.730	0.769	0.678	0.732	0.759	0.796	0.886	0.782	0.692	0.947	1.536	2.975	5.081	7.621	9.457	7.970	4.782	1.510	0.446	0.360	0.318	0.362	0.326	0.281	0.310	0.235	0.256	0.275	0.228	0.204	0.167	0.115	0.223	0.163	0.179
255.0	11.89	29.02	80.15	119.3	179.9	492.3	 1661	 2622	312.9	30.87	4.891	3.746	2.753	2.071	1.756	1.537	1.369	1.197	1.198	1.101	0.931	0.947	0.924	0.775	0.705	0.723	0.760	0.691	0.711	0.583	0.568	0.565	0.718	0.672	0.601	0.647	0.716	0.588	0.531	0.748	0.860	0.834	0.746	0.808	0.765	0.788	0.739	0.695	0.710	0.765	0.893	0.953	0.890	1.165	1.504	2.123	3.761	7.636	13.66	12.93	7.173	1.639	0.375	0.323	0.407	0.302	0.274	0.282	0.290	0.341	0.286	0.192	0.199	0.149	0.174	0.166	0.194
260.0	9.101	12.27	35.49	108.1	111.0	126.5	588.5	 2412	 2424	259.3	15.29	4.580	3.459	2.769	2.043	1.683	1.691	1.455	1.332	1.074	1.119	0.911	0.941	0.850	0.861	0.841	0.785	0.709	0.780	0.704	0.766	0.630	0.653	0.603	0.709	0.712	0.701	0.618	0.592	0.678	0.866	0.855	0.699	0.840	0.813	0.788	0.766	0.696	0.712	0.641	0.772	0.969	0.984	0.911	0.778	0.878	1.300	2.396	6.236	12.39	17.07	13.46	4.762	0.856	0.341	0.272	0.277	0.301	0.249	0.280	0.207	0.162	0.214	0.143	0.212	0.151	0.193
265.0	10.24	8.304	14.61	63.14	127.2	78.72	148.1	939.9	 2982	 2145	208.1	8.813	4.011	2.922	2.665	1.914	1.438	1.372	1.444	0.986	1.135	1.019	0.866	0.849	0.843	0.859	0.690	0.783	0.795	0.673	0.741	0.712	0.705	0.629	0.689	0.617	0.686	0.721	0.647	0.718	0.733	0.772	0.770	0.871	0.850	0.761	0.713	0.686	0.591	0.607	0.573	0.719	0.875	1.075	0.937	0.692	0.751	0.937	1.805	4.165	9.822	17.83	18.70	10.46	2.624	0.386	0.266	0.309	0.244	0.247	0.241	0.147	0.215	0.175	0.173	0.167	0.206
270.0	16.34	11.08	9.446	24.00	70.85	120.0	99.19	236.4	 1042	 2639	 2777	869.1	55.01	4.418	3.566	2.303	2.058	1.579	1.580	1.257	1.172	1.092	1.008	1.039	0.844	0.869	0.758	0.813	0.697	0.695	0.651	0.735	0.678	0.600	0.700	0.726	0.710	0.699	0.638	0.667	0.633	0.717	0.771	0.824	0.853	0.812	0.847	0.675	0.589	0.581	0.616	0.618	0.636	0.723	0.909	1.042	1.004	0.826	0.807	1.317	2.646	5.718	9.952	14.38	16.97	14.31	8.352	2.539	0.397	0.248	0.215	0.213	0.226	0.180	0.168	0.172	0.181
