Sample:	'1
File name:	±Ã³§5±¶.FD3
Run date:	'10:19:28, 01/10/2024
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/335.0	3497
2	225.0/600.0	116.3
3	225.0/620.0	123.9
4	225.0/635.0	125.9
5	235.0/430.0	1178
6	245.0/535.0	196.7
7	250.0/550.0	152.2
8	255.0/280.0	778.4
9	255.0/560.0	133.1
10	260.0/575.0	131.8
11	265.0/585.0	154.8
12	270.0/600.0	172.6
13	275.0/335.0	3647
14	275.0/610.0	184.6
15	280.0/625.0	171.1
16	310.0/410.0	607.2
17	315.0/355.0	410.9
18	320.0/360.0	406.4
19	325.0/370.0	387.4
20	325.0/415.0	620.3
21	330.0/375.0	394.0
22	330.0/420.0	620.8
23	335.0/380.0	406.9
24	395.0/460.0	78.85
25	400.0/465.0	67.46
26	410.0/480.0	52.17
27	425.0/500.0	38.93
28	430.0/505.0	36.34
29	440.0/520.0	25.86
30	455.0/335.0	13.50
31	455.0/540.0	12.79
32	470.0/560.0	6.565
33	520.0/285.0	4.834
34	550.0/305.0	11.81
35	560.0/340.0	14.11
36	565.0/335.0	14.86

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	66.96	3283	9999.9	3768	114.4	14.00	10.17	8.979	8.085	7.939	7.484	7.928	6.511	6.111	5.199	4.479	3.595	3.751	3.392	2.704	2.743	2.445	2.293	2.294	2.082	1.837	1.661	1.566	1.402	1.612	1.428	1.309	1.413	1.192	1.076	1.003	0.898	0.835	0.758	0.800	0.820	1.141	1.183	0.785	0.637	0.635	3.918	24.17	45.35	35.13	14.42	2.579	0.600	0.468	0.397	0.410	0.380	0.367	0.328	0.333	0.310	0.283	0.252	0.233	0.261	0.239	0.225	0.233	0.197	0.172	0.189	0.175	0.172	0.173	0.143	0.143	0.139
235.0	129.7	835.7	5539	9999.9	4282	210.0	15.46	11.12	10.19	9.504	8.324	8.324	7.967	6.558	5.521	4.815	4.378	3.512	3.410	2.518	2.873	2.493	2.159	2.400	1.937	1.862	1.671	1.652	1.591	1.608	1.366	1.245	1.340	1.176	1.173	0.929	0.883	0.703	0.772	0.763	0.711	0.740	1.133	1.212	1.167	0.970	1.278	6.142	14.76	26.84	42.80	36.48	22.87	5.090	0.632	0.463	0.459	0.423	0.400	0.366	0.338	0.325	0.278	0.264	0.267	0.243	0.201	0.189	0.188	0.235	0.211	0.205	0.197	0.147	0.108	0.216	0.147
240.0	181.8	291.4	1527	8256	9999.9	3513	103.0	18.22	13.64	11.09	10.56	10.38	8.602	6.848	5.883	5.745	3.734	3.796	3.419	3.218	2.906	2.758	2.237	2.632	1.947	1.953	1.875	1.988	1.891	1.542	1.553	1.320	1.297	1.210	1.234	0.961	0.994	0.727	0.859	0.733	0.697	0.827	0.805	1.157	1.284	1.311	1.092	1.962	3.810	7.238	20.00	48.36	68.48	35.76	19.56	3.050	0.564	0.423	0.393	0.337	0.433	0.313	0.454	0.391	0.295	0.273	0.238	0.202	0.237	0.174	0.224	0.204	0.156	0.194	0.215	0.163	0.158
245.0	118.3	266.0	433.4	2605	9999.9	9999.9	602.2	45.05	19.48	16.13	13.09	11.27	9.578	8.291	6.603	6.174	5.194	3.889	3.947	3.437	3.248	2.856	2.522	2.530	2.105	1.938	2.119	1.866	1.601	1.571	1.527	1.462	1.451	1.197	1.181	1.194	0.947	0.878	0.873	0.715	0.712	0.692	0.741	0.869	1.005	1.235	1.381	1.297	1.562	2.052	5.031	14.53	41.41	74.47	87.17	33.25	13.62	1.220	0.528	0.379	0.388	0.353	0.406	0.347	0.366	0.271	0.231	0.269	0.268	0.157	0.223	0.216	0.190	0.198	0.232	0.169	0.157
250.0	59.38	166.9	317.1	694.0	3210	9999.9	9999.9	6767	170.0	26.10	18.62	14.83	11.84	10.34	8.099	7.289	5.336	4.984	4.401	3.775	3.382	3.132	2.844	2.770	2.574	2.301	2.145	2.135	1.789	1.662	1.611	1.578	1.453	1.324	1.136	1.168	1.029	1.052	0.972	0.781	0.827	0.888	0.753	0.834	0.859	0.834	1.135	1.470	1.622	1.459	1.877	3.772	10.01	22.19	45.23	68.18	94.67	79.47	23.72	11.39	1.218	0.481	0.402	0.435	0.370	0.331	0.328	0.301	0.266	0.225	0.269	0.248	0.214	0.214	0.167	0.206	0.187
255.0	48.79	68.87	195.5	432.7	830.3	2464	9999.9	9999.9	3380	202.6	33.47	22.74	18.47	13.30	9.946	8.096	6.557	5.176	4.922	4.376	3.606	3.452	2.901	2.617	2.767	2.457	2.207	2.249	2.041	1.903	2.128	1.642	1.527	1.290	1.312	1.236	1.137	1.103	0.957	0.856	0.782	0.954	0.770	0.864	0.769	0.701	0.760	0.791	0.899	1.361	2.066	2.312	3.046	5.487	10.60	16.21	30.39	72.07	131.3	142.7	36.10	13.25	0.930	0.524	0.443	0.401	0.440	0.330	0.335	0.267	0.211	0.301	0.225	0.209	0.193	0.241	0.237
260.0	42.38	46.00	89.14	319.0	472.9	637.1	2908	9999.9	9999.9	2766	121.8	32.94	20.88	15.92	12.74	10.30	7.551	5.887	5.836	4.951	3.937	3.856	3.380	2.921	2.838	2.541	2.639	2.466	2.210	2.010	2.122	2.002	1.639	1.415	1.303	1.211	1.116	1.115	1.145	1.029	0.832	0.956	0.723	0.850	0.822	0.762	0.618	0.840	0.668	0.815	1.293	2.299	2.604	2.441	3.048	4.190	7.409	18.36	51.73	123.7	175.9	146.5	30.30	6.014	0.579	0.508	0.504	0.410	0.347	0.345	0.231	0.359	0.247	0.261	0.214	0.258	0.212
265.0	53.93	48.87	49.75	145.6	438.3	376.0	724.0	4036	9999.9	9999.9	2063	57.32	31.45	21.29	15.29	12.06	8.644	7.368	6.165	5.606	4.514	4.092	3.724	3.278	3.145	2.972	2.760	2.604	2.745	2.192	2.302	1.898	1.827	1.549	1.482	1.318	1.285	1.136	1.100	1.127	1.043	1.024	0.886	0.790	0.854	0.815	0.621	0.761	0.633	0.641	0.783	1.189	2.209	3.079	2.317	1.735	2.288	4.749	12.38	34.09	89.30	182.7	214.3	42.68	20.11	1.846	0.600	0.503	0.430	0.484	0.336	0.370	0.338	0.261	0.244	0.272	0.244
270.0	107.8	71.95	59.70	73.65	210.5	460.9	466.0	1031	4593	9999.9	9999.9	7948	125.8	35.25	22.68	17.99	12.28	9.383	7.722	6.809	5.465	4.848	4.327	3.848	3.584	3.287	3.089	2.879	2.563	2.641	2.297	2.159	2.378	2.022	1.869	1.708	1.858	1.542	1.608	1.516	1.536	1.409	1.343	1.080	1.086	0.976	0.857	0.851	0.715	0.704	0.675	0.796	1.037	1.725	2.545	2.725	2.702	2.331	3.483	8.415	21.15	50.04	101.1	138.8	188.7	146.2	91.00	13.74	1.912	0.617	0.513	0.409	0.494	0.355	0.314	0.357	0.334
