Sample:	'1
File name:	Default_20230927_154228.FD3
Run date:	'15:36:07, 09/27/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
410.0	304.9	396.7	560.1	893.6	 1191	 1383	 1490	 1316	 1127	929.1	725.3	538.5	496.3	447.2	467.6	443.8	423.3	422.0	400.5	390.1	374.2	356.5	345.2	325.3	308.0	285.6	260.5	275.4	280.2	206.0	143.3	109.0	86.48	65.88	62.33	155.0	678.0	 2239	 3201	 1388	57.48	7.322	5.356	4.841	4.931	5.193	4.006	4.441	4.553	4.485	4.431	5.606	5.591	5.940	6.179	6.487	6.399	6.734	5.827	6.181	6.125	6.113	5.585	5.014	5.126	5.084	5.152	4.313	5.147	4.664	4.256	5.078	4.008	5.156	4.827	5.301	4.661
415.0	297.8	419.4	487.4	742.8	991.4	 1189	 1204	 1143	975.6	837.4	653.2	535.9	476.8	440.1	435.6	417.1	402.3	387.1	395.0	370.3	357.9	343.6	341.3	324.9	297.5	279.8	262.8	253.0	258.4	263.5	185.9	124.9	99.95	73.84	57.43	66.71	174.6	518.0	 1246	 3393	 1096	74.79	5.323	5.434	6.112	5.755	4.333	4.617	4.294	3.905	3.683	5.138	4.591	5.499	6.181	5.706	6.560	5.551	6.368	4.934	5.706	5.298	5.325	4.828	4.870	4.643	4.500	4.853	4.648	5.230	5.025	4.828	4.156	4.829	5.073	4.657	5.649
420.0	342.5	326.6	481.1	669.7	908.1	995.2	 1080	974.7	855.0	746.8	596.4	514.0	458.1	437.9	416.5	407.8	389.7	386.8	372.8	358.6	353.8	334.8	335.0	326.1	301.3	290.2	264.3	245.5	242.4	257.9	229.7	144.6	107.3	80.42	61.33	52.88	66.31	136.0	303.0	 1613	 3344	938.0	37.64	6.658	5.287	5.283	4.311	4.387	3.813	3.954	3.365	4.944	4.214	5.912	6.093	5.350	5.888	5.679	5.946	4.973	5.127	5.577	4.900	4.873	4.929	4.255	5.099	5.301	4.700	5.430	4.864	4.397	3.841	4.655	5.162	5.002	4.582
425.0	310.8	348.0	483.7	639.5	764.9	903.7	936.1	866.0	796.8	696.0	584.5	480.0	450.8	425.5	403.5	392.1	368.1	372.3	359.4	344.7	337.4	329.4	322.5	309.2	303.2	292.2	268.1	246.3	232.5	229.6	240.8	181.7	117.9	88.56	70.04	55.13	44.68	54.76	85.42	403.2	 1964	 3153	670.4	14.27	5.171	5.485	4.518	4.935	4.657	3.627	3.936	5.084	4.628	5.171	5.057	5.268	5.672	5.753	6.701	5.137	4.751	5.576	4.142	4.610	5.008	4.340	5.049	4.723	4.784	4.507	4.730	4.002	3.502	4.892	4.362	5.011	4.019
430.0	246.0	313.0	415.4	577.8	683.4	789.3	807.7	783.8	697.3	626.8	537.7	460.0	438.4	413.4	386.7	374.0	356.4	353.5	337.3	335.5	323.5	319.9	315.9	301.1	294.0	281.0	267.5	248.2	228.6	215.6	215.2	211.4	153.0	102.8	77.24	61.37	47.87	42.74	41.23	106.7	491.3	 1643	 2502	 1101	54.10	6.362	5.163	4.989	4.153	3.917	4.091	4.540	4.740	4.627	4.919	4.929	5.175	5.472	5.317	4.784	4.629	5.146	4.855	5.068	4.822	4.338	4.242	4.879	4.777	4.885	5.059	4.284	3.977	4.783	4.417	4.844	4.503
435.0	312.4	294.4	386.4	505.7	627.6	710.6	723.1	698.5	646.7	588.5	529.3	454.4	412.3	406.4	371.5	346.8	346.1	341.8	312.7	321.2	304.4	307.6	305.5	286.4	282.1	280.2	259.8	251.1	232.0	218.0	201.3	189.2	191.5	133.6	90.61	69.77	56.71	45.95	35.94	44.05	125.3	381.8	986.6	 2795	 1006	71.71	5.440	5.844	4.458	3.537	4.521	4.387	5.212	5.318	5.532	5.375	5.060	4.485	5.080	5.085	4.759	5.162	4.606	4.307	4.599	4.563	4.200	4.698	4.459	4.411	4.522	4.277	4.367	4.846	4.577	5.055	5.279
440.0	316.7	274.5	375.2	515.8	550.4	633.0	641.6	630.8	600.6	525.2	510.7	439.2	418.1	396.9	371.2	336.9	335.6	311.4	316.1	301.4	292.4	294.9	288.2	275.7	277.0	271.3	258.8	248.6	236.4	218.8	199.8	176.3	185.1	162.8	104.5	77.83	62.21	48.68	38.62	34.93	46.58	101.0	240.9	 1391	 2946	872.4	35.14	5.915	4.211	3.837	4.395	4.525	4.254	4.681	5.426	4.750	5.445	5.176	4.739	5.063	4.781	4.360	4.604	4.428	5.051	3.855	4.152	4.235	4.164	4.093	4.599	4.552	4.213	4.526	4.764	4.675	4.974
445.0	247.7	322.5	364.0	416.4	550.5	593.0	615.7	609.3	554.3	496.6	481.6	430.3	406.3	381.9	368.6	332.0	309.6	307.1	307.7	290.4	288.5	282.0	272.8	271.8	264.7	263.0	250.6	245.7	228.9	219.1	201.1	171.5	163.6	175.8	127.6	85.82	68.96	53.32	42.82	33.30	32.43	39.05	69.04	351.2	 1737	 3077	587.1	15.20	4.879	4.086	3.673	4.565	4.427	4.583	4.711	3.997	4.488	5.745	4.598	4.506	4.467	4.672	4.198	3.933	4.308	3.887	3.807	3.786	4.287	4.599	4.237	4.612	4.311	4.042	3.976	4.349	4.170
450.0	230.8	348.6	400.8	372.6	452.6	506.8	543.5	534.2	501.3	479.0	443.3	424.8	374.5	361.8	344.7	309.4	292.8	288.3	273.9	272.6	265.3	265.2	255.6	256.3	250.2	244.6	238.7	233.8	224.1	212.2	197.0	171.6	151.5	149.9	141.9	106.7	74.50	59.74	46.87	38.13	32.94	29.53	31.74	91.94	435.8	 1627	 2378	 1049	43.48	4.505	4.367	4.503	4.642	4.652	4.934	4.060	4.573	5.050	4.774	4.549	4.807	4.743	4.546	4.176	4.455	3.826	3.802	4.124	4.025	4.412	3.972	4.343	4.316	4.330	4.350	4.437	4.059
455.0	245.5	302.1	491.5	380.1	415.0	480.9	467.6	479.1	462.6	437.5	417.8	389.5	363.9	335.4	322.3	280.9	268.5	259.6	251.8	252.6	241.2	240.0	236.5	241.4	229.4	226.0	227.7	223.9	204.6	204.3	188.5	170.4	147.6	136.4	127.1	127.0	92.91	67.07	52.22	43.73	37.83	30.75	26.73	34.42	109.0	374.6	892.4	 2552	802.4	48.85	5.281	4.559	4.962	4.400	4.496	4.370	4.710	5.432	4.622	4.967	4.358	4.570	5.347	4.880	4.250	4.155	3.964	3.630	4.241	4.521	4.076	3.812	4.264	4.961	4.279	4.472	4.600
460.0	230.7	267.9	526.7	489.2	403.8	437.9	449.2	431.8	459.4	429.0	400.7	372.0	335.9	318.5	297.7	273.9	251.7	252.8	234.0	237.6	222.2	218.8	227.8	224.7	223.6	214.8	216.7	211.7	197.6	196.2	187.0	164.3	146.3	125.0	113.0	119.4	110.9	75.94	57.74	46.26	39.07	32.19	27.19	23.66	37.09	94.84	214.6	 1229	 2536	611.4	28.78	5.068	5.458	5.002	4.721	4.630	4.836	5.001	4.640	4.789	4.580	3.702	5.607	4.324	3.842	4.094	3.665	4.286	4.498	4.525	4.509	3.591	4.318	4.161	4.361	4.025	4.292
465.0	214.1	264.3	453.1	601.3	405.8	373.0	400.3	417.0	427.9	407.2	387.2	369.7	320.4	299.6	284.2	266.2	233.2	235.2	226.3	209.4	214.7	215.8	207.1	209.6	202.3	207.8	200.0	196.9	193.5	188.3	180.0	160.1	140.4	121.3	106.6	104.8	113.2	85.65	59.78	48.55	40.04	33.64	26.50	22.28	21.49	33.07	57.89	306.6	 1533	 2274	490.0	9.509	5.373	5.605	5.399	5.159	4.906	4.660	4.252	4.913	4.465	4.242	5.554	4.679	4.314	4.306	3.635	4.394	4.165	4.743	4.525	4.701	4.122	4.313	3.924	4.262	3.857
470.0	263.2	225.2	334.2	776.7	573.4	347.1	379.9	377.4	361.1	356.7	346.5	332.3	304.1	281.8	266.7	243.6	224.1	213.9	209.0	198.8	193.4	196.7	188.2	188.0	183.5	184.9	178.3	183.0	177.6	172.8	162.7	148.8	135.6	116.1	101.0	93.64	94.97	94.04	70.61	51.24	41.22	33.90	29.09	23.87	20.80	20.40	23.48	78.09	381.2	 1245	 1758	460.1	36.03	5.472	4.811	4.770	4.668	4.677	4.458	4.860	4.618	4.322	4.871	4.993	4.245	4.526	3.896	4.320	4.012	4.156	4.533	3.860	4.304	4.342	3.788	4.336	4.164
475.0	245.8	255.2	255.5	516.8	869.6	399.4	324.5	338.5	333.7	333.6	336.4	318.8	272.9	253.4	239.7	214.7	199.7	191.1	185.4	175.4	169.5	172.3	169.8	169.9	169.3	172.0	160.5	161.4	160.9	152.1	148.0	139.6	127.8	109.8	96.98	85.55	81.56	80.37	78.81	57.51	41.76	36.23	30.59	23.69	21.32	19.07	17.28	27.90	93.91	285.7	671.6	 1667	689.3	39.43	4.483	4.575	4.651	4.663	4.282	4.132	4.845	4.548	4.114	3.924	4.377	4.312	3.328	4.021	4.202	3.841	4.044	3.935	3.831	4.424	4.046	3.746	3.892
480.0	250.4	209.6	238.3	323.9	899.2	610.1	311.7	326.3	320.1	313.6	302.2	316.8	267.8	233.9	222.2	201.8	190.1	178.1	168.7	164.6	161.6	162.5	159.4	160.5	156.5	156.8	151.7	147.0	152.8	143.1	140.3	127.4	115.7	101.1	93.16	82.41	75.16	68.29	74.72	67.48	47.88	36.87	31.78	27.42	20.93	18.84	15.59	16.47	29.36	71.08	161.3	841.5	 1794	555.0	15.01	5.028	4.658	4.589	4.089	4.448	3.929	4.615	4.410	3.878	3.637	4.009	3.629	3.624	3.963	4.284	4.467	4.261	4.486	4.274	3.689	4.158	3.903
485.0	205.0	229.4	250.6	276.0	658.3	899.7	325.8	298.6	300.6	298.6	296.5	291.4	269.3	235.3	199.3	192.9	177.9	168.5	158.1	153.3	152.2	149.2	147.3	147.8	141.7	151.8	144.4	140.2	144.9	134.5	130.5	123.8	114.4	99.23	90.20	81.12	70.67	65.15	65.28	71.38	53.56	38.35	29.82	27.93	22.57	19.73	16.59	15.54	15.90	23.13	42.79	214.0	 1144	 1645	102.2	7.490	4.617	4.604	4.266	4.777	4.309	4.185	4.520	3.852	3.895	4.294	4.044	3.441	4.314	3.810	4.466	3.885	4.114	4.513	3.947	4.313	4.244
490.0	233.4	249.3	249.8	270.7	373.8	953.5	659.1	278.4	279.4	285.6	290.4	260.3	249.5	222.4	194.8	178.6	167.9	156.7	148.7	140.5	135.7	135.1	134.7	135.3	133.3	133.7	131.0	130.7	130.9	126.5	121.0	115.3	106.0	93.85	85.93	76.80	68.33	62.16	56.41	59.35	58.18	45.46	32.48	27.94	24.08	20.43	17.58	15.54	13.80	13.09	16.20	54.04	290.3	934.4	 1107	446.8	31.63	5.260	4.652	4.452	4.433	4.564	4.691	4.291	3.960	4.255	3.798	3.693	4.045	3.835	4.162	4.382	3.894	4.306	3.762	4.509	4.613
495.0	269.5	225.2	245.4	235.7	256.9	548.3	 1101	345.6	261.4	258.4	245.6	232.4	221.8	207.3	184.3	162.3	148.5	135.5	133.8	128.9	121.5	119.2	119.0	124.0	119.8	116.5	117.3	120.7	115.6	115.1	111.8	109.5	95.91	89.61	76.12	73.02	63.80	60.01	53.32	50.61	52.46	52.87	37.83	27.95	22.99	20.89	18.45	15.13	13.02	11.87	10.28	17.88	70.67	215.3	546.3	 1603	665.5	28.97	4.625	4.843	4.693	4.601	4.445	4.124	3.777	3.753	3.921	4.244	3.592	4.544	3.587	3.886	3.711	4.125	4.226	4.740	4.275
500.0	265.3	244.5	252.2	269.4	215.4	304.1	 1073	712.0	238.8	254.1	236.6	219.0	216.2	189.2	173.8	151.8	142.7	130.0	121.2	119.5	111.1	114.1	109.1	114.8	111.7	105.7	105.5	111.0	110.4	102.9	104.9	97.29	87.91	84.18	74.40	70.72	61.64	55.22	50.99	47.01	44.06	49.21	42.20	31.58	23.02	21.24	18.72	14.67	14.83	11.54	10.67	10.20	21.82	52.67	134.1	885.2	 1699	474.9	12.10	4.365	4.589	4.761	3.892	3.160	3.406	3.669	3.580	3.985	3.658	3.282	3.790	3.809	3.402	3.822	3.943	4.491	4.725
505.0	219.5	239.8	211.5	226.7	218.4	229.0	736.0	 1125	266.2	249.6	229.5	208.8	188.8	180.8	159.9	141.1	132.1	119.6	113.7	109.7	101.8	103.6	104.1	100.3	104.8	97.51	99.11	101.8	100.3	100.3	94.27	90.01	82.66	76.13	68.69	64.84	59.26	52.90	46.64	43.54	40.31	42.00	43.61	34.59	24.13	22.58	19.74	16.09	14.44	12.28	10.51	9.945	11.07	17.65	35.08	229.3	 1163	 1550	101.2	6.066	4.597	4.223	4.218	3.787	4.053	3.494	4.014	4.306	3.301	4.037	4.130	4.215	3.901	3.919	3.717	4.622	4.764
510.0	210.5	254.2	209.4	227.8	205.1	199.2	347.9	 1140	823.0	229.2	204.0	197.2	185.6	159.1	141.0	133.2	119.5	109.6	105.6	99.59	97.06	92.14	92.01	90.84	93.94	92.32	89.97	89.18	89.54	89.52	86.95	81.40	74.72	70.51	62.03	57.23	54.64	48.72	45.09	39.54	36.84	35.79	36.07	37.65	29.17	22.47	18.39	16.35	14.28	12.28	10.48	10.43	8.738	10.10	13.02	56.10	301.7	949.5	 1069	393.7	24.20	4.481	4.160	4.615	3.669	3.870	4.338	4.001	4.219	3.999	3.957	3.918	3.881	4.046	3.627	3.555	4.326
515.0	216.6	259.0	216.9	217.3	223.2	202.7	225.8	580.6	 1569	319.1	185.9	184.9	167.5	147.5	136.8	116.6	114.2	102.9	95.43	87.58	86.66	81.94	82.31	79.87	82.36	78.91	79.42	81.49	77.27	76.28	76.52	71.93	67.78	62.48	55.01	51.76	48.47	44.30	40.97	37.49	33.99	32.28	28.24	33.24	32.79	24.66	18.24	15.86	14.12	11.37	10.19	9.982	8.375	8.569	8.535	17.66	73.41	218.5	550.9	 1336	521.1	15.51	4.200	4.506	3.600	4.226	4.080	3.512	4.242	3.665	3.805	4.155	4.527	4.403	4.334	3.627	3.943
520.0	209.6	252.0	203.0	200.1	195.6	204.9	183.9	290.0	 1370	724.8	163.6	167.7	154.5	136.2	130.4	108.3	102.8	89.06	82.92	80.02	74.98	75.62	72.98	71.63	73.82	71.50	70.07	73.86	70.43	68.01	69.22	66.41	62.66	59.40	52.21	47.57	44.97	41.10	36.91	34.63	31.87	30.62	25.67	26.89	29.90	27.69	18.80	16.06	14.79	11.33	10.18	9.244	7.862	7.964	7.903	9.638	21.56	53.19	137.9	777.6	 1282	106.8	7.684	3.809	3.940	4.495	4.267	3.920	3.491	3.875	3.926	3.363	3.575	3.954	4.097	3.689	4.161
525.0	214.5	260.3	205.5	196.0	213.4	199.0	171.6	205.1	799.2	 1226	201.2	165.7	144.9	130.9	109.8	102.5	93.56	85.84	78.44	73.33	73.70	68.26	66.85	67.64	64.22	65.91	64.34	66.75	65.60	63.96	67.94	59.87	58.23	54.81	49.46	46.62	43.07	40.13	34.65	34.38	29.00	28.52	24.01	23.84	25.46	27.92	21.49	15.69	12.48	10.73	9.876	8.961	8.421	7.884	7.391	6.838	9.191	17.03	35.95	206.2	919.9	871.2	83.66	4.715	4.231	3.839	3.939	3.282	4.354	3.279	4.312	3.365	3.920	3.747	4.246	3.777	4.302
530.0	239.0	245.5	212.0	175.9	198.3	190.6	168.4	165.7	321.2	 1194	719.0	153.7	137.4	111.4	105.1	95.15	84.96	79.41	71.03	67.04	66.05	62.97	57.90	59.09	55.80	58.71	56.24	56.60	56.38	56.67	56.92	54.36	50.97	47.25	43.57	41.53	38.01	35.21	32.09	30.50	26.48	24.75	23.57	20.59	20.36	23.83	23.46	17.36	12.64	10.70	9.666	8.947	8.447	8.295	6.865	7.104	7.136	8.528	12.49	50.00	242.4	663.8	807.2	287.8	15.07	3.961	4.061	3.480	4.171	3.800	4.140	3.521	3.702	4.074	3.895	4.132	4.106
535.0	246.8	225.2	194.7	199.0	157.8	154.5	159.8	148.7	188.8	524.8	 1425	268.3	118.0	101.6	96.24	82.59	76.02	64.74	61.37	57.11	60.74	55.17	54.04	52.30	47.93	51.42	47.89	49.58	49.73	49.63	47.59	46.78	42.66	40.89	38.56	35.01	33.19	31.48	28.12	28.29	23.22	21.52	20.90	20.35	17.99	18.12	20.45	20.04	15.28	10.98	9.934	8.681	7.970	7.213	7.331	6.793	6.881	6.730	6.499	15.68	58.54	154.0	415.9	956.5	111.6	9.879	4.348	3.628	4.337	4.100	3.647	3.854	3.755	3.747	3.913	3.790	3.854
540.0	267.4	212.3	195.6	181.1	141.3	141.3	170.3	153.7	143.5	245.2	 1278	719.2	115.2	105.6	82.38	72.67	68.20	61.59	52.47	57.46	49.47	49.50	51.12	46.56	44.64	45.74	42.49	43.28	46.49	45.24	43.21	40.59	40.70	37.18	34.60	31.98	30.52	29.67	25.44	24.09	21.53	21.16	18.92	18.86	16.64	16.21	17.14	20.87	17.87	11.05	8.882	8.526	7.596	6.944	6.650	6.623	6.341	5.942	5.783	7.856	17.00	37.95	104.5	579.3	807.1	93.05	5.801	3.540	4.261	3.846	3.947	4.267	3.634	4.031	4.243	3.356	4.089
545.0	243.5	200.2	169.3	182.4	155.6	127.0	160.5	147.1	137.8	142.8	676.6	 1286	149.3	96.61	74.90	73.67	62.59	56.86	48.55	53.68	47.38	47.84	44.96	40.33	44.93	40.03	42.66	41.39	40.68	40.15	40.30	38.19	35.34	33.37	30.52	28.53	26.61	26.75	24.46	21.94	21.09	20.03	16.85	16.61	15.53	14.64	14.66	16.04	16.92	12.13	9.220	7.944	7.518	7.245	6.588	6.887	6.731	6.005	5.466	5.630	7.881	11.64	27.21	158.5	653.6	662.2	64.55	4.045	4.168	4.125	3.939	4.005	3.310	3.233	3.641	2.868	4.105
550.0	248.5	187.7	159.0	164.7	162.3	154.0	154.4	149.4	126.2	120.5	254.0	 1181	674.8	92.13	66.96	67.42	57.32	53.06	46.86	46.09	45.28	41.44	39.78	36.68	38.10	34.26	36.60	35.73	36.65	34.87	33.76	33.56	30.31	29.39	28.86	25.21	23.45	22.35	21.83	19.20	19.50	17.97	15.62	14.69	14.08	13.75	12.50	12.75	14.45	13.03	10.10	7.966	6.740	6.841	6.126	6.187	5.942	5.505	5.376	4.849	5.877	6.216	9.670	38.72	176.2	483.2	547.6	174.7	9.120	4.513	3.420	3.620	3.791	3.533	3.703	3.252	3.702
555.0	237.0	212.8	158.3	156.1	127.2	126.4	136.9	146.9	125.3	111.8	137.6	457.1	 1315	194.7	70.24	60.06	46.20	45.48	40.82	39.81	38.07	35.19	32.19	32.53	31.77	30.27	29.58	30.97	29.93	29.46	28.49	28.16	26.43	25.96	22.03	20.78	20.21	19.59	19.45	16.92	17.49	14.99	13.26	12.23	12.69	11.72	11.25	11.44	11.07	11.92	11.09	8.122	6.813	5.518	5.686	5.747	5.659	5.076	5.149	5.223	4.790	4.646	5.556	12.12	42.59	113.0	303.4	623.9	102.4	6.737	3.720	3.903	3.845	3.848	3.168	4.014	3.306
560.0	222.2	235.6	177.7	153.4	132.4	124.3	108.4	136.6	142.4	101.3	102.9	188.4	 1144	619.0	60.02	53.02	44.45	40.73	35.49	38.13	33.00	30.21	28.87	26.56	28.75	28.71	24.84	25.82	26.75	25.37	23.80	25.56	23.40	21.97	20.21	20.85	17.23	17.01	16.70	16.06	15.16	12.66	11.96	11.53	11.31	11.19	9.209	9.886	8.442	9.621	9.975	9.193	6.310	6.908	5.306	5.675	5.138	5.224	5.264	5.085	5.074	4.937	4.733	5.476	12.49	28.12	78.92	403.1	524.6	73.15	3.866	3.573	3.696	3.306	3.338	4.471	3.774
565.0	210.7	233.8	211.8	167.6	152.3	111.0	106.5	107.6	136.1	91.06	85.88	109.7	583.2	 1138	87.92	51.56	41.66	36.38	33.53	32.18	30.25	27.98	27.60	25.59	23.03	24.76	22.19	21.95	23.17	23.12	21.51	23.48	19.60	19.77	17.93	18.77	15.65	15.79	14.98	15.07	13.50	12.11	10.56	10.24	10.13	10.56	8.156	8.637	7.478	8.414	8.423	8.962	5.993	5.785	5.382	5.087	5.390	4.773	4.740	4.514	4.508	4.127	3.822	4.748	5.536	9.230	21.04	113.8	455.7	395.1	39.59	3.991	4.188	3.292	4.051	3.618	3.723
570.0	234.4	219.3	191.8	131.9	140.1	119.0	96.86	109.3	131.5	107.3	81.54	81.24	205.5	 1046	533.6	47.44	37.91	33.18	28.84	28.14	24.97	26.28	25.04	22.15	21.94	22.69	21.32	20.00	21.14	20.93	19.61	19.66	16.59	17.17	16.20	14.95	15.02	12.96	12.41	12.46	12.07	10.27	10.22	9.067	9.834	8.805	7.877	6.840	7.472	6.958	6.454	8.189	6.689	6.046	5.343	4.986	4.738	4.477	4.792	4.575	4.450	4.262	3.780	4.278	4.442	5.445	7.565	28.99	127.9	316.8	310.7	61.10	6.400	3.391	4.026	4.122	4.406
575.0	201.4	200.2	194.6	153.1	114.6	119.4	83.50	113.0	94.43	115.0	85.04	73.43	91.33	373.3	 1154	147.2	33.06	29.31	23.92	23.22	22.64	23.59	18.88	18.95	19.59	18.81	17.99	17.57	19.38	19.49	16.45	16.70	14.09	14.91	13.58	13.44	12.02	11.51	10.94	10.97	9.736	9.421	9.238	7.958	7.929	7.633	7.062	6.631	6.287	6.450	5.353	6.274	6.780	6.705	5.394	5.355	4.050	4.157	4.241	3.784	4.344	4.326	4.248	3.668	4.175	4.445	5.007	9.899	31.49	75.29	181.6	345.9	86.76	5.111	4.314	3.242	4.553
580.0	250.6	211.3	174.0	131.8	140.2	116.3	104.9	102.2	87.76	131.6	79.93	71.23	72.75	131.6	994.5	501.6	35.88	26.78	25.25	26.00	21.36	19.73	18.97	16.99	18.12	16.40	14.93	16.66	16.17	15.17	15.97	17.73	14.55	13.41	13.09	11.60	10.86	10.56	10.09	10.02	8.945	8.762	8.432	7.952	6.297	8.193	6.717	6.450	5.473	5.382	5.057	5.608	5.245	6.335	5.768	4.235	4.578	5.084	4.069	3.991	4.097	4.026	4.397	3.836	4.354	3.991	4.192	5.458	10.33	19.02	48.92	231.8	302.1	56.14	4.807	4.135	3.916
585.0	263.5	237.7	180.0	131.7	137.9	96.23	102.0	93.48	83.35	119.2	102.7	79.09	68.03	73.78	494.1	953.7	53.06	27.78	25.44	23.12	19.95	20.57	16.12	17.39	15.63	15.86	16.70	16.13	14.34	14.21	14.05	15.00	13.73	12.43	12.04	10.40	9.969	10.31	8.932	9.079	9.542	8.041	6.669	7.583	5.713	6.842	6.429	5.939	5.715	5.009	4.228	5.334	4.581	7.246	5.129	5.085	4.913	4.814	4.154	4.188	3.366	4.019	3.575	4.413	4.024	4.032	4.092	4.041	5.248	6.861	13.99	67.62	244.8	231.5	29.96	3.728	3.605
590.0	260.1	237.4	171.4	140.7	126.9	91.55	99.58	95.04	82.03	93.17	119.5	82.19	62.78	55.68	160.8	840.8	395.4	27.68	23.39	18.98	18.51	17.08	15.22	14.77	14.24	14.72	14.55	14.78	13.65	14.28	12.77	12.65	11.62	11.17	10.08	9.391	9.626	8.946	8.005	8.126	8.147	7.616	6.503	6.957	6.324	6.011	6.480	5.484	5.223	4.457	4.255	4.836	4.767	5.896	5.160	5.079	4.551	4.595	3.899	3.937	4.250	3.835	3.860	4.083	3.571	3.512	3.368	4.230	3.913	4.203	6.067	18.08	68.51	177.2	165.5	54.10	5.911
595.0	231.6	230.4	147.4	168.4	118.8	113.8	106.4	89.67	89.83	79.11	101.1	96.72	67.02	57.35	71.20	292.6	848.6	96.25	22.83	19.53	16.75	16.22	16.23	14.15	13.40	12.14	14.06	11.58	13.21	13.33	11.46	11.96	10.58	11.08	9.762	9.187	8.453	7.601	8.335	7.633	7.309	7.251	6.165	6.212	6.746	5.587	5.607	4.779	4.731	3.939	4.495	4.718	3.838	4.545	5.692	4.928	4.983	4.248	3.420	3.848	3.714	3.659	4.222	3.483	3.724	4.063	3.604	3.878	3.183	3.504	4.102	6.844	18.31	43.21	97.36	210.0	69.23
600.0	260.9	201.5	178.9	150.3	123.2	98.61	95.78	89.84	87.94	80.40	82.21	106.3	78.47	57.91	46.30	96.49	727.7	338.2	19.19	18.97	18.24	15.03	14.59	14.04	13.79	12.67	13.29	10.69	10.79	11.74	10.03	10.91	9.820	10.22	9.442	8.224	7.935	6.832	7.625	6.271	6.695	7.384	6.548	6.059	5.694	5.795	5.044	4.783	4.376	4.191	3.855	4.235	4.172	3.989	4.566	4.336	5.319	4.134	4.019	3.669	3.263	3.630	3.967	3.662	3.566	4.131	3.970	4.407	3.438	3.734	4.125	3.966	7.189	12.73	27.19	136.1	191.1
605.0	248.7	213.2	178.4	146.8	122.9	98.33	90.40	78.28	89.51	79.55	79.23	102.2	80.09	58.60	44.32	48.51	346.9	604.1	32.63	16.86	15.69	14.18	13.00	12.40	12.13	12.24	12.79	9.758	9.851	11.90	10.76	9.127	10.26	9.496	8.388	7.405	7.419	6.544	6.710	6.369	6.087	6.141	5.885	5.880	5.076	4.645	5.072	4.749	4.293	3.977	3.743	3.941	3.493	4.150	4.419	4.306	5.614	4.157	4.547	4.149	3.463	3.864	3.195	3.397	3.599	3.806	4.100	4.166	3.630	3.624	3.568	3.626	4.366	5.781	9.422	40.01	147.4
610.0	215.1	207.8	189.5	135.3	129.7	110.9	86.18	97.41	84.60	81.40	85.30	90.49	91.58	57.75	40.63	33.25	109.0	579.7	285.3	18.49	15.74	13.39	12.63	12.49	11.63	12.38	10.26	10.18	10.35	10.47	10.17	9.482	9.553	7.854	8.132	7.437	7.535	6.507	6.333	5.927	6.142	5.737	5.733	5.145	5.324	5.191	4.197	4.986	3.992	3.575	3.163	3.976	3.690	4.026	3.990	3.881	4.730	4.542	4.277	3.792	4.027	3.703	3.670	3.775	3.818	3.608	3.756	3.932	3.810	3.475	3.320	3.606	4.112	3.874	4.950	11.75	41.31
615.0	234.5	208.4	168.0	143.7	128.9	114.3	95.72	81.49	85.93	86.40	75.18	78.00	100.3	65.01	39.26	31.50	45.82	201.8	614.1	65.13	15.77	12.81	11.01	10.91	10.76	10.93	8.689	10.15	10.36	8.598	9.094	7.998	8.354	7.169	7.682	7.360	6.289	7.225	6.184	5.331	5.681	6.144	6.038	5.369	4.562	4.491	4.018	5.148	3.651	3.497	3.141	4.042	4.320	3.909	3.147	3.441	3.632	4.736	4.076	4.229	3.804	4.537	3.836	3.807	3.389	3.616	3.522	4.440	3.719	3.686	3.642	3.511	4.143	3.946	3.894	5.868	12.15
620.0	239.5	204.6	148.4	137.4	151.1	108.4	83.44	85.77	80.73	78.21	85.64	72.15	91.55	71.02	42.36	26.97	27.88	61.05	535.0	262.3	14.31	12.74	14.78	11.70	10.57	9.650	9.404	9.415	11.03	9.374	8.863	7.579	8.554	7.645	6.582	6.887	6.301	6.718	5.847	5.477	5.535	5.734	5.272	5.766	4.771	4.565	4.782	4.265	3.699	3.591	3.728	4.198	4.191	3.380	3.628	3.216	3.547	4.612	4.463	4.806	4.151	3.521	3.521	3.886	3.033	3.362	3.383	3.372	3.463	4.051	3.341	3.723	3.919	3.235	3.814	4.841	5.310
