Sample:	'1
File name:	Default_20231029_102126.FD3
Run date:	'10:15:06, 10/29/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
395.0	13.12	94.72	354.5	737.3	 1134	 1423	 1584	 1388	 1112	915.8	639.1	422.6	372.9	375.9	358.6	364.6	349.2	345.9	330.5	313.7	290.7	276.8	259.6	239.2	214.4	240.8	259.9	151.9	110.1	87.07	67.74	82.95	253.9	761.3	 1957	 5188	 1295	81.34	2.278	1.431	1.037	1.202	0.612	0.230	0.397	0.774	0.299	0.508	0.562	1.069	1.784	2.461	2.050	3.628	3.155	4.041	3.780	3.735	2.594	1.924	2.525	2.156	1.298	1.303	1.439	0.894	0.800	0.664	0.766	0.227	0.881	0.541	0.653	1.337	0.670	0.551	0.213
400.0	24.44	95.87	313.4	718.5	968.3	 1254	 1353	 1206	 1029	822.7	578.2	398.2	362.1	361.4	350.8	348.8	342.3	337.4	322.3	317.3	298.1	274.0	254.6	245.8	214.9	214.4	262.6	214.6	135.7	94.10	77.17	64.98	90.53	193.3	473.2	 2598	 5083	 1145	42.15	2.136	1.442	0.992	0.520	0.808	0.747	0.407	0.058	1.119	0.474	0.849	1.485	1.953	2.486	3.154	2.596	2.889	3.432	2.786	2.379	2.045	2.066	1.854	1.239	1.150	1.233	0.368	0.569	0.350	0.641	0.137	0.865	0.296	0.752	0.781	0.732	0.741	0.884
405.0	27.12	89.89	229.5	590.7	897.7	 1145	 1216	 1043	918.2	725.0	538.5	394.5	347.9	360.4	338.2	339.7	330.7	326.1	315.9	303.7	295.6	280.5	266.7	247.1	229.0	208.8	231.5	256.7	178.0	113.4	89.31	70.57	57.77	71.76	126.4	652.8	 3134	 4858	850.8	12.04	2.591	1.382	1.487	0.884	0.661	-0.061	0.172	0.728	0.536	0.940	1.029	1.899	1.937	2.432	2.007	2.810	2.745	2.923	2.570	2.140	2.037	0.991	1.049	0.754	0.777	0.463	0.163	0.172	0.558	0.525	0.884	0.381	0.753	0.693	0.575	0.880	1.173
410.0	-1.306	61.38	218.2	478.9	766.1	945.4	 1030	873.8	785.1	647.6	505.8	386.7	340.3	343.7	332.3	328.8	317.8	315.7	314.5	301.7	286.6	280.9	269.6	252.6	237.7	218.9	208.1	221.9	229.4	163.0	108.8	80.27	59.11	52.42	53.84	163.7	785.0	 2659	 3775	 1633	57.81	2.729	1.376	1.022	0.532	0.661	0.488	0.398	0.822	0.826	0.739	1.560	1.647	1.947	2.078	2.665	2.003	2.259	2.103	1.852	1.649	0.773	1.239	0.657	0.979	0.575	0.292	0.406	0.562	0.556	0.590	0.415	0.591	0.577	0.647	0.272	0.766
415.0	-26.06	58.16	184.4	420.6	637.7	706.4	863.4	746.0	664.1	579.5	471.6	380.9	340.7	333.0	323.9	316.1	310.3	293.4	298.6	298.6	273.9	279.2	257.6	253.1	230.3	227.5	210.4	201.0	208.1	224.0	148.1	99.55	73.76	56.88	45.48	59.42	189.3	607.5	 1455	 4009	 1150	76.21	2.643	1.713	0.890	0.944	0.350	0.895	0.137	0.987	0.927	1.260	1.344	1.513	1.698	1.792	1.457	1.838	1.900	1.755	1.420	0.851	1.434	0.896	1.173	0.510	0.802	0.687	0.179	0.310	0.735	0.406	0.784	0.578	0.360	0.476	0.353
420.0	4.435	44.27	196.0	382.0	527.4	675.4	720.4	674.4	595.9	511.3	433.8	351.6	330.6	325.8	313.1	302.5	291.7	287.9	289.9	285.0	272.0	272.8	253.1	247.7	239.1	230.7	211.3	199.2	190.7	217.2	195.9	117.1	81.35	62.63	47.43	39.59	61.20	150.6	346.2	 1905	 4151	 1013	38.43	2.376	1.484	0.431	0.748	0.804	0.783	0.654	1.096	0.642	1.203	1.690	1.925	1.748	1.640	1.732	1.937	1.234	1.793	0.741	1.124	0.876	0.984	0.220	0.687	1.143	0.224	0.593	0.436	0.758	0.582	0.602	0.762	0.700	0.585
425.0	-2.496	62.98	158.7	317.7	457.7	599.0	633.8	617.0	536.0	497.2	411.4	328.8	322.1	300.5	296.3	284.3	280.0	278.4	280.5	272.8	262.1	264.2	251.0	249.8	240.9	230.6	206.8	197.3	184.4	192.0	210.6	146.6	93.88	69.87	53.58	40.07	35.95	51.11	89.17	467.5	 2447	 3843	752.8	12.35	1.853	1.538	0.889	0.873	0.847	0.590	0.814	1.150	0.817	1.376	1.789	1.532	1.977	1.787	1.935	0.956	1.225	1.389	1.083	0.898	1.137	0.471	0.602	0.164	0.022	0.589	0.826	0.385	0.230	0.632	0.797	0.181	0.804
430.0	-7.032	44.22	130.4	277.9	390.8	495.4	546.8	518.3	470.7	453.5	412.9	329.4	311.3	302.1	295.9	272.9	264.6	265.3	263.7	258.9	255.5	249.8	241.1	240.6	231.5	224.9	208.9	198.2	187.0	177.6	178.1	180.4	131.9	82.79	62.19	45.69	36.03	33.76	35.07	115.1	604.9	 2002	 3038	 1351	53.69	2.497	1.701	0.818	0.896	0.805	0.971	1.340	1.052	0.974	1.378	1.435	1.161	0.915	1.146	0.781	0.660	0.679	0.781	0.839	0.540	0.509	0.494	0.331	0.402	0.870	0.724	0.427	0.074	0.849	0.726	0.141	0.594
435.0	5.727	38.08	111.2	263.2	345.8	427.4	448.8	454.2	422.3	422.1	368.0	324.5	308.6	287.3	292.6	259.6	249.7	250.5	258.3	242.6	248.8	236.3	240.8	231.1	226.6	222.2	204.9	196.5	189.8	177.8	164.3	162.1	164.5	114.7	72.92	53.01	43.30	34.68	27.93	40.81	145.8	456.4	 1181	 3359	 1044	72.44	2.578	1.312	1.446	1.270	1.045	0.719	1.133	0.901	0.902	0.934	0.564	1.413	0.869	0.869	0.771	0.671	0.909	0.434	0.457	0.531	0.660	0.704	0.475	0.811	0.576	0.664	0.952	0.473	0.528	0.460	0.692
440.0	23.67	52.72	79.26	217.1	294.7	415.4	402.9	421.1	403.7	390.8	353.1	323.6	307.5	292.8	273.6	258.1	248.2	240.8	241.8	236.6	235.4	232.0	233.6	220.2	221.0	214.7	205.9	195.9	189.4	174.0	164.2	146.7	161.0	139.4	86.17	62.10	47.58	38.24	27.66	27.23	45.79	111.5	281.2	 1634	 3535	927.6	35.06	1.495	1.577	1.632	0.913	1.680	0.961	1.520	0.778	1.271	1.167	0.765	0.982	1.759	0.724	0.690	0.750	0.740	0.904	0.393	0.671	0.727	0.511	1.225	0.459	0.824	1.108	0.983	0.678	0.921	0.320
445.0	8.718	19.63	113.3	161.4	262.7	376.3	385.6	390.6	383.5	374.2	345.1	315.1	291.5	272.6	258.9	257.1	232.4	229.1	230.1	222.9	223.3	225.9	218.2	217.3	215.7	214.7	203.5	199.2	190.4	174.7	161.1	143.4	138.2	145.7	109.1	69.95	53.01	40.90	31.00	25.59	23.87	36.69	73.02	404.7	 2070	 3520	658.5	12.62	1.665	1.571	1.058	1.257	0.943	0.572	1.326	1.154	0.931	0.739	0.995	1.106	0.938	0.873	0.559	0.690	0.887	0.152	0.321	0.271	0.736	0.955	0.265	0.360	0.418	0.972	0.275	0.599	0.298
450.0	-0.236	80.03	104.4	166.6	232.6	308.9	339.7	363.4	363.0	349.5	322.9	307.3	284.3	267.6	249.5	235.2	221.7	210.8	210.2	215.6	211.4	211.2	206.0	205.2	204.0	200.6	196.3	193.4	181.7	175.3	157.5	142.2	127.6	123.3	123.8	90.10	59.29	44.47	35.85	27.98	22.00	21.49	27.36	99.04	512.4	 1829	 2927	 1310	44.01	2.127	1.405	1.131	1.329	0.860	1.088	0.766	0.933	0.860	0.383	0.910	0.883	0.635	0.523	0.707	0.650	0.530	-0.020	0.496	0.418	0.983	0.557	0.382	0.627	0.708	0.724	0.854	0.319
455.0	-6.635	47.18	211.2	176.6	216.0	248.5	286.2	321.3	304.3	322.4	299.2	296.6	279.9	261.7	238.8	218.3	211.5	200.3	196.9	193.4	196.0	189.9	191.8	187.3	190.7	190.7	183.8	180.7	170.5	172.1	157.9	141.9	123.1	112.0	108.3	107.3	79.23	49.68	40.02	30.68	23.87	21.87	18.01	31.28	122.3	415.7	 1082	 3173	838.0	50.23	1.810	1.596	1.253	1.420	1.880	1.172	0.564	1.066	1.312	0.721	0.886	0.509	0.385	0.442	0.593	-0.047	-0.009	0.489	0.484	0.387	0.354	1.024	0.387	0.344	0.278	0.638	0.381
460.0	10.49	59.24	231.3	227.6	206.4	257.8	252.0	282.9	307.4	308.2	309.4	278.5	254.6	247.1	217.6	206.1	199.2	192.5	180.2	184.1	178.2	181.6	180.0	178.6	173.8	179.3	168.8	172.9	168.1	166.5	152.5	135.0	120.3	103.1	95.10	100.2	92.68	57.53	41.93	32.09	27.11	21.20	17.21	17.07	36.55	100.2	254.9	 1497	 3201	666.9	27.77	1.988	1.519	1.470	1.475	0.813	0.435	1.042	0.648	1.206	0.546	0.905	0.608	1.253	0.639	0.553	0.208	0.621	0.331	0.525	0.779	1.060	0.655	0.066	0.288	0.036	0.178
465.0	31.60	50.39	236.9	390.3	217.3	228.1	247.9	242.7	287.9	274.4	289.9	274.7	244.6	224.5	210.6	199.5	184.9	175.1	167.1	166.7	165.2	165.4	169.8	164.0	167.1	168.8	165.6	164.0	158.4	155.5	143.1	131.0	114.3	102.0	89.47	86.24	93.60	68.83	44.98	33.33	28.08	22.85	18.14	14.77	16.95	30.68	63.62	365.8	 1914	 2931	543.6	7.732	1.823	1.493	1.260	1.384	1.019	0.665	1.011	1.105	0.606	0.261	0.827	1.018	0.959	0.553	0.228	0.595	0.546	0.361	0.451	0.201	0.249	0.369	0.744	0.519	0.060
470.0	-12.12	-2.513	103.2	541.2	423.1	186.8	204.9	222.5	239.8	251.6	250.0	245.6	236.0	203.2	194.6	177.7	162.8	156.0	155.3	149.8	151.9	150.4	149.8	149.0	149.8	148.6	148.6	146.7	141.1	141.8	133.7	121.5	109.1	98.08	83.58	76.77	77.35	75.78	56.26	37.05	28.66	22.67	20.44	15.48	13.38	15.89	21.17	88.05	468.9	 1609	 2247	943.3	35.51	1.856	1.195	1.164	1.108	0.983	0.784	1.072	0.415	0.682	0.663	0.646	1.247	0.352	0.194	0.403	0.366	0.328	0.615	0.522	0.543	0.311	0.295	0.262	0.158
475.0	-27.15	-31.67	56.41	297.6	881.1	241.8	201.2	191.7	211.0	215.0	241.3	217.5	214.5	177.5	176.2	166.5	148.4	141.3	141.5	136.6	134.3	136.6	130.1	136.8	133.9	131.5	132.2	136.1	134.5	132.1	122.1	112.8	103.4	88.92	79.42	68.94	63.31	64.05	65.05	46.49	31.30	24.22	20.55	17.00	13.41	13.04	11.69	25.99	109.7	363.9	853.0	 2267	755.3	44.33	1.272	0.788	1.144	0.999	0.695	1.037	0.773	0.350	0.546	0.761	0.841	0.691	0.071	0.429	0.023	0.486	0.487	0.282	0.598	0.067	0.501	0.138	-0.097
480.0	-5.341	-22.35	30.05	149.2	926.7	447.2	165.7	186.0	194.0	210.2	224.4	228.2	194.2	175.5	159.3	152.2	135.1	128.5	124.2	125.6	122.2	121.2	120.2	124.4	125.1	121.9	119.7	122.9	122.4	121.0	112.4	110.5	96.09	87.79	74.58	68.63	55.90	56.88	62.34	57.23	33.43	24.99	22.44	17.52	14.87	12.82	10.78	11.77	29.56	86.15	201.6	 1124	 2327	638.0	14.85	1.944	1.156	1.077	0.666	1.264	0.206	0.812	0.128	0.681	0.831	0.660	0.526	0.050	0.254	0.118	-0.146	0.563	0.564	0.673	0.443	0.080	0.221
485.0	-11.32	-2.206	24.64	90.30	608.4	846.2	178.5	186.6	201.4	201.0	214.6	207.2	181.5	163.6	156.7	153.2	129.8	124.1	122.8	119.9	117.6	110.9	117.5	113.2	113.0	119.3	110.0	114.1	113.4	113.7	106.6	100.4	93.81	81.34	74.54	66.23	56.35	51.17	51.63	57.53	40.60	27.05	22.23	18.53	16.82	13.39	11.52	9.492	12.59	23.49	49.41	281.4	 1487	 2176	104.2	3.781	1.141	0.861	1.518	1.033	0.564	0.423	0.099	0.354	0.339	0.478	-0.114	0.259	0.090	0.181	-0.152	0.237	0.210	0.178	0.067	-0.098	0.508
490.0	-2.177	-5.542	36.83	64.09	253.0	955.6	553.0	168.3	179.1	188.6	189.8	183.5	164.9	156.3	143.4	136.5	123.3	112.5	110.0	108.1	108.8	102.7	108.5	104.7	103.9	105.6	104.8	104.5	104.0	104.0	99.45	96.16	87.56	76.63	69.16	61.54	54.66	48.57	44.64	48.02	48.96	35.52	24.79	19.57	17.09	13.70	11.99	10.06	9.051	10.64	15.20	66.35	372.4	 1235	 1778	472.1	32.05	1.055	1.387	1.062	1.018	0.670	0.227	0.499	0.297	0.573	0.268	0.268	0.421	0.149	0.332	-0.025	0.524	0.017	0.360	-0.228	0.239
495.0	-17.27	-15.78	69.12	48.91	132.0	472.9	 1129	260.2	153.9	167.4	182.6	158.8	148.6	136.0	124.3	121.3	109.3	104.4	104.2	100.6	97.83	94.76	93.79	90.65	93.81	91.30	95.21	92.29	94.77	92.79	89.92	86.31	79.28	72.65	65.19	59.74	52.48	45.58	41.11	39.61	41.29	41.98	30.69	21.93	16.80	12.88	12.67	10.49	9.818	7.757	8.002	18.48	85.89	280.0	784.2	 2095	751.1	31.48	1.888	1.364	0.756	0.820	0.335	0.700	0.224	0.218	0.195	0.571	0.637	0.528	0.171	0.350	0.277	-0.151	0.034	0.430	-0.043
500.0	-5.465	2.746	14.37	50.97	92.10	180.0	 1092	623.0	139.5	158.7	178.0	151.8	156.6	133.2	110.7	100.3	101.1	93.95	86.85	84.40	89.28	86.93	86.75	86.37	87.57	83.09	86.90	87.29	87.80	88.35	86.41	79.90	70.45	68.89	61.88	54.60	46.58	43.31	38.19	35.04	33.25	39.36	33.73	22.70	17.65	14.81	13.15	11.78	9.387	7.815	6.374	8.191	22.38	65.28	187.3	 1147	 2253	574.8	9.493	1.340	-0.009	0.888	0.430	1.145	-0.155	0.451	0.661	0.266	0.445	0.067	0.520	0.052	0.280	0.336	-0.165	-0.093	0.209
505.0	5.726	13.50	13.09	70.99	76.09	86.20	699.0	 1095	194.5	150.3	157.6	142.2	132.5	122.7	112.9	96.25	91.29	87.71	79.44	81.35	80.24	77.28	78.64	78.96	74.34	78.33	78.41	78.19	76.97	81.63	80.42	73.67	68.17	64.84	56.84	51.76	43.50	41.86	37.58	33.79	31.05	32.32	36.74	26.02	18.01	14.49	13.89	11.29	10.10	8.295	6.177	6.169	8.180	17.69	45.06	290.9	 1565	 2040	105.1	2.880	0.401	1.084	0.600	0.306	-0.055	0.283	0.330	0.145	-0.240	0.205	0.174	0.837	0.345	0.248	0.295	0.125	-0.099
510.0	-15.33	-14.98	17.97	54.26	55.67	82.16	248.4	 1150	688.3	131.5	140.6	124.6	116.3	111.7	105.8	84.89	81.74	78.96	73.16	73.12	71.65	69.80	68.34	68.08	69.38	66.89	66.57	69.44	68.38	69.23	68.30	67.71	61.12	54.51	50.03	45.70	40.47	36.34	34.01	30.35	26.72	26.42	28.31	28.82	22.02	14.89	13.21	10.89	9.824	8.208	6.850	5.291	5.311	7.372	12.57	67.42	401.2	 1257	 1609	434.9	24.74	1.412	0.740	0.217	0.001	0.268	0.635	0.149	-0.096	0.305	0.133	0.302	0.513	-0.014	0.382	0.484	0.200
515.0	-4.541	24.92	8.783	63.70	56.58	79.27	112.5	510.5	 1335	256.6	119.1	113.6	109.4	102.9	97.09	81.96	67.06	66.78	61.65	63.42	64.47	62.24	59.14	56.49	58.73	55.37	58.24	61.80	60.52	61.01	61.48	56.96	51.00	47.64	45.85	41.62	37.06	33.94	29.18	28.35	23.59	20.68	21.03	24.08	26.37	17.46	11.97	10.38	9.303	8.451	7.487	5.546	5.019	4.775	5.721	17.89	91.74	285.3	762.3	 1806	641.8	17.50	1.541	0.318	0.916	0.288	0.056	0.613	0.044	-0.007	0.202	-0.130	0.299	-0.226	0.113	-0.116	-0.183
520.0	-6.776	-1.095	3.168	28.70	86.83	53.74	74.96	171.6	 1302	673.9	99.06	105.0	96.93	96.29	83.21	74.69	61.98	62.24	58.40	58.01	55.55	54.94	53.81	54.14	50.09	52.11	50.64	53.10	56.33	55.13	55.14	53.95	47.70	44.43	40.94	38.52	34.67	32.26	26.82	27.14	21.83	20.35	18.51	18.87	24.36	21.65	12.99	10.24	9.215	7.709	6.300	5.143	4.403	3.641	3.580	6.548	22.81	66.59	184.6	 1057	 1748	111.5	4.514	0.669	0.975	0.451	0.233	0.185	-0.481	0.018	0.206	-0.296	-0.001	-0.363	0.114	0.134	-0.294
525.0	-14.51	-25.14	17.89	19.79	80.75	67.51	63.29	90.95	728.7	 1263	138.5	96.94	80.07	88.10	73.89	69.46	59.28	58.20	55.11	50.49	48.23	49.15	50.42	47.11	47.22	48.03	47.04	48.78	53.02	48.17	51.03	49.42	45.26	38.61	38.77	35.20	31.38	28.10	26.08	24.34	20.37	17.84	17.77	15.41	17.95	22.15	16.88	9.830	8.922	7.056	6.755	4.859	4.819	4.553	3.916	4.057	7.671	16.98	43.22	276.7	 1253	 1395	90.94	1.482	0.525	0.330	0.089	0.242	-0.218	0.229	0.186	-0.124	-0.028	0.061	-0.327	0.301	-0.161
530.0	-26.55	-9.290	1.000	5.047	43.11	67.17	61.86	62.73	249.0	 1253	712.6	88.64	74.82	72.61	61.06	55.91	55.22	48.57	44.16	43.00	41.03	44.15	41.07	42.52	40.50	40.18	40.76	41.37	43.31	44.97	43.33	41.23	38.72	35.06	32.43	30.01	28.31	24.38	23.14	21.01	19.23	16.95	15.74	13.92	14.54	18.67	18.45	12.59	8.829	6.590	5.836	4.588	4.284	3.735	3.609	3.065	3.954	6.136	11.51	63.51	325.7	948.3	 1043	365.9	14.64	0.484	0.269	0.335	-0.015	0.438	0.222	-0.092	0.252	-0.087	-0.252	0.292	-0.457
535.0	-16.74	-15.32	-2.901	1.218	27.68	63.81	67.33	44.89	97.42	500.7	 1421	213.4	70.54	64.03	52.48	50.87	49.05	41.89	38.80	33.51	40.09	36.57	35.42	36.60	32.82	34.55	37.68	37.79	39.07	37.99	37.81	34.91	32.23	30.66	28.67	27.02	25.52	22.32	20.75	19.09	16.36	15.04	14.02	12.76	12.48	13.11	16.65	16.05	9.948	6.945	5.328	4.100	4.249	4.010	3.466	3.281	3.141	3.402	4.384	15.65	74.90	215.4	546.7	 1321	455.2	8.485	0.776	0.255	-0.351	0.135	0.032	-0.181	-0.144	-0.266	0.248	-0.286	-0.340
540.0	-42.53	-14.55	13.88	6.397	37.93	46.81	81.76	42.93	52.94	174.4	 1241	668.3	61.67	54.84	49.39	44.00	40.03	39.24	32.36	31.93	30.73	31.27	30.18	31.03	31.68	33.02	29.35	32.98	33.93	33.74	29.54	31.61	29.33	27.47	25.44	24.31	21.50	20.53	18.09	16.88	14.44	13.31	12.00	10.71	11.57	10.92	11.95	15.14	11.00	7.182	5.605	4.376	3.953	3.705	3.034	3.022	2.306	2.308	2.568	4.845	18.55	49.91	133.7	788.4	 1222	100.3	2.532	0.565	-0.036	-0.120	0.492	0.119	0.476	-0.365	0.011	-0.157	-0.622
545.0	-20.90	2.388	12.10	-18.05	36.13	26.11	86.73	54.53	51.85	76.57	665.4	 1342	97.41	48.28	43.63	39.64	33.34	31.26	29.36	26.50	28.08	29.30	30.18	29.20	27.46	27.75	27.81	28.44	27.98	30.54	28.47	27.61	26.17	22.73	23.20	20.88	18.80	19.14	16.62	17.36	12.62	12.31	9.793	11.03	9.434	9.350	8.944	11.32	11.61	8.426	5.379	4.582	3.686	3.182	2.802	3.242	2.079	2.247	1.930	2.254	5.409	12.62	31.25	210.0	943.8	849.2	72.98	1.069	0.513	0.142	0.648	-0.041	-0.146	0.050	0.147	0.100	-0.318
550.0	-37.78	-31.70	24.00	-8.187	21.74	28.53	54.11	63.86	31.49	40.94	210.2	 1196	618.2	47.53	35.20	33.05	30.55	27.27	26.07	26.05	23.32	24.58	24.00	21.33	23.55	22.56	23.49	22.82	23.27	23.71	23.82	23.13	21.10	20.70	18.21	17.75	15.55	15.34	14.37	13.80	11.25	10.95	9.805	8.875	8.006	7.920	7.947	7.760	9.634	9.191	6.775	4.050	3.276	2.561	2.499	2.362	2.316	2.040	2.365	1.623	2.244	3.666	7.755	47.88	248.2	661.2	778.4	239.5	7.519	0.183	0.535	0.004	-0.419	0.447	-0.101	0.009	-0.273
555.0	-35.27	-22.20	17.12	-26.03	11.51	29.36	28.57	70.72	51.10	36.53	71.37	431.0	 1289	153.4	30.47	31.05	25.43	21.41	21.39	20.66	19.78	16.86	18.40	18.38	18.42	22.73	17.48	18.89	19.88	18.56	19.12	18.82	18.47	15.69	14.88	15.65	13.52	12.90	11.37	11.35	9.576	8.352	7.199	6.608	6.102	6.096	5.619	5.590	5.864	8.042	7.655	3.940	2.977	2.346	2.499	2.540	2.054	1.752	2.112	1.701	1.598	1.539	2.920	11.70	56.17	150.8	428.4	868.4	108.5	3.670	0.125	-0.253	-0.116	0.112	0.492	-0.208	-0.582
560.0	-8.589	-31.76	13.25	-25.08	6.658	9.764	13.10	50.91	58.13	26.53	37.11	131.7	 1140	579.5	27.27	22.90	21.12	18.70	17.46	19.06	16.36	14.55	17.48	16.29	15.06	18.07	14.67	15.87	17.07	15.98	14.33	16.96	13.26	15.37	12.63	11.83	11.32	9.338	11.33	8.853	8.511	7.905	6.932	5.882	5.942	5.593	5.229	3.827	4.865	5.528	7.468	4.665	3.263	2.321	2.227	2.117	1.692	1.911	1.481	1.127	1.217	1.070	1.528	2.973	13.47	34.07	107.5	558.8	716.1	81.13	1.256	0.137	-0.341	0.074	0.016	-0.665	-0.093
565.0	-1.259	-11.37	-18.94	-15.37	-3.444	-7.577	13.43	30.16	62.82	28.02	32.20	48.81	579.8	 1121	56.02	25.27	18.59	18.97	12.93	12.22	12.69	15.27	14.73	13.52	12.19	14.70	11.77	13.38	13.95	12.81	15.31	14.36	11.87	11.32	10.85	11.06	9.907	9.123	9.421	6.394	6.675	6.575	6.305	4.830	4.116	5.042	4.079	3.691	4.338	3.754	5.646	5.857	3.444	1.780	1.588	1.765	1.832	1.412	1.262	0.595	0.477	1.057	1.100	1.490	3.817	8.087	25.34	155.4	611.4	543.2	49.64	0.028	0.146	0.118	-0.243	-0.593	0.308
570.0	-16.21	2.596	-21.36	-11.38	-8.803	-6.639	9.160	15.38	50.11	31.91	20.76	23.61	172.8	 1048	516.9	23.35	15.70	14.48	10.11	11.49	10.35	11.95	10.88	9.520	9.211	11.63	9.353	11.02	11.51	10.64	11.12	11.15	9.201	9.348	8.655	8.303	7.900	7.907	6.983	6.088	5.342	5.748	4.416	4.194	4.226	3.954	3.753	3.012	3.034	2.851	3.484	4.156	3.727	2.204	1.502	1.203	1.375	0.884	1.225	1.143	0.895	0.898	0.865	0.850	1.172	2.502	6.143	35.40	166.3	429.7	449.1	65.64	4.245	0.088	-0.145	-0.605	-0.199
575.0	-42.89	-35.30	-12.70	-24.34	7.411	-14.40	-0.409	16.33	31.44	47.13	25.02	17.23	58.78	366.3	 1082	115.0	12.04	12.74	8.150	9.443	7.317	10.03	8.404	8.859	7.401	8.386	7.845	7.667	9.404	8.190	9.203	6.426	8.834	6.808	7.647	6.202	6.191	5.635	5.274	4.918	4.306	4.582	3.620	4.257	3.416	2.740	2.616	2.532	2.229	2.157	2.209	2.578	3.024	2.444	1.747	0.934	1.033	1.250	0.368	0.319	0.674	1.025	0.903	0.152	1.119	0.940	2.005	8.455	37.33	98.51	263.7	483.2	94.87	1.777	-0.068	-0.533	0.494
580.0	-11.28	-24.00	-16.45	-21.42	8.779	3.516	1.676	14.60	20.78	54.15	34.84	20.02	22.92	99.44	978.6	487.0	7.697	8.191	8.735	8.004	4.767	9.001	6.387	6.802	7.819	7.601	5.112	4.872	7.090	7.781	6.573	7.310	5.611	6.336	6.246	5.281	4.205	4.576	4.260	4.062	4.104	3.111	3.076	2.997	2.984	2.170	2.586	1.972	2.270	1.604	1.925	1.765	2.546	2.248	2.220	1.275	1.117	1.296	0.776	0.742	0.595	1.013	0.589	0.551	0.803	0.425	0.620	2.157	8.367	22.20	67.51	328.3	432.4	65.90	0.567	-0.405	-0.166
585.0	-8.610	-0.551	-1.973	-24.18	-6.587	5.149	-8.202	2.612	6.996	39.12	45.65	21.56	22.75	38.94	471.0	835.4	31.90	8.864	4.566	7.031	4.867	6.488	7.000	3.986	6.777	6.679	4.847	4.760	6.423	5.938	5.624	5.387	4.374	4.308	5.353	3.835	3.541	3.571	3.881	3.654	3.109	1.983	3.360	2.443	2.292	2.250	2.287	1.642	1.641	1.678	1.799	0.921	1.863	2.016	1.967	0.553	0.668	1.167	0.446	0.505	0.277	1.242	0.818	0.670	0.386	0.363	0.326	0.655	1.906	5.410	15.83	92.00	351.1	335.1	39.66	-0.382	-0.140
590.0	-14.74	-24.17	-16.44	3.004	-11.75	-3.689	-2.710	5.545	15.12	16.37	49.60	23.23	19.73	21.90	125.4	783.0	385.8	8.793	5.505	6.245	4.815	4.597	5.779	3.176	4.991	4.664	3.399	4.661	4.459	4.665	3.681	4.193	3.591	3.779	4.328	3.626	3.711	2.976	3.128	2.383	2.079	1.924	2.122	2.411	1.802	1.519	1.702	1.275	1.710	1.142	0.973	0.776	1.049	1.264	1.853	1.136	0.705	0.570	0.689	0.550	0.395	0.584	0.488	0.229	0.467	0.337	0.519	0.519	0.409	1.306	3.708	21.00	94.04	255.3	276.5	58.64	2.157
595.0	26.67	-27.93	-12.65	17.02	-13.22	-4.453	-1.750	16.23	3.322	7.003	46.68	36.88	16.64	17.29	35.75	268.9	821.2	74.28	4.164	2.932	2.782	2.618	4.018	3.654	3.612	3.893	3.171	3.809	2.679	4.599	3.496	5.098	2.421	2.987	4.184	2.708	2.842	1.887	2.683	1.843	1.790	1.981	0.576	1.599	2.081	1.270	0.755	1.074	0.783	0.946	0.598	0.367	0.518	0.531	1.083	1.593	1.397	0.819	0.014	0.132	0.382	0.158	0.500	-0.208	0.380	0.079	0.457	0.088	0.352	0.717	0.832	4.534	21.16	57.89	145.8	298.4	84.16
600.0	-36.68	-18.20	5.603	-5.719	-16.98	2.976	-6.999	-0.495	8.369	3.678	25.18	44.41	15.23	15.81	20.03	68.34	689.4	322.9	7.094	4.562	1.340	1.675	1.643	3.999	3.881	3.664	4.206	2.621	2.626	3.580	3.210	2.857	2.106	3.581	3.050	2.031	2.247	2.160	2.227	1.727	2.793	1.966	1.065	1.489	1.163	0.914	0.509	0.524	1.340	0.921	1.050	1.117	0.140	0.121	1.129	1.172	1.047	0.596	-0.126	0.238	0.196	0.174	0.135	-0.066	0.564	0.548	0.260	0.161	0.081	-0.170	-0.431	1.252	4.500	12.87	35.44	190.1	266.9
605.0	-28.84	-37.08	-24.21	4.128	-8.354	-5.033	-8.464	-2.623	6.482	12.10	13.07	42.07	26.19	14.29	13.59	17.45	329.2	620.3	19.53	-0.011	2.383	0.576	2.625	3.016	3.205	2.927	3.362	2.428	2.738	2.785	1.793	2.275	2.284	1.958	1.950	1.854	1.336	1.169	1.731	1.241	1.984	1.731	1.294	0.874	0.764	1.072	0.364	0.409	0.994	0.424	1.094	0.038	0.836	-0.026	0.261	0.676	1.151	0.607	0.343	0.234	0.192	0.285	0.298	0.354	0.125	0.527	0.165	0.100	-0.001	-0.126	0.310	0.355	0.476	2.677	8.230	51.92	208.8
