Sample:	'1
File name:	c090118张官桥省控杏花河.FD3
Run date:	'09:00:19, 09/03/2024
Operator:	horiz
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/615.0	41.38
2	225.0/640.0	44.16
3	230.0/345.0	1794
4	230.0/585.0	50.61
5	230.0/625.0	41.87
6	240.0/525.0	297.3
7	250.0/415.0	1148
8	250.0/545.0	191.0
9	255.0/280.0	585.4
10	255.0/560.0	159.7
11	260.0/575.0	124.4
12	265.0/585.0	108.2
13	270.0/335.0	1641
14	270.0/410.0	1149
15	270.0/600.0	103.9
16	275.0/310.0	1354
17	275.0/615.0	96.71
18	280.0/625.0	93.89
19	285.0/320.0	1512
20	285.0/635.0	82.79
21	320.0/365.0	570.4
22	460.0/345.0	7.521
23	475.0/360.0	7.314
24	520.0/285.0	4.377
25	530.0/290.0	4.637
26	540.0/295.0	6.030
27	565.0/335.0	10.75
28	570.0/315.0	10.85

Wavelength data
No.	EX/EM(nm)	Height(Data)	

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	60.02	2415	6060	1923	57.40	9.721	7.478	7.291	6.385	6.100	6.604	6.337	5.631	5.346	4.811	4.767	3.795	3.629	4.035	4.393	4.399	3.547	3.412	3.179	3.035	2.529	2.197	2.203	2.006	1.891	1.720	1.582	1.566	1.360	1.315	1.283	1.092	1.049	0.949	0.847	0.819	0.866	0.861	0.800	0.734	0.820	3.017	13.64	23.83	17.95	6.915	1.380	0.550	0.502	0.462	0.471	0.505	0.441	0.417	0.377	0.324	0.312	0.326	0.282	0.276	0.307	0.234	0.215	0.204	0.199	0.207	0.176	0.117	0.132	0.142	0.116	0.110
235.0	71.47	655.5	4437	8058	2604	122.3	11.03	10.57	8.874	7.039	7.747	7.481	6.567	5.960	4.881	4.970	4.324	4.054	4.050	4.672	4.452	3.622	3.975	3.359	3.255	2.499	2.501	2.162	1.968	1.820	1.748	1.459	1.454	1.369	1.238	1.283	1.200	1.115	1.113	0.859	0.812	0.842	0.863	0.931	1.018	0.867	1.206	4.026	9.654	19.88	31.15	24.39	14.54	3.178	0.581	0.493	0.442	0.500	0.390	0.422	0.315	0.387	0.333	0.277	0.260	0.366	0.257	0.274	0.246	0.222	0.179	0.179	0.186	0.157	0.182	0.128	0.126
240.0	107.5	217.4	1368	7687	9979	2212	61.77	14.64	11.00	9.960	9.284	8.332	6.880	6.347	5.586	5.003	4.002	4.216	4.569	4.848	4.769	3.983	3.876	3.336	3.282	2.822	2.584	2.270	2.051	1.887	1.731	1.572	1.411	1.312	1.568	1.399	1.283	1.329	1.120	0.956	0.986	0.936	0.838	0.900	0.958	1.109	0.972	1.542	2.870	6.219	17.42	43.83	58.13	25.14	13.36	2.027	0.567	0.584	0.527	0.443	0.413	0.426	0.352	0.274	0.270	0.266	0.291	0.264	0.278	0.248	0.235	0.195	0.233	0.183	0.135	0.120	0.121
245.0	103.3	188.3	371.7	2760	9999.9	9999.9	367.2	34.03	15.02	12.63	10.27	9.980	7.996	7.043	6.045	6.198	4.948	4.231	4.685	4.923	4.230	3.944	4.117	3.599	3.576	2.919	2.631	2.523	2.260	2.199	1.579	1.774	1.578	1.222	1.433	1.438	1.349	1.196	1.113	0.991	0.926	0.914	0.932	0.878	0.901	1.099	1.191	1.285	1.354	1.880	4.561	15.27	41.08	72.93	80.47	24.14	9.668	1.212	0.636	0.461	0.486	0.362	0.408	0.438	0.357	0.282	0.286	0.259	0.259	0.212	0.227	0.231	0.187	0.158	0.159	0.147	0.139
250.0	53.90	153.4	273.6	718.3	3425	9999.9	9999.9	5476	107.3	21.09	16.71	12.92	10.47	9.376	7.478	6.704	5.414	4.743	5.305	5.821	4.982	4.081	4.351	3.826	3.621	3.118	2.904	2.655	2.443	2.192	1.804	1.720	1.530	1.367	1.412	1.383	1.404	1.269	1.168	1.029	1.017	0.981	0.855	0.883	0.921	0.977	0.915	1.226	1.464	1.432	1.747	4.052	10.21	23.64	49.49	69.53	93.81	74.04	17.10	8.403	1.082	0.482	0.466	0.532	0.418	0.384	0.363	0.347	0.318	0.294	0.262	0.273	0.284	0.179	0.201	0.157	0.128
255.0	46.99	74.25	198.8	411.9	858.4	2562	9999.9	9999.9	2042	130.4	27.52	18.99	14.21	11.65	9.348	7.764	5.847	5.692	5.696	6.308	5.993	4.802	4.638	3.823	3.625	3.420	3.068	2.953	2.889	2.573	2.212	1.797	1.545	1.531	1.432	1.403	1.453	1.437	1.154	1.070	1.147	0.983	1.009	0.981	0.837	0.955	0.947	0.832	1.000	1.329	1.897	2.385	3.055	5.858	11.59	16.85	33.35	78.96	140.5	134.7	26.42	9.995	0.946	0.554	0.491	0.471	0.401	0.432	0.376	0.348	0.301	0.308	0.260	0.235	0.284	0.222	0.154
260.0	46.88	54.31	85.26	312.3	431.3	640.6	3113	9999.9	9999.9	1689	92.29	28.94	19.77	15.22	11.06	9.401	7.091	6.173	6.694	6.580	6.727	4.783	4.954	4.169	4.366	3.596	2.994	3.238	2.888	2.673	2.402	2.071	1.652	1.581	1.461	1.471	1.366	1.390	1.305	1.158	1.179	0.977	1.140	0.974	0.913	1.029	0.973	0.853	0.862	0.890	1.324	2.285	2.522	2.512	3.164	4.377	8.127	20.77	60.41	132.1	174.1	139.3	22.42	5.456	0.673	0.521	0.556	0.547	0.457	0.459	0.347	0.329	0.285	0.222	0.309	0.266	0.242
265.0	46.04	44.88	48.41	155.0	401.0	327.6	763.2	4705	9999.9	9999.9	1308	55.89	27.30	20.58	13.87	11.22	8.928	7.063	7.385	6.951	7.027	5.932	5.302	4.534	4.639	3.961	3.375	3.159	2.907	2.837	2.332	2.358	1.869	1.712	1.626	1.635	1.552	1.467	1.188	1.159	1.137	1.168	1.215	1.036	1.045	0.986	0.981	0.838	0.839	0.819	0.874	1.387	2.283	2.839	2.397	1.741	2.433	5.304	14.47	37.52	95.30	193.2	223.0	31.87	16.86	2.023	0.728	0.698	0.522	0.499	0.442	0.336	0.373	0.283	0.333	0.306	0.246
270.0	61.98	55.52	52.07	70.17	201.4	398.3	389.8	1149	4873	9999.9	9999.9	5072	90.45	33.18	21.95	16.44	11.82	9.349	9.203	8.158	7.844	6.625	6.096	5.151	4.680	4.219	3.541	3.572	3.382	3.326	2.646	2.520	2.312	1.953	1.779	1.760	1.699	1.528	1.270	1.211	1.295	1.201	1.123	1.191	1.122	1.192	1.005	0.988	0.921	0.859	0.809	1.011	1.191	1.705	2.412	2.740	2.556	2.333	4.053	9.202	22.59	53.84	109.4	156.5	201.4	136.1	103.3	12.23	2.985	0.866	0.636	0.540	0.573	0.449	0.433	0.318	0.415
