Sample:	'1
File name:	w102903»ôÆÂÇÅ.FD3
Run date:	'10:12:07, 10/31/2024
Operator:	horiz
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/570.0	62.57
2	225.0/590.0	62.04
3	230.0/340.0	2749
4	230.0/630.0	69.07
5	240.0/525.0	283.3
6	250.0/545.0	177.8
7	255.0/280.0	542.6
8	255.0/560.0	144.1
9	260.0/290.0	574.3
10	260.0/575.0	120.4
11	265.0/585.0	110.8
12	270.0/600.0	114.4
13	275.0/330.0	2588
14	275.0/615.0	145.7
15	280.0/625.0	128.7
16	460.0/345.0	7.724
17	520.0/285.0	3.644
18	560.0/330.0	12.18
19	580.0/320.0	12.27

Wavelength data
No.	EX/EM(nm)	Height(Data)	

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	44.58	1383	4520	1631	70.27	7.337	6.291	5.566	4.575	5.020	5.014	4.578	4.158	4.100	3.409	2.776	2.943	2.446	2.307	2.296	1.839	1.779	1.570	1.635	1.476	1.456	1.292	1.139	1.149	1.076	0.981	0.973	0.907	0.924	0.814	0.788	0.705	0.620	0.617	0.548	0.564	0.561	0.608	0.525	0.445	0.460	1.410	6.547	13.51	10.78	4.387	0.916	0.384	0.309	0.341	0.332	0.327	0.325	0.271	0.238	0.271	0.261	0.270	0.228	0.231	0.221	0.194	0.222	0.200	0.189	0.165	0.152	0.157	0.175	0.138	0.134	0.147
235.0	92.74	381.6	2862	5508	2128	117.3	8.653	7.290	6.932	4.871	4.811	5.578	4.442	4.489	3.967	3.062	2.938	2.540	2.714	2.467	1.774	1.766	1.722	1.788	1.527	1.394	1.329	1.326	1.137	1.078	1.137	0.930	0.906	0.974	0.739	0.775	0.732	0.612	0.597	0.632	0.558	0.573	0.588	0.702	0.552	0.492	0.697	1.919	5.267	10.56	17.49	18.60	8.621	1.729	0.385	0.361	0.372	0.324	0.325	0.259	0.269	0.319	0.270	0.302	0.215	0.222	0.185	0.214	0.196	0.203	0.199	0.195	0.169	0.135	0.200	0.203	0.181
240.0	133.7	176.1	875.1	4870	5175	510.2	50.44	10.30	7.653	6.985	6.324	5.413	5.014	4.862	3.839	3.186	3.471	2.641	2.517	2.333	2.286	1.749	1.740	1.821	1.750	1.427	1.306	1.447	1.193	1.117	1.181	0.993	0.873	0.847	0.772	0.868	0.722	0.666	0.654	0.702	0.617	0.591	0.523	0.648	0.706	0.778	0.628	0.832	1.583	3.282	9.788	24.91	26.15	18.74	6.533	0.893	0.354	0.316	0.308	0.327	0.285	0.284	0.275	0.245	0.252	0.324	0.217	0.226	0.208	0.198	0.207	0.171	0.134	0.180	0.225	0.149	0.157
245.0	110.0	201.4	261.7	1652	7008	7256	389.8	22.33	10.71	8.769	7.707	5.582	5.581	5.513	4.496	3.771	3.380	2.520	2.454	2.384	2.169	1.830	1.996	1.812	1.673	1.522	1.577	1.463	1.194	1.155	1.157	1.033	0.965	0.966	0.810	0.884	0.739	0.717	0.615	0.654	0.682	0.466	0.608	0.571	0.525	0.633	0.882	0.799	0.776	1.060	2.651	8.838	22.27	38.69	26.33	16.55	4.239	0.561	0.311	0.350	0.286	0.247	0.265	0.216	0.224	0.300	0.209	0.203	0.191	0.221	0.205	0.176	0.226	0.160	0.213	0.193	0.180
250.0	58.72	146.9	253.2	460.9	2335	7696	9115	1411	91.66	13.71	10.94	7.687	7.187	6.392	5.315	3.940	4.003	2.979	2.734	2.608	2.247	1.955	2.048	1.928	1.709	1.654	1.495	1.493	1.313	1.390	1.146	1.155	1.121	0.954	0.857	0.826	0.789	0.740	0.668	0.698	0.612	0.634	0.580	0.554	0.548	0.597	0.635	0.908	1.069	0.946	1.103	2.334	5.628	13.00	21.70	37.22	39.99	40.29	13.15	4.579	0.640	0.331	0.371	0.308	0.275	0.297	0.241	0.224	0.210	0.213	0.229	0.198	0.201	0.153	0.166	0.176	0.190
255.0	49.12	59.40	176.2	356.5	607.3	1987	7991	9999.9	1948	97.91	16.08	10.95	9.545	8.000	5.795	5.027	4.481	3.355	3.105	2.892	2.245	2.385	2.256	1.974	2.067	1.805	1.786	1.579	1.450	1.391	1.221	1.170	1.036	0.997	0.904	0.780	0.837	0.728	0.731	0.632	0.673	0.606	0.671	0.553	0.561	0.644	0.600	0.604	0.687	1.007	1.443	1.526	1.762	3.326	5.252	9.253	18.50	49.07	80.50	69.37	20.01	4.370	0.526	0.338	0.386	0.377	0.333	0.321	0.194	0.266	0.209	0.274	0.233	0.213	0.188	0.220	0.207
260.0	46.73	36.52	82.87	285.3	366.3	505.6	2509	9999.9	9999.9	1479	47.25	15.72	11.44	10.14	7.376	5.566	5.263	3.819	3.282	2.874	2.804	2.514	2.172	2.136	1.965	1.920	1.834	1.582	1.450	1.521	1.368	1.314	1.192	1.128	0.929	0.844	0.928	0.768	0.766	0.638	0.706	0.643	0.558	0.572	0.584	0.597	0.592	0.635	0.532	0.708	1.007	1.665	1.912	1.471	1.575	2.447	4.628	13.65	39.68	79.38	100.1	28.74	15.62	2.153	0.545	0.365	0.348	0.352	0.255	0.287	0.277	0.286	0.256	0.225	0.190	0.186	0.261
265.0	48.73	39.13	42.67	139.2	378.0	287.0	615.8	3922	9999.9	9999.9	217.5	27.94	15.87	12.74	8.644	7.038	6.164	4.738	3.854	3.311	3.192	2.629	2.432	2.422	2.125	1.969	1.917	1.646	1.748	1.586	1.541	1.334	1.330	1.204	1.105	0.907	0.930	0.841	0.788	0.858	0.806	0.636	0.700	0.626	0.625	0.578	0.647	0.606	0.531	0.510	0.648	1.064	1.911	2.035	1.362	1.115	1.396	3.550	9.657	24.66	63.07	104.9	113.5	26.35	9.712	0.847	0.394	0.390	0.402	0.315	0.281	0.284	0.257	0.275	0.236	0.213	0.277
270.0	70.74	56.40	45.11	59.18	189.2	378.1	335.9	947.9	4284	9999.9	9999.9	3581	64.32	20.83	12.83	9.246	7.985	5.485	4.802	3.948	3.360	3.048	2.726	2.701	2.474	2.121	2.122	1.820	1.924	1.582	1.560	1.494	1.461	1.323	1.154	1.031	0.962	0.929	0.811	0.769	0.785	0.637	0.734	0.745	0.668	0.659	0.710	0.644	0.526	0.558	0.491	0.636	0.895	1.399	1.741	2.018	1.626	1.588	2.624	6.041	15.29	32.69	64.10	93.27	115.0	93.99	16.93	8.366	1.078	0.449	0.411	0.313	0.366	0.295	0.324	0.257	0.291
