Sample:	'1
File name:	Default_20230918_143429.FD3
Run date:	'14:28:08, 09/18/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/345.0	 1199
2	225.0/420.0	 2583
3	285.0/425.0	 4178
4	350.0/420.0	 5201
5	575.0/430.0	18.14
6	580.0/425.0	18.50

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	126.5	 1469	 1950	328.9	9.507	5.061	3.845	3.788	3.524	3.688	3.239	2.846	2.832	2.613	2.380	2.076	1.822	1.697	1.714	1.799	1.825	1.850	1.807	1.925	2.062	2.110	1.967	1.868	1.773	1.677	1.611	1.448	1.166	0.939	0.882	0.851	0.782	0.750	0.560	0.647	0.595	0.615	0.568	0.475	0.389	0.355	0.956	4.039	7.943	6.432	2.775	0.604	0.293	0.265	0.230	0.242	0.237	0.226	0.204	0.208	0.187	0.186	0.193	0.191	0.195	0.174	0.204	0.160	0.152	0.168	0.140	0.146	0.149	0.139	0.144	0.141	0.155
235.0	55.38	464.7	 1741	 2056	355.6	11.18	5.558	4.350	3.975	4.251	4.056	2.364	2.854	3.094	2.399	2.054	1.926	1.663	1.652	1.731	1.818	2.062	1.909	2.195	2.079	2.172	2.115	2.016	1.709	1.641	1.509	1.281	1.141	0.873	0.896	0.813	0.775	0.693	0.632	0.656	0.603	0.603	0.598	0.606	0.496	0.369	0.453	1.153	2.732	4.953	7.492	8.422	4.200	0.915	0.259	0.300	0.225	0.259	0.296	0.173	0.203	0.178	0.205	0.206	0.221	0.160	0.183	0.167	0.118	0.160	0.135	0.141	0.103	0.107	0.156	0.138	0.158
240.0	68.44	126.3	694.4	 2428	 1882	245.7	5.382	5.283	4.088	3.586	4.227	2.868	3.140	2.750	2.550	1.957	1.794	1.565	1.714	1.760	1.809	1.848	2.116	2.077	2.029	2.172	2.057	2.146	1.922	1.706	1.616	1.295	1.270	0.913	0.977	0.772	0.733	0.666	0.743	0.618	0.558	0.591	0.568	0.583	0.574	0.627	0.445	0.573	0.883	1.531	3.835	9.460	11.69	8.527	2.854	0.473	0.285	0.223	0.225	0.188	0.210	0.190	0.254	0.185	0.225	0.212	0.181	0.148	0.170	0.147	0.156	0.174	0.148	0.129	0.154	0.152	0.173
245.0	68.85	83.18	181.0	 1187	 2742	 1679	150.3	6.658	4.491	4.821	3.640	3.648	3.613	2.828	2.405	2.384	2.048	1.767	1.525	2.090	1.900	2.113	1.975	2.130	2.127	2.002	2.187	2.122	2.014	1.719	1.645	1.429	1.387	1.101	0.976	0.826	0.704	0.682	0.649	0.582	0.580	0.531	0.510	0.523	0.556	0.492	0.516	0.615	0.486	0.575	1.177	3.296	7.677	13.22	12.67	7.185	1.755	0.329	0.216	0.231	0.187	0.192	0.277	0.231	0.210	0.226	0.217	0.163	0.169	0.201	0.122	0.164	0.160	0.089	0.149	0.121	0.223
250.0	33.05	73.92	96.75	309.8	 1176	 2553	 2280	219.3	21.01	5.469	4.695	4.084	3.971	3.152	2.868	2.468	2.192	1.921	1.790	1.936	1.963	2.087	2.198	2.093	2.231	2.063	2.087	2.148	1.882	1.865	1.700	1.450	1.303	1.091	0.990	0.743	0.727	0.660	0.572	0.620	0.617	0.517	0.556	0.494	0.448	0.424	0.481	0.607	0.588	0.559	0.561	0.984	2.085	4.542	7.907	11.92	14.25	11.67	6.396	1.684	0.313	0.212	0.252	0.191	0.197	0.188	0.210	0.180	0.234	0.195	0.176	0.186	0.158	0.127	0.158	0.130	0.190
255.0	14.16	29.61	85.51	135.9	281.4	822.1	 2739	 2834	299.6	18.91	5.987	4.830	4.511	4.327	2.927	2.328	2.233	2.105	1.917	1.896	1.875	2.125	1.988	2.114	2.370	2.220	2.048	2.109	2.032	1.944	1.646	1.481	1.258	1.126	0.786	0.819	0.745	0.568	0.568	0.572	0.587	0.470	0.551	0.444	0.490	0.454	0.519	0.407	0.487	0.505	0.619	0.730	0.738	1.208	1.988	3.165	6.079	12.88	20.28	18.97	9.054	1.678	0.317	0.247	0.203	0.170	0.199	0.215	0.214	0.199	0.198	0.180	0.146	0.158	0.131	0.170	0.215
260.0	13.27	14.84	42.36	116.9	113.0	202.2	 1084	 3610	 2485	239.8	13.17	5.090	5.123	4.446	3.216	2.911	2.578	2.331	2.113	2.084	1.988	2.095	2.115	2.176	2.386	2.246	2.193	2.381	1.905	1.994	1.654	1.362	1.402	1.062	0.778	0.729	0.850	0.590	0.567	0.699	0.505	0.600	0.626	0.448	0.531	0.461	0.387	0.393	0.428	0.335	0.560	0.683	0.836	0.723	0.645	0.982	1.705	3.897	10.13	19.93	24.79	18.16	5.840	0.838	0.240	0.227	0.225	0.198	0.229	0.193	0.197	0.200	0.138	0.137	0.201	0.225	0.320
265.0	11.75	12.33	21.11	72.90	115.0	82.70	270.6	 1645	 4338	 2154	188.1	8.470	5.837	5.364	4.019	3.210	2.804	2.762	2.068	2.209	2.151	2.085	2.033	2.339	2.339	2.477	2.214	2.328	2.098	2.167	1.740	1.374	1.343	1.049	0.789	0.797	0.784	0.701	0.611	0.571	0.544	0.569	0.590	0.492	0.611	0.436	0.516	0.470	0.441	0.308	0.343	0.458	0.674	0.755	0.603	0.617	0.700	1.097	2.695	6.758	15.08	26.19	26.46	14.48	3.188	0.355	0.230	0.179	0.233	0.229	0.178	0.204	0.218	0.182	0.181	0.231	0.194
270.0	39.79	37.46	27.79	32.49	74.56	111.3	111.6	409.9	 1700	 3733	 3470	855.5	47.63	6.356	4.877	3.912	3.025	2.896	2.543	2.281	2.356	2.359	2.386	2.517	2.587	2.361	2.098	2.340	2.037	2.161	1.886	1.448	1.370	1.127	0.928	0.878	0.861	0.670	0.639	0.597	0.571	0.538	0.583	0.582	0.590	0.578	0.556	0.564	0.415	0.365	0.343	0.362	0.417	0.600	0.666	0.809	0.763	0.586	0.926	1.792	3.847	8.301	14.20	21.07	23.66	19.73	11.10	3.282	0.414	0.223	0.220	0.222	0.170	0.172	0.198	0.179	0.185
