Sample:	'1
File name:	w111201Œ‘¿«πµ»Î50√◊¥Ûπµ.FD3
Run date:	'14:37:37, 11/12/2024
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/345.0	8706
2	235.0/350.0	8431
3	270.0/595.0	452.4
4	275.0/340.0	9366
5	475.0/350.0	25.70
6	560.0/340.0	40.05
7	565.0/345.0	40.47

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	56.24	1498	3223	872.7	66.10	14.50	13.36	12.04	11.23	10.43	11.20	10.81	9.662	8.843	7.604	6.540	5.894	5.578	4.985	4.789	4.435	4.051	3.726	3.359	3.291	3.032	2.920	2.530	2.456	2.361	2.085	2.214	1.933	1.852	1.667	1.482	1.281	1.251	1.142	1.118	1.020	0.962	0.923	0.943	0.906	0.866	2.310	7.804	12.30	8.675	3.527	1.141	0.638	0.620	0.556	0.588	0.572	0.552	0.534	0.544	0.495	0.466	0.460	0.444	0.460	0.490	0.448	0.430	0.466	0.392	0.384	0.399	0.364	0.370	0.397	0.370	0.398
235.0	57.07	430.2	3049	5503	640.4	118.9	16.85	14.02	13.11	12.46	11.83	12.30	9.583	9.804	7.878	6.828	6.257	6.090	5.066	4.875	4.425	4.255	4.019	3.334	3.200	3.216	3.093	2.586	2.551	2.209	2.256	2.132	2.148	1.966	1.638	1.541	1.357	1.351	1.138	1.182	1.134	1.056	0.977	1.050	0.901	0.848	1.134	2.594	6.375	13.39	20.43	19.12	8.842	2.223	0.727	0.571	0.638	0.587	0.502	0.571	0.511	0.553	0.423	0.489	0.461	0.465	0.465	0.507	0.433	0.388	0.425	0.407	0.386	0.389	0.373	0.387	0.365
240.0	62.66	145.3	1017	6294	5018	533.9	74.64	18.24	15.51	13.26	14.23	12.29	10.19	10.16	8.698	7.443	6.256	6.105	5.275	4.988	4.433	4.161	4.047	3.705	3.305	3.112	3.192	2.724	2.631	2.329	2.418	2.190	2.085	1.803	1.752	1.447	1.350	1.316	1.247	1.119	1.008	1.029	1.034	0.996	0.944	0.908	0.965	1.339	1.941	4.813	14.46	35.21	26.91	20.66	8.420	1.387	0.720	0.695	0.585	0.589	0.493	0.549	0.498	0.495	0.518	0.451	0.490	0.501	0.487	0.463	0.407	0.374	0.392	0.373	0.456	0.389	0.441
245.0	64.44	93.51	275.4	2426	9999.9	8889	430.9	33.94	19.91	16.09	16.14	13.66	12.21	11.15	8.647	7.800	6.647	6.312	5.529	5.280	4.622	4.274	4.246	3.515	3.521	3.491	3.104	2.866	2.605	2.450	2.395	2.046	2.169	1.893	1.709	1.540	1.468	1.330	1.244	1.100	1.103	1.035	1.055	0.990	0.820	0.882	0.890	1.015	1.099	1.626	3.910	13.57	33.99	59.74	54.65	18.67	5.675	0.925	0.576	0.595	0.629	0.589	0.558	0.572	0.525	0.490	0.498	0.492	0.483	0.426	0.423	0.475	0.450	0.375	0.498	0.464	0.398
250.0	65.31	78.08	145.9	606.8	3603	9999.9	9999.9	4086	118.3	24.19	21.49	17.52	14.96	12.81	9.930	8.641	7.588	6.911	6.117	5.843	4.741	4.521	4.445	3.898	3.567	3.429	3.403	3.044	3.010	2.621	2.479	2.062	2.095	1.975	1.737	1.528	1.543	1.414	1.336	1.294	1.166	1.037	1.084	1.118	0.972	0.902	0.921	0.968	0.916	1.058	1.456	3.652	8.817	21.74	41.03	61.31	59.74	59.19	14.68	6.312	0.985	0.678	0.600	0.572	0.606	0.539	0.537	0.492	0.547	0.474	0.496	0.475	0.467	0.461	0.446	0.404	0.407
255.0	69.40	57.25	110.3	259.9	867.5	2693	9999.9	9999.9	2219	134.6	29.06	23.53	17.96	15.22	12.19	10.07	8.054	7.453	6.889	6.154	5.609	5.540	4.334	4.226	3.910	3.850	3.431	3.130	3.306	2.858	2.810	2.419	2.130	2.047	1.692	1.695	1.576	1.481	1.509	1.313	1.093	1.174	1.093	1.070	1.049	0.902	0.988	0.909	0.800	0.874	1.190	1.669	2.672	5.537	9.870	15.59	31.04	83.05	127.8	111.1	23.10	7.184	0.934	0.663	0.693	0.572	0.561	0.541	0.552	0.503	0.500	0.551	0.471	0.468	0.501	0.460	0.392
260.0	70.54	58.62	70.15	170.7	322.0	663.2	3498	9999.9	9999.9	1758	84.05	31.38	24.33	18.40	14.03	11.17	9.675	8.435	7.428	6.112	6.264	5.486	4.969	4.422	4.066	3.902	3.771	3.503	3.343	3.034	2.921	2.365	2.204	2.142	1.812	1.686	1.536	1.425	1.355	1.324	1.163	1.243	1.073	1.047	1.001	1.029	0.890	0.941	0.798	0.786	0.913	1.503	1.648	2.132	2.852	4.149	7.743	23.78	65.97	136.3	160.3	30.75	19.21	3.672	0.839	0.693	0.760	0.636	0.632	0.514	0.536	0.544	0.471	0.506	0.594	0.443	0.413
265.0	79.09	62.91	62.59	96.73	240.2	265.8	856.6	5328	9999.9	9999.9	1262	50.87	31.07	22.70	16.31	12.57	11.08	9.328	7.976	6.389	6.501	5.522	5.117	4.584	4.389	4.043	3.735	3.745	3.289	3.192	3.071	2.730	2.447	2.277	2.011	1.879	1.694	1.466	1.382	1.357	1.350	1.232	1.299	1.177	1.137	1.115	1.029	0.906	0.859	0.885	0.748	1.050	1.660	1.768	1.693	1.595	2.501	6.207	16.27	43.45	103.8	167.8	189.0	29.31	13.60	1.512	0.836	0.804	0.788	0.710	0.612	0.531	0.557	0.568	0.594	0.443	0.449
270.0	118.7	92.52	77.86	74.93	148.7	262.4	357.2	1333	5909	9999.9	9999.9	4924	90.75	34.38	22.76	16.93	13.23	11.14	9.389	7.940	7.389	6.536	5.829	5.100	4.674	4.325	4.066	3.846	3.540	3.407	3.289	2.995	2.793	2.430	2.128	1.866	1.820	1.721	1.461	1.497	1.484	1.353	1.371	1.400	1.264	1.205	1.101	1.005	0.975	0.871	0.835	0.971	1.185	1.320	1.648	1.901	1.809	2.393	4.565	10.67	25.34	53.03	107.6	147.6	187.9	128.6	82.74	10.32	2.007	0.950	0.749	0.689	0.667	0.595	0.717	0.577	0.640
