Sample:	'1
File name:	Default_20230821_113323.FD3
Run date:	'11:27:02, 08/21/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/355.0	518.3
2	250.0/415.0	698.9
3	255.0/410.0	698.9
4	260.0/415.0	701.7
5	265.0/410.0	699.4
6	270.0/300.0	327.5
7	275.0/305.0	375.3
8	280.0/310.0	368.1
9	280.0/620.0	28.44
10	285.0/320.0	376.0
11	290.0/325.0	353.6
12	305.0/345.0	266.1
13	310.0/350.0	249.6
14	315.0/355.0	262.9

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	484.2	 3501	 3623	510.4	11.09	3.419	2.958	2.443	1.855	1.678	1.584	1.523	1.454	1.146	1.016	0.949	0.806	0.893	0.722	0.751	0.644	0.603	0.690	0.614	0.600	0.586	0.517	0.557	0.500	0.525	0.502	0.515	0.482	0.486	0.475	0.583	0.590	0.511	0.441	0.499	0.496	0.644	0.642	0.504	0.384	0.411	0.868	4.313	8.805	7.510	3.410	0.714	0.330	0.251	0.231	0.245	0.223	0.238	0.202	0.177	0.159	0.172	0.173	0.137	0.148	0.126	0.126	0.117	0.110	0.090	0.095	0.061	0.087	0.065	0.062	0.081	0.059
235.0	159.5	 1058	 2910	 2762	469.0	14.62	3.817	2.903	2.509	1.658	1.782	1.912	1.426	1.373	0.945	0.866	0.700	0.864	0.741	0.817	0.797	0.647	0.689	0.595	0.631	0.523	0.539	0.593	0.455	0.502	0.575	0.532	0.363	0.439	0.465	0.535	0.615	0.484	0.466	0.455	0.506	0.520	0.600	0.671	0.556	0.479	0.463	1.331	2.822	4.991	7.489	9.216	4.520	1.057	0.314	0.276	0.266	0.248	0.207	0.199	0.157	0.195	0.180	0.115	0.123	0.090	0.141	0.101	0.112	0.116	0.089	0.090	0.081	0.058	0.051	0.060	0.037
240.0	110.9	273.2	 1046	 2909	 2686	332.7	8.495	3.600	3.226	2.747	1.952	2.095	1.498	1.401	1.076	1.143	0.889	0.916	1.059	0.893	0.796	0.751	0.674	0.589	0.631	0.601	0.501	0.620	0.523	0.564	0.523	0.533	0.411	0.414	0.402	0.467	0.510	0.540	0.589	0.486	0.508	0.468	0.445	0.561	0.601	0.631	0.555	0.553	0.887	1.534	3.476	8.361	11.31	9.020	3.321	0.637	0.278	0.273	0.184	0.206	0.192	0.217	0.168	0.179	0.109	0.124	0.121	0.115	0.126	0.113	0.152	0.077	0.040	0.043	0.066	0.086	0.050
245.0	93.57	137.5	264.5	 1271	 3555	 2422	227.3	5.767	3.195	3.046	2.028	2.088	1.171	1.463	1.062	1.098	1.067	0.910	0.915	0.820	0.832	0.640	0.630	0.527	0.619	0.701	0.556	0.605	0.676	0.594	0.484	0.557	0.502	0.499	0.361	0.430	0.399	0.440	0.587	0.536	0.477	0.512	0.452	0.442	0.507	0.602	0.678	0.647	0.612	0.654	1.024	2.789	6.590	12.18	12.99	7.316	1.920	0.330	0.239	0.255	0.202	0.167	0.163	0.158	0.081	0.155	0.186	0.104	0.115	0.135	0.145	0.077	0.030	0.038	0.068	0.078	0.036
250.0	49.65	106.1	138.5	326.8	 1397	 3310	 3311	774.6	32.85	4.045	3.489	2.845	1.878	1.877	1.443	1.169	1.066	0.967	0.954	0.815	0.866	0.653	0.752	0.618	0.715	0.740	0.616	0.682	0.612	0.655	0.512	0.509	0.529	0.454	0.405	0.404	0.407	0.419	0.492	0.450	0.509	0.483	0.460	0.477	0.452	0.500	0.519	0.613	0.719	0.630	0.587	0.904	1.823	3.899	6.964	10.73	12.92	11.74	6.730	2.142	0.398	0.165	0.189	0.133	0.144	0.129	0.142	0.110	0.137	0.128	0.134	0.102	0.073	0.062	0.056	0.067	0.047
255.0	31.84	43.99	105.6	163.7	333.1	986.8	 3480	 3279	344.0	27.59	5.186	4.128	2.823	2.143	2.043	1.504	1.166	1.124	1.052	0.809	0.949	0.851	0.649	0.642	0.817	0.729	0.575	0.546	0.539	0.640	0.671	0.513	0.523	0.557	0.439	0.456	0.350	0.451	0.377	0.423	0.550	0.536	0.449	0.465	0.533	0.381	0.444	0.465	0.484	0.585	0.671	0.799	0.738	1.154	1.786	2.816	4.843	10.57	18.93	19.62	10.65	2.428	0.311	0.180	0.165	0.122	0.176	0.081	0.160	0.135	0.133	0.111	0.076	0.108	0.051	0.081	0.060
260.0	27.68	20.33	52.11	139.1	147.3	239.5	 1281	 4079	 4436	277.4	15.53	4.462	3.650	3.247	2.137	2.151	1.370	1.189	1.127	0.963	0.902	0.844	0.822	0.711	0.758	0.649	0.711	0.534	0.644	0.555	0.562	0.624	0.492	0.526	0.468	0.497	0.427	0.555	0.367	0.390	0.396	0.553	0.474	0.541	0.428	0.457	0.447	0.399	0.414	0.464	0.551	0.834	0.802	0.664	0.684	0.844	1.333	3.121	8.286	17.66	25.09	19.68	7.783	1.152	0.228	0.164	0.226	0.167	0.142	0.147	0.159	0.098	0.074	0.083	0.059	0.072	0.067
265.0	28.39	16.91	23.21	77.96	147.2	103.1	313.2	 1777	 5240	 2403	225.3	8.244	4.956	4.128	2.388	2.084	1.597	1.245	1.281	1.034	0.850	0.723	0.903	0.924	0.852	0.776	0.809	0.625	0.634	0.633	0.574	0.660	0.609	0.514	0.471	0.438	0.408	0.423	0.379	0.305	0.433	0.485	0.507	0.522	0.470	0.419	0.435	0.363	0.381	0.430	0.397	0.574	0.694	0.905	0.685	0.509	0.506	0.944	2.131	5.520	13.69	24.69	27.73	16.78	4.302	0.406	0.211	0.148	0.109	0.156	0.145	0.102	0.098	0.089	0.181	0.084	0.059
270.0	42.92	25.19	18.30	28.69	85.50	135.2	135.9	434.8	 1858	 4017	 3952	932.8	52.33	5.365	3.368	2.859	2.024	1.589	1.748	1.253	1.105	0.928	0.867	0.849	0.944	0.740	0.785	0.706	0.762	0.678	0.712	0.586	0.590	0.515	0.477	0.510	0.467	0.446	0.402	0.400	0.393	0.378	0.472	0.517	0.554	0.440	0.483	0.463	0.465	0.454	0.366	0.405	0.433	0.567	0.698	0.829	0.850	0.626	0.772	1.452	3.457	7.488	13.51	20.28	24.28	21.34	12.65	4.044	0.349	0.149	0.161	0.141	0.096	0.074	0.121	0.069	0.086
