Sample:	'1
File name:	Default_20231029_145401.FD3
Run date:	'14:47:40, 10/29/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
395.0	56.18	66.17	117.8	191.7	212.1	276.7	271.6	263.8	234.0	214.7	191.1	156.6	149.8	150.1	141.3	155.1	147.6	145.3	155.2	148.3	150.0	140.9	137.9	129.0	131.9	162.2	187.9	102.5	58.54	47.20	38.34	48.89	126.1	364.0	920.7	 2464	 1071	56.29	2.593	1.514	1.609	1.541	1.334	1.029	0.553	0.827	0.677	0.665	0.678	0.474	0.788	0.912	0.918	1.499	1.044	0.998	1.646	1.240	1.486	1.314	1.029	1.048	1.446	0.635	0.699	0.630	0.959	0.900	1.219	0.389	1.105	1.058	0.692	1.273	0.958	0.813	0.764
400.0	44.94	88.32	141.0	219.6	188.2	240.8	252.2	228.9	231.6	221.8	176.0	148.8	152.9	147.1	146.6	148.1	150.7	150.3	149.1	147.3	156.3	145.2	143.2	134.3	127.3	133.9	180.1	156.0	75.91	56.64	46.93	40.24	47.95	97.07	226.4	 1234	 2527	805.8	23.15	1.501	1.269	1.190	1.075	0.951	0.734	1.003	0.652	0.784	1.149	0.792	0.600	0.983	1.281	0.892	1.346	0.851	0.776	0.644	1.525	0.971	0.967	0.468	1.420	1.116	0.481	0.743	1.501	1.059	0.641	0.717	1.283	1.534	1.107	1.324	1.149	0.586	0.543
405.0	76.30	71.79	133.8	192.8	193.9	248.9	240.0	202.1	225.1	196.4	164.8	159.5	153.3	149.3	147.4	146.1	153.4	146.2	150.4	156.5	156.3	147.8	144.3	136.5	129.3	128.4	146.4	183.9	121.5	64.82	52.94	41.97	34.12	39.99	64.08	311.0	 1521	 2329	153.7	7.418	2.182	0.921	1.358	1.159	0.605	1.616	0.289	0.343	0.971	1.265	0.573	0.852	0.864	1.401	1.072	0.598	0.560	1.337	0.986	1.297	1.140	1.158	0.870	0.302	0.734	0.814	1.144	0.682	0.924	0.850	0.809	0.702	1.056	0.460	0.362	0.267	0.053
410.0	44.09	50.74	144.0	175.4	196.0	224.6	221.6	209.4	198.0	184.1	173.8	160.7	149.4	156.7	148.7	149.0	150.0	149.5	150.4	154.8	152.0	149.3	144.3	139.3	129.5	124.0	122.1	146.4	161.1	107.5	65.15	47.63	37.32	30.97	30.80	82.41	383.5	 1257	 1805	636.6	44.98	2.188	1.403	1.227	0.972	1.217	0.431	0.648	0.652	1.161	0.856	0.833	0.693	0.974	1.044	0.998	1.073	1.019	0.575	1.043	1.241	0.878	0.772	0.760	0.693	0.628	0.797	0.555	0.839	0.552	0.824	0.718	0.679	0.878	0.544	0.201	0.767
415.0	41.99	89.40	158.3	145.7	159.5	180.3	197.4	211.2	178.5	166.2	167.1	157.2	150.9	139.5	146.1	142.0	144.0	141.1	149.0	145.7	151.8	142.3	143.4	141.0	132.4	127.6	117.6	118.7	133.8	155.5	91.64	56.28	42.85	31.12	27.77	33.43	94.86	289.2	712.0	 1987	944.6	51.45	1.247	1.975	2.537	0.459	1.383	0.627	1.275	0.882	0.856	0.602	0.538	0.502	0.777	1.236	1.062	1.150	1.079	1.067	0.789	1.254	0.849	0.633	0.543	0.799	0.783	0.212	1.029	0.602	0.757	0.503	0.259	0.599	0.973	0.686	0.186
420.0	72.36	75.56	129.2	159.4	159.2	180.7	184.0	185.6	166.4	160.0	168.8	162.9	151.3	152.8	142.1	136.7	136.3	133.2	143.8	145.1	146.0	139.5	138.6	135.0	132.5	125.9	116.3	106.9	110.4	146.2	130.6	72.57	49.08	33.78	29.01	23.85	33.38	73.45	172.4	948.9	 2084	709.6	18.91	2.363	2.098	0.796	1.573	0.955	0.786	1.020	1.159	0.593	0.559	0.622	0.534	1.094	0.844	0.834	0.687	0.803	0.581	0.752	0.967	0.035	0.417	0.244	0.366	0.320	1.114	0.882	0.939	1.116	0.871	0.993	0.739	0.845	0.960
425.0	101.1	109.5	108.0	155.1	147.7	158.5	178.6	181.4	148.1	163.6	172.2	151.4	150.0	151.7	142.8	135.8	131.1	127.6	141.8	141.1	134.9	138.4	139.6	132.1	128.7	123.3	113.8	106.8	100.6	117.4	148.4	98.98	55.13	39.23	29.16	23.84	20.84	26.09	46.93	235.7	 1198	 1907	139.9	6.492	2.305	1.554	1.383	0.949	0.696	1.021	1.095	0.853	0.655	0.834	0.926	0.772	0.760	0.441	1.176	0.803	1.198	0.622	1.196	1.103	0.308	0.124	0.896	1.271	0.418	0.759	0.847	0.998	0.713	0.986	0.754	0.507	0.405
430.0	98.28	84.96	87.51	135.6	143.5	159.9	162.4	168.0	162.2	170.2	168.5	160.7	144.2	143.2	135.1	133.1	132.3	125.6	127.4	134.3	134.5	133.0	134.9	126.4	127.9	124.7	116.5	110.4	101.8	100.6	117.7	126.4	86.47	49.82	34.63	26.12	21.33	18.10	20.22	60.00	296.9	976.7	 1227	554.8	43.18	1.810	1.273	0.921	1.275	1.094	1.001	0.982	0.686	1.026	0.579	0.674	0.701	0.926	0.918	0.965	1.076	0.861	0.764	0.754	0.558	0.384	0.802	0.627	0.993	0.575	0.721	0.693	0.418	0.579	0.717	0.816	0.980
435.0	117.5	69.98	95.32	116.3	153.9	129.1	175.6	154.8	141.5	162.3	151.8	151.0	152.6	137.6	122.6	127.0	131.0	118.2	125.2	127.9	131.0	129.9	124.8	124.9	126.3	117.5	118.2	108.9	106.0	97.70	91.89	103.7	119.2	74.07	41.58	32.82	25.80	17.50	15.09	21.26	72.98	224.1	523.8	 1624	870.2	52.01	1.462	1.453	1.469	0.787	0.921	0.501	0.795	0.760	0.851	1.088	0.607	0.820	0.639	1.046	0.873	0.564	0.764	0.705	0.572	0.428	0.982	0.863	0.544	0.202	0.350	1.063	0.647	0.977	1.126	0.326	0.525
440.0	96.86	55.15	114.1	118.8	116.6	124.9	173.4	168.9	158.4	146.9	160.1	158.4	151.8	141.9	129.3	126.5	125.5	120.9	116.9	117.1	119.7	130.3	121.9	121.4	118.5	117.3	116.0	114.6	104.4	96.73	87.01	89.30	111.0	100.9	53.97	32.72	26.68	20.58	16.21	15.21	24.44	55.94	125.8	800.4	 1828	677.3	20.16	2.199	1.410	1.083	0.804	0.549	1.025	0.800	0.920	0.376	0.927	0.801	1.318	1.080	0.576	0.254	0.603	0.565	0.582	1.099	0.656	0.998	0.635	0.122	0.632	1.026	1.035	0.459	0.729	0.563	0.842
445.0	81.18	144.0	82.11	110.6	113.2	140.6	165.0	160.5	166.9	152.5	164.4	151.3	154.6	136.9	135.7	118.2	118.8	112.5	112.1	114.1	114.5	122.4	116.1	117.0	118.0	116.5	112.5	109.4	102.7	99.29	90.56	84.95	89.88	108.8	73.42	39.30	29.07	23.50	19.21	15.71	15.02	18.96	33.47	198.6	 1063	 1785	115.8	7.891	0.984	0.903	1.317	0.908	0.796	0.961	0.961	0.422	0.733	0.648	1.467	0.821	0.558	0.397	1.025	0.756	0.584	0.408	0.701	0.896	0.862	0.957	0.932	0.822	0.752	0.692	0.448	0.502	1.118
450.0	53.81	153.2	138.4	114.7	126.9	121.9	142.8	145.6	147.2	158.7	157.9	161.6	148.9	132.9	130.5	114.1	110.9	110.2	103.6	108.2	105.7	112.5	107.9	114.1	111.8	111.1	108.6	104.8	101.2	96.81	90.20	82.16	74.19	83.01	88.45	61.76	36.22	26.34	20.93	17.56	13.91	11.90	13.89	49.60	264.2	919.8	 1411	491.8	36.57	1.686	1.492	0.993	0.701	1.137	1.109	0.740	1.133	0.849	1.081	0.802	0.550	0.612	0.985	0.999	0.809	0.824	0.462	0.466	0.785	0.897	0.762	0.686	0.819	0.570	0.304	0.688	0.783
455.0	37.74	129.9	311.8	130.1	119.0	106.8	136.1	161.7	136.5	150.8	157.0	144.6	131.4	122.8	124.1	115.9	105.7	101.6	107.8	104.4	96.20	99.57	97.99	101.4	101.1	104.9	100.7	100.8	97.28	97.75	90.30	81.30	73.88	68.61	71.27	79.44	52.96	29.71	21.83	18.82	14.38	11.94	10.06	16.26	63.20	209.7	527.9	 1549	739.6	38.75	1.624	1.294	0.653	0.636	0.767	0.846	1.217	1.011	0.994	1.015	0.424	0.700	0.617	0.752	0.570	0.761	0.452	0.752	0.635	0.700	0.403	1.022	0.698	0.717	0.426	1.040	0.794
460.0	87.21	66.56	384.8	220.4	110.5	124.3	135.5	153.1	141.2	144.0	141.6	131.0	137.2	124.4	114.9	108.3	97.76	90.99	97.55	96.42	90.35	95.15	96.05	94.60	98.93	98.31	99.27	95.06	93.98	88.47	88.36	80.07	71.15	65.22	59.23	70.76	67.95	37.33	24.16	18.85	17.35	11.89	10.12	9.307	18.88	50.45	125.5	738.4	 1768	518.8	16.39	1.785	1.113	1.096	0.390	0.703	1.527	1.050	0.813	0.800	0.282	0.415	0.790	0.835	0.683	0.691	0.510	0.926	0.530	0.981	0.505	0.514	0.673	0.471	1.112	1.083	0.665
465.0	47.30	72.43	302.5	431.0	107.9	137.2	133.7	126.6	132.7	120.9	132.9	130.5	128.4	117.0	114.8	99.73	93.30	93.97	93.44	90.61	87.84	85.35	94.51	91.51	89.64	89.24	91.24	91.42	87.74	84.41	84.15	75.96	69.99	58.84	56.06	55.27	71.22	48.54	30.59	19.94	16.03	13.41	11.09	8.565	9.376	15.80	31.09	180.6	 1049	 1554	92.50	4.080	1.375	0.890	1.027	1.088	1.354	0.875	0.639	0.458	0.509	1.053	0.838	0.745	0.753	0.998	0.642	0.535	0.712	0.980	1.153	0.820	0.213	0.251	0.759	0.316	0.820
470.0	58.05	69.95	142.7	492.2	321.3	109.0	114.6	113.4	121.7	119.5	127.4	123.9	123.6	112.2	105.1	90.56	80.81	79.90	78.16	78.33	77.15	79.68	82.15	81.92	80.90	80.12	80.15	81.61	80.30	77.21	75.77	69.77	65.45	57.06	52.65	46.76	53.63	56.00	40.19	23.85	17.13	13.37	11.32	8.700	6.864	7.311	10.09	43.22	259.0	840.1	 1075	425.2	27.32	1.057	1.129	1.086	0.968	0.881	0.664	0.504	0.589	1.378	0.609	0.465	0.753	0.698	0.563	0.472	0.835	0.697	0.798	0.657	0.620	0.503	0.467	0.558	0.728
475.0	49.96	70.49	97.07	284.2	613.8	153.2	116.5	96.60	104.0	104.7	115.7	114.7	112.6	101.0	92.39	78.69	79.28	72.74	72.92	70.94	71.41	68.44	68.25	70.84	72.64	73.81	71.63	74.65	72.11	70.42	70.17	64.43	61.25	52.70	48.99	42.22	41.99	45.10	47.42	30.08	17.95	13.72	11.89	8.489	6.777	6.082	5.278	12.14	60.70	190.5	417.1	 1115	564.4	24.66	1.303	1.245	0.786	0.491	0.089	0.455	0.821	1.081	0.629	1.137	0.828	0.670	0.455	0.352	0.768	0.166	0.304	0.430	0.658	0.379	0.691	0.952	0.721
480.0	69.46	45.17	71.82	143.7	642.0	356.4	91.43	109.5	99.16	99.35	101.9	111.7	107.7	99.81	79.33	71.83	68.95	66.63	65.89	65.25	65.50	63.58	60.36	66.64	68.59	66.66	64.55	68.83	68.71	67.08	66.20	63.32	57.68	51.71	46.04	39.84	36.34	33.84	43.79	40.97	21.62	14.36	12.14	8.973	7.047	6.049	4.404	6.101	15.81	44.72	97.82	555.0	 1190	113.4	8.412	1.797	1.613	1.267	0.312	0.582	0.534	0.914	0.441	0.849	0.663	0.342	0.734	0.568	1.392	0.975	0.263	0.044	0.837	0.476	0.111	0.924	0.746
485.0	58.39	75.09	77.56	88.59	455.8	630.4	99.94	105.0	90.69	102.7	101.6	102.8	106.0	91.66	78.30	74.15	62.44	61.10	63.10	54.91	56.68	58.41	56.04	62.34	62.75	62.62	62.22	62.78	63.04	62.81	62.29	58.97	55.86	47.79	44.21	36.88	33.56	29.47	36.29	42.00	29.12	15.94	12.64	9.436	8.172	5.842	4.282	3.921	6.137	12.05	23.34	137.9	740.2	888.3	91.91	2.938	1.215	1.651	0.970	0.582	0.988	1.296	0.879	1.123	1.006	0.622	1.071	0.456	0.908	0.729	0.633	1.077	0.860	0.627	0.494	0.407	0.579
490.0	39.69	42.02	65.44	64.91	178.3	698.9	378.3	92.35	85.60	104.5	96.14	95.56	94.63	78.90	71.38	67.84	59.73	53.44	53.76	54.15	51.62	54.20	54.12	55.19	56.16	58.27	56.41	57.33	57.72	56.70	55.11	54.06	49.68	44.45	41.38	36.05	31.28	28.97	27.43	31.62	35.14	21.86	12.59	9.023	7.941	5.800	5.191	3.938	3.814	5.026	7.073	32.74	184.8	569.4	838.5	377.8	22.34	1.520	0.748	0.967	0.980	1.027	0.763	0.477	0.450	0.770	0.963	0.764	0.499	0.677	0.702	0.673	0.492	0.658	0.564	0.261	0.773
495.0	19.66	29.73	68.26	84.59	99.07	323.6	812.0	139.7	90.13	92.81	97.42	81.65	77.86	73.49	64.88	58.16	56.09	45.55	47.42	48.42	45.70	47.31	48.24	51.40	48.69	49.77	49.90	52.37	52.50	52.58	49.99	48.54	47.13	42.02	37.47	34.21	29.72	26.89	22.83	21.92	27.17	30.15	17.73	9.334	8.102	6.176	4.945	4.405	3.744	3.319	3.937	9.420	42.51	129.4	377.7	 1068	504.2	16.98	1.411	0.819	0.746	1.039	0.695	0.749	0.420	0.665	1.422	0.689	0.290	1.206	0.745	0.473	0.641	0.291	0.419	0.992	0.324
500.0	31.35	33.81	42.03	92.43	62.77	142.2	740.7	385.9	80.13	75.58	74.85	83.08	73.13	79.86	66.33	54.08	51.91	44.60	41.96	46.99	41.57	45.06	44.31	43.39	45.02	45.09	47.13	47.93	47.77	48.00	47.94	45.19	44.04	37.89	33.50	31.38	26.85	24.84	20.61	19.51	18.50	26.68	23.13	10.86	8.299	6.302	4.593	4.433	3.643	3.100	2.645	4.200	11.13	29.95	90.59	568.3	 1144	110.4	5.209	1.425	0.606	0.809	0.832	0.872	0.262	0.766	0.834	0.827	0.848	0.222	0.401	1.550	0.457	0.063	0.401	0.639	0.675
505.0	39.81	37.03	37.36	84.44	66.23	94.77	453.0	722.2	94.19	71.55	67.25	71.39	74.83	71.27	55.32	47.08	43.86	43.62	38.45	42.41	39.97	38.06	41.42	40.16	38.78	42.17	41.82	43.56	42.95	42.11	42.54	42.73	39.31	37.45	32.35	30.09	25.38	22.71	20.37	17.07	17.05	20.00	25.01	15.58	9.016	6.135	4.817	4.116	3.734	2.587	2.433	2.263	4.305	7.541	21.59	145.0	779.7	887.5	88.50	2.414	0.995	1.237	0.771	0.912	0.250	0.500	0.460	1.165	0.685	0.760	-0.181	0.846	0.371	0.801	0.519	0.316	0.383
510.0	38.10	56.68	47.81	79.66	83.72	68.94	181.2	783.1	411.0	67.95	65.56	65.02	61.41	57.54	46.67	46.18	40.01	37.52	33.55	37.27	33.93	34.55	34.22	35.50	33.69	37.80	36.00	37.46	36.87	39.03	39.44	37.99	36.17	32.54	27.49	26.65	23.54	21.23	18.47	16.40	14.44	14.18	18.37	19.26	12.48	7.269	4.598	3.966	3.565	3.022	2.071	2.593	3.022	2.411	6.327	33.82	200.5	596.3	801.5	303.8	15.63	1.324	1.218	0.549	0.335	0.527	0.565	0.745	0.363	0.450	0.472	0.704	0.407	0.721	0.516	0.283	0.368
515.0	45.56	65.41	50.10	50.02	92.28	58.17	77.00	372.9	838.8	134.5	54.31	49.05	56.26	52.30	45.91	42.19	35.69	30.42	31.79	30.41	27.09	30.34	31.27	30.26	28.58	30.09	31.36	31.13	30.97	34.01	34.69	31.27	31.45	28.28	24.92	23.02	21.62	18.11	16.14	14.20	12.25	10.71	10.71	15.00	15.98	9.451	5.605	4.615	2.632	3.141	2.042	2.751	1.839	1.399	2.304	8.881	46.39	135.4	379.8	934.5	368.6	9.366	1.540	0.591	0.609	0.764	0.282	0.583	0.560	0.391	0.523	-0.252	0.282	0.674	0.296	0.170	-0.009
520.0	48.52	62.98	33.29	33.06	81.41	38.59	56.82	137.3	797.6	411.2	53.56	46.78	59.46	48.19	42.39	34.60	32.24	28.82	28.59	25.37	23.16	25.77	27.20	28.43	25.40	26.27	28.44	29.45	27.93	29.97	26.99	28.04	27.55	24.04	21.87	20.02	20.96	16.17	14.10	13.95	11.17	9.227	9.939	10.67	14.42	13.17	6.905	4.332	2.997	2.634	2.300	1.948	1.903	1.388	1.307	3.581	11.56	30.98	91.95	534.2	890.0	98.84	2.339	0.553	0.142	0.358	1.051	0.776	0.842	0.350	0.254	0.292	0.599	0.656	-0.018	0.231	0.112
525.0	44.77	46.55	34.11	25.40	63.32	65.40	46.09	62.44	472.0	763.1	80.31	49.09	47.11	46.24	35.95	28.48	30.05	24.13	23.34	20.81	20.06	23.91	23.62	24.25	24.06	24.48	25.68	27.11	24.81	26.77	25.31	24.30	23.88	23.38	20.44	18.41	16.23	15.43	12.41	12.71	10.03	8.895	8.205	7.466	11.46	14.00	9.480	4.359	3.316	2.791	2.701	1.796	1.722	1.979	1.173	2.099	3.318	7.795	22.20	139.0	638.2	713.8	69.98	1.747	0.857	0.532	0.884	0.295	0.745	0.189	0.448	0.105	0.361	0.627	0.220	-0.112	0.472
530.0	58.04	58.01	26.43	46.04	53.73	65.42	52.74	50.57	165.3	727.9	407.6	42.36	38.75	39.36	34.61	25.71	27.44	25.17	21.37	21.01	21.21	20.54	20.87	19.70	21.44	23.48	21.33	22.55	21.20	22.55	23.28	21.60	20.43	21.11	18.71	16.19	15.44	13.82	11.28	11.55	9.685	8.097	7.462	5.855	7.313	10.21	12.01	6.920	3.973	2.316	2.301	1.706	1.616	1.849	1.454	1.149	1.823	2.522	5.892	32.11	166.3	480.7	584.0	204.1	8.897	0.782	0.556	0.839	0.558	0.756	0.247	0.554	0.478	0.461	0.488	0.027	0.705
535.0	82.70	48.10	16.57	50.50	41.43	68.21	57.44	37.79	71.17	308.7	799.9	128.6	33.93	34.60	25.27	20.82	23.55	21.59	19.77	19.00	18.36	17.21	17.60	16.18	17.61	18.59	19.06	19.52	18.78	18.89	20.41	19.14	16.61	18.29	16.55	14.15	13.40	11.89	10.58	10.11	7.738	6.551	6.561	5.542	5.767	5.734	9.587	9.624	5.115	2.713	2.092	2.430	1.744	1.184	1.322	1.320	1.083	1.523	1.963	8.284	37.93	109.6	290.9	672.3	106.1	4.715	0.407	0.394	0.562	0.544	0.854	0.565	0.221	0.311	0.227	0.203	0.651
540.0	51.04	44.26	51.62	31.25	44.39	44.95	78.91	49.00	45.11	112.3	778.4	359.1	30.47	36.81	30.22	18.42	23.35	16.95	17.09	16.71	15.98	16.55	16.77	15.34	15.11	16.48	16.32	18.21	15.84	17.17	17.51	16.72	15.62	14.78	14.17	14.08	11.36	11.47	9.042	7.926	7.387	6.775	5.533	4.887	4.733	5.062	6.495	9.629	7.538	3.319	2.355	2.097	1.844	1.689	1.579	1.354	1.175	0.675	1.356	2.558	9.491	24.81	71.82	399.5	592.8	83.15	1.331	0.347	0.817	0.513	0.275	1.196	0.599	0.515	0.464	0.581	0.303
545.0	39.43	52.30	49.90	43.34	30.14	33.37	63.62	48.09	37.20	66.08	426.8	685.2	56.51	31.53	26.83	15.52	18.90	16.99	17.09	16.57	14.29	13.91	14.19	12.28	12.95	13.83	13.22	15.52	14.40	14.44	17.43	14.39	14.69	13.78	13.11	12.54	11.34	9.782	8.057	8.075	8.266	5.980	5.146	4.860	3.565	4.532	4.564	7.346	8.655	4.574	2.050	1.398	1.824	1.587	1.584	0.706	1.042	0.965	0.922	1.828	3.302	5.839	17.12	106.9	469.2	488.2	50.87	0.461	0.545	0.345	0.550	0.311	0.585	0.437	0.249	0.476	-0.041
550.0	45.54	30.42	8.747	37.95	34.54	18.49	51.86	54.35	31.65	38.62	135.7	645.3	322.2	28.00	18.87	17.16	19.00	13.16	12.19	13.51	11.97	11.48	12.82	9.943	11.67	11.94	10.57	11.76	12.01	13.86	13.09	11.38	10.46	10.63	9.489	9.903	8.563	8.612	6.860	6.048	6.156	5.149	5.330	4.337	3.767	3.196	3.253	4.372	6.712	6.614	3.265	1.728	1.669	1.183	1.570	0.391	1.416	1.136	0.954	1.150	1.703	2.241	4.386	24.47	124.3	342.9	399.6	66.39	4.118	0.312	0.698	0.413	0.658	0.588	0.462	0.323	0.285
555.0	-3.082	26.62	27.13	35.80	30.34	25.34	30.56	61.04	32.26	28.00	45.76	253.4	674.4	77.77	14.78	14.53	12.72	12.74	11.44	9.827	10.06	8.805	8.687	9.611	9.249	8.232	8.801	9.643	11.44	10.67	10.38	8.577	8.797	9.729	8.796	8.051	7.403	5.916	6.297	5.502	4.648	4.432	4.867	3.017	3.611	2.522	2.589	2.424	3.295	5.641	5.193	2.222	1.533	1.158	1.120	0.789	1.145	1.014	1.285	0.585	1.050	0.959	1.308	6.001	27.83	78.24	214.6	424.8	89.93	2.287	0.833	0.693	0.732	0.742	0.512	0.477	0.238
560.0	54.76	36.25	48.52	27.57	36.51	14.05	20.93	45.42	47.34	19.76	27.31	86.73	577.3	275.8	16.20	17.75	10.80	12.43	9.741	11.81	11.23	7.408	8.448	8.644	8.411	7.723	7.668	9.174	8.405	9.149	9.777	6.938	8.402	7.046	6.249	7.361	6.151	5.298	6.600	4.836	4.227	4.989	4.054	3.399	2.382	2.786	2.404	2.554	2.077	3.573	5.004	3.988	1.795	1.020	1.163	1.319	1.405	1.148	1.227	0.547	0.674	0.467	0.453	1.844	6.458	17.91	54.29	272.5	370.2	60.78	1.136	0.730	0.502	0.343	0.901	0.422	0.517
565.0	38.73	33.35	23.80	26.43	18.11	18.37	21.95	41.62	63.65	34.37	28.84	39.23	310.1	514.1	32.34	16.94	7.272	9.237	7.719	9.820	8.944	6.626	5.284	6.907	5.690	7.591	8.652	7.369	8.004	8.767	7.875	7.569	7.869	7.356	5.219	5.785	5.172	4.291	5.293	4.388	3.513	4.554	2.998	2.832	2.165	2.135	2.018	1.974	1.614	2.865	3.533	3.923	2.123	1.038	1.444	0.675	0.907	0.988	0.508	0.493	0.863	0.544	0.642	0.630	2.047	4.386	12.66	75.36	311.1	284.6	29.29	0.829	0.179	0.235	0.511	0.542	-0.047
570.0	43.40	38.43	25.45	18.90	18.90	17.49	19.06	27.58	53.76	41.15	19.83	21.82	93.34	499.5	246.8	13.20	5.545	10.57	6.891	9.574	7.616	5.041	5.883	5.874	6.130	6.812	7.672	5.995	5.564	7.201	7.533	5.991	5.898	5.849	5.015	4.186	4.626	4.039	3.891	4.043	3.525	3.349	2.489	1.422	1.581	1.472	1.924	1.792	1.520	1.443	2.152	3.249	2.918	1.502	1.088	0.582	0.078	0.529	0.772	0.416	0.925	0.867	0.395	0.330	1.126	1.502	3.099	17.39	85.14	217.1	188.2	52.21	2.762	0.459	0.359	0.724	0.348
575.0	49.52	73.62	34.57	18.96	15.73	12.41	22.50	32.56	38.00	53.62	22.49	16.62	24.21	185.0	508.6	54.55	5.455	10.92	7.025	7.285	6.453	5.632	3.544	5.270	5.498	3.871	5.058	3.716	5.260	4.791	6.181	6.247	4.586	4.914	4.030	3.068	3.770	3.194	2.561	2.609	2.779	2.299	1.991	1.969	2.079	1.438	1.576	2.091	1.156	1.437	1.168	1.887	3.204	2.258	1.548	0.589	0.355	0.608	0.350	0.239	0.586	0.544	0.818	0.403	0.280	0.740	1.497	4.237	19.73	49.89	120.9	248.0	72.59	1.984	0.544	0.353	0.544
580.0	13.78	53.48	39.10	18.10	6.420	13.87	26.15	22.66	28.78	61.51	31.07	20.00	17.83	54.30	459.3	218.4	5.775	7.832	4.435	6.747	4.539	4.958	4.546	2.575	5.467	4.746	4.184	3.791	4.580	3.161	4.067	5.187	5.092	4.714	4.497	2.538	2.868	2.831	2.904	2.548	2.239	1.745	1.684	1.296	2.341	1.823	1.244	0.778	0.956	0.927	1.028	1.143	2.083	2.756	0.915	0.600	0.653	1.082	0.110	0.958	0.621	0.706	0.365	0.337	0.377	0.600	0.423	1.198	4.427	11.67	31.07	166.2	223.7	38.93	1.094	0.653	0.115
585.0	62.01	26.26	39.48	22.56	9.470	23.49	36.54	21.24	21.05	43.94	40.56	17.36	15.95	23.19	247.1	414.3	19.43	5.266	4.581	5.595	3.464	3.926	3.832	2.477	5.695	4.154	3.268	2.597	3.089	3.525	3.767	3.479	4.642	3.556	3.588	2.751	3.771	2.589	2.681	2.815	1.986	1.700	2.467	1.630	2.225	1.331	1.050	0.792	0.884	0.618	0.902	0.967	1.240	2.340	1.515	1.074	0.333	0.397	0.041	0.976	0.544	0.621	0.370	0.134	0.930	0.754	0.495	0.580	1.335	2.983	7.186	46.26	177.9	120.5	20.70	1.160	0.247
590.0	52.20	10.60	37.40	14.73	11.83	23.11	24.29	10.01	18.99	27.81	52.92	20.26	15.70	15.02	71.81	373.8	163.0	7.982	4.232	3.115	2.868	3.352	3.146	1.227	4.702	3.291	3.028	2.654	2.631	3.144	3.094	2.704	3.334	3.164	2.566	2.779	2.307	1.716	1.634	1.821	1.866	1.236	1.308	1.269	1.589	1.349	1.096	0.717	0.626	0.638	0.724	0.607	0.840	1.492	1.973	1.591	0.648	0.392	0.274	0.734	0.403	0.425	0.490	0.375	0.741	0.727	0.235	0.141	1.024	0.785	1.839	10.91	48.19	115.9	131.5	41.44	1.492
595.0	47.06	49.15	35.14	28.51	14.56	23.99	26.94	13.75	12.32	28.78	48.35	36.24	12.45	7.863	20.59	135.4	354.5	37.16	4.647	3.661	3.494	3.647	2.035	1.873	3.054	1.890	3.032	3.428	1.872	3.507	3.162	3.325	1.827	2.921	1.959	1.633	1.233	1.718	1.731	1.620	1.378	1.443	1.418	1.170	1.667	0.829	1.088	0.801	0.883	0.295	0.625	0.753	0.489	0.711	0.572	2.200	1.078	0.823	0.627	0.141	0.879	0.317	0.209	0.529	0.768	0.415	-0.165	0.838	0.748	0.721	0.450	2.789	11.34	26.99	71.89	154.8	49.26
600.0	58.12	51.45	46.44	42.58	17.98	19.17	24.57	24.92	6.998	13.66	22.13	51.17	18.54	7.303	12.85	41.60	308.4	137.7	5.029	2.074	2.691	3.579	3.461	1.226	5.224	1.805	2.286	3.200	2.392	2.725	2.657	2.578	1.946	2.502	1.594	1.256	1.237	1.090	1.134	1.288	2.310	1.763	1.955	0.936	0.835	0.657	1.022	1.174	0.663	0.998	0.006	0.558	0.283	1.066	0.427	1.367	1.546	1.040	0.853	0.246	0.540	0.540	0.556	0.552	0.541	0.521	0.478	0.508	0.186	0.338	0.156	0.919	3.058	6.583	18.52	95.21	127.9
605.0	43.05	36.82	30.63	28.87	17.66	30.29	17.74	14.08	14.29	19.60	18.10	45.55	17.96	8.779	10.03	10.66	155.9	270.9	14.82	2.998	4.303	2.803	2.051	1.754	2.039	2.205	1.968	2.072	2.678	1.715	1.990	1.448	1.562	1.742	1.539	1.736	1.078	1.216	1.625	1.033	1.717	0.565	1.078	1.245	0.868	0.677	1.139	1.103	0.905	0.943	0.393	0.552	0.100	0.655	0.503	0.952	0.721	1.134	0.737	0.399	0.788	0.572	0.136	0.669	0.374	0.394	0.549	0.257	0.147	0.606	0.755	0.347	0.681	1.580	4.501	26.22	100.5
