Sample:	'1
File name:	”‰‘√.FD3
Run date:	'15:26:42, 06/17/2025
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/265.0	14.26
2	225.0/600.0	12.68
3	230.0/615.0	12.43
4	230.0/640.0	15.62
5	235.0/610.0	13.54
6	235.0/630.0	12.60
7	245.0/625.0	16.57
8	280.0/245.0	3.926
9	285.0/240.0	4.153
10	285.0/390.0	 6556
11	345.0/395.0	 5540
12	565.0/395.0	28.79

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	7.583	56.76	162.8	55.26	3.402	2.106	1.869	2.002	1.707	2.941	2.575	2.803	2.979	3.334	2.766	2.168	2.098	1.899	2.220	2.116	2.023	2.178	2.031	2.096	1.927	1.966	1.997	1.842	1.903	1.669	1.441	1.087	1.051	0.826	0.778	1.330	1.556	1.365	1.200	1.530	1.121	0.931	0.839	0.872	0.642	0.615	0.669	0.730	0.971	0.921	0.667	0.432	0.427	0.491	0.368	0.317	0.299	0.355	0.273	0.349	0.312	0.233	0.225	0.290	0.274	0.317	0.260	0.210	0.228	0.211	0.226	0.222	0.192	0.170	0.165	0.208	0.222
235.0	4.674	16.62	84.57	163.4	75.31	5.684	3.297	2.330	0.686	2.664	3.510	2.631	2.924	3.691	2.994	2.097	2.589	2.116	1.645	1.900	2.035	2.142	2.703	1.986	2.181	2.067	2.222	1.905	2.118	1.463	1.274	0.895	0.835	0.923	0.749	1.129	1.303	1.478	1.463	1.022	1.201	1.071	0.906	1.020	0.698	0.724	0.589	0.643	0.804	0.738	0.906	0.916	0.819	0.590	0.395	0.324	0.334	0.437	0.164	0.411	0.317	0.298	0.210	0.204	0.234	0.165	0.263	0.224	0.216	0.213	0.308	0.302	0.312	0.202	0.264	0.145	0.243
240.0	5.778	7.325	28.14	123.6	211.0	57.56	3.408	4.774	0.439	2.972	3.065	2.735	3.146	4.153	3.180	2.135	2.519	2.282	2.545	2.118	2.140	2.216	2.877	2.096	2.273	2.143	1.946	1.927	1.968	1.757	1.469	1.351	0.932	0.833	0.693	0.739	0.826	1.261	1.460	1.155	1.014	0.969	0.731	0.843	0.788	0.720	0.627	0.480	0.645	0.581	0.621	0.777	1.158	1.154	0.998	0.428	0.438	0.372	0.237	0.426	0.339	0.490	0.245	0.209	0.194	0.156	0.252	0.311	0.112	0.425	0.218	0.458	0.214	0.207	0.118	0.179	0.059
245.0	9.216	10.73	6.924	47.73	201.6	210.5	41.48	4.067	2.272	2.821	2.379	2.375	3.926	3.532	2.160	1.359	2.173	2.190	2.555	2.020	2.489	2.059	2.264	2.093	1.882	2.083	2.113	1.903	1.970	1.664	1.485	1.152	0.908	1.015	0.631	0.603	0.623	0.687	1.322	1.396	1.133	1.126	0.874	1.117	0.743	0.718	0.605	0.647	0.531	0.429	0.574	0.432	0.838	1.131	1.613	1.189	0.546	0.395	0.268	0.382	0.326	0.322	0.266	0.258	0.225	0.174	0.355	0.299	0.206	0.366	0.185	0.245	0.178	0.244	0.096	0.091	0.394
250.0	6.614	5.224	9.198	14.86	65.25	189.2	245.2	110.7	9.902	1.981	2.946	3.665	3.655	2.831	2.512	2.336	2.329	2.276	2.238	2.216	2.317	2.370	2.052	2.304	2.267	2.084	1.937	1.991	2.003	1.478	1.394	1.302	0.788	0.920	0.593	0.560	0.734	0.587	0.997	1.268	1.330	1.147	1.013	0.935	0.837	0.830	0.773	0.634	0.700	0.610	0.495	0.519	0.482	0.732	1.054	1.202	1.400	1.431	1.247	0.667	0.429	0.229	0.271	0.257	0.193	0.207	0.160	0.252	0.181	0.237	0.308	0.236	0.164	0.234	0.013	0.219	0.214
255.0	9.069	0.655	9.646	14.92	22.33	49.93	181.6	374.0	186.2	12.11	3.823	4.017	2.308	3.643	3.196	2.014	2.694	2.545	2.439	2.842	2.364	2.168	1.842	2.148	2.115	2.172	1.951	1.990	1.929	1.611	1.457	1.031	1.214	0.826	0.828	0.630	0.640	0.509	0.709	0.804	1.116	1.432	0.976	1.137	0.923	0.891	0.696	0.659	0.785	0.721	0.557	0.438	0.567	0.386	0.706	0.647	0.707	1.099	2.034	2.129	1.510	0.488	0.438	0.285	0.282	0.159	0.191	0.280	0.143	0.150	0.149	0.246	0.150	0.205	0.199	0.217	0.094
260.0	0.876	7.777	3.847	10.23	13.54	15.88	56.36	291.5	428.1	157.6	7.378	4.369	4.127	4.408	3.041	2.873	2.082	2.613	1.798	2.145	2.225	2.167	2.030	2.110	2.109	2.183	2.151	2.051	2.213	1.383	1.434	1.224	1.234	0.877	0.997	0.565	0.686	0.502	0.406	0.577	0.717	1.465	1.247	1.363	0.948	1.012	0.760	0.658	0.624	0.594	0.692	0.616	0.548	0.544	0.529	0.588	0.653	0.517	1.142	1.800	2.872	2.507	1.255	0.631	0.299	0.187	0.338	0.257	0.187	0.256	0.097	0.468	0.238	0.256	0.225	0.298	0.190
265.0	11.83	14.26	-1.072	4.973	12.87	10.73	17.00	96.45	412.7	388.0	127.1	6.485	4.120	4.230	2.799	3.553	2.516	2.381	2.504	2.439	2.455	2.379	1.994	2.431	2.127	2.448	2.533	2.166	1.869	1.560	1.333	1.309	1.141	0.898	0.858	0.810	0.543	0.712	0.480	0.555	0.536	1.053	1.057	1.172	0.950	1.075	0.774	0.955	0.753	0.661	0.649	0.386	0.520	0.435	0.614	0.572	0.555	0.487	0.515	0.755	1.593	2.694	3.181	2.471	1.111	0.241	0.163	0.341	0.213	0.162	0.145	0.245	0.239	0.308	0.249	0.175	0.285
270.0	5.189	7.447	-0.220	7.032	7.418	14.32	15.23	26.53	129.3	351.3	571.9	329.1	42.47	4.763	3.660	3.509	3.209	2.640	2.550	2.440	2.539	2.274	2.386	2.350	2.250	2.392	2.537	2.279	2.022	1.796	1.391	1.282	1.148	0.941	0.815	0.840	0.578	0.570	0.416	0.479	0.376	0.590	0.828	1.095	1.124	1.061	0.966	1.146	0.825	0.693	0.572	0.624	0.630	0.489	0.509	0.633	0.611	0.437	0.476	0.522	0.684	0.980	1.722	2.407	3.246	3.078	2.101	0.980	0.284	0.195	0.304	0.312	0.232	0.280	0.262	0.197	0.346
