Sample:	'1
File name:	Default_20230203_102050.FD3
Run date:	'10:14:29, 02/03/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
325.0	-76.96	-22.32	29.73	63.54	75.45	118.6	169.9	249.8	364.1	516.5	641.0	640.7	478.2	344.0	493.8	424.1	116.5	76.59	89.96	335.5	 1885	 4183	 1233	25.12	-2.776	-2.169	-3.539	-4.813	-4.453	-3.726	-2.774	-2.851	-2.567	-3.286	-2.815	-2.577	-2.997	-2.352	-2.732	-3.035	-2.653	-2.705	-2.480	-2.652	-2.324	-2.186	-1.792	-1.656	-1.289	-1.294	-1.420	-1.554	-1.553	-0.791	-1.110	-1.581	-1.013	-1.657	-1.708	-1.171	-1.308	-0.986	-0.527	-0.339	-0.978	-0.637	-0.764	-1.420	-1.002	-2.096	-0.638	-1.725	-0.196	-1.034	-1.486	-1.511	-1.956
330.0	-81.43	-57.18	36.86	98.62	120.1	150.0	191.1	265.4	324.7	435.6	535.4	534.0	429.2	296.8	292.0	399.6	321.3	116.3	60.10	102.0	456.2	 1772	 3240	 1676	74.43	-0.627	-3.054	-3.166	-3.157	-3.252	-4.275	-3.145	-2.549	-3.217	-2.159	-3.106	-2.426	-2.098	-2.214	-2.842	-2.321	-2.467	-2.482	-2.289	-2.053	-1.939	-1.784	-1.588	-1.504	-1.002	-1.011	-1.637	-1.533	-0.877	-1.059	-1.769	-1.352	-1.426	-1.366	-1.419	-0.645	-0.945	-0.979	-0.966	-0.988	-1.142	-1.284	-1.691	-1.239	-1.277	-1.533	-1.221	-0.941	-1.347	-1.029	-1.226	-1.844
335.0	-94.94	-45.50	78.78	162.2	210.6	265.1	272.0	297.6	331.4	388.7	473.2	440.9	377.8	299.3	244.1	229.0	343.1	299.1	91.32	57.97	129.6	416.5	998.7	 3352	 1568	101.6	-1.121	-2.962	-2.576	-2.801	-3.600	-3.815	-2.555	-2.607	-2.320	-2.339	-2.806	-1.606	-2.963	-3.170	-2.398	-2.416	-2.607	-2.847	-1.903	-2.232	-2.158	-1.359	-1.463	-0.713	-0.532	-1.821	-0.932	-1.338	-1.629	-1.469	-1.245	-1.138	-1.474	-1.410	-1.062	-1.054	-0.920	-1.155	-0.864	-1.149	-1.369	-1.440	-1.504	-0.805	-1.257	-1.369	-1.385	-1.461	-2.019	-1.195	-1.017
340.0	-110.9	-2.999	155.7	235.7	302.9	321.6	365.8	351.8	353.8	388.8	423.0	387.0	339.6	281.2	227.3	181.5	225.0	378.7	207.8	63.26	63.21	117.2	244.4	 1312	 3780	 1354	58.41	-0.799	-0.654	-2.156	-2.851	-2.911	-2.835	-2.393	-2.474	-2.916	-2.872	-1.365	-2.873	-3.478	-2.419	-2.579	-2.032	-2.641	-2.125	-2.030	-1.761	-1.130	-0.623	-0.726	-0.556	-1.317	-1.350	-0.961	-1.066	-1.518	-1.117	-1.509	-1.059	-1.019	-0.794	-1.322	-1.534	-0.769	-1.625	-1.105	-1.619	-0.685	-1.037	-1.836	-1.611	-2.044	-1.711	-1.054	-2.335	-1.476	-0.646
345.0	-105.4	-37.71	165.2	270.6	338.2	433.0	403.3	405.5	360.4	406.5	398.7	352.8	322.5	269.4	231.8	174.7	166.8	268.5	328.9	125.7	57.11	55.04	74.62	321.8	 1874	 3887	 1033	16.24	-1.729	-2.474	-3.270	-2.194	-3.497	-2.369	-2.616	-2.482	-2.220	-1.549	-3.074	-1.959	-2.313	-1.987	-2.479	-2.020	-1.870	-1.826	-2.216	-1.434	-0.970	-0.692	-0.686	-1.760	-0.592	-0.750	-1.003	-0.431	-1.122	-1.083	-1.087	-0.904	-1.026	-1.126	-1.192	-1.379	-1.088	-1.423	-1.154	-1.140	-1.306	-1.589	-1.999	-1.664	-1.471	-1.178	-1.930	-1.526	-1.930
350.0	-155.1	-22.73	158.4	326.3	406.2	499.3	498.7	467.3	400.5	388.1	357.3	315.1	283.2	249.6	221.1	180.9	158.0	172.9	262.3	263.4	115.7	57.43	50.79	98.03	462.2	 1766	 3103	 1488	62.35	-1.040	-3.388	-2.736	-2.785	-3.048	-3.268	-3.075	-2.035	-2.024	-2.813	-2.467	-2.357	-1.823	-2.449	-2.698	-2.068	-2.047	-1.783	-1.919	-1.269	-0.928	-0.724	-1.100	-0.199	-1.102	-0.710	-0.415	-0.886	-1.031	-1.318	-0.915	-1.107	-1.127	-1.549	-1.038	-1.448	-1.644	-1.641	-1.334	-1.108	-1.094	-1.912	-1.925	-2.076	-1.811	-1.783	-1.547	-1.965
355.0	-78.14	29.55	156.9	312.4	476.0	558.1	565.2	492.2	437.1	379.2	315.6	302.9	269.0	234.7	212.9	196.9	160.4	154.8	165.4	235.8	253.4	102.0	56.93	57.96	131.7	414.5	 1027	 3158	 1323	81.54	-1.816	-2.225	-1.689	-2.919	-2.597	-2.882	-2.524	-2.810	-2.911	-2.057	-1.952	-2.701	-2.772	-2.800	-1.973	-1.747	-1.938	-1.003	-1.382	-0.612	-0.795	-0.695	-0.194	-1.293	-0.470	0.043	-0.470	-0.238	-0.535	-0.762	-0.590	-1.263	-1.227	-0.954	-1.503	-2.094	-1.233	-1.168	-1.448	-0.919	-1.238	-2.206	-1.565	-2.154	-1.591	-1.998	-1.287
360.0	-113.2	17.50	186.8	352.0	528.7	578.1	623.0	502.1	435.8	363.7	308.2	271.2	247.8	226.4	213.5	198.5	175.4	151.5	147.0	168.3	281.2	200.3	83.08	59.75	61.48	119.9	252.4	 1329	 3455	 1140	43.18	-1.873	-2.507	-3.247	-2.044	-1.812	-2.729	-2.701	-2.328	-3.083	-2.388	-1.719	-2.092	-1.605	-2.428	-1.847	-1.675	-1.236	-1.177	-1.085	-0.770	-1.317	-0.848	-1.028	-0.149	-0.521	-0.299	-0.545	-0.284	-1.334	-0.642	-1.403	-1.780	-0.807	-1.479	-1.681	-1.601	-1.294	-1.688	-1.465	-1.222	-1.574	-1.394	-1.878	-1.943	-1.249	-1.776
365.0	-95.16	-1.799	171.6	381.5	499.2	631.0	591.2	516.1	422.6	357.1	289.1	249.0	232.6	226.5	219.7	202.2	183.8	166.9	149.7	153.5	206.7	280.1	144.8	71.24	58.13	62.52	79.22	331.1	 1852	 3570	847.1	11.37	-1.894	-2.082	-2.365	-2.019	-2.152	-1.767	-2.340	-1.218	-2.453	-2.326	-2.643	-2.783	-2.705	-1.705	-1.493	-1.522	-1.291	-0.966	-0.940	-0.622	-0.815	-0.694	0.001	-0.134	-0.691	-0.784	-0.992	-1.211	-0.660	-1.155	-1.803	-0.996	-0.775	-1.550	-1.142	-0.782	-1.573	-1.514	-0.779	-0.991	-1.446	-1.751	-1.792	-1.598	-1.975
370.0	-105.2	23.63	150.3	377.2	505.0	581.6	596.2	514.2	426.5	357.4	296.7	252.1	228.6	221.1	212.0	204.6	187.6	175.5	168.9	159.2	165.1	220.5	242.4	138.3	75.98	63.12	52.93	98.71	456.3	 1732	 2911	 1347	48.38	-1.188	-1.665	-2.106	-2.122	-2.057	-1.774	-1.528	-2.206	-2.253	-1.836	-1.797	-2.846	-1.976	-1.414	-1.204	-1.345	-0.785	-0.838	-0.478	-0.602	-1.023	-0.141	-0.719	-0.865	-1.030	-1.072	-0.909	-1.049	-1.343	-1.172	-1.286	-0.705	-1.470	-0.923	-1.951	-1.484	-1.495	-1.618	-1.170	-1.355	-1.481	-1.219	-1.717	-1.800
375.0	-82.37	7.083	170.6	372.9	523.9	537.1	552.6	476.3	431.1	350.7	277.2	243.9	228.3	217.1	209.8	203.9	197.8	186.5	175.5	172.0	169.0	166.0	214.4	244.5	129.6	77.30	61.40	56.91	125.4	402.6	 1030	 3149	 1081	59.28	-0.617	-1.014	-1.568	-1.665	-2.290	-3.045	-1.884	-2.096	-1.871	-0.741	-2.624	-1.584	-1.670	-1.576	-1.085	-0.869	-1.056	-0.630	-0.619	0.014	-0.321	-0.535	-0.833	-1.094	-0.598	-1.012	-1.371	-0.917	-0.649	-1.060	-1.197	-1.277	-1.302	-1.389	-1.027	-1.778	-1.317	-1.787	-1.319	-1.356	-0.956	-1.482	-1.744
380.0	-79.98	5.033	117.1	321.3	453.2	542.1	517.1	434.0	391.0	328.8	267.8	233.7	224.2	219.1	216.8	199.9	196.1	187.1	193.5	182.2	161.8	160.3	167.3	245.8	204.4	102.2	69.72	55.41	57.50	108.7	248.4	 1429	 3283	877.8	28.01	-0.600	-1.931	-1.730	-1.759	-2.352	-2.214	-1.975	-2.248	-1.382	-2.028	-1.754	-1.115	-1.860	-1.288	-0.598	-0.264	-0.757	-0.814	-0.238	-0.072	-0.891	-1.277	-1.284	-1.261	-0.994	-1.778	-1.061	-0.512	-0.822	-2.001	-1.552	-1.186	-1.719	-1.072	-2.387	-1.435	-1.675	-1.434	-1.499	-2.289	-1.279	-1.395
385.0	-64.47	-10.28	126.8	314.0	417.3	535.1	513.5	408.6	377.5	308.5	255.9	234.0	210.8	220.1	218.1	202.7	198.3	195.7	199.0	184.3	174.9	166.7	159.8	197.5	250.7	156.1	82.25	63.39	48.40	48.78	72.62	359.0	 1929	 3070	608.0	5.568	-1.922	-1.761	-0.832	-1.780	-1.990	-2.510	-2.046	-2.522	-1.402	-1.992	-1.334	-1.432	-1.629	-0.828	-0.788	-0.493	-0.990	-0.327	-0.736	-1.470	-0.885	-1.068	-1.409	-0.807	-1.304	-1.245	-0.612	-1.328	-1.612	-1.586	-1.097	-1.694	-1.873	-1.876	-1.960	-1.826	-1.930	-1.947	-2.053	-1.833	-1.956
390.0	-59.02	-26.47	167.3	291.0	387.6	450.2	459.6	387.8	316.3	295.1	248.6	221.3	203.5	211.3	218.2	204.3	205.8	199.7	196.9	190.5	182.5	173.2	162.8	163.6	198.2	218.3	141.3	76.69	56.68	44.57	40.62	97.59	483.9	 1614	 2411	985.1	35.68	-1.558	-1.365	-1.755	-2.001	-2.121	-2.199	-1.701	-1.729	-2.027	-1.516	-1.480	-1.225	-0.974	-1.111	-1.162	-1.104	-0.225	-0.686	-0.618	-0.775	-1.266	-1.178	-0.793	-1.336	-1.463	-1.203	-1.487	-1.662	-1.439	-1.347	-1.718	-1.876	-1.719	-1.578	-1.560	-1.957	-1.622	-1.598	-1.464	-1.801
395.0	-109.2	-43.36	71.78	228.0	314.9	402.8	371.1	356.9	293.1	273.2	235.3	215.2	208.6	206.8	211.6	199.1	192.3	195.7	202.7	199.0	193.0	177.3	170.7	155.5	158.9	187.9	212.2	124.7	71.53	51.53	40.77	44.36	123.0	373.3	969.0	 2623	834.7	43.17	-1.730	-1.379	-2.192	-2.185	-2.133	-1.191	-2.244	-1.076	-2.137	-0.917	-1.297	-0.961	-0.317	-1.131	-0.769	-0.931	-0.664	-0.372	-0.524	-0.924	-0.923	-1.021	-1.205	-1.374	-1.311	-1.140	-1.544	-1.594	-1.339	-1.239	-1.283	-1.198	-1.699	-1.272	-1.449	-2.278	-1.540	-1.684	-2.112
400.0	-144.1	-67.73	64.15	192.3	300.2	399.1	371.6	330.3	290.7	259.1	219.8	203.6	215.8	210.9	201.4	210.0	190.1	201.8	199.1	201.6	189.8	180.2	170.6	160.4	149.5	156.6	200.7	176.6	94.11	62.35	46.69	38.64	47.56	97.27	234.1	 1316	 2583	675.7	16.32	-0.809	-1.714	-1.482	-2.017	-1.756	-2.380	-1.733	-1.357	-0.719	-0.612	-1.007	-0.319	-0.869	-0.869	-0.568	-0.382	-1.010	-1.111	-0.800	-0.608	-1.582	-0.925	-1.141	-1.610	-1.224	-1.773	-1.326	-1.151	-1.253	-0.912	-1.351	-1.556	-1.715	-1.506	-2.253	-1.842	-2.124	-1.938
405.0	-92.46	-67.75	82.55	210.2	304.0	340.7	368.3	316.3	269.3	256.6	228.4	191.0	208.2	197.1	201.3	194.3	199.7	195.6	198.3	192.7	182.7	178.8	171.0	164.4	148.6	144.7	161.0	207.2	137.6	76.09	53.62	43.13	34.50	38.21	62.72	332.1	 1579	 2372	99.30	2.981	-1.022	-2.024	-1.828	-1.799	-2.306	-1.683	-2.008	-1.316	-0.414	-1.281	-0.819	-1.243	-0.750	-1.100	-0.710	-1.207	-0.838	-0.956	-0.953	-1.229	-1.266	-1.374	-1.302	-1.489	-1.447	-1.640	-0.823	-0.746	-1.075	-1.220	-1.197	-1.803	-1.873	-2.245	-1.823	-1.750	-1.688
410.0	-88.14	-71.42	105.2	180.0	282.4	293.0	307.4	268.1	258.6	233.8	217.6	211.5	196.3	201.4	196.9	195.1	192.8	189.7	191.9	185.8	186.4	172.9	169.8	158.5	153.5	144.2	139.5	165.1	177.8	120.1	69.26	51.37	39.60	29.69	28.88	83.42	398.8	 1313	 1797	441.2	27.67	-0.685	-1.700	-2.232	-2.164	-1.655	-1.343	-1.014	-1.163	-1.134	-1.149	-0.818	-0.817	-1.579	-0.975	-0.735	-1.155	-1.300	-0.843	-1.338	-1.270	-1.550	-1.570	-1.443	-1.369	-1.741	-1.383	-1.103	-1.304	-1.481	-1.377	-1.409	-1.731	-1.751	-1.355	-1.481	-1.712
415.0	-92.91	-73.64	68.16	158.4	227.3	296.8	258.7	259.2	243.5	240.9	218.7	197.4	200.9	204.5	184.0	186.8	184.3	184.3	177.2	177.9	174.3	170.2	165.6	162.7	156.9	146.6	139.3	136.8	147.1	170.2	105.9	59.41	45.33	32.88	26.03	31.56	98.46	299.4	748.9	 1962	693.4	34.54	-1.418	-1.251	-1.358	-1.541	-1.405	-1.213	-1.197	-0.905	-0.925	-1.060	-1.056	-1.373	-0.837	-1.186	-1.387	-1.588	-0.531	-1.421	-0.882	-1.636	-1.404	-1.423	-2.239	-1.773	-1.417	-2.292	-2.023	-1.546	-1.200	-1.974	-1.492	-1.690	-1.178	-1.877	-1.781
420.0	-180.9	-111.1	79.85	158.2	199.7	282.6	267.2	245.0	235.6	243.4	223.8	201.0	188.7	199.4	179.5	181.6	178.4	172.5	169.4	175.2	164.4	168.9	161.9	162.4	157.4	148.9	133.1	132.7	128.5	164.5	147.7	77.66	50.92	39.78	29.03	22.06	33.57	72.09	180.1	 1044	 1995	545.9	7.961	-1.096	-1.591	-1.126	-1.491	-0.566	-1.485	-0.629	-0.639	-1.490	-0.653	-1.634	-1.235	-0.759	-1.182	-1.615	-1.030	-1.658	-0.783	-1.706	-0.880	-1.238	-2.261	-1.680	-1.557	-1.889	-1.934	-1.848	-1.894	-1.138	-1.499	-1.448	-1.470	-1.733	-1.161
425.0	-149.9	-52.87	43.13	125.9	201.1	233.6	227.7	215.7	244.9	220.3	204.0	209.8	195.8	189.5	174.7	181.9	177.0	167.1	160.6	165.3	159.4	157.0	159.5	156.8	148.8	143.9	136.2	130.2	123.8	132.9	163.3	109.8	60.11	45.04	33.01	23.89	21.48	23.41	46.82	268.0	 1294	 1785	87.40	0.592	-2.176	-1.702	-0.948	-1.157	-1.387	-0.895	-1.309	-1.494	-0.596	-1.310	-1.113	-0.563	-1.383	-1.496	-1.464	-1.200	-0.760	-1.743	-1.546	-1.048	-1.885	-1.398	-1.695	-1.544	-2.442	-1.687	-1.853	-1.798	-0.905	-1.363	-1.679	-0.958	-1.092
430.0	-148.5	-64.10	26.44	108.6	180.1	207.0	202.6	219.8	199.4	203.0	214.8	196.6	192.6	178.5	173.2	176.2	161.6	162.7	159.7	154.3	157.9	154.4	155.0	152.6	149.7	145.9	137.5	131.2	122.1	118.0	134.6	140.0	93.74	53.83	39.34	28.31	21.26	16.64	18.41	64.67	328.4	 1023	 1402	387.9	23.24	-0.863	-0.833	-1.235	-1.113	-0.980	-1.287	-1.509	-0.779	-0.944	-0.942	-0.665	-1.436	-1.254	-1.670	-1.066	-1.103	-1.675	-1.281	-0.964	-2.019	-1.519	-1.675	-1.580	-1.798	-1.332	-1.695	-1.869	-1.619	-1.486	-1.429	-0.729	-1.112
435.0	-79.33	-83.16	-5.333	103.0	163.3	188.7	199.8	211.9	211.4	221.3	208.4	207.5	182.7	177.4	169.4	167.9	158.5	163.3	152.9	149.1	149.7	147.6	148.4	148.6	148.4	147.0	139.5	135.0	126.0	114.1	114.5	118.3	128.6	78.24	46.80	34.73	25.08	19.39	14.05	20.41	78.84	234.0	639.7	 1600	600.8	26.38	-0.315	-0.576	-1.223	-1.098	-1.301	-1.574	-0.524	-1.023	-1.442	-1.033	-1.450	-1.770	-1.384	-1.028	-1.516	-2.316	-1.215	-1.762	-1.283	-1.654	-1.984	-1.343	-1.749	-1.228	-1.730	-1.780	-2.007	-1.400	-1.712	-1.605	-1.805
440.0	-79.83	-12.29	-25.24	66.86	166.4	176.6	194.9	194.9	224.2	215.2	193.2	197.0	193.8	165.6	173.2	166.6	159.6	154.1	145.6	147.0	143.4	139.6	141.0	137.2	144.8	141.2	140.3	132.7	125.5	119.9	110.6	104.3	122.9	104.3	57.36	37.53	27.79	21.18	15.46	13.22	24.70	57.68	154.1	885.7	 1705	459.6	7.471	-0.663	-0.776	-0.510	-1.132	-1.345	-1.444	-1.165	-1.234	-0.991	-1.346	-1.427	-1.732	-1.290	-1.139	-1.057	-1.657	-1.291	-2.036	-1.363	-1.345	-0.892	-1.577	-1.622	-1.783	-1.432	-1.822	-2.322	-1.898	-1.637	-1.771
445.0	-99.45	-3.366	24.53	60.07	136.9	181.8	186.7	175.7	215.3	212.0	196.6	197.3	208.0	162.3	170.3	147.1	146.4	144.1	136.0	137.3	136.8	132.5	132.7	136.5	142.2	138.2	134.4	131.0	126.3	119.1	113.6	97.63	101.7	114.7	78.91	42.39	31.12	23.62	17.83	13.84	13.46	19.19	39.06	227.7	 1153	 1585	70.83	0.620	-0.952	-0.906	-1.304	-1.235	-1.111	-1.238	-1.550	-0.547	-1.138	-1.375	-1.642	-1.065	-1.136	-1.826	-1.006	-1.091	-1.858	-1.447	-1.836	-1.161	-1.815	-1.988	-2.315	-1.445	-1.950	-1.590	-1.508	-1.929	-1.510
450.0	-114.6	63.29	65.80	56.83	112.2	135.9	179.0	165.3	204.1	211.2	185.3	196.0	181.4	163.5	156.1	142.1	138.3	130.4	125.1	127.6	125.6	121.1	123.0	127.3	128.2	130.2	127.2	125.1	123.0	117.0	109.1	97.92	90.28	94.45	96.69	62.27	38.78	27.62	20.43	15.24	12.10	11.38	13.36	53.80	296.5	965.9	 1312	330.9	18.66	-0.694	-1.092	-0.673	-0.830	-1.212	-1.419	-1.039	-1.219	-1.363	-1.577	-0.691	-1.383	-1.960	-1.866	-1.213	-1.307	-1.685	-1.591	-1.641	-1.832	-1.757	-2.139	-2.304	-1.579	-1.545	-1.061	-1.464	-1.179
455.0	-150.0	70.27	242.5	74.37	95.76	143.9	151.0	158.9	198.5	190.9	185.4	192.9	171.5	151.7	147.8	131.7	118.1	120.3	114.8	110.7	111.0	114.9	111.3	115.6	116.7	122.7	124.2	122.0	116.3	112.4	106.3	96.44	84.35	77.13	80.76	81.61	51.39	31.92	23.23	15.76	13.08	10.01	8.929	15.30	69.12	219.8	590.4	 1468	480.4	18.13	-0.672	-0.635	-0.448	-1.357	-1.222	-1.039	-1.305	-1.493	-0.854	-1.053	-1.395	-2.160	-1.643	-1.018	-1.502	-1.011	-1.812	-0.945	-1.646	-1.993	-1.758	-2.084	-2.266	-1.585	-1.811	-1.421	-1.838
460.0	-159.6	-53.42	408.5	180.2	70.81	127.4	147.9	148.8	176.9	172.1	182.1	172.8	161.0	139.0	131.6	127.3	109.3	112.8	105.9	102.8	105.2	108.0	107.4	107.0	109.8	111.9	114.4	115.1	109.4	107.8	103.7	93.06	81.89	73.01	65.97	78.11	66.81	38.18	25.12	19.27	14.42	10.01	9.283	7.809	18.01	51.11	142.4	824.1	 1438	330.5	4.823	-0.431	-1.196	-1.003	-1.082	-1.363	-0.898	-1.456	-1.134	-0.752	-1.598	-0.528	-1.870	-1.237	-1.690	-1.384	-1.338	-0.805	-1.921	-2.118	-1.815	-1.342	-2.015	-1.692	-1.384	-1.715	-2.334
465.0	-187.6	-82.42	329.0	485.0	96.39	108.7	134.4	124.5	154.5	167.0	177.8	155.4	144.7	131.6	124.9	119.0	103.0	101.9	99.96	91.89	95.05	96.02	98.77	99.52	100.3	101.3	107.0	108.8	104.1	105.4	97.40	89.55	78.97	71.11	59.43	64.76	67.72	51.57	26.61	18.96	14.90	11.77	8.012	7.545	5.409	13.70	34.08	211.6	995.9	 1228	56.61	0.096	-0.815	-0.701	-1.023	-1.474	-1.437	-1.941	-1.169	-1.170	-1.415	-1.642	-1.881	-1.460	-0.755	-1.764	-1.796	-1.710	-1.643	-2.159	-1.868	-1.234	-2.818	-1.850	-1.409	-1.823	-1.139
470.0	-154.3	-116.1	100.3	733.5	294.7	85.24	112.7	114.6	132.2	162.0	155.8	142.1	131.6	122.7	113.5	110.6	96.58	89.51	89.92	84.11	87.14	85.41	86.85	91.35	91.00	93.38	95.17	95.48	95.91	95.85	88.46	82.14	74.24	64.96	55.10	52.53	52.87	56.13	37.43	22.34	16.54	12.46	8.842	7.140	4.665	5.840	9.752	48.42	253.9	780.8	916.7	293.5	14.86	-0.383	-1.031	-1.225	-1.273	-1.514	-1.473	-1.565	-1.497	-1.683	-1.624	-1.925	-1.078	-1.756	-1.492	-2.076	-1.492	-1.829	-1.848	-1.457	-2.388	-1.555	-1.548	-1.880	-1.284
475.0	-135.1	-86.64	-9.906	417.0	827.7	106.9	86.24	108.9	124.8	142.5	141.7	134.4	115.1	106.8	100.5	102.4	82.40	79.26	78.60	75.84	78.74	73.91	78.04	79.00	82.15	83.13	83.33	87.18	85.03	84.90	81.07	74.13	67.66	59.06	50.21	46.75	40.13	46.14	46.55	29.75	17.18	13.24	9.656	7.131	4.661	3.812	5.241	12.07	56.78	176.4	417.9	984.4	390.6	12.67	-0.895	-0.569	-1.115	-1.655	-1.685	-2.013	-1.166	-1.092	-1.599	-1.571	-1.905	-1.673	-1.202	-2.055	-1.750	-1.506	-1.678	-1.815	-1.466	-1.415	-1.987	-1.784	-1.891
480.0	-142.4	-78.94	-28.09	146.2	 1009	328.9	92.43	89.03	115.8	104.3	124.7	119.1	123.0	99.23	98.40	83.08	74.75	74.49	70.87	72.60	66.95	69.59	71.96	71.10	76.17	75.96	76.08	79.95	82.40	78.23	79.15	72.08	63.93	55.32	48.91	43.26	37.43	36.07	44.12	37.87	19.18	12.93	9.273	7.233	4.565	4.416	4.334	4.710	14.34	40.98	100.3	542.3	 1006	72.54	2.094	-0.840	-1.118	-1.017	-1.877	-1.262	-1.320	-1.501	-1.870	-2.072	-1.377	-1.074	-1.725	-2.044	-1.350	-1.810	-1.647	-1.313	-2.333	-1.582	-1.323	-1.828	-1.854
485.0	-150.8	-131.4	-66.41	11.51	746.1	725.2	83.82	82.92	106.2	94.05	111.9	116.5	111.4	89.36	95.22	77.31	68.71	67.28	62.71	71.65	61.96	61.75	64.67	65.13	69.48	72.41	70.02	71.08	74.85	72.94	74.60	68.98	60.51	54.53	48.12	41.37	33.33	31.41	35.51	39.59	25.55	14.86	9.203	7.795	5.636	4.901	3.672	2.747	4.262	10.43	23.00	140.1	700.2	864.9	57.39	-0.146	-1.391	-1.163	-1.687	-1.058	-1.718	-1.495	-2.081	-1.944	-1.182	-1.757	-1.278	-2.242	-1.649	-1.176	-1.430	-1.863	-2.634	-1.504	-2.259	-1.926	-1.035
490.0	-173.1	-70.56	-49.37	-11.15	269.1	958.4	341.2	73.74	89.14	88.34	98.23	97.03	91.95	88.31	74.85	70.56	64.01	56.92	54.89	56.39	56.17	53.90	57.52	58.41	62.33	62.58	65.80	65.13	66.17	65.26	64.99	60.98	54.81	49.96	42.58	39.60	33.25	29.46	26.73	31.36	31.42	20.41	10.62	7.054	6.545	4.475	3.460	3.261	2.363	3.163	5.809	31.70	177.3	534.3	679.9	280.9	13.90	-1.278	-1.438	-1.100	-1.344	-1.385	-1.724	-1.469	-1.466	-1.595	-1.729	-1.870	-1.941	-1.852	-1.898	-1.967	-2.234	-1.014	-2.181	-1.979	-1.287
495.0	-162.4	-111.3	-43.92	-28.95	58.71	551.9	923.6	122.8	70.49	64.92	84.61	88.12	89.99	76.84	65.03	63.75	55.17	55.66	47.14	51.64	48.85	46.90	51.56	53.63	51.84	53.96	59.58	58.15	56.48	58.93	58.17	53.04	52.08	45.36	38.82	34.61	29.63	27.02	22.54	22.82	26.28	26.00	15.35	9.378	6.642	4.003	3.875	3.302	3.101	2.193	1.930	7.517	40.34	120.5	329.3	902.6	403.5	12.01	-0.826	-1.362	-1.319	-1.831	-1.881	-1.692	-1.265	-1.918	-2.018	-1.449	-1.356	-1.362	-1.988	-1.906	-2.442	-1.336	-1.441	-2.625	-2.746
500.0	-165.6	-111.9	-55.75	-9.486	2.514	198.8	986.1	388.7	54.92	61.63	79.46	87.38	71.43	65.07	54.93	55.09	45.88	48.71	38.47	43.80	44.13	43.20	46.77	49.69	48.15	48.36	52.24	49.76	52.66	52.22	53.51	50.88	47.78	43.15	37.39	31.22	27.34	25.27	21.64	19.22	19.39	23.84	20.14	11.34	6.456	4.822	3.745	3.247	2.255	2.626	1.055	2.807	9.711	27.30	78.65	492.2	959.0	74.54	2.915	-1.162	-1.785	-1.319	-1.106	-1.390	-2.024	-1.601	-2.112	-1.673	-1.578	-0.792	-1.872	-1.547	-2.262	-1.726	-1.741	-2.490	-2.567
505.0	-181.7	-139.1	-40.56	15.14	-12.26	46.60	680.4	763.9	75.68	60.02	66.42	70.06	66.57	57.38	47.37	47.39	41.55	42.30	38.68	40.35	39.23	37.03	41.76	41.89	42.28	42.67	47.18	44.91	48.00	48.57	48.85	44.95	41.69	37.06	34.28	27.39	26.96	22.99	19.54	17.15	14.78	18.48	22.20	14.12	6.341	4.181	3.677	3.311	2.626	2.447	1.402	1.233	2.591	6.418	17.62	125.2	649.6	833.3	60.87	-0.491	-1.113	-1.174	-1.711	-1.295	-1.919	-1.017	-1.630	-1.486	-1.502	-1.495	-1.798	-1.746	-1.003	-2.417	-1.948	-1.930	-1.724
510.0	-181.7	-111.8	-58.38	1.707	2.898	15.80	233.6	952.5	394.2	53.00	64.32	56.82	56.85	45.03	41.66	38.66	34.90	34.10	32.03	33.41	35.06	33.08	33.71	33.89	36.56	37.46	39.42	39.73	42.22	42.53	40.83	38.46	36.23	34.08	29.67	25.35	22.24	19.99	17.63	14.36	12.29	12.71	16.33	17.20	11.00	4.588	4.467	3.126	2.412	2.258	1.294	0.905	0.530	1.071	4.197	27.57	163.6	509.6	622.3	250.0	11.72	-1.296	-1.510	-1.488	-1.755	-1.978	-1.800	-1.663	-1.912	-2.176	-1.982	-1.520	-1.256	-1.969	-1.755	-2.117	-2.208
515.0	-189.0	-118.4	-88.26	-13.51	7.857	7.764	73.35	508.8	996.9	100.7	48.62	43.18	38.13	39.30	28.58	34.00	26.50	31.96	26.61	26.42	28.69	26.34	26.62	30.55	29.61	30.32	30.61	34.02	36.69	35.92	35.84	34.46	31.04	30.39	24.60	23.42	20.39	17.06	14.59	12.97	11.43	8.717	9.398	14.43	14.57	8.484	4.703	3.117	2.917	1.997	1.373	0.600	1.011	-0.319	0.419	5.459	36.09	114.3	287.3	730.7	312.7	7.800	-1.128	-1.210	-1.461	-1.243	-1.301	-1.834	-1.479	-2.280	-2.276	-1.139	-1.383	-1.514	-2.606	-2.293	-1.966
