Sample:	'1
File name:	Default_20231012_222235.FD3
Run date:	'22:16:14, 10/12/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	250.0/425.0	598.6
2	255.0/280.0	133.8
3	255.0/430.0	606.7
4	260.0/435.0	606.1
5	265.0/440.0	603.5
6	270.0/300.0	273.3
7	275.0/305.0	322.3
8	280.0/310.0	322.6
9	285.0/320.0	306.4
10	290.0/325.0	286.9
11	305.0/345.0	243.0

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	86.19	917.4	 1326	248.2	12.38	7.835	6.487	5.775	4.907	4.080	3.569	3.343	2.958	2.460	2.092	1.779	1.564	1.479	1.381	1.387	1.231	1.226	1.138	1.059	1.065	1.013	0.964	0.910	0.977	0.966	0.924	0.908	0.815	0.833	0.750	0.811	0.768	0.772	0.744	0.735	0.727	0.741	0.763	0.646	0.608	0.603	0.865	2.707	5.312	4.762	2.165	0.698	0.432	0.453	0.466	0.490	0.442	0.477	0.477	0.432	0.468	0.435	0.430	0.452	0.468	0.434	0.442	0.441	0.442	0.462	0.452	0.428	0.430	0.453	0.482	0.455	0.467
235.0	61.73	294.5	 1107	 1242	262.8	11.85	6.049	5.561	5.181	4.258	4.004	3.364	3.104	2.686	2.045	2.111	1.624	1.423	1.322	1.347	1.404	1.254	1.104	1.095	1.076	0.996	0.934	0.914	0.845	0.896	0.977	0.874	0.861	0.722	0.753	0.743	0.729	0.802	0.763	0.737	0.658	0.678	0.701	0.763	0.779	0.653	0.628	1.065	2.146	3.492	5.207	5.766	3.053	0.909	0.480	0.448	0.454	0.483	0.463	0.425	0.470	0.425	0.487	0.466	0.478	0.451	0.442	0.433	0.432	0.465	0.462	0.448	0.414	0.450	0.401	0.477	0.432
240.0	87.77	97.17	414.7	 1370	 1174	177.9	9.083	6.011	5.484	4.511	3.924	3.863	3.017	2.531	2.105	1.870	1.643	1.544	1.581	1.487	1.250	1.250	1.183	1.036	1.049	1.022	0.862	0.939	0.978	0.996	0.957	0.856	0.819	0.798	0.730	0.759	0.713	0.812	0.760	0.729	0.696	0.665	0.639	0.720	0.781	0.741	0.705	0.773	0.848	1.255	2.700	5.918	8.037	5.968	2.164	0.560	0.406	0.473	0.464	0.489	0.459	0.421	0.512	0.419	0.413	0.449	0.464	0.434	0.464	0.436	0.432	0.490	0.428	0.340	0.474	0.446	0.455
245.0	88.28	84.13	117.0	614.5	 1603	 1042	104.6	7.559	5.475	4.718	4.185	3.826	3.148	2.633	2.393	2.055	1.710	1.446	1.453	1.476	1.317	1.313	1.153	1.079	1.112	1.065	1.130	0.969	1.118	1.022	0.856	0.963	0.891	0.758	0.726	0.648	0.705	0.813	0.832	0.833	0.706	0.643	0.596	0.623	0.703	0.751	0.701	0.744	0.656	0.658	0.969	2.267	5.393	8.654	8.484	5.025	1.337	0.556	0.463	0.489	0.487	0.487	0.471	0.521	0.467	0.507	0.416	0.433	0.481	0.464	0.486	0.436	0.429	0.434	0.419	0.479	0.468
250.0	50.50	87.10	98.54	170.6	652.7	 1450	 1093	165.6	16.84	5.737	4.659	3.835	3.437	2.765	2.573	2.139	1.879	1.782	1.570	1.363	1.370	1.252	1.119	1.166	1.147	1.141	1.104	0.962	0.985	0.930	1.006	0.885	0.995	0.770	0.743	0.663	0.680	0.699	0.772	0.784	0.728	0.694	0.651	0.638	0.658	0.679	0.622	0.753	0.782	0.705	0.631	0.910	1.617	3.158	5.144	7.635	9.271	7.556	4.318	1.480	0.543	0.491	0.437	0.500	0.459	0.489	0.403	0.426	0.468	0.436	0.425	0.479	0.418	0.437	0.430	0.488	0.454
255.0	33.30	42.82	100.9	118.6	167.2	451.0	 1451	 1952	223.2	15.36	5.353	4.855	3.808	2.803	2.522	2.251	1.897	2.068	1.622	1.452	1.464	1.349	1.214	1.120	1.109	1.106	1.070	0.938	0.989	1.008	0.966	1.026	0.928	0.726	0.822	0.664	0.677	0.696	0.698	0.702	0.671	0.804	0.657	0.669	0.655	0.709	0.582	0.579	0.650	0.642	0.806	0.945	0.811	1.118	1.551	2.228	3.995	8.071	13.30	12.89	6.039	1.443	0.466	0.441	0.550	0.497	0.442	0.429	0.470	0.469	0.460	0.417	0.437	0.543	0.432	0.492	0.446
260.0	33.18	27.05	53.90	118.6	101.4	117.2	555.4	 2069	 1777	177.0	8.913	5.411	4.218	3.062	2.898	2.102	2.099	2.037	1.812	1.534	1.553	1.327	1.286	1.147	1.209	1.226	1.092	0.991	0.909	0.988	0.974	0.938	0.940	0.733	0.778	0.664	0.666	0.684	0.659	0.601	0.632	0.761	0.716	0.691	0.666	0.650	0.628	0.557	0.596	0.504	0.602	1.028	0.990	0.834	0.724	0.960	1.393	2.671	6.510	12.84	15.92	11.28	4.418	0.923	0.493	0.495	0.441	0.466	0.521	0.475	0.424	0.398	0.420	0.432	0.418	0.446	0.466
265.0	31.40	24.62	26.83	72.63	119.4	68.36	143.8	883.3	 2466	 1555	132.8	6.790	4.535	3.787	2.765	2.645	2.197	1.838	1.643	1.732	1.435	1.533	1.302	1.116	1.233	1.200	1.198	1.075	1.013	0.962	0.950	1.025	0.867	0.821	0.789	0.766	0.705	0.740	0.640	0.662	0.605	0.697	0.693	0.722	0.667	0.676	0.636	0.569	0.591	0.495	0.531	0.721	1.005	0.988	0.866	0.662	0.758	0.965	1.892	4.478	10.03	16.54	17.01	9.563	2.484	0.567	0.456	0.495	0.488	0.464	0.486	0.460	0.439	0.443	0.459	0.444	0.421
270.0	31.53	22.13	19.13	31.48	74.80	109.8	82.43	221.1	927.8	 2141	 2106	585.6	32.69	4.595	3.463	2.636	2.527	2.097	1.919	1.681	1.474	1.378	1.187	1.201	1.257	1.340	1.144	1.152	1.086	1.038	0.923	1.000	0.856	0.840	0.770	0.800	0.730	0.660	0.715	0.626	0.617	0.658	0.629	0.707	0.698	0.696	0.564	0.596	0.519	0.485	0.509	0.554	0.631	0.724	0.959	1.065	0.901	0.759	0.833	1.408	2.788	5.442	9.234	13.44	15.92	13.67	7.456	2.420	0.626	0.520	0.455	0.508	0.441	0.437	0.429	0.447	0.459
275.0	37.11	25.68	19.97	18.20	28.29	71.74	128.7	104.9	221.5	599.3	 1919	 3044	861.6	30.72	4.388	3.631	2.791	2.193	2.162	1.847	1.661	1.465	1.409	1.296	1.231	1.210	1.239	1.298	1.124	1.078	0.998	0.902	0.998	0.923	0.755	0.706	0.691	0.694	0.632	0.731	0.602	0.603	0.660	0.694	0.745	0.724	0.596	0.625	0.582	0.561	0.537	0.539	0.596	0.571	0.573	0.711	0.963	1.117	1.090	0.945	1.068	1.600	2.464	3.586	5.751	11.77	18.66	19.79	10.61	2.108	0.526	0.566	0.479	0.442	0.454	0.447	0.420
280.0	42.04	38.46	24.91	17.80	16.88	33.78	101.5	133.8	89.61	153.7	651.1	 2540	 3045	630.7	13.77	4.108	3.171	2.383	2.524	1.915	1.574	1.643	1.472	1.234	1.333	1.318	1.391	1.195	1.118	1.134	1.109	0.963	0.957	0.828	0.730	0.770	0.795	0.670	0.619	0.704	0.632	0.559	0.662	0.715	0.747	0.768	0.672	0.680	0.582	0.545	0.495	0.523	0.613	0.488	0.528	0.552	0.672	0.970	1.208	1.262	0.891	0.821	0.944	1.236	1.680	3.610	8.145	16.56	22.96	18.04	6.915	0.977	0.539	0.561	0.519	0.475	0.437
285.0	56.97	44.96	31.11	24.11	18.55	22.02	52.46	132.1	123.0	70.76	179.4	936.2	 2881	 2772	101.7	6.716	3.757	3.242	2.709	2.368	1.821	1.677	1.512	1.375	1.323	1.156	1.315	1.217	1.156	1.028	1.005	1.075	0.946	0.892	0.843	0.822	0.793	0.791	0.675	0.641	0.693	0.666	0.710	0.642	0.698	0.691	0.772	0.670	0.670	0.539	0.527	0.537	0.520	0.547	0.568	0.515	0.623	0.666	0.829	1.200	1.254	1.027	0.802	0.838	0.862	1.344	2.325	5.236	11.68	20.64	23.48	14.30	3.328	0.579	0.416	0.458	0.454
290.0	82.85	73.01	50.93	35.63	23.26	23.91	33.62	74.70	143.7	147.2	118.3	275.2	979.9	 2242	 2543	 1030	27.60	3.987	3.109	2.620	2.173	1.841	1.688	1.539	1.437	1.392	1.381	1.253	1.196	1.128	1.141	1.054	0.931	0.940	0.963	0.897	0.902	0.823	0.766	0.678	0.703	0.689	0.701	0.706	0.662	0.729	0.697	0.750	0.750	0.620	0.555	0.585	0.625	0.559	0.610	0.572	0.596	0.597	0.664	0.783	1.064	1.231	1.351	1.268	0.934	0.902	1.134	1.783	3.313	6.371	11.13	15.95	18.54	16.36	9.448	2.693	0.591
295.0	105.1	102.9	75.92	52.76	35.35	35.84	38.51	57.32	100.4	193.8	208.6	175.1	302.7	619.6	 1593	 3160	618.2	30.45	4.046	3.066	2.563	2.106	1.972	1.541	1.453	1.643	1.570	1.250	1.103	1.269	1.173	1.184	0.965	1.105	1.051	0.905	0.983	0.952	0.784	0.744	0.697	0.718	0.747	0.713	0.644	0.794	0.644	0.733	0.768	0.731	0.665	0.691	0.700	0.685	0.592	0.673	0.617	0.724	0.703	0.708	0.834	0.955	1.147	1.497	1.816	1.521	1.155	1.214	1.532	2.196	3.156	4.274	6.455	11.87	22.31	24.69	12.33
300.0	134.1	126.1	96.23	62.54	45.63	44.41	50.04	66.97	92.12	169.5	273.3	202.7	183.1	216.0	511.1	 2048	 3408	499.3	14.44	3.954	3.093	2.273	2.154	1.694	1.804	1.598	1.512	1.443	1.325	1.223	1.223	1.240	1.038	1.135	1.003	0.957	0.925	0.870	0.806	0.869	0.749	0.880	0.806	0.723	0.650	0.820	0.787	0.731	0.869	0.809	0.715	0.723	0.720	0.651	0.628	0.706	0.769	0.738	0.704	0.748	0.766	0.902	0.984	1.263	1.617	1.966	1.831	1.551	1.252	1.414	1.528	1.698	2.086	3.605	9.103	19.42	28.07
305.0	148.7	149.9	113.7	76.24	53.19	54.21	62.95	80.11	109.2	160.8	265.4	322.3	222.5	152.9	180.6	687.6	 2541	 3250	371.7	7.073	3.588	2.848	2.304	1.839	1.916	1.724	1.630	1.531	1.371	1.392	1.105	1.040	1.069	1.161	1.053	0.996	0.979	1.054	0.872	0.879	0.793	0.850	0.817	0.839	0.725	0.874	0.769	0.893	0.866	0.752	0.720	0.845	0.713	0.629	0.699	0.751	0.711	0.789	0.779	0.827	0.859	0.978	1.020	1.169	1.388	1.923	2.191	2.195	1.753	1.403	1.279	1.249	1.237	1.522	2.754	5.923	13.72
310.0	160.0	169.9	130.7	86.66	65.67	65.83	76.51	95.08	123.6	169.7	229.3	310.4	322.6	202.8	126.9	206.7	774.6	 2089	 2888	 1249	21.91	3.477	2.867	2.427	2.117	1.996	1.746	1.613	1.484	1.392	1.286	1.179	1.030	1.091	1.052	1.038	0.992	0.985	0.895	0.983	0.873	0.858	0.836	0.840	0.766	0.853	0.802	0.950	0.874	0.789	0.734	0.869	0.854	0.839	0.767	0.841	0.819	0.824	0.899	0.903	0.994	0.965	1.067	1.262	1.466	1.561	1.797	1.929	2.225	2.025	1.680	1.355	1.117	1.076	1.337	1.950	3.734
315.0	166.9	181.8	138.7	101.8	79.24	80.36	88.71	109.0	139.7	181.2	228.6	267.4	306.6	305.5	168.1	113.8	219.0	523.3	 1360	 3418	 1769	25.98	3.905	2.949	2.589	2.205	1.866	1.718	1.712	1.522	1.351	1.289	1.161	1.159	1.090	1.091	1.033	0.994	0.943	0.954	0.885	0.866	0.875	0.844	0.838	0.876	0.847	0.935	0.896	0.819	0.710	0.767	0.952	0.798	0.923	0.916	0.806	0.926	0.995	1.014	0.995	1.153	1.196	1.322	1.507	1.587	1.755	1.691	1.753	1.971	2.234	1.966	1.538	1.160	1.004	1.052	1.453
320.0	186.9	212.1	165.1	116.6	89.40	88.72	98.80	122.5	151.5	194.7	241.3	266.5	277.3	306.4	254.1	110.2	105.0	154.2	383.2	 1809	 3735	404.0	16.35	3.624	2.769	2.265	1.901	1.741	1.654	1.641	1.557	1.310	1.230	1.189	1.187	1.001	1.171	1.073	0.900	0.943	0.907	0.918	0.951	0.907	0.916	0.991	0.976	1.115	1.022	0.864	0.712	0.900	0.864	0.950	0.883	0.945	0.890	0.865	1.018	1.013	1.100	1.166	1.231	1.330	1.542	1.571	1.537	1.694	1.768	1.678	1.966	2.081	2.022	1.669	1.110	1.047	1.060
325.0	216.9	248.1	197.1	135.8	100.9	101.4	109.8	133.5	160.6	202.9	250.1	271.1	276.6	274.4	286.9	182.0	95.81	81.22	114.5	529.9	 2333	 3309	326.2	7.337	3.646	2.653	2.153	1.932	1.645	1.622	1.613	1.299	1.211	1.180	1.207	1.005	1.104	0.994	0.970	0.935	0.847	0.949	0.944	0.916	0.964	1.119	1.054	1.080	1.100	1.053	0.844	0.948	0.923	0.871	0.966	0.979	0.993	1.016	1.009	1.076	1.267	1.206	1.307	1.585	1.418	1.697	1.690	1.782	1.712	1.606	1.714	1.763	2.051	2.313	1.683	1.181	1.019
330.0	231.8	277.8	246.0	174.8	131.1	120.3	127.0	147.5	176.8	222.3	265.6	296.5	295.4	269.0	256.2	244.5	167.0	87.83	68.53	148.9	643.0	 1985	 2884	 1237	21.22	3.693	2.845	2.329	1.857	1.793	1.749	1.413	1.246	1.212	1.161	1.118	1.098	0.954	0.952	1.042	0.916	0.917	0.933	0.959	1.064	1.084	1.063	1.248	1.262	1.048	0.967	1.061	0.971	0.969	1.013	1.018	1.088	1.063	1.203	1.089	1.332	1.307	1.458	1.627	1.550	1.722	1.850	1.930	1.889	1.876	1.755	1.786	1.790	1.892	1.941	1.877	1.658
335.0	280.8	311.9	294.3	218.4	170.4	151.9	147.4	169.1	198.7	237.1	287.8	316.1	322.3	292.6	255.1	225.6	242.1	157.7	77.28	79.51	176.2	480.0	 1230	 3588	 1879	26.14	4.012	2.945	2.453	1.905	1.862	1.538	1.643	1.262	1.237	1.204	1.021	1.142	1.039	1.065	0.905	0.928	1.053	0.984	1.072	1.189	1.187	1.350	1.447	1.261	1.058	1.289	1.139	1.111	1.130	1.082	1.112	1.229	1.238	1.255	1.386	1.478	1.469	1.684	1.631	1.856	1.947	1.895	2.068	2.052	1.935	1.872	1.876	1.794	1.816	1.693	2.019
340.0	283.9	337.8	322.6	250.7	197.5	171.9	173.4	189.5	212.2	259.0	295.4	333.6	337.0	317.2	270.8	225.9	230.3	232.1	119.9	75.73	83.82	139.5	331.0	 1783	 4101	357.0	16.58	3.841	2.792	2.280	2.015	1.687	1.598	1.407	1.330	1.281	1.212	1.129	1.062	1.126	1.023	0.981	1.042	1.033	1.154	1.170	1.221	1.398	1.513	1.336	1.274	1.329	1.252	1.256	1.208	1.207	1.240	1.306	1.395	1.454	1.457	1.555	1.736	1.628	1.828	1.884	2.020	2.229	2.156	2.127	2.153	2.132	1.992	1.873	1.759	1.683	1.865
345.0	293.2	364.4	342.0	275.5	223.1	192.8	187.6	209.0	230.2	274.9	316.5	344.2	354.9	332.4	291.7	245.0	217.3	243.0	192.0	101.1	77.50	75.80	107.8	495.7	 2515	 2923	298.2	7.588	3.317	2.733	2.314	1.812	1.493	1.561	1.447	1.363	1.071	1.192	1.105	1.130	1.012	1.023	1.020	1.055	1.086	1.223	1.315	1.467	1.483	1.431	1.306	1.452	1.333	1.303	1.298	1.252	1.315	1.414	1.445	1.538	1.547	1.731	1.648	1.821	1.961	1.910	2.018	2.217	2.118	2.181	2.100	2.140	2.085	1.916	1.931	1.725	1.801
