Sample:	'1
File name:	√Ò…˙«˛±√’æ£®“…À∆≈©“©≤–¡Ù£©.FD3
Run date:	'09:43:26, 01/10/2024
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/345.0	6943
2	225.0/585.0	165.5
3	225.0/605.0	148.9
4	225.0/625.0	144.5
5	240.0/450.0	2791
6	275.0/345.0	8540
7	275.0/620.0	228.8
8	455.0/345.0	48.42
9	535.0/270.0	428.7
10	545.0/340.0	38.57
11	560.0/340.0	38.82

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	55.45	3717	9999.9	5094	150.9	29.25	25.13	21.30	20.72	20.58	20.34	20.59	18.74	16.63	15.62	15.00	14.93	15.90	16.17	15.87	16.54	16.44	17.01	17.78	17.36	18.23	16.89	16.66	16.81	16.76	16.85	16.38	17.69	16.76	14.96	13.46	12.79	11.96	11.18	10.47	9.921	9.730	9.297	9.652	9.371	8.893	12.31	34.55	65.06	58.99	25.86	9.839	6.531	6.000	5.701	5.507	5.460	4.899	4.781	4.237	4.086	3.766	3.567	3.223	3.289	3.053	2.780	2.460	2.159	1.893	1.696	1.541	1.388	1.378	1.110	1.011	0.985
235.0	53.74	957.2	7115	9999.9	5348	310.1	36.48	27.40	26.36	25.35	23.59	24.24	20.65	19.58	17.16	15.89	15.43	16.75	16.56	16.56	16.40	17.10	18.24	18.19	17.62	18.88	18.36	18.15	16.64	16.84	17.18	16.83	17.13	16.78	15.72	14.80	13.00	12.46	11.34	10.68	10.47	10.24	9.551	9.667	9.643	9.113	9.585	14.19	26.12	46.82	74.66	94.55	32.37	15.17	6.193	5.839	5.235	4.848	4.842	4.214	4.099	3.626	3.697	3.409	2.999	3.180	2.915	2.583	2.321	1.928	1.739	1.612	1.297	1.420	1.150	1.055	0.932
240.0	68.17	269.8	2062	9999.9	9999.9	4509	194.2	38.94	33.42	32.98	28.41	27.08	22.70	21.87	18.03	17.37	16.28	17.09	17.16	17.78	17.22	17.67	18.58	18.58	18.83	19.38	19.62	19.42	17.90	17.36	17.27	16.78	17.11	16.95	16.07	15.31	13.50	12.71	11.76	11.24	10.58	9.988	9.592	9.273	9.931	8.990	8.909	9.490	11.94	17.84	38.55	100.6	136.7	116.4	29.22	10.78	5.875	4.989	4.723	4.559	4.304	3.834	3.535	3.297	3.391	3.037	2.902	2.498	2.186	2.019	1.723	1.627	1.656	1.396	1.235	1.263	0.934
245.0	62.12	135.0	523.0	3731	9999.9	9999.9	3540	95.65	50.72	38.74	34.58	29.10	26.14	22.22	20.66	19.44	18.93	18.12	18.76	18.28	18.70	19.12	20.00	19.62	20.06	19.90	20.61	20.08	19.01	17.94	18.58	17.05	17.20	17.12	15.58	15.73	13.96	13.31	12.10	11.73	10.78	9.982	9.630	9.383	9.654	8.878	8.934	8.574	8.728	9.859	14.03	34.58	86.22	173.0	191.4	40.74	24.78	6.813	5.065	4.697	4.541	3.951	3.608	3.318	3.299	3.156	2.844	2.689	2.136	2.091	1.703	1.658	1.668	1.465	1.265	1.224	1.020
250.0	79.11	99.74	203.9	918.6	4513	9999.9	9999.9	9999.9	229.0	67.36	53.31	41.79	33.95	28.18	24.19	23.16	21.29	20.19	20.83	20.16	20.03	19.40	19.98	21.63	20.83	21.38	21.49	21.18	20.26	19.52	18.50	17.77	17.58	16.87	15.45	15.22	14.89	14.57	12.75	11.51	11.30	10.79	9.911	10.22	9.906	9.259	9.013	8.681	8.298	8.009	8.528	12.98	24.95	55.17	105.6	154.0	226.6	175.6	120.0	18.79	6.649	4.395	3.947	3.578	3.538	3.245	2.734	2.715	2.291	2.101	1.755	1.812	1.544	1.470	1.339	1.280	1.044
255.0	102.3	91.17	126.8	320.9	1100	2882	9999.9	9999.9	9999.9	285.0	90.00	65.99	48.52	37.51	30.85	28.11	26.55	24.10	23.00	22.33	22.33	21.46	21.48	23.14	21.91	22.91	22.92	22.60	22.00	21.42	20.65	19.30	17.83	17.41	15.77	15.73	15.02	14.84	13.44	12.91	11.60	10.80	10.56	10.37	10.65	9.654	9.175	8.840	8.012	7.711	7.496	8.321	10.74	17.44	28.61	40.15	77.99	176.6	356.2	311.4	42.83	24.94	5.468	4.371	3.896	3.653	2.798	2.868	2.644	2.450	2.014	1.913	1.497	1.469	1.307	1.337	1.191
260.0	111.5	101.3	103.3	184.5	367.9	755.3	4214	9999.9	9999.9	9999.9	228.0	98.75	64.32	48.83	36.91	31.76	30.37	27.89	26.29	25.01	24.28	23.01	23.99	23.91	23.04	24.82	23.38	23.25	22.84	21.97	21.89	20.76	18.68	17.94	16.97	15.85	14.77	14.98	13.88	13.31	12.75	11.07	11.00	10.90	10.86	9.990	9.942	8.751	8.357	7.781	7.425	7.416	7.678	8.851	11.57	14.21	22.59	49.28	146.1	315.8	450.9	298.7	38.77	16.86	4.458	3.895	3.248	3.093	2.695	2.366	2.235	2.051	1.758	1.638	1.512	1.339	1.299
265.0	136.4	113.8	100.9	132.8	217.8	312.2	1100	7607	9999.9	9999.9	2599	165.4	90.44	65.23	47.01	39.20	34.90	31.46	29.56	27.39	25.36	25.72	25.17	25.50	24.48	25.17	24.79	24.37	24.22	22.12	22.97	21.73	20.23	17.82	17.26	16.04	15.23	14.75	13.98	13.93	12.97	12.38	10.89	10.98	11.00	10.39	10.09	9.171	8.241	7.628	7.207	7.485	7.305	7.214	8.058	8.321	9.721	15.93	37.92	90.88	242.5	491.4	559.0	261.1	30.67	7.983	3.949	3.550	3.153	2.531	2.381	2.186	1.892	1.613	1.736	1.481	1.414
270.0	231.5	168.5	145.1	132.0	182.3	280.2	494.1	2015	9506	9999.9	9999.9	9999.9	205.6	106.9	73.27	55.58	46.65	38.73	35.64	32.93	30.44	28.76	27.91	27.95	27.14	27.33	26.76	26.54	24.90	24.68	24.35	23.90	22.56	20.02	17.84	16.94	16.03	15.19	14.15	14.24	13.85	13.46	12.13	11.87	11.43	10.86	10.17	9.543	8.788	8.198	7.527	7.319	7.333	7.381	7.624	7.416	7.457	8.762	13.46	25.21	60.24	140.9	272.8	428.7	409.8	385.5	161.8	20.20	7.276	3.348	2.745	2.456	2.225	2.015	1.803	1.814	1.540
