Sample:	'1
File name:	Default_20230825_105845.FD3
Run date:	'10:52:24, 08/25/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/585.0	25.56
2	230.0/605.0	17.12
3	235.0/260.0	130.5
4	240.0/265.0	145.5
5	245.0/270.0	142.7
6	245.0/435.0	 5325
7	250.0/275.0	174.8
8	255.0/280.0	190.7
9	260.0/290.0	210.6
10	265.0/585.0	40.95
11	270.0/300.0	342.3
12	270.0/595.0	32.96
13	275.0/305.0	386.3
14	275.0/610.0	29.56
15	280.0/620.0	27.98
16	285.0/320.0	558.6
17	285.0/630.0	26.62
18	290.0/325.0	570.0
19	310.0/430.0	 1367
20	315.0/355.0	275.6
21	335.0/430.0	 1399
22	415.0/485.0	25.31
23	425.0/500.0	17.72
24	430.0/505.0	15.31
25	440.0/520.0	11.39
26	445.0/525.0	9.651
27	455.0/540.0	7.914
28	500.0/435.0	22.81

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	36.36	478.0	724.4	141.9	4.549	3.329	2.425	1.604	1.256	0.928	0.837	0.872	0.937	0.786	0.729	0.734	0.783	0.775	0.714	0.670	0.617	0.609	0.631	0.664	0.625	0.605	0.571	0.518	0.446	0.371	0.334	0.358	0.275	0.248	0.278	0.433	0.408	0.334	0.328	0.340	0.321	0.372	0.354	0.313	0.272	0.235	0.403	1.313	2.683	2.370	1.133	0.305	0.170	0.180	0.147	0.128	0.158	0.106	0.112	0.116	0.096	0.088	0.097	0.075	0.089	0.065	0.077	0.080	0.056	0.074	0.063	0.036	0.052	0.053	0.048	0.035	0.046
235.0	29.09	146.5	601.8	721.2	180.6	8.260	3.670	1.651	1.522	0.989	0.818	0.795	0.973	0.940	0.859	1.029	0.700	0.831	0.877	0.650	0.623	0.535	0.621	0.769	0.649	0.656	0.583	0.458	0.528	0.433	0.405	0.316	0.305	0.227	0.257	0.311	0.421	0.429	0.289	0.303	0.332	0.375	0.368	0.260	0.374	0.315	0.287	0.474	1.013	1.661	2.473	3.090	1.560	0.485	0.157	0.105	0.145	0.114	0.112	0.096	0.113	0.098	0.115	0.081	0.103	0.080	0.087	0.082	0.060	0.068	0.050	0.042	0.053	0.041	0.052	0.084	0.070
240.0	52.19	50.09	221.9	814.8	647.5	118.8	5.303	2.754	2.063	1.250	1.143	1.227	1.087	1.258	0.922	0.828	0.790	0.687	0.765	0.681	0.644	0.661	0.677	0.758	0.711	0.651	0.515	0.477	0.515	0.386	0.371	0.287	0.266	0.275	0.244	0.274	0.266	0.381	0.364	0.318	0.335	0.409	0.343	0.246	0.365	0.412	0.369	0.411	0.363	0.542	1.191	3.054	3.857	3.372	1.370	0.293	0.166	0.142	0.162	0.080	0.083	0.092	0.117	0.096	0.082	0.076	0.089	0.092	0.083	0.068	0.083	0.041	0.071	0.076	0.034	0.077	0.091
245.0	55.28	55.28	64.60	363.3	 1024	538.8	74.11	3.714	1.991	1.409	0.906	1.051	1.059	1.264	0.948	1.108	0.949	0.754	0.946	0.745	0.843	0.568	0.674	0.611	0.654	0.761	0.462	0.549	0.577	0.407	0.342	0.296	0.278	0.238	0.250	0.155	0.205	0.321	0.387	0.353	0.361	0.398	0.264	0.314	0.310	0.407	0.476	0.462	0.329	0.222	0.385	1.067	2.336	4.662	4.792	2.990	0.897	0.183	0.112	0.123	0.080	0.110	0.139	0.118	0.128	0.073	0.111	0.079	0.066	0.051	0.069	0.075	0.045	0.059	0.058	0.101	0.043
250.0	24.22	67.98	77.04	104.8	412.9	964.4	903.8	193.5	12.71	2.142	1.780	1.397	1.473	1.115	1.045	1.028	0.986	0.861	0.978	0.693	0.882	0.626	0.695	0.737	0.693	0.722	0.656	0.545	0.470	0.534	0.397	0.297	0.273	0.208	0.243	0.214	0.158	0.194	0.290	0.343	0.355	0.349	0.298	0.288	0.320	0.295	0.318	0.414	0.501	0.429	0.337	0.436	0.674	1.561	2.712	4.339	5.533	4.950	2.856	0.884	0.168	0.129	0.137	0.106	0.117	0.116	0.079	0.069	0.077	0.073	0.071	0.065	0.059	0.048	0.053	0.049	0.040
255.0	8.234	27.35	87.05	111.3	114.9	300.4	 1058	 1513	282.8	12.37	1.796	2.095	1.701	1.155	1.312	1.148	1.012	1.085	0.970	0.867	0.914	0.675	0.780	0.808	0.772	0.722	0.517	0.525	0.497	0.481	0.456	0.348	0.255	0.208	0.226	0.186	0.207	0.203	0.254	0.247	0.345	0.281	0.328	0.312	0.254	0.281	0.313	0.325	0.289	0.440	0.521	0.654	0.406	0.499	0.762	1.169	2.208	4.691	8.301	9.083	4.645	0.890	0.196	0.089	0.114	0.117	0.148	0.060	0.070	0.080	0.057	0.045	0.061	0.037	0.041	0.069	0.045
260.0	4.390	9.825	45.10	130.5	99.58	85.80	407.9	 1544	 1661	218.1	6.426	2.716	2.008	1.436	1.598	1.142	1.161	1.043	1.169	0.957	1.001	0.764	0.822	0.731	0.789	0.759	0.586	0.542	0.509	0.387	0.495	0.298	0.235	0.253	0.248	0.191	0.191	0.212	0.217	0.185	0.244	0.333	0.381	0.354	0.304	0.270	0.316	0.285	0.260	0.272	0.396	0.687	0.825	0.499	0.404	0.427	0.651	1.441	3.767	8.725	11.67	9.022	3.299	0.566	0.135	0.126	0.091	0.106	0.071	0.077	0.097	0.087	0.050	0.042	0.034	0.058	0.048
265.0	4.381	5.386	18.97	78.68	145.5	74.10	109.6	661.8	 2046	 1610	163.2	4.692	2.502	1.551	1.818	1.637	1.268	1.163	1.093	1.135	0.893	0.872	0.812	0.835	0.722	0.726	0.742	0.512	0.495	0.408	0.523	0.372	0.269	0.251	0.322	0.236	0.188	0.238	0.175	0.128	0.189	0.257	0.390	0.316	0.318	0.266	0.264	0.334	0.214	0.257	0.276	0.435	0.623	0.894	0.634	0.400	0.344	0.541	1.012	2.833	6.820	12.22	13.19	7.440	1.941	0.156	0.076	0.130	0.089	0.108	0.069	0.055	0.070	0.054	0.045	0.026	0.055
270.0	6.123	8.000	9.037	28.22	91.33	142.7	94.61	174.2	758.3	 1814	 1932	650.2	29.45	2.530	2.147	1.931	1.428	1.452	1.069	1.149	0.920	0.935	0.856	0.843	0.926	0.711	0.749	0.650	0.528	0.453	0.510	0.359	0.277	0.291	0.259	0.252	0.198	0.233	0.164	0.164	0.191	0.214	0.267	0.343	0.351	0.327	0.311	0.293	0.290	0.238	0.226	0.243	0.288	0.550	0.665	0.770	0.747	0.489	0.424	0.784	1.788	3.882	6.852	9.920	11.75	10.36	5.319	1.482	0.176	0.130	0.084	0.076	0.068	0.084	0.055	0.074	0.063
