Sample:	'1
File name:	Default_20230215_174312.FD3
Run date:	'17:36:51, 02/15/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/330.0	 3060
2	225.0/565.0	31.35
3	225.0/635.0	114.0
4	250.0/545.0	84.98
5	255.0/280.0	139.3
6	265.0/585.0	39.81
7	285.0/325.0	 5806
8	285.0/635.0	227.1
9	330.0/405.0	871.9
10	460.0/330.0	10.19
11	575.0/325.0	30.70

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	55.55	851.6	 1376	263.9	6.063	2.098	1.822	1.498	1.468	1.459	1.742	1.859	1.934	1.797	1.696	1.471	1.327	0.840	0.643	0.638	0.587	0.567	0.509	0.504	0.484	0.454	0.411	0.425	0.385	0.367	0.278	0.291	0.234	0.205	0.236	0.293	0.289	0.272	0.226	0.212	0.196	0.254	0.252	0.213	0.162	0.158	0.454	2.487	5.741	5.325	2.245	0.437	0.092	0.105	0.068	0.047	0.050	0.055	0.040	0.039	0.022	0.022	0.008	0.014	0.020	0.010	0.009	0.000	0.001	0.000	-0.002	-0.010	-0.016	0.011	-0.014	-0.012	0.001
235.0	30.82	259.9	 1158	 1550	304.1	10.03	2.576	2.111	2.096	1.805	1.669	1.916	2.154	2.010	1.440	1.398	1.386	0.847	0.767	0.676	0.665	0.660	0.517	0.530	0.465	0.449	0.389	0.473	0.362	0.374	0.357	0.309	0.197	0.232	0.221	0.243	0.259	0.316	0.271	0.182	0.204	0.190	0.220	0.200	0.263	0.198	0.218	0.663	1.867	3.750	5.875	7.234	4.092	0.851	0.109	0.064	0.053	0.051	0.043	0.053	0.041	0.044	0.021	0.051	0.026	0.002	0.003	-0.003	0.005	-0.024	-0.002	-0.001	0.008	-0.017	-0.024	0.002	-0.017
240.0	47.56	77.64	427.2	 1649	 1633	230.7	5.053	2.921	2.188	1.945	2.537	2.159	2.408	1.913	1.790	1.361	1.368	0.916	0.759	0.535	0.542	0.591	0.413	0.527	0.452	0.483	0.427	0.417	0.369	0.405	0.353	0.330	0.227	0.253	0.179	0.183	0.242	0.306	0.255	0.190	0.208	0.223	0.184	0.221	0.287	0.283	0.258	0.337	0.548	1.076	2.630	7.051	10.48	8.155	3.116	0.367	0.085	0.066	0.054	0.014	0.056	0.073	0.016	0.063	0.006	-0.024	0.022	-0.018	-0.005	-0.003	-0.021	-0.014	-0.012	-0.026	-0.021	-0.008	-0.040
245.0	47.09	67.70	109.9	706.1	 2148	 1564	155.9	3.933	3.127	2.447	2.796	2.344	2.637	2.296	1.803	1.640	1.350	0.926	0.778	0.625	0.649	0.601	0.551	0.502	0.530	0.555	0.444	0.455	0.373	0.385	0.336	0.229	0.261	0.249	0.133	0.238	0.191	0.253	0.270	0.249	0.267	0.195	0.184	0.171	0.233	0.254	0.381	0.366	0.314	0.387	0.696	2.254	5.921	11.11	12.05	7.401	1.896	0.159	0.052	0.068	0.013	0.030	0.024	0.054	0.005	0.014	0.026	0.007	-0.006	0.018	0.002	-0.014	0.013	-0.004	-0.004	-0.016	-0.006
250.0	20.35	56.41	82.69	185.7	826.8	 1984	 1968	629.9	27.21	3.643	3.354	3.119	2.870	2.299	2.180	1.796	1.403	1.137	0.848	0.662	0.792	0.646	0.587	0.520	0.492	0.518	0.500	0.434	0.418	0.442	0.324	0.296	0.349	0.234	0.167	0.196	0.240	0.195	0.246	0.243	0.223	0.201	0.160	0.220	0.190	0.221	0.266	0.313	0.409	0.386	0.369	0.610	1.537	3.464	6.401	10.08	12.68	11.25	6.263	1.813	0.166	0.115	0.018	0.063	0.044	0.039	0.032	0.040	0.020	0.022	0.018	-0.004	-0.006	-0.003	-0.004	-0.022	-0.016
255.0	6.865	18.59	72.56	114.5	202.2	567.1	 1967	 3039	238.8	27.45	4.074	3.942	3.277	2.628	2.546	2.213	1.727	1.334	0.920	0.860	0.788	0.729	0.578	0.619	0.573	0.627	0.568	0.608	0.412	0.410	0.375	0.264	0.305	0.237	0.155	0.182	0.188	0.195	0.184	0.185	0.259	0.206	0.182	0.203	0.184	0.218	0.206	0.206	0.207	0.343	0.437	0.533	0.568	0.885	1.539	2.409	4.496	10.05	17.87	18.73	9.759	2.183	0.092	0.074	0.025	0.028	0.039	0.041	0.053	0.016	-0.002	0.004	-0.001	-0.003	0.013	-0.008	-0.024
260.0	8.394	7.524	34.12	102.8	106.1	141.7	692.5	 2797	 3087	203.5	13.70	4.840	4.051	3.570	2.890	2.616	2.114	1.402	1.042	0.838	0.703	0.725	0.582	0.643	0.564	0.543	0.540	0.527	0.469	0.472	0.423	0.316	0.351	0.222	0.182	0.184	0.152	0.169	0.167	0.164	0.126	0.225	0.209	0.179	0.234	0.230	0.160	0.211	0.170	0.208	0.278	0.642	0.659	0.553	0.476	0.586	1.080	2.730	7.612	16.56	22.96	19.10	7.221	0.965	0.103	0.045	0.038	0.033	0.023	0.048	-0.001	-0.003	0.005	0.003	0.016	0.020	0.014
265.0	5.017	6.696	12.73	58.87	120.8	77.80	170.7	 1077	 3521	 3057	163.4	8.908	4.896	4.299	3.457	2.744	2.178	1.479	0.957	0.979	0.787	0.964	0.556	0.658	0.693	0.661	0.552	0.470	0.415	0.568	0.409	0.350	0.275	0.185	0.197	0.241	0.178	0.197	0.150	0.122	0.164	0.185	0.244	0.224	0.212	0.215	0.223	0.204	0.219	0.154	0.194	0.321	0.485	0.673	0.611	0.354	0.343	0.721	1.865	4.952	12.55	23.02	25.34	16.27	4.270	0.245	0.052	0.059	0.013	0.028	0.010	-0.004	0.025	0.017	0.035	-0.002	0.013
270.0	9.626	10.87	9.692	21.47	68.31	110.5	95.03	263.7	 1201	 3018	 3548	686.9	46.99	5.719	4.237	3.357	2.526	1.799	1.290	1.115	0.951	0.985	0.752	0.808	0.764	0.643	0.594	0.538	0.466	0.517	0.424	0.344	0.284	0.261	0.210	0.260	0.180	0.228	0.157	0.167	0.140	0.171	0.197	0.252	0.226	0.250	0.225	0.233	0.222	0.188	0.170	0.215	0.222	0.396	0.511	0.625	0.577	0.430	0.540	1.209	3.033	6.672	12.32	19.27	21.70	19.81	11.13	3.699	0.337	0.071	0.045	0.037	0.055	0.045	0.055	0.011	0.009
275.0	20.87	20.76	16.85	15.70	23.64	61.30	128.5	126.9	285.4	784.5	 2487	 4455	 1047	53.81	6.273	4.284	3.221	2.230	1.618	1.308	1.128	1.082	0.969	0.869	0.744	0.675	0.667	0.645	0.532	0.639	0.462	0.453	0.378	0.264	0.320	0.231	0.219	0.248	0.199	0.237	0.163	0.204	0.176	0.236	0.303	0.276	0.302	0.325	0.258	0.181	0.175	0.186	0.204	0.198	0.224	0.303	0.622	0.827	0.738	0.526	0.821	1.589	2.897	4.534	6.939	14.53	26.44	26.14	16.18	3.148	0.194	0.074	0.067	0.016	0.060	0.010	-0.012
280.0	34.84	38.70	27.82	16.92	15.30	25.56	95.62	139.3	117.1	201.1	766.4	 3141	 4647	833.6	31.82	5.501	3.929	2.669	1.879	1.529	1.420	1.040	1.117	0.874	0.832	0.683	0.707	0.639	0.705	0.551	0.481	0.531	0.424	0.322	0.296	0.201	0.365	0.231	0.265	0.214	0.259	0.205	0.224	0.199	0.312	0.323	0.328	0.313	0.279	0.274	0.223	0.217	0.190	0.157	0.147	0.220	0.303	0.573	0.823	0.909	0.656	0.579	0.785	1.183	1.780	3.889	9.962	20.86	31.76	24.34	10.52	1.049	0.094	0.062	0.062	0.028	0.048
285.0	49.90	59.28	43.85	25.75	15.87	18.87	48.39	127.8	140.7	93.63	212.7	 1049	 3673	 4500	616.3	12.44	4.986	3.582	2.250	1.888	1.447	1.402	1.181	0.918	0.869	0.680	0.716	0.777	0.603	0.541	0.499	0.435	0.357	0.329	0.329	0.308	0.279	0.327	0.239	0.292	0.261	0.210	0.192	0.251	0.326	0.359	0.448	0.312	0.389	0.313	0.340	0.244	0.190	0.179	0.174	0.195	0.213	0.308	0.412	0.759	1.106	0.850	0.490	0.524	0.629	1.094	2.509	6.010	14.74	27.02	34.19	19.87	4.995	0.221	0.073	0.048	0.078
290.0	78.85	97.34	76.24	46.81	29.97	28.97	40.66	82.96	157.2	173.3	151.7	324.8	 1166	 2953	 3929	 1824	36.02	7.585	3.929	2.369	1.747	1.644	1.367	1.124	0.996	0.833	0.772	0.750	0.737	0.558	0.534	0.463	0.457	0.403	0.353	0.353	0.342	0.329	0.363	0.319	0.307	0.300	0.301	0.305	0.333	0.423	0.470	0.452	0.504	0.403	0.369	0.331	0.265	0.220	0.241	0.230	0.233	0.290	0.330	0.467	0.689	0.937	1.074	1.043	0.836	0.739	1.007	1.802	3.819	7.887	14.65	21.40	23.92	23.55	11.91	3.728	0.222
295.0	157.3	202.6	171.1	103.0	73.94	72.14	87.41	118.5	178.3	294.5	379.1	355.9	524.6	941.2	 2076	 4678	 3017	51.80	9.930	3.874	2.557	2.064	1.587	1.320	1.265	1.032	1.018	0.837	0.900	0.627	0.634	0.501	0.512	0.483	0.428	0.391	0.390	0.510	0.452	0.409	0.370	0.345	0.359	0.401	0.514	0.584	0.695	0.773	0.818	0.714	0.616	0.547	0.530	0.413	0.387	0.367	0.517	0.564	0.584	0.677	0.853	0.974	1.219	1.711	2.224	1.968	1.538	1.702	2.236	3.159	4.637	6.228	8.418	15.95	30.13	28.64	17.59
300.0	356.0	457.1	384.2	251.7	181.0	181.8	235.1	271.5	461.7	658.6	928.2	 1002	954.7	949.5	 1177	 3025	 6041	544.4	44.64	7.999	3.566	2.293	1.868	1.645	1.617	1.157	1.269	0.954	0.946	0.728	0.743	0.601	0.681	0.433	0.505	0.530	0.549	0.570	0.619	0.657	0.552	0.707	0.548	0.802	0.959	1.173	1.369	1.499	1.664	1.400	1.198	1.123	1.039	0.789	0.829	0.879	1.090	1.233	1.478	1.659	2.122	2.394	2.833	3.476	4.415	4.780	5.052	4.875	5.126	5.203	5.435	5.480	5.831	7.653	13.92	26.00	41.94
305.0	743.6	927.6	743.8	497.0	364.8	376.8	528.0	720.0	 1053	 1451	 1623	 2329	 2336	 2124	 1988	 2196	 4493	 5940	463.9	22.91	6.011	3.406	2.686	2.185	2.214	1.542	1.362	1.059	1.152	0.883	0.850	0.720	0.728	0.641	0.664	0.832	0.845	0.930	1.004	1.070	0.944	1.088	1.114	1.406	1.871	2.368	2.805	3.098	3.130	2.732	2.222	1.957	1.778	1.533	1.636	1.787	2.091	2.520	3.001	3.518	4.518	5.306	6.249	7.619	8.620	9.669	10.86	11.67	11.68	11.13	11.19	10.91	10.71	10.89	10.75	13.51	23.61
310.0	 1292	 1666	 1397	870.3	582.8	599.1	783.7	 1074	 1503	 2107	 2736	 3527	 3877	 3687	 3317	 2726	 2774	 3933	 4033	 1707	28.17	5.797	3.928	3.095	2.608	1.945	1.848	1.554	1.382	1.168	1.041	0.909	0.874	0.724	0.846	1.181	1.362	1.345	1.513	1.539	1.528	1.639	1.802	2.214	2.889	3.849	4.758	5.462	5.520	4.495	3.491	3.466	2.875	2.453	2.489	2.669	3.032	3.847	4.492	5.337	6.241	7.556	8.939	10.81	12.44	14.37	15.78	17.98	19.27	19.31	19.26	18.54	18.20	17.69	15.21	13.60	14.60
315.0	 1855	 2373	 1996	 1252	819.0	785.0	995.1	 1318	 1818	 2592	 3509	 4473	 5065	 5083	 4562	 3548	 2654	 1943	 1902	 5091	 2698	34.39	5.848	4.285	3.114	2.558	2.234	1.623	1.660	1.396	1.152	1.036	0.902	0.923	1.021	1.359	1.716	1.721	1.638	1.876	2.011	2.263	2.400	3.044	4.029	5.471	6.479	7.738	7.476	6.304	4.898	4.611	3.976	3.216	3.389	3.382	3.996	4.682	5.732	6.168	7.532	9.326	11.27	13.42	15.52	18.01	20.06	22.76	24.04	25.77	26.11	26.01	25.25	23.33	20.78	17.04	15.69
320.0	 2161	 2800	 2324	 1444	924.1	868.4	 1094	 1438	 1967	 2803	 3850	 4917	 5608	 5701	 5217	 4003	 2783	 1543	742.7	 2449	 6040	 1921	23.40	5.764	3.873	2.775	2.447	2.005	2.013	1.627	1.225	1.128	1.061	0.938	1.086	1.607	1.897	1.885	1.842	2.050	2.054	2.524	2.995	3.524	4.480	6.312	7.280	8.993	9.028	7.322	5.585	5.306	4.575	3.858	3.617	3.805	4.312	5.045	6.271	6.955	7.876	10.12	12.19	14.53	16.68	19.56	22.34	24.83	26.85	28.57	28.78	30.25	29.03	26.26	23.04	18.99	16.03
325.0	 2290	 2983	 2563	 1557	979.7	886.0	 1090	 1440	 1936	 2759	 3837	 4949	 5707	 5806	 5399	 4167	 2806	 1435	464.5	744.0	 3458	 5965	359.7	13.12	5.214	3.719	3.007	2.083	2.075	1.741	1.487	1.138	1.063	0.988	1.150	1.671	1.861	2.087	2.006	2.033	2.026	2.706	2.941	3.638	4.876	6.889	7.870	9.579	9.961	8.118	5.999	5.931	4.608	4.059	3.547	3.823	4.353	5.071	6.212	6.928	7.901	9.693	12.01	14.05	16.59	19.44	22.43	24.57	27.31	28.93	29.88	30.70	29.94	27.80	24.57	19.99	16.45
330.0	 2298	 3060	 2753	 1784	 1133	902.3	 1035	 1333	 1788	 2546	 3566	 4626	 5378	 5544	 5102	 4048	 2727	 1371	464.2	334.0	980.7	 3176	 4713	 1426	24.13	5.399	3.689	2.880	2.309	1.916	1.622	1.501	1.192	1.110	1.303	1.515	1.928	1.963	1.885	1.965	2.028	2.516	2.936	3.577	4.835	6.880	7.961	9.726	10.19	8.658	6.913	6.625	5.503	4.541	4.001	3.887	4.217	4.780	5.809	6.518	7.413	8.961	10.86	13.01	15.30	18.06	20.48	23.28	25.60	27.40	28.50	28.81	28.22	26.14	23.69	19.84	16.42
335.0	 2214	 3019	 2839	 2025	 1345	955.8	970.4	 1223	 1595	 2285	 3174	 4130	 4824	 5010	 4604	 3658	 2579	 1382	556.1	339.0	400.6	847.4	 1905	 5565	 2332	30.07	5.212	3.569	3.076	2.164	1.760	1.637	1.428	1.140	1.245	1.631	1.890	1.874	1.940	1.889	1.991	2.427	2.754	3.663	4.749	6.240	7.829	9.584	10.13	9.087	7.475	7.597	6.923	5.580	4.676	3.970	4.062	4.717	5.463	5.996	6.869	8.021	9.833	11.30	13.68	16.21	18.43	20.71	23.17	25.24	25.84	25.60	26.01	23.58	21.33	18.38	15.72
