Sample:	'1
File name:	w111308东王公募西闸口.FD3
Run date:	'10:34:58, 11/15/2024
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/345.0	6846
2	230.0/605.0	91.07
3	230.0/620.0	77.96
4	255.0/285.0	474.8
5	270.0/600.0	162.0
6	275.0/430.0	7379
7	275.0/615.0	190.3
8	280.0/340.0	4614
9	280.0/425.0	7364
10	280.0/625.0	174.6
11	335.0/415.0	5357
12	340.0/420.0	5348
13	475.0/345.0	18.86
14	510.0/445.0	19.80
15	530.0/440.0	19.58
16	570.0/415.0	22.58
17	575.0/340.0	20.64
18	575.0/420.0	22.71
19	580.0/410.0	22.44

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	33.55	907.6	2976	895.7	49.06	8.137	7.606	6.561	5.966	5.941	6.219	5.744	5.607	5.270	4.471	3.587	3.429	2.794	2.814	2.753	2.392	2.454	2.366	2.323	2.194	1.988	1.833	1.718	1.777	1.665	1.468	1.282	1.197	1.077	0.988	0.778	0.714	0.554	0.573	0.520	0.424	0.417	0.446	0.412	0.420	0.381	0.912	3.956	7.708	6.087	2.393	0.592	0.277	0.270	0.245	0.211	0.262	0.223	0.230	0.205	0.215	0.186	0.212	0.217	0.197	0.193	0.175	0.180	0.164	0.167	0.181	0.159	0.168	0.159	0.136	0.147	0.193
235.0	51.34	246.8	2007	4077	633.8	80.37	8.991	7.098	6.922	7.061	6.225	6.157	5.674	5.210	4.531	3.893	3.489	3.100	2.728	2.676	2.259	2.704	2.496	2.262	2.499	1.953	1.868	1.969	1.847	1.466	1.475	1.431	1.118	1.120	1.045	0.778	0.667	0.635	0.633	0.519	0.444	0.441	0.451	0.566	0.455	0.471	0.437	1.226	3.251	6.777	10.65	11.62	5.499	1.068	0.296	0.266	0.240	0.199	0.210	0.210	0.188	0.273	0.214	0.183	0.216	0.171	0.193	0.212	0.148	0.143	0.180	0.155	0.152	0.153	0.172	0.180	0.169
240.0	74.91	104.4	614.6	3807	4840	509.3	35.50	9.776	8.316	6.880	6.725	6.733	6.441	5.389	4.866	4.257	3.146	3.168	3.196	2.523	2.167	2.686	2.641	2.249	2.559	2.044	1.860	1.859	1.699	1.760	1.574	1.354	1.283	1.091	0.998	0.752	0.682	0.699	0.653	0.566	0.505	0.454	0.492	0.457	0.441	0.491	0.362	0.605	0.948	2.183	6.346	16.07	20.75	13.39	4.357	0.652	0.257	0.183	0.220	0.237	0.202	0.255	0.178	0.272	0.179	0.199	0.180	0.179	0.146	0.203	0.201	0.182	0.162	0.161	0.159	0.160	0.192
245.0	71.82	109.5	193.4	1323	6516	4009	371.4	18.64	9.600	8.478	8.053	6.993	6.350	5.198	5.338	4.067	3.336	3.124	3.004	2.972	2.631	2.844	2.307	2.542	2.411	2.098	1.927	1.809	1.896	1.811	1.388	1.359	1.325	1.243	1.000	0.843	0.707	0.629	0.654	0.613	0.496	0.468	0.449	0.378	0.406	0.505	0.503	0.468	0.496	0.731	1.753	5.788	15.52	26.15	23.42	11.59	2.820	0.373	0.315	0.289	0.291	0.256	0.219	0.242	0.224	0.229	0.216	0.238	0.174	0.220	0.162	0.216	0.162	0.188	0.150	0.169	0.148
250.0	39.91	92.06	172.1	360.9	2169	5035	5774	1379	82.90	12.83	10.46	8.978	7.370	6.606	5.574	4.657	3.780	3.662	3.152	3.231	2.912	2.617	2.680	2.664	2.537	2.199	2.099	2.002	2.079	1.846	1.577	1.477	1.196	1.129	1.008	0.887	0.702	0.727	0.584	0.607	0.530	0.516	0.454	0.427	0.449	0.462	0.446	0.614	0.678	0.688	0.726	1.604	3.928	8.824	16.48	25.50	30.03	28.45	11.20	3.276	0.415	0.306	0.257	0.279	0.241	0.214	0.243	0.227	0.203	0.214	0.193	0.184	0.165	0.167	0.196	0.180	0.210
255.0	36.64	52.08	126.0	264.8	548.1	1308	5413	9999.9	1895	93.15	15.25	10.96	9.559	8.618	6.425	5.119	4.187	4.145	3.499	3.433	2.779	2.768	2.656	2.400	2.613	2.377	2.171	2.385	2.137	1.848	1.724	1.354	1.345	1.124	0.986	0.863	0.663	0.755	0.707	0.549	0.631	0.575	0.463	0.424	0.459	0.423	0.390	0.432	0.446	0.808	0.939	1.101	1.230	2.221	4.010	6.437	12.99	34.66	53.93	29.31	18.01	3.380	0.396	0.389	0.248	0.241	0.246	0.268	0.230	0.285	0.196	0.218	0.173	0.197	0.224	0.232	0.227
260.0	42.90	36.46	67.31	211.5	288.3	337.4	1708	9194	9999.9	1447	41.36	14.48	11.11	8.510	8.153	5.859	4.570	4.416	3.868	3.478	2.967	2.818	2.585	2.614	2.806	2.300	2.477	2.390	2.209	2.034	1.774	1.574	1.303	1.179	1.114	0.934	0.706	0.691	0.701	0.679	0.619	0.602	0.549	0.450	0.474	0.449	0.361	0.423	0.437	0.438	0.740	1.238	1.182	1.075	1.199	1.707	3.253	9.656	26.52	56.67	73.35	27.89	13.78	1.605	0.347	0.353	0.295	0.238	0.271	0.249	0.234	0.262	0.239	0.183	0.253	0.269	0.218
265.0	41.53	35.12	44.43	108.0	281.3	207.9	423.9	3284	9999.9	9999.9	225.1	24.63	14.60	11.55	8.894	6.439	5.183	4.727	3.944	3.478	3.508	3.120	2.974	3.014	2.841	2.523	2.263	2.177	2.154	2.258	1.887	1.555	1.505	1.221	1.000	0.879	0.728	0.670	0.697	0.577	0.620	0.580	0.572	0.521	0.495	0.519	0.437	0.428	0.409	0.354	0.448	0.756	1.252	1.433	1.087	0.776	1.049	2.468	6.560	18.22	45.57	77.27	83.17	24.83	8.143	0.778	0.372	0.248	0.340	0.285	0.288	0.288	0.273	0.238	0.290	0.238	0.283
270.0	53.78	53.25	52.31	54.09	149.1	278.0	255.0	798.2	3706	9999.9	9999.9	3105	60.01	15.99	11.90	8.812	6.893	5.556	4.732	4.106	3.911	3.477	3.272	3.265	2.849	2.701	2.536	2.435	2.259	2.340	1.923	1.645	1.617	1.468	1.153	0.986	0.874	0.776	0.770	0.628	0.624	0.572	0.588	0.571	0.519	0.561	0.464	0.481	0.460	0.389	0.378	0.485	0.677	0.999	1.372	1.462	1.395	1.095	1.835	4.533	10.97	23.95	45.90	68.64	83.40	65.79	16.28	7.231	0.854	0.398	0.381	0.350	0.291	0.278	0.283	0.260	0.264
