Sample:	'1
File name:	Default_20231008_184224.FD3
Run date:	'18:36:03, 10/08/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/340.0	 1439
2	225.0/360.0	 1395
3	225.0/375.0	 1391
4	270.0/305.0	 4353
5	270.0/590.0	304.8
6	440.0/305.0	6.395
7	445.0/300.0	6.596
8	535.0/270.0	35.43
9	545.0/300.0	23.47

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	151.4	 1703	 2605	391.0	16.99	9.543	8.769	7.790	6.896	6.510	5.995	5.672	4.514	3.838	3.517	2.721	2.594	2.179	2.082	1.925	1.874	1.892	1.639	1.557	1.528	1.440	1.439	1.390	1.345	1.347	1.319	1.227	1.246	1.148	1.110	1.099	1.064	0.997	0.957	0.926	0.916	0.961	0.962	0.917	0.818	0.829	1.381	5.514	11.50	10.41	4.497	1.145	0.631	0.610	0.584	0.583	0.582	0.643	0.618	0.595	0.615	0.566	0.562	0.551	0.564	0.573	0.588	0.552	0.565	0.587	0.572	0.571	0.530	0.558	0.556	0.574	0.552
235.0	81.06	537.2	 2315	 2396	346.0	19.78	9.284	8.359	7.200	6.860	5.893	5.892	4.475	3.976	3.545	2.913	2.557	2.409	2.290	1.961	1.875	1.780	1.615	1.661	1.570	1.517	1.474	1.482	1.299	1.490	1.322	1.169	1.283	1.341	1.044	1.082	1.087	1.018	0.998	1.017	0.907	0.928	0.983	0.963	0.920	0.852	0.975	1.802	4.148	7.586	11.24	13.35	6.684	1.714	0.642	0.548	0.609	0.569	0.683	0.545	0.577	0.568	0.586	0.548	0.547	0.601	0.628	0.615	0.568	0.612	0.561	0.608	0.533	0.493	0.624	0.593	0.596
240.0	81.99	154.9	884.4	 2705	 2345	254.4	13.93	9.225	8.062	7.531	6.537	5.821	4.998	4.016	3.663	3.020	2.590	2.416	2.232	2.166	2.091	1.900	1.595	1.785	1.522	1.664	1.459	1.557	1.353	1.314	1.226	1.237	1.266	1.114	1.132	0.985	1.070	1.000	1.040	1.013	1.056	0.949	0.948	1.022	0.886	0.950	0.803	1.005	1.425	2.408	5.485	13.12	17.96	13.57	5.003	1.054	0.632	0.613	0.620	0.625	0.577	0.571	0.582	0.607	0.556	0.585	0.648	0.580	0.566	0.499	0.561	0.579	0.538	0.496	0.614	0.681	0.537
245.0	75.11	97.02	231.2	 1244	 3324	 2134	164.5	10.49	9.027	8.074	6.465	6.751	5.240	4.435	4.004	3.250	2.733	2.264	2.315	2.203	2.110	1.870	2.066	1.798	1.633	1.510	1.521	1.587	1.360	1.373	1.252	1.265	1.312	1.106	1.098	1.041	1.035	1.049	0.972	1.029	0.988	0.877	0.891	0.895	0.833	0.931	0.893	1.019	0.934	1.054	1.728	4.699	11.46	20.01	21.33	12.06	3.121	0.769	0.618	0.656	0.540	0.604	0.580	0.580	0.548	0.579	0.632	0.567	0.607	0.560	0.617	0.625	0.536	0.479	0.558	0.630	0.578
250.0	49.59	91.50	121.8	323.0	 1384	 3226	 2873	753.6	30.77	9.437	8.422	8.063	5.706	4.943	3.867	3.421	2.856	2.646	2.371	2.323	2.067	1.920	1.850	1.736	1.629	1.761	1.533	1.595	1.369	1.316	1.324	1.270	1.207	1.125	1.051	1.018	0.996	0.910	1.000	0.988	0.933	0.887	0.932	0.928	0.817	0.815	0.804	0.966	0.983	0.911	0.949	1.613	3.284	6.909	12.45	18.79	22.43	17.14	10.07	3.084	0.829	0.653	0.593	0.638	0.612	0.604	0.640	0.532	0.582	0.588	0.617	0.576	0.592	0.612	0.528	0.612	0.575
255.0	36.85	48.08	95.50	149.4	334.5	 1006	 3450	 4856	225.1	28.90	10.76	8.939	6.559	5.435	4.425	3.452	2.897	2.704	2.583	2.335	2.104	1.974	1.845	1.672	1.657	1.627	1.638	1.576	1.444	1.434	1.496	1.284	1.233	1.157	1.113	1.079	1.023	1.074	0.948	0.948	0.960	0.942	0.907	0.979	0.935	0.760	0.796	0.794	0.758	0.889	0.964	1.152	1.379	2.051	3.272	5.079	9.563	19.49	32.51	26.07	15.17	2.976	0.746	0.674	0.621	0.649	0.603	0.655	0.582	0.640	0.636	0.570	0.612	0.569	0.609	0.625	0.681
260.0	34.88	36.03	56.38	121.7	133.8	249.0	 1351	 5254	 4440	191.9	19.63	10.64	7.739	5.944	4.895	3.919	3.129	2.818	2.615	2.428	2.270	1.925	2.080	1.826	1.664	1.606	1.725	1.641	1.420	1.444	1.515	1.365	1.272	1.176	1.160	1.116	1.037	0.983	0.998	0.951	0.909	0.958	0.947	0.913	0.856	0.821	0.792	0.862	0.669	0.742	0.772	1.207	1.237	1.143	1.304	1.693	2.731	6.044	16.11	30.89	41.47	24.26	11.02	1.702	0.652	0.643	0.618	0.633	0.582	0.657	0.602	0.649	0.540	0.627	0.692	0.677	0.618
265.0	36.94	33.79	31.85	79.96	126.1	96.26	337.3	 2293	 6133	 4021	153.2	14.17	9.093	7.154	5.585	4.004	3.774	3.298	2.815	2.670	2.535	2.018	1.925	2.011	1.697	1.663	1.635	1.668	1.514	1.530	1.454	1.357	1.259	1.147	1.126	1.131	1.060	0.910	0.937	0.885	0.846	0.844	0.992	0.915	0.878	0.813	0.771	0.881	0.645	0.686	0.662	0.864	1.083	1.346	1.148	0.983	1.144	1.929	4.295	10.31	24.81	42.20	45.32	21.25	5.990	0.918	0.734	0.690	0.592	0.612	0.677	0.591	0.652	0.606	0.661	0.692	0.601
270.0	54.26	40.44	31.97	40.46	85.79	119.5	136.6	574.5	 2376	 5262	 5321	644.2	48.40	9.468	6.561	5.143	4.591	3.690	3.237	2.749	2.638	2.439	2.107	2.116	1.867	1.797	1.607	1.758	1.632	1.638	1.562	1.506	1.264	1.276	1.155	1.126	1.099	0.975	0.956	0.919	0.919	0.932	1.026	1.113	0.983	0.970	0.835	0.877	0.766	0.674	0.679	0.751	0.856	1.009	1.111	1.255	1.181	1.265	1.634	2.915	6.481	13.87	24.61	35.43	34.69	34.71	14.48	6.102	1.022	0.680	0.648	0.586	0.617	0.620	0.610	0.626	0.639
