Sample:	'1
File name:	Default_20250730_175408.FD3
Run date:	'17:47:47, 07/30/2025
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	240.0/400.0	 2626
2	255.0/630.0	36.69
3	260.0/635.0	36.92
4	275.0/605.0	57.67
5	310.0/400.0	 2508
6	500.0/405.0	12.96

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	212.7	 2332	 3975	 1163	60.13	35.58	28.19	23.87	20.77	19.11	16.13	15.19	13.11	11.67	9.720	8.601	7.671	7.272	6.837	6.216	6.082	5.469	5.190	4.979	4.679	4.379	4.284	4.168	3.978	4.004	3.799	3.645	3.480	3.202	3.095	2.968	2.857	2.796	2.601	2.522	2.436	2.499	2.491	2.389	2.272	2.285	2.434	5.947	13.21	14.90	9.110	3.369	1.952	1.920	1.864	1.848	1.994	1.946	1.893	1.897	1.894	1.913	1.823	1.959	1.897	1.864	1.917	1.913	1.935	1.969	1.900	1.922	1.929	2.010	1.974	1.942	1.976
235.0	156.4	719.1	 2768	 4488	570.1	77.46	29.62	23.68	21.03	19.50	16.87	14.69	13.11	11.01	9.795	8.745	8.209	7.594	6.699	6.462	6.104	5.357	5.391	4.960	4.894	4.698	4.241	4.343	4.003	3.899	3.739	3.847	3.518	3.124	3.135	2.938	2.747	2.786	2.644	2.521	2.497	2.419	2.424	2.410	2.316	2.277	1.933	2.997	5.111	8.499	13.98	19.61	13.33	5.251	2.048	1.844	1.965	1.992	1.890	1.926	1.862	1.989	1.862	1.858	1.845	1.859	1.939	1.801	1.940	1.915	1.875	1.842	1.937	1.954	2.061	1.915	1.961
240.0	150.8	238.3	953.9	 4252	 4387	469.3	44.34	27.61	22.23	20.30	18.47	15.73	14.01	11.92	10.04	8.652	7.981	6.939	6.908	6.607	6.063	5.375	5.441	5.132	4.936	4.711	4.436	4.097	4.189	4.038	3.865	3.632	3.382	3.374	3.043	3.069	2.800	2.932	2.602	2.515	2.475	2.533	2.382	2.279	2.409	2.197	2.087	2.359	2.671	3.451	6.338	16.07	24.54	24.30	12.36	3.659	2.046	1.914	2.034	1.835	1.935	1.899	1.957	1.927	1.934	2.031	1.999	1.879	1.889	1.941	1.868	1.898	1.895	1.927	2.079	2.182	2.113
245.0	147.7	154.6	277.5	 1724	 5453	 3828	345.2	32.40	25.37	21.14	19.49	16.58	14.17	11.49	10.07	9.573	8.268	7.336	7.315	6.525	6.172	5.642	5.649	5.013	4.949	4.589	4.531	4.209	4.275	4.011	4.025	3.376	3.406	3.357	3.018	2.959	2.638	2.852	2.684	2.595	2.511	2.661	2.482	2.374	2.354	2.209	2.245	2.098	2.150	2.033	2.635	5.948	13.36	26.58	30.16	22.31	9.379	2.423	2.086	1.963	1.927	1.968	1.930	1.938	1.986	1.928	1.847	1.841	1.935	1.921	1.899	1.867	1.714	1.790	1.868	2.179	2.081
250.0	128.8	135.0	155.1	458.0	 2018	 5411	 5035	 1372	93.90	24.75	21.25	17.77	15.23	12.32	10.65	9.736	8.719	7.686	7.168	6.824	6.170	5.900	5.291	5.317	5.154	4.702	4.577	4.293	4.350	4.307	3.949	3.787	3.596	3.262	3.095	2.969	2.708	2.821	2.661	2.670	2.585	2.538	2.436	2.459	2.262	2.281	2.084	2.119	2.042	1.906	1.862	2.898	4.560	9.059	15.38	25.66	30.44	32.29	17.48	8.857	2.776	2.007	2.005	1.960	2.020	1.933	1.889	1.878	1.869	1.909	1.919	1.872	1.901	2.041	2.007	2.088	2.049
255.0	117.5	113.1	121.1	200.6	498.9	 1507	 4761	 7979	 2051	109.7	25.17	19.27	16.67	13.61	11.90	10.29	8.978	7.882	7.841	6.891	6.286	5.972	5.491	5.298	5.481	4.684	4.624	4.368	4.257	4.452	4.154	3.831	3.693	3.499	3.182	3.023	2.826	2.776	2.757	2.548	2.636	2.510	2.479	2.532	2.268	2.283	2.159	2.183	2.008	1.735	1.824	2.206	2.551	3.574	4.880	7.354	11.21	24.45	44.06	53.40	26.29	10.62	2.498	2.012	2.122	1.983	1.883	1.951	1.944	1.933	2.021	1.933	1.927	1.975	1.896	2.021	1.989
260.0	118.7	99.11	90.65	136.0	192.7	378.6	 1588	 6964	 8607	 1625	65.97	22.50	18.02	15.16	12.57	11.08	9.539	8.221	7.838	7.346	6.515	6.273	5.483	5.342	5.093	4.851	4.623	4.836	4.188	4.408	4.217	3.835	3.656	3.392	3.185	2.984	2.900	2.788	2.621	2.567	2.487	2.653	2.474	2.402	2.245	2.291	2.117	2.237	2.056	1.870	1.777	2.125	2.319	2.531	2.645	3.046	4.065	7.647	18.12	39.73	59.25	54.60	21.42	6.139	2.066	2.084	2.019	2.072	1.966	1.968	2.015	1.885	1.816	1.984	2.040	2.088	2.086
265.0	124.1	98.87	79.74	94.93	141.8	148.9	399.0	 2567	 8917	 8540	 1261	38.03	20.26	16.84	13.93	11.94	9.969	8.845	8.251	7.093	6.330	6.354	5.723	5.074	5.073	4.736	4.789	4.839	4.554	4.402	4.225	3.939	3.677	3.411	3.187	2.954	2.968	2.952	2.788	2.598	2.397	2.489	2.505	2.365	2.475	2.267	2.030	2.061	1.810	1.743	1.772	1.984	2.111	2.440	2.353	2.340	2.551	3.293	5.708	12.43	28.64	55.46	68.02	30.70	16.29	3.259	2.021	1.976	1.999	2.044	2.123	1.936	1.851	1.845	1.897	2.086	2.152
270.0	130.2	98.35	73.14	64.96	91.24	121.9	158.7	626.1	 2932	 7680	 9300	 3693	92.84	20.67	16.09	12.97	10.96	9.829	8.990	7.622	7.004	6.572	5.949	5.441	5.210	5.047	4.940	4.668	4.561	4.481	4.118	4.058	3.641	3.591	3.190	3.060	2.935	2.909	2.791	2.678	2.591	2.505	2.411	2.586	2.421	2.322	2.053	2.058	1.923	1.754	1.656	1.902	1.939	2.053	2.194	2.281	2.430	2.467	2.818	4.395	8.216	16.53	29.32	41.47	56.62	48.82	37.37	12.12	3.635	2.000	2.060	2.071	1.984	1.995	2.049	2.047	2.109
