Sample:	'1
File name:	Default_20230225_101743.FD3
Run date:	'10:11:22, 02/25/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/340.0	 7063
2	270.0/595.0	165.5
3	275.0/305.0	 2653
4	275.0/340.0	 3899
5	455.0/340.0	23.41
6	555.0/345.0	17.45
7	560.0/340.0	17.67

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	99.19	 5043	 2814	389.2	10.10	4.447	3.785	3.559	3.364	3.541	3.448	3.649	3.139	2.808	2.349	2.233	2.006	2.061	2.085	2.067	1.962	1.920	1.900	1.845	1.863	1.825	1.768	1.693	1.686	1.669	1.530	1.444	1.403	1.304	1.191	1.209	1.083	1.031	0.867	0.808	0.809	0.842	0.825	0.693	0.594	0.623	1.418	7.272	16.31	15.26	6.336	1.201	0.428	0.336	0.353	0.293	0.293	0.284	0.254	0.189	0.161	0.185	0.167	0.160	0.162	0.158	0.148	0.133	0.116	0.120	0.074	0.064	0.065	0.050	0.053	0.035	0.056
235.0	47.90	 1606	 2310	 2852	353.9	14.58	5.924	4.895	4.137	4.032	4.130	3.992	3.676	3.235	2.601	2.378	2.222	1.963	2.102	2.084	1.926	1.913	1.937	1.978	1.835	1.832	1.720	1.768	1.670	1.631	1.506	1.503	1.380	1.274	1.152	1.085	1.105	1.072	0.947	0.891	0.744	0.749	0.837	0.831	0.767	0.664	0.721	2.239	5.500	10.60	16.50	19.23	11.19	2.267	0.490	0.272	0.297	0.304	0.279	0.242	0.188	0.210	0.222	0.158	0.181	0.143	0.167	0.147	0.131	0.121	0.076	0.068	0.066	0.032	0.053	0.051	0.043
240.0	63.45	390.8	854.0	 3250	 2926	267.7	10.52	5.775	5.004	4.489	4.702	4.376	3.866	3.422	3.119	2.658	2.178	2.345	2.227	2.438	2.022	1.986	1.819	2.100	2.028	1.935	1.724	1.827	1.765	1.759	1.476	1.430	1.394	1.273	1.188	1.080	1.137	1.044	1.058	0.913	0.744	0.815	0.672	0.708	0.791	0.813	0.690	0.973	1.658	3.134	7.808	20.54	30.70	19.67	9.000	1.170	0.355	0.336	0.281	0.175	0.201	0.190	0.245	0.179	0.161	0.139	0.141	0.126	0.098	0.099	0.069	0.068	0.035	0.036	0.051	0.050	0.054
245.0	60.18	143.7	217.6	 1484	 4424	 2511	193.1	8.308	6.016	5.972	5.524	5.883	4.266	3.572	3.209	2.629	2.562	2.688	2.234	2.281	2.150	2.113	2.088	2.006	1.988	2.109	2.099	1.677	1.889	1.837	1.599	1.589	1.439	1.251	1.128	1.132	1.031	1.051	1.035	0.970	0.850	0.762	0.697	0.672	0.688	0.790	0.788	0.833	0.838	1.077	2.164	6.935	18.74	33.50	37.73	17.71	5.553	0.535	0.317	0.220	0.244	0.189	0.243	0.189	0.216	0.131	0.163	0.176	0.099	0.120	0.115	0.107	0.071	0.063	0.052	0.059	0.066
250.0	28.66	96.96	112.8	374.3	 1815	 4214	 4193	906.5	41.42	8.730	7.239	6.500	4.989	4.490	3.508	2.978	2.848	2.635	2.659	2.532	2.182	2.238	2.255	2.209	2.180	2.100	2.200	1.998	1.953	1.964	1.711	1.661	1.425	1.304	1.142	1.162	1.014	1.042	0.953	0.929	0.892	0.771	0.775	0.661	0.653	0.706	0.625	0.790	0.889	0.808	0.949	1.988	4.818	11.04	21.32	33.26	34.19	36.90	12.72	5.454	0.614	0.263	0.263	0.220	0.219	0.202	0.175	0.179	0.132	0.127	0.114	0.086	0.073	0.070	0.086	0.059	0.067
255.0	19.24	40.27	93.25	170.2	432.9	 1286	 5046	 7092	 1355	41.42	10.50	8.702	5.964	5.100	4.444	3.352	3.306	2.929	2.724	2.764	2.427	2.479	2.368	2.291	2.190	2.206	2.323	2.094	1.971	2.013	1.903	1.674	1.389	1.398	1.288	1.132	1.042	1.075	1.027	0.896	0.905	0.828	0.788	0.739	0.706	0.714	0.640	0.624	0.648	0.713	0.872	1.086	1.552	2.802	5.109	8.238	14.45	37.12	65.70	68.13	20.38	6.635	0.531	0.269	0.276	0.223	0.185	0.215	0.149	0.142	0.137	0.107	0.095	0.095	0.114	0.082	0.053
260.0	16.77	31.80	48.59	133.6	168.6	311.8	 1890	 7352	 7640	207.1	24.16	11.19	8.360	6.653	5.491	4.566	4.109	3.479	3.109	3.201	2.613	2.652	2.519	2.556	2.423	2.290	2.409	2.341	2.132	2.015	1.939	1.766	1.597	1.449	1.376	1.125	1.081	1.022	1.066	0.864	0.876	0.907	0.794	0.776	0.701	0.722	0.742	0.612	0.569	0.596	0.660	0.925	1.123	1.210	1.590	2.151	3.628	10.44	30.22	63.71	86.01	67.12	16.51	2.819	0.376	0.298	0.178	0.222	0.162	0.166	0.146	0.140	0.117	0.104	0.060	0.070	0.091
265.0	19.16	36.13	22.99	82.07	152.8	119.8	463.2	 3089	 9690	 7560	173.7	17.91	11.31	8.432	6.195	5.649	4.599	3.805	3.641	3.548	3.119	2.909	2.840	2.571	2.435	2.571	2.259	2.248	2.174	2.022	2.107	1.824	1.711	1.449	1.353	1.246	1.112	0.983	0.962	0.936	0.884	0.934	1.043	0.790	0.730	0.764	0.743	0.629	0.517	0.541	0.497	0.683	0.885	1.191	1.138	0.926	1.199	2.741	7.419	19.94	50.65	90.20	98.51	24.72	10.95	0.839	0.306	0.266	0.258	0.200	0.191	0.150	0.120	0.134	0.162	0.067	0.108
270.0	63.13	52.80	29.06	37.55	95.19	147.4	188.5	768.3	 3579	 9011	9999.9	 3334	53.60	13.06	8.841	6.842	5.692	4.768	4.218	3.820	3.700	3.334	3.113	2.805	2.584	2.591	2.381	2.373	2.321	2.080	2.192	2.132	1.744	1.594	1.494	1.292	1.266	1.211	1.250	1.127	1.172	1.156	1.141	1.092	0.929	0.977	0.813	0.803	0.658	0.596	0.503	0.554	0.637	0.814	1.018	1.116	1.092	1.285	2.129	4.935	12.52	27.20	50.19	68.87	89.94	67.68	44.69	7.897	0.964	0.300	0.232	0.155	0.131	0.158	0.166	0.128	0.136
