Sample:	'1
File name:	Default_20230129_154011.FD3
Run date:	'15:33:49, 01/29/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/610.0	16.51
2	230.0/345.0	 1552
3	230.0/615.0	17.09
4	240.0/265.0	153.8
5	245.0/270.0	141.9
6	250.0/450.0	973.9
7	255.0/280.0	192.2
8	265.0/400.0	852.4
9	265.0/410.0	853.4
10	265.0/580.0	52.86
11	270.0/595.0	45.24
12	275.0/610.0	53.19
13	280.0/340.0	 1107
14	280.0/620.0	49.64
15	475.0/350.0	5.379
16	500.0/435.0	4.288
17	505.0/450.0	4.425
18	510.0/455.0	4.443
19	560.0/345.0	5.288
20	565.0/340.0	5.325

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	23.60	435.4	743.3	143.9	3.834	1.972	1.450	1.331	1.372	1.296	1.112	1.059	1.005	0.872	0.754	0.734	0.584	0.566	0.503	0.499	0.434	0.382	0.419	0.372	0.388	0.341	0.269	0.298	0.243	0.245	0.238	0.226	0.172	0.164	0.193	0.249	0.260	0.221	0.199	0.200	0.205	0.157	0.185	0.134	0.129	0.124	0.252	1.193	2.844	2.814	1.208	0.224	0.094	0.061	0.072	0.077	0.059	0.060	0.057	0.045	0.036	0.027	0.034	0.038	0.026	0.021	0.028	0.017	0.018	0.007	0.027	0.021	0.014	0.007	0.016	0.015	0.009
235.0	18.11	142.3	709.1	952.3	214.9	4.672	1.732	1.622	1.086	1.452	1.419	1.400	1.025	0.936	0.851	0.833	0.610	0.538	0.501	0.507	0.446	0.407	0.374	0.448	0.355	0.423	0.323	0.308	0.313	0.235	0.289	0.223	0.167	0.174	0.221	0.165	0.288	0.264	0.256	0.192	0.183	0.160	0.164	0.174	0.199	0.143	0.176	0.391	1.014	2.139	3.468	4.262	2.241	0.346	0.081	0.053	0.044	0.057	0.053	0.037	0.052	0.042	0.026	0.042	0.034	0.035	0.022	0.016	0.025	0.012	0.039	0.016	0.015	0.018	0.008	0.006	0.013
240.0	36.08	47.90	280.7	 1100	 1028	136.7	3.178	2.128	1.439	1.770	1.280	1.477	1.069	1.079	0.869	0.865	0.736	0.563	0.534	0.431	0.451	0.460	0.385	0.468	0.436	0.405	0.315	0.326	0.287	0.219	0.217	0.285	0.170	0.101	0.158	0.141	0.206	0.272	0.289	0.180	0.150	0.191	0.123	0.177	0.223	0.307	0.202	0.206	0.347	0.673	1.757	4.505	6.330	4.394	1.496	0.174	0.035	0.070	0.052	0.035	0.036	0.035	0.034	0.033	0.047	0.028	0.020	0.009	0.039	0.020	0.029	0.018	0.008	0.032	0.011	0.010	0.008
245.0	38.66	56.46	78.37	492.6	 1457	446.5	80.66	2.536	1.789	1.779	1.391	1.520	1.138	0.993	0.811	0.872	0.710	0.642	0.764	0.479	0.482	0.446	0.331	0.446	0.381	0.396	0.361	0.287	0.353	0.302	0.239	0.220	0.209	0.148	0.141	0.139	0.186	0.201	0.243	0.242	0.177	0.174	0.152	0.196	0.212	0.258	0.302	0.320	0.155	0.247	0.495	1.514	3.932	7.014	7.251	3.730	1.020	0.115	0.042	0.048	0.048	0.027	0.031	0.034	0.054	0.030	0.029	0.010	0.026	0.018	0.017	0.026	0.004	0.025	0.009	0.018	0.018
250.0	17.05	64.03	84.47	138.3	575.6	 1230	 1047	163.0	11.13	2.394	1.927	1.766	1.372	1.276	1.009	0.893	0.649	0.656	0.534	0.527	0.481	0.462	0.372	0.438	0.372	0.433	0.292	0.289	0.312	0.283	0.271	0.269	0.176	0.177	0.151	0.145	0.167	0.154	0.184	0.222	0.218	0.205	0.193	0.157	0.149	0.186	0.216	0.338	0.378	0.412	0.328	0.444	1.033	2.289	4.138	6.120	7.399	6.306	3.447	1.003	0.107	0.040	0.041	0.047	0.043	0.037	0.039	0.025	0.022	0.027	0.020	0.018	0.014	0.015	0.011	0.010	0.021
255.0	5.564	23.00	92.58	125.3	151.4	377.1	 1306	 1813	221.0	9.748	2.817	2.349	1.717	1.539	1.228	0.845	0.774	0.896	0.647	0.543	0.459	0.495	0.463	0.505	0.374	0.366	0.347	0.366	0.287	0.335	0.254	0.281	0.186	0.175	0.195	0.155	0.177	0.121	0.130	0.153	0.223	0.232	0.171	0.136	0.174	0.161	0.170	0.151	0.225	0.400	0.588	0.611	0.501	0.641	1.019	1.562	2.933	6.327	10.91	10.95	5.223	1.023	0.079	0.042	0.066	0.057	0.042	0.021	0.023	0.041	0.038	0.034	0.024	0.015	0.021	0.008	0.036
260.0	4.111	8.122	44.61	136.0	115.4	99.25	483.2	 1830	 1791	172.2	5.758	2.698	2.065	1.939	1.406	1.187	1.022	0.818	0.768	0.642	0.548	0.536	0.385	0.446	0.412	0.458	0.302	0.330	0.400	0.317	0.321	0.279	0.172	0.187	0.188	0.115	0.111	0.142	0.117	0.096	0.212	0.221	0.191	0.171	0.166	0.155	0.163	0.171	0.173	0.198	0.396	0.700	0.743	0.466	0.354	0.421	0.747	1.775	4.827	9.984	13.29	9.976	3.856	0.420	0.066	0.077	0.051	0.026	0.032	0.044	0.048	0.016	0.025	0.011	0.038	0.031	0.023
265.0	3.454	3.630	16.02	80.20	153.8	75.55	122.4	753.2	 2256	 1544	130.0	4.169	2.216	2.146	1.355	1.415	1.006	0.809	0.715	0.617	0.596	0.642	0.525	0.423	0.416	0.402	0.407	0.310	0.432	0.288	0.332	0.293	0.179	0.194	0.194	0.149	0.125	0.131	0.095	0.114	0.131	0.169	0.216	0.216	0.175	0.143	0.176	0.171	0.141	0.136	0.182	0.309	0.641	0.852	0.693	0.356	0.275	0.488	1.204	3.090	7.603	13.40	15.04	8.421	1.958	0.174	0.053	0.033	0.030	0.061	0.032	0.026	0.031	0.025	0.033	0.017	0.015
270.0	7.664	9.787	11.71	26.37	89.01	141.9	97.69	191.2	812.3	 1907	 1976	599.2	27.77	2.799	1.798	1.635	1.301	0.990	0.904	0.736	0.673	0.608	0.545	0.495	0.534	0.415	0.369	0.371	0.339	0.354	0.315	0.269	0.234	0.253	0.189	0.162	0.186	0.138	0.131	0.124	0.123	0.104	0.181	0.200	0.200	0.191	0.162	0.180	0.151	0.133	0.146	0.152	0.269	0.439	0.677	0.762	0.714	0.498	0.426	0.808	1.903	4.121	7.678	11.23	12.85	11.22	6.353	1.796	0.138	0.052	0.032	0.032	0.039	0.018	0.026	0.030	0.032
