Sample:	'1
File name:	Default_20230303_094830.FD3
Run date:	'09:42:08, 03/03/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	235.0/390.0	 2049
2	240.0/385.0	 2119
3	245.0/265.0	-82.39
4	255.0/280.0	141.8
5	260.0/285.0	267.9
6	260.0/565.0	-24.21
7	265.0/290.0	428.2
8	265.0/575.0	-36.38
9	270.0/590.0	-23.05
10	275.0/370.0	 2581
11	275.0/600.0	-0.828
12	280.0/615.0	18.02
13	285.0/625.0	14.05
14	290.0/640.0	15.48
15	315.0/390.0	 2167
16	320.0/395.0	 2170
17	470.0/385.0	-2.328
18	480.0/380.0	-2.458
19	505.0/440.0	-3.471
20	560.0/365.0	-2.127
21	570.0/350.0	-2.504
22	585.0/380.0	-1.872

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	-872.7	-455.7	 1311	607.8	-285.1	-283.9	-245.1	-210.6	-187.8	-165.8	-145.0	-123.3	-104.3	-84.91	-68.25	-55.92	-47.22	-40.08	-35.60	-31.28	-27.89	-25.29	-23.58	-21.71	-20.00	-19.23	-18.18	-17.78	-17.23	-16.55	-16.15	-15.21	-14.19	-13.51	-12.29	-11.02	-10.66	-10.78	-10.51	-10.43	-9.915	-9.894	-9.651	-9.399	-9.078	-8.877	-7.664	-6.444	-4.218	-3.691	-5.313	-7.435	-7.294	-7.660	-7.389	-7.743	-7.982	-7.949	-7.985	-7.967	-8.014	-8.087	-8.154	-8.153	-8.130	-8.318	-8.277	-8.398	-8.438	-8.468	-8.422	-8.496	-8.595	-8.484	-8.640	-8.998	-9.115
235.0	-871.2	-675.7	119.3	 1180	623.3	-225.7	-250.6	-209.3	-184.7	-163.2	-147.2	-120.7	-105.4	-86.27	-68.22	-56.33	-47.40	-39.82	-35.41	-31.26	-28.56	-25.86	-23.85	-21.92	-20.51	-19.66	-18.15	-17.69	-17.16	-16.42	-16.14	-15.29	-14.30	-13.16	-12.58	-11.12	-10.69	-10.96	-10.72	-10.13	-10.01	-9.865	-9.634	-9.541	-8.855	-8.711	-7.852	-7.526	-6.189	-4.619	-3.783	-4.972	-6.110	-7.357	-7.531	-7.697	-7.863	-8.132	-7.976	-7.935	-8.082	-7.922	-8.100	-8.141	-8.060	-8.325	-8.453	-8.260	-8.588	-8.425	-8.358	-8.525	-8.519	-8.515	-8.586	-9.191	-9.186
240.0	-823.6	-666.3	-387.7	361.1	 1594	459.5	-205.5	-209.8	-186.6	-163.3	-142.4	-122.2	-102.3	-85.03	-68.29	-55.84	-46.73	-40.21	-34.60	-31.18	-28.22	-25.16	-23.32	-22.09	-20.33	-19.12	-17.83	-17.57	-17.23	-16.90	-16.02	-15.55	-14.10	-13.27	-12.23	-11.46	-11.13	-10.84	-10.59	-10.30	-10.12	-9.808	-9.791	-9.385	-9.156	-8.679	-7.852	-7.819	-7.118	-5.692	-5.051	-4.514	-3.663	-5.352	-7.028	-7.766	-7.769	-8.140	-8.046	-7.997	-8.102	-8.010	-8.234	-8.175	-8.275	-8.112	-8.298	-8.297	-8.419	-8.498	-8.489	-8.491	-8.568	-8.581	-8.769	-9.137	-9.210
245.0	-828.1	-655.4	-487.4	-220.0	812.1	 1716	380.3	-201.5	-181.4	-167.4	-141.5	-123.5	-100.9	-85.28	-68.18	-55.40	-47.12	-39.34	-35.66	-31.24	-28.14	-24.95	-23.13	-21.93	-20.36	-19.12	-18.03	-17.81	-17.30	-16.57	-15.11	-15.43	-14.18	-13.25	-12.22	-11.46	-11.02	-11.08	-10.55	-10.51	-9.905	-9.881	-9.799	-9.471	-9.235	-8.729	-7.715	-7.788	-7.090	-6.273	-6.052	-6.523	-5.031	-3.008	-3.213	-5.478	-6.817	-8.184	-7.743	-8.105	-7.976	-8.124	-8.250	-8.287	-8.311	-8.324	-8.159	-8.348	-8.419	-8.366	-8.526	-8.510	-8.594	-8.550	-8.749	-9.038	-9.116
250.0	-869.5	-707.6	-439.6	-310.6	-47.82	802.4	 1736	930.2	-35.80	-163.7	-144.3	-119.6	-100.4	-84.84	-68.99	-56.31	-46.59	-39.48	-34.94	-31.64	-28.46	-25.63	-23.20	-21.79	-20.31	-18.95	-17.90	-17.24	-17.56	-17.05	-15.89	-15.24	-14.35	-13.44	-12.42	-11.43	-11.19	-10.91	-10.59	-10.09	-9.888	-9.966	-9.927	-9.456	-9.095	-8.792	-7.766	-7.968	-6.960	-6.022	-6.142	-7.259	-6.783	-6.162	-4.837	-3.753	7.362	-4.335	-5.943	-7.632	-8.080	-7.891	-8.132	-8.207	-8.026	-8.220	-8.201	-8.243	-8.340	-8.403	-8.441	-8.585	-8.592	-8.460	-8.590	-9.163	-9.204
255.0	-914.4	-704.7	-510.9	-279.7	-197.1	-16.01	487.7	 2272	 1510	5.785	-141.5	-117.5	-101.7	-82.76	-68.09	-57.19	-46.32	-39.46	-34.79	-31.38	-27.51	-25.92	-23.49	-21.77	-20.15	-18.99	-17.91	-17.48	-17.28	-16.74	-15.88	-15.21	-14.33	-13.62	-12.45	-11.44	-11.21	-10.91	-10.57	-10.14	-9.863	-9.655	-9.522	-9.293	-9.125	-8.970	-7.589	-7.878	-7.107	-6.048	-6.065	-7.117	-7.131	-7.403	-6.787	-6.971	-3.164	-3.698	-0.566	-1.115	-5.438	-7.860	-8.039	-8.124	-8.064	-7.992	-8.288	-8.184	-8.401	-8.259	-8.382	-8.643	-8.547	-8.653	-8.651	-8.868	-9.188
260.0	-899.3	-720.5	-541.8	-358.9	-146.8	-182.0	-66.80	994.4	 2928	 1241	-36.52	-120.6	-100.9	-83.46	-68.01	-55.94	-46.14	-39.05	-36.09	-30.29	-27.59	-26.00	-22.54	-21.91	-20.34	-18.62	-18.38	-17.67	-17.09	-16.91	-16.11	-15.17	-14.30	-13.79	-12.40	-11.14	-11.00	-11.01	-10.52	-10.10	-9.817	-9.868	-9.549	-9.500	-9.083	-9.037	-7.611	-7.813	-7.159	-6.143	-6.157	-6.717	-6.803	-7.355	-7.317	-7.533	-6.937	-6.851	-4.364	-0.162	1.529	-1.808	-6.572	-7.928	-8.090	-8.021	-8.461	-8.137	-8.286	-8.300	-8.340	-8.376	-8.462	-8.536	-8.547	-9.017	-9.274
265.0	-879.0	-710.2	-550.9	-396.2	-195.8	-82.39	-173.6	93.45	 1566	 3592	 1096	-95.86	-100.3	-81.97	-66.52	-55.34	-46.35	-39.62	-35.21	-30.51	-27.69	-25.20	-22.35	-21.54	-20.62	-19.12	-18.33	-17.59	-17.32	-16.66	-16.09	-15.23	-14.16	-13.52	-12.30	-11.33	-10.96	-11.00	-10.70	-10.31	-9.866	-9.786	-9.730	-9.582	-9.196	-9.021	-7.491	-7.852	-7.131	-6.120	-6.144	-7.048	-6.868	-7.168	-7.080	-7.435	-7.605	-7.652	-7.263	-5.583	-2.105	3.404	2.882	-3.863	-7.722	-8.127	-8.229	-8.151	-8.178	-8.393	-8.396	-8.619	-8.392	-8.583	-8.749	-9.025	-9.261
270.0	-860.2	-688.1	-547.0	-409.7	-292.6	-120.7	-30.88	-93.19	262.2	 1619	 4080	 2084	137.2	-78.38	-65.12	-54.94	-46.54	-39.15	-34.20	-30.51	-28.00	-24.86	-22.87	-21.61	-20.43	-19.34	-17.80	-17.79	-16.91	-16.64	-15.87	-14.92	-13.91	-13.39	-12.23	-11.32	-10.92	-11.14	-10.63	-10.40	-9.852	-10.05	-9.589	-9.168	-8.965	-8.760	-7.499	-7.770	-7.036	-6.010	-6.302	-7.304	-7.075	-7.436	-7.043	-6.979	-7.255	-7.736	-7.739	-7.352	-6.472	-4.573	-1.860	0.599	2.566	0.398	-4.904	-7.797	-8.356	-8.486	-8.406	-8.559	-8.468	-8.478	-8.675	-9.026	-9.058
