Sample:	'1
File name:	T2025052307.FD3
Run date:	'14:12:04, 05/26/2025
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/580.0	121.7
2	225.0/605.0	109.7
3	225.0/635.0	76.96
4	230.0/345.0	2559
5	245.0/395.0	2119
6	245.0/405.0	2123
7	260.0/570.0	190.5
8	265.0/585.0	180.8
9	270.0/415.0	2239
10	270.0/595.0	174.0
11	275.0/345.0	2881
12	275.0/610.0	167.2
13	280.0/620.0	138.3
14	460.0/340.0	7.694
15	475.0/350.0	8.261
16	520.0/285.0	4.643
17	555.0/340.0	13.39

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	42.65	1219	3874	1556	77.39	12.10	11.14	9.532	8.196	9.182	7.882	7.854	6.879	6.442	5.155	4.527	3.813	3.617	3.413	3.260	2.731	2.596	2.454	2.248	2.248	1.951	1.849	1.687	1.697	1.651	1.488	1.393	1.341	1.289	1.234	1.102	1.013	0.952	0.836	0.764	0.807	0.760	0.725	0.709	0.691	0.672	1.578	6.617	13.22	10.89	4.496	1.069	0.474	0.429	0.433	0.402	0.436	0.374	0.403	0.375	0.362	0.332	0.311	0.340	0.320	0.282	0.297	0.294	0.273	0.276	0.262	0.246	0.247	0.232	0.244	0.247	0.237
235.0	58.06	352.1	2746	6357	2853	181.9	17.16	10.88	10.86	10.14	8.833	8.546	8.025	6.874	5.741	4.654	4.245	3.729	3.511	3.198	2.763	2.794	2.571	2.472	2.210	1.983	2.036	1.745	1.652	1.618	1.389	1.528	1.401	1.450	1.181	1.076	1.012	1.011	0.995	0.771	0.803	0.810	0.819	0.779	0.666	0.714	0.853	2.007	5.471	11.82	20.00	21.53	12.67	2.659	0.579	0.469	0.522	0.410	0.384	0.396	0.327	0.339	0.314	0.344	0.280	0.285	0.276	0.291	0.277	0.305	0.235	0.286	0.274	0.256	0.273	0.261	0.240
240.0	86.30	141.3	858.5	5748	9949	2696	110.4	16.98	16.56	12.20	9.983	9.727	8.862	7.352	6.121	5.217	4.514	4.185	3.773	3.551	3.072	2.540	2.671	2.555	2.592	2.154	2.005	1.827	1.709	1.969	1.475	1.445	1.396	1.450	1.239	1.187	1.083	0.982	0.931	0.906	0.846	0.835	0.739	0.741	0.749	0.797	0.726	0.935	1.747	3.755	10.92	30.15	44.43	23.77	11.83	1.669	0.558	0.440	0.444	0.412	0.351	0.430	0.419	0.309	0.344	0.301	0.291	0.304	0.280	0.271	0.277	0.339	0.261	0.283	0.254	0.288	0.259
245.0	84.29	121.6	251.2	1975	9999.9	9999.9	2078	51.34	19.82	15.49	13.67	11.37	9.350	7.898	7.249	6.044	4.999	4.367	4.028	3.740	3.314	2.620	2.899	2.767	2.694	2.403	1.984	1.892	1.848	1.894	1.668	1.579	1.558	1.276	1.197	1.270	0.946	1.085	0.949	0.887	0.890	0.875	0.724	0.704	0.811	0.830	0.839	0.938	0.874	1.288	2.969	9.919	30.59	55.02	62.61	22.84	9.380	0.959	0.466	0.452	0.394	0.405	0.386	0.357	0.323	0.304	0.322	0.298	0.298	0.369	0.282	0.342	0.313	0.276	0.267	0.267	0.289
250.0	67.76	109.0	188.1	525.1	3179	9999.9	9999.9	5902	146.8	25.44	19.36	14.99	12.22	10.05	8.055	6.660	5.585	4.786	4.213	4.032	3.786	3.182	2.876	2.758	2.895	2.381	2.423	2.059	2.093	1.827	1.762	1.654	1.515	1.234	1.302	1.216	1.188	1.183	0.941	0.870	0.878	0.774	0.836	0.856	0.782	0.771	0.737	0.872	0.925	1.006	1.191	2.719	7.592	17.28	37.08	56.98	80.65	68.40	17.81	8.702	1.183	0.497	0.452	0.429	0.424	0.368	0.358	0.381	0.361	0.320	0.288	0.335	0.317	0.376	0.286	0.290	0.335
255.0	61.42	66.66	132.4	305.1	805.7	2494	9999.9	9999.9	9549	194.3	30.74	21.16	17.34	12.11	9.124	7.467	7.016	5.895	4.961	4.325	3.663	3.424	3.322	3.040	2.824	2.778	2.437	2.331	2.246	2.296	1.954	1.728	1.546	1.350	1.510	1.420	1.350	1.101	0.968	1.095	1.004	0.847	0.930	0.897	0.849	0.834	0.690	0.769	0.768	0.945	1.293	1.577	2.324	4.428	8.823	13.79	28.27	68.30	124.6	133.2	27.91	11.39	0.977	0.622	0.550	0.449	0.611	0.536	0.543	0.416	0.324	0.407	0.271	0.403	0.313	0.315	0.383
260.0	72.70	54.94	71.91	211.4	383.5	642.0	2983	9999.9	9999.9	2122	137.3	31.13	22.27	16.52	11.59	8.585	7.184	6.649	5.272	4.615	4.338	3.737	3.414	3.312	3.041	2.721	2.531	2.387	2.222	2.060	2.145	1.690	1.942	1.557	1.487	1.480	1.297	1.174	1.120	1.139	1.064	0.888	1.025	0.946	0.819	0.900	0.805	0.825	0.719	0.752	0.904	1.528	1.715	1.898	2.571	3.653	6.997	18.18	52.35	122.8	165.8	141.0	23.77	6.287	0.776	0.613	0.643	0.525	0.483	0.488	0.318	0.413	0.361	0.405	0.355	0.407	0.343
265.0	70.28	57.87	59.93	114.6	331.3	342.6	757.6	3879	9999.9	9999.9	1719	80.77	28.28	21.54	14.98	10.73	9.390	7.251	5.555	5.127	4.712	3.862	3.716	3.389	3.273	2.668	2.766	2.517	2.430	2.422	2.317	2.092	1.876	1.586	1.611	1.306	1.293	1.265	1.256	1.175	1.067	1.049	1.005	0.993	0.941	0.911	0.880	0.815	0.718	0.676	0.726	1.004	1.616	1.983	2.045	1.725	2.236	4.664	12.60	34.90	87.54	177.3	205.5	32.87	18.21	2.454	0.759	0.667	0.593	0.533	0.444	0.436	0.434	0.514	0.438	0.437	0.358
270.0	110.6	106.6	89.40	84.83	186.1	356.6	426.0	983.0	4123	9999.9	9999.9	6821	111.9	34.96	21.95	15.94	12.03	9.192	7.528	6.285	5.594	4.721	4.453	3.942	3.549	3.195	3.171	2.556	2.700	2.578	2.506	2.423	2.118	1.913	1.746	1.568	1.449	1.383	1.348	1.219	1.260	1.139	1.137	1.189	1.025	1.036	0.999	0.957	0.894	0.758	0.808	0.835	1.091	1.367	1.902	2.215	2.241	2.351	3.689	8.587	20.81	49.47	95.37	133.2	188.3	138.4	101.5	12.85	3.074	0.784	0.678	0.593	0.587	0.556	0.475	0.495	0.491
