Sample:	'1
File name:	Default_20250730_093002.FD3
Run date:	'09:23:41, 07/30/2025
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/585.0	21.05
2	240.0/265.0	33.37
3	245.0/400.0	 3949
4	255.0/280.0	41.25
5	260.0/285.0	43.39
6	315.0/400.0	 3552
7	495.0/400.0	16.99

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	12.46	126.4	253.5	69.19	5.058	3.874	2.842	2.387	1.859	1.744	1.299	1.432	1.680	1.377	1.652	1.525	1.551	1.535	1.614	1.680	1.499	1.494	1.452	1.203	1.088	1.109	0.910	0.738	0.658	0.638	0.638	0.581	0.455	0.444	0.454	0.508	0.518	0.467	0.422	0.362	0.339	0.350	0.341	0.305	0.254	0.288	0.294	0.544	0.924	0.992	0.636	0.305	0.214	0.228	0.217	0.211	0.206	0.186	0.212	0.195	0.187	0.186	0.190	0.206	0.188	0.180	0.179	0.208	0.170	0.168	0.180	0.171	0.162	0.181	0.188	0.195	0.193
235.0	13.37	38.89	172.5	280.2	94.28	5.528	3.437	2.207	1.898	1.674	1.465	1.380	1.786	1.262	1.632	1.492	1.600	1.754	1.805	1.409	1.549	1.542	1.360	1.246	1.145	1.126	1.094	0.752	0.683	0.662	0.689	0.530	0.550	0.503	0.492	0.471	0.463	0.512	0.425	0.394	0.473	0.328	0.306	0.350	0.292	0.283	0.219	0.311	0.440	0.625	1.123	1.335	0.893	0.428	0.241	0.204	0.224	0.228	0.167	0.209	0.201	0.166	0.210	0.222	0.158	0.177	0.153	0.247	0.167	0.144	0.204	0.184	0.221	0.201	0.184	0.159	0.190
240.0	11.23	17.27	61.85	267.9	360.0	85.07	4.108	2.486	1.929	2.281	1.666	1.491	1.549	1.485	1.381	1.454	1.623	1.589	1.616	1.484	1.558	1.310	1.438	1.253	1.170	1.174	0.971	0.667	0.768	0.672	0.614	0.593	0.624	0.523	0.476	0.419	0.422	0.433	0.416	0.385	0.345	0.300	0.367	0.301	0.292	0.307	0.237	0.271	0.280	0.330	0.535	1.137	1.749	1.992	0.976	0.360	0.214	0.237	0.151	0.191	0.146	0.221	0.200	0.145	0.173	0.166	0.158	0.200	0.216	0.167	0.184	0.226	0.168	0.171	0.168	0.186	0.185
245.0	12.82	16.12	20.22	111.5	421.8	406.1	66.68	3.243	2.430	2.525	1.538	1.319	1.729	1.712	1.577	1.491	1.513	1.725	1.575	1.594	1.532	1.439	1.490	1.299	1.207	1.111	0.960	0.769	0.672	0.756	0.589	0.556	0.508	0.508	0.484	0.357	0.300	0.381	0.414	0.402	0.336	0.268	0.334	0.316	0.287	0.293	0.270	0.279	0.262	0.217	0.302	0.459	1.097	2.110	2.791	2.181	0.978	0.221	0.218	0.215	0.156	0.213	0.151	0.165	0.187	0.148	0.154	0.220	0.168	0.184	0.228	0.194	0.155	0.192	0.245	0.192	0.197
250.0	12.41	17.43	20.67	33.76	158.7	476.4	530.8	165.1	11.96	2.315	1.453	1.768	1.815	1.758	1.786	1.648	1.472	1.704	1.699	1.515	1.708	1.599	1.423	1.287	1.091	1.062	0.929	0.957	0.636	0.774	0.702	0.560	0.532	0.480	0.416	0.402	0.352	0.364	0.399	0.394	0.405	0.352	0.304	0.354	0.271	0.312	0.265	0.304	0.276	0.295	0.252	0.269	0.405	0.783	1.398	2.328	3.206	3.012	2.053	0.851	0.225	0.168	0.165	0.165	0.197	0.198	0.158	0.200	0.168	0.208	0.221	0.183	0.163	0.179	0.188	0.208	0.164
255.0	11.73	8.646	18.18	29.37	44.02	132.9	472.7	787.1	229.3	11.34	2.171	1.959	1.955	1.918	1.873	1.525	1.587	1.612	1.692	1.613	1.710	1.621	1.427	1.220	1.125	1.137	0.895	1.013	0.775	0.753	0.799	0.600	0.465	0.530	0.370	0.369	0.418	0.487	0.382	0.325	0.415	0.346	0.377	0.346	0.251	0.238	0.258	0.279	0.285	0.278	0.274	0.332	0.279	0.355	0.481	0.744	1.074	2.299	4.013	4.669	2.938	0.932	0.199	0.182	0.236	0.199	0.202	0.225	0.195	0.229	0.190	0.174	0.182	0.190	0.198	0.241	0.182
260.0	12.52	4.983	9.229	24.35	26.02	36.17	159.6	657.8	790.6	172.1	5.407	2.501	2.254	1.941	1.963	1.698	1.777	1.698	1.710	1.825	1.705	1.638	1.354	1.316	1.235	1.164	1.037	1.066	0.880	0.783	0.687	0.508	0.556	0.545	0.406	0.349	0.446	0.413	0.379	0.304	0.332	0.339	0.375	0.305	0.313	0.256	0.278	0.272	0.246	0.232	0.259	0.279	0.442	0.275	0.308	0.347	0.420	0.676	1.717	3.527	5.220	4.483	2.250	0.459	0.247	0.152	0.210	0.154	0.202	0.195	0.170	0.143	0.197	0.201	0.201	0.202	0.199
265.0	10.65	7.635	5.762	16.25	33.37	24.15	41.81	236.0	777.9	742.8	130.1	3.681	2.912	2.033	1.955	2.157	1.830	1.931	1.749	1.749	1.827	2.061	1.482	1.451	1.347	1.073	0.979	0.988	0.865	0.800	0.646	0.621	0.484	0.579	0.410	0.363	0.477	0.341	0.333	0.262	0.276	0.415	0.348	0.302	0.303	0.262	0.243	0.257	0.250	0.214	0.191	0.255	0.379	0.338	0.304	0.294	0.301	0.285	0.568	1.075	2.496	4.568	5.379	4.209	1.472	0.282	0.210	0.191	0.193	0.198	0.184	0.192	0.249	0.186	0.196	0.209	0.214
270.0	11.73	9.202	6.647	8.365	19.92	29.39	27.40	60.31	251.1	641.0	789.7	354.1	28.03	2.431	2.251	2.118	2.040	1.888	1.994	1.855	1.854	1.693	1.512	1.548	1.412	1.032	0.997	0.949	0.865	0.658	0.728	0.637	0.509	0.540	0.462	0.416	0.393	0.351	0.399	0.351	0.297	0.322	0.313	0.343	0.364	0.308	0.303	0.278	0.280	0.208	0.191	0.271	0.261	0.316	0.321	0.378	0.344	0.289	0.315	0.438	0.742	1.397	2.314	3.758	4.686	4.391	3.033	1.362	0.265	0.211	0.197	0.244	0.230	0.228	0.205	0.185	0.192
