Sample:	'1
File name:	Default_20230210_153052.FD3
Run date:	'15:24:30, 02/10/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/615.0	23.04
2	230.0/345.0	567.9
3	235.0/370.0	626.6
4	240.0/385.0	657.5
5	240.0/400.0	670.1
6	245.0/270.0	116.1
7	250.0/445.0	937.3
8	255.0/280.0	154.7
9	265.0/580.0	48.85
10	270.0/595.0	40.31
11	275.0/305.0	458.7
12	275.0/380.0	621.2
13	275.0/610.0	35.41
14	280.0/355.0	584.1
15	280.0/385.0	618.2
16	510.0/440.0	4.689

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	31.71	403.4	847.3	203.0	9.934	5.596	5.308	3.923	3.484	3.033	2.962	2.521	2.232	1.875	1.707	1.494	1.324	1.214	1.078	1.022	0.971	0.933	0.861	0.770	0.786	0.800	0.747	0.736	0.691	0.710	0.660	0.629	0.577	0.577	0.562	0.590	0.579	0.582	0.555	0.498	0.522	0.502	0.438	0.445	0.400	0.402	0.499	1.483	3.640	3.849	1.753	0.544	0.331	0.338	0.313	0.325	0.354	0.311	0.324	0.299	0.316	0.306	0.318	0.285	0.313	0.285	0.301	0.322	0.306	0.316	0.320	0.321	0.295	0.336	0.301	0.319	0.304
235.0	27.11	131.5	745.2	 1155	275.2	12.59	5.860	6.095	3.644	3.494	3.010	2.360	2.178	1.913	1.708	1.458	1.354	1.165	1.041	1.023	0.974	0.913	0.976	0.782	0.766	0.799	0.772	0.688	0.704	0.672	0.595	0.619	0.626	0.572	0.560	0.552	0.588	0.548	0.583	0.482	0.480	0.442	0.483	0.487	0.492	0.370	0.391	0.644	1.395	2.822	4.752	5.804	3.524	0.788	0.340	0.306	0.311	0.316	0.328	0.315	0.345	0.307	0.335	0.344	0.375	0.265	0.348	0.352	0.319	0.326	0.306	0.295	0.323	0.323	0.317	0.330	0.292
240.0	33.83	47.24	276.9	 1233	 1249	203.1	8.446	14.62	3.835	3.634	3.171	2.599	2.165	1.938	1.729	1.480	1.502	1.227	1.109	0.939	0.932	1.033	0.955	0.835	0.844	0.787	0.801	0.728	0.686	0.711	0.608	0.688	0.577	0.519	0.519	0.507	0.577	0.569	0.558	0.540	0.522	0.460	0.517	0.456	0.500	0.429	0.394	0.442	0.597	1.025	2.424	6.136	9.091	6.483	2.325	0.538	0.343	0.349	0.301	0.303	0.357	0.312	0.331	0.348	0.310	0.296	0.354	0.309	0.309	0.285	0.304	0.296	0.299	0.330	0.313	0.358	0.331
245.0	35.56	51.46	79.27	531.1	 1621	 1181	129.1	17.16	5.100	3.851	3.459	2.538	2.511	2.084	1.778	1.673	1.498	1.305	1.156	1.123	0.999	0.934	0.951	0.911	0.825	0.854	0.882	0.778	0.775	0.649	0.740	0.655	0.600	0.561	0.519	0.441	0.462	0.511	0.500	0.484	0.555	0.475	0.514	0.423	0.458	0.509	0.495	0.585	0.502	0.500	0.808	2.177	5.554	9.545	9.987	5.766	1.514	0.412	0.340	0.333	0.347	0.331	0.331	0.315	0.324	0.286	0.377	0.293	0.283	0.298	0.332	0.310	0.310	0.335	0.292	0.334	0.313
250.0	23.12	55.61	78.96	148.3	618.8	 1471	 1450	460.4	20.15	4.909	3.523	3.103	2.858	2.230	2.041	1.696	1.316	1.306	1.191	1.214	1.022	1.077	0.974	0.996	0.834	0.884	0.818	0.817	0.843	0.713	0.731	0.632	0.601	0.578	0.571	0.443	0.494	0.451	0.490	0.534	0.527	0.504	0.506	0.482	0.440	0.468	0.455	0.555	0.608	0.604	0.513	0.773	1.612	3.326	5.803	8.485	10.45	8.918	5.031	1.594	0.404	0.335	0.329	0.313	0.323	0.310	0.343	0.325	0.309	0.310	0.308	0.341	0.340	0.318	0.312	0.284	0.320
255.0	17.65	30.31	75.17	116.0	161.8	430.2	 1463	 2108	226.7	19.50	4.184	4.109	3.252	2.352	2.012	1.819	1.502	1.327	1.318	1.276	1.140	1.065	0.993	0.876	0.836	0.881	0.829	0.811	0.791	0.635	0.693	0.654	0.626	0.642	0.562	0.453	0.420	0.431	0.450	0.488	0.519	0.554	0.549	0.492	0.418	0.434	0.455	0.419	0.469	0.559	0.726	0.792	0.766	1.071	1.573	2.291	4.457	9.246	15.23	15.48	7.268	1.554	0.357	0.347	0.305	0.337	0.322	0.326	0.376	0.372	0.323	0.325	0.317	0.303	0.306	0.301	0.339
260.0	16.55	17.80	37.21	112.2	107.8	113.8	526.4	 2067	 1791	184.1	9.514	4.458	3.629	2.832	2.392	2.068	1.699	1.506	1.440	1.320	1.049	1.024	0.962	0.825	1.046	0.792	0.862	0.762	0.752	0.709	0.648	0.789	0.581	0.615	0.546	0.481	0.425	0.422	0.495	0.445	0.489	0.539	0.502	0.503	0.449	0.450	0.488	0.459	0.446	0.417	0.511	0.859	0.907	0.746	0.706	0.802	1.348	2.838	7.132	14.75	18.81	14.40	5.270	0.902	0.385	0.332	0.339	0.327	0.361	0.328	0.363	0.287	0.331	0.285	0.280	0.329	0.352
265.0	18.94	15.98	18.16	62.76	128.3	75.02	134.8	819.9	 2509	 1566	142.0	6.396	4.279	2.810	2.390	2.196	1.765	1.575	1.233	1.212	1.215	1.220	1.084	0.965	0.937	0.765	0.926	0.800	0.753	0.738	0.677	0.791	0.595	0.581	0.577	0.547	0.496	0.462	0.508	0.413	0.449	0.544	0.437	0.492	0.485	0.472	0.424	0.400	0.396	0.403	0.392	0.581	0.860	1.009	0.856	0.549	0.604	0.999	1.946	4.774	11.50	19.20	20.50	11.67	2.985	0.496	0.315	0.371	0.344	0.307	0.322	0.357	0.366	0.291	0.285	0.353	0.339
270.0	19.00	18.83	15.09	24.74	73.69	116.1	89.90	206.3	897.6	 2106	 2125	616.6	36.30	4.276	3.198	2.414	2.053	1.712	1.553	1.513	1.342	1.221	1.046	1.049	0.949	0.841	0.915	0.834	0.858	0.800	0.749	0.708	0.675	0.638	0.607	0.498	0.501	0.472	0.477	0.425	0.425	0.426	0.439	0.482	0.518	0.516	0.446	0.408	0.450	0.384	0.327	0.428	0.528	0.644	0.859	0.934	0.857	0.699	0.778	1.378	3.064	6.005	10.66	15.62	18.06	15.68	9.184	3.022	0.547	0.355	0.364	0.352	0.343	0.324	0.315	0.315	0.357
