Sample:	'1
File name:	Default_20250711_081858.FD3
Run date:	'08:12:38, 07/11/2025
Operator:	GSeeker
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	22A5-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	235.0/345.0	 2523
2	240.0/635.0	12.52
3	255.0/455.0	 3076
4	260.0/285.0	180.8
5	270.0/240.0	2.092
6	275.0/235.0	0.538
7	275.0/615.0	64.65
8	280.0/620.0	63.38
9	285.0/345.0	 2042
10	285.0/430.0	 2823
11	285.0/635.0	53.99
12	290.0/245.0	2.602
13	310.0/235.0	1.718
14	335.0/430.0	 2268
15	470.0/345.0	6.148
16	475.0/355.0	6.338
17	505.0/455.0	8.295

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	-28.00	4.627	554.7	932.6	138.7	-0.848	-3.332	-2.549	-1.464	-2.014	-0.920	-1.808	-0.519	0.207	1.065	0.243	0.709	0.081	0.460	0.852	1.019	0.585	0.528	0.617	0.550	0.547	0.356	0.347	0.235	0.239	0.215	-0.124	0.262	0.313	0.008	0.165	0.291	0.123	0.103	0.003	-0.156	-0.004	0.042	-0.041	-0.088	-0.141	0.079	0.584	1.846	2.359	1.056	0.056	-0.122	-0.232	-0.165	-0.154	-0.209	-0.304	-0.321	-0.289	-0.170	-0.287	-0.213	-0.256	-0.262	-0.325	-0.325	-0.246	-0.285	-0.198	-0.326	-0.305	-0.272	-0.269	-0.393	-0.294	-0.403
235.0	-17.33	-9.055	186.8	 1267	 1574	248.6	3.759	-1.119	-1.054	-4.029	-1.672	0.538	-2.025	-1.723	1.364	1.289	0.352	0.231	1.718	0.560	0.871	0.812	0.583	0.885	1.097	0.244	0.259	0.474	0.445	0.317	0.853	-0.433	-0.034	-0.039	0.144	-0.110	0.336	0.005	0.026	0.278	-0.043	-0.178	-0.215	-0.199	-0.331	0.014	0.124	0.035	0.412	1.570	3.741	4.431	2.444	0.178	-0.188	-0.086	-0.353	-0.348	-0.254	-0.311	-0.267	-0.180	-0.205	-0.333	-0.351	-0.147	-0.217	-0.170	-0.180	-0.371	-0.425	-0.452	-0.187	-0.184	-0.237	-0.410	-0.472
240.0	-21.82	-15.31	39.10	534.3	 2379	 1475	175.1	-2.346	0.716	-0.988	2.092	0.453	-0.870	1.057	1.770	1.273	1.017	-0.093	0.392	1.077	0.089	0.202	0.809	0.879	0.381	0.362	0.882	0.263	0.584	0.581	0.595	0.068	0.325	0.164	0.363	-0.159	0.228	-0.145	0.056	-0.111	-0.004	-0.165	-0.204	-0.069	-0.073	0.054	0.039	0.038	0.122	0.279	1.649	4.452	6.860	5.203	1.973	0.069	-0.242	-0.117	-0.238	-0.258	-0.141	-0.217	-0.247	-0.420	-0.264	-0.150	-0.330	-0.156	-0.208	-0.203	-0.423	-0.120	-0.358	-0.342	-0.337	-0.290	-0.529
245.0	-28.66	-22.25	13.17	128.3	 1252	 3243	 1215	72.15	0.416	1.974	0.642	-0.909	-0.660	0.771	2.602	0.789	1.275	0.957	1.132	1.372	0.204	0.940	0.900	1.105	0.406	0.663	0.500	0.297	0.393	0.581	0.573	0.211	0.262	0.389	0.287	0.220	0.128	-0.300	0.308	0.195	0.059	-0.123	-0.053	-0.109	-0.104	-0.183	0.227	0.063	0.082	0.205	0.253	1.232	4.153	7.345	8.199	4.602	0.664	-0.008	-0.258	-0.232	-0.108	-0.218	-0.168	-0.459	-0.282	-0.058	-0.219	-0.179	-0.256	-0.275	-0.305	-0.176	-0.392	-0.381	-0.204	-0.357	-0.359
250.0	-27.08	-28.17	17.67	57.77	303.5	 1482	 2864	 2032	308.0	4.671	1.340	-1.308	1.708	1.290	1.958	0.782	0.768	1.148	1.120	0.956	0.347	1.076	1.017	1.305	0.693	0.999	0.129	0.562	0.512	0.484	0.434	0.266	0.320	0.195	0.190	0.181	-0.062	-0.201	0.037	0.327	0.080	-0.004	-0.089	-0.124	-0.069	-0.275	0.118	0.047	-0.076	0.127	-0.009	0.165	0.900	2.047	4.248	6.781	7.718	6.639	3.497	0.673	-0.174	-0.257	-0.240	-0.294	-0.298	-0.265	-0.415	-0.204	-0.300	-0.351	-0.439	-0.294	-0.315	-0.291	-0.217	-0.217	-0.431
255.0	-25.87	-20.73	-4.689	52.75	120.3	345.5	945.9	 3197	 2811	295.5	5.075	2.276	2.404	4.549	2.015	1.186	0.764	0.874	0.455	1.184	0.850	0.706	0.924	0.829	0.343	0.113	0.225	0.518	0.646	0.616	0.187	0.235	0.294	0.332	0.062	0.019	0.114	-0.170	-0.221	0.368	0.192	0.032	0.256	-0.216	-0.138	-0.218	0.124	0.003	0.021	0.300	0.089	0.187	0.164	0.383	0.885	1.499	2.500	5.999	10.65	9.378	4.287	0.624	-0.116	-0.268	-0.274	-0.150	-0.219	-0.132	-0.316	-0.258	-0.238	-0.312	-0.270	-0.370	-0.240	-0.318	-0.361
260.0	-30.14	-19.06	-8.595	18.27	99.91	121.1	224.4	 1372	 4131	 1111	146.6	3.740	3.563	3.622	1.197	1.337	0.315	1.507	-0.030	0.874	0.878	1.265	0.981	0.627	0.413	0.602	0.690	0.566	0.554	0.402	0.205	0.447	0.164	0.035	0.098	0.037	-0.140	-0.104	-0.261	0.023	-0.128	0.139	0.192	-0.110	0.184	-0.131	0.238	-0.297	0.135	0.294	0.010	0.230	0.197	0.131	0.010	0.230	0.424	1.310	4.089	8.381	11.50	8.089	2.966	0.299	-0.221	-0.074	-0.273	-0.289	-0.380	-0.280	-0.145	-0.218	-0.312	-0.363	-0.308	-0.214	-0.503
265.0	-29.36	-16.72	-9.558	5.309	67.68	112.6	76.97	335.4	 2147	 4213	914.7	58.33	4.033	4.174	1.597	3.481	1.644	1.955	1.603	2.069	1.128	1.778	1.863	1.324	1.643	0.297	0.463	1.188	0.343	0.286	0.200	0.459	0.296	0.199	-0.262	0.046	-0.216	0.149	-0.201	-0.171	-0.058	0.180	-0.053	0.205	0.011	-0.079	0.203	0.056	0.007	-0.051	0.003	0.044	0.039	0.227	0.091	-0.104	0.201	0.204	0.781	2.085	5.979	9.810	12.02	6.714	1.701	-0.065	-0.234	-0.252	-0.231	-0.226	-0.148	-0.329	-0.308	-0.282	-0.186	-0.250	-0.466
270.0	-26.07	-19.41	-16.89	6.865	20.18	77.37	105.2	109.5	535.2	 2141	 3855	 2251	229.8	6.633	2.644	3.014	2.672	2.050	1.963	1.866	1.955	0.925	1.530	0.952	1.318	0.457	1.130	1.167	0.246	0.446	0.490	0.239	0.447	0.137	0.120	-0.049	-0.106	0.205	-0.142	-0.014	-0.102	-0.286	-0.069	0.045	0.104	0.019	-0.001	0.069	-0.063	-0.001	-0.039	-0.143	0.005	0.086	0.220	0.136	0.099	-0.089	0.207	0.237	1.235	2.633	5.260	7.602	9.338	7.939	4.769	1.265	-0.087	-0.265	-0.176	-0.270	-0.300	-0.240	-0.323	-0.257	-0.271
