Sample:	'1
File name:	Default_20231008_141636.FD3
Run date:	'14:10:15, 10/08/2023
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/345.0	 2052
2	225.0/370.0	 1985
3	270.0/300.0	 7924
4	270.0/590.0	546.2
5	440.0/300.0	11.17
6	445.0/305.0	11.09
7	540.0/300.0	42.19
8	575.0/290.0	40.35

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	126.1	 1364	 1933	322.0	14.55	8.765	7.529	6.788	6.284	6.303	6.256	5.683	4.579	3.735	3.067	2.730	2.178	2.133	2.014	1.782	1.712	1.588	1.512	1.504	1.251	1.308	1.198	1.212	1.120	1.164	1.137	1.056	1.007	0.955	0.906	0.972	0.880	0.878	0.817	0.718	0.760	0.785	0.760	0.718	0.674	0.658	1.139	4.542	9.358	8.580	3.745	0.986	0.528	0.458	0.489	0.442	0.512	0.496	0.483	0.512	0.449	0.460	0.462	0.461	0.500	0.482	0.454	0.448	0.477	0.445	0.431	0.418	0.431	0.443	0.459	0.457	0.459
235.0	64.32	425.3	 1657	 1917	311.1	15.96	7.172	8.015	7.445	6.771	6.208	6.359	4.620	3.818	3.231	2.992	2.225	2.103	2.139	2.049	1.726	1.569	1.541	1.485	1.360	1.242	1.331	1.147	1.162	1.248	1.103	1.073	0.995	1.064	0.894	0.955	0.808	1.013	0.859	0.793	0.781	0.756	0.734	0.815	0.712	0.707	0.754	1.568	3.330	6.080	9.196	10.64	5.563	1.423	0.518	0.463	0.501	0.494	0.520	0.483	0.447	0.465	0.472	0.460	0.470	0.503	0.510	0.450	0.459	0.409	0.413	0.433	0.428	0.479	0.434	0.491	0.448
240.0	78.75	125.1	639.8	 2163	 1878	223.5	11.48	8.415	7.707	7.078	7.034	5.916	5.201	4.093	3.109	2.821	2.370	2.448	2.232	1.809	1.820	1.505	1.449	1.441	1.325	1.394	1.223	1.146	1.283	1.085	1.081	1.146	1.031	0.932	0.983	0.851	0.806	0.875	0.845	0.690	0.768	0.771	0.720	0.743	0.750	0.851	0.753	0.809	1.231	2.059	4.494	10.98	14.92	11.37	4.158	0.856	0.479	0.486	0.497	0.495	0.459	0.474	0.469	0.478	0.454	0.483	0.480	0.440	0.476	0.388	0.497	0.475	0.385	0.447	0.505	0.502	0.493
245.0	77.47	89.38	172.0	992.4	 2700	 1750	145.6	9.613	8.507	7.185	7.317	5.958	5.806	4.132	3.395	2.628	2.800	2.577	2.212	1.673	1.790	1.716	1.505	1.406	1.403	1.473	1.246	1.259	1.249	1.107	1.188	1.103	1.049	0.965	0.827	0.874	0.788	0.790	0.830	0.740	0.765	0.809	0.687	0.817	0.685	0.785	0.824	0.826	0.809	0.862	1.409	3.838	9.237	16.71	16.91	9.691	2.612	0.575	0.478	0.505	0.490	0.496	0.471	0.441	0.431	0.487	0.537	0.401	0.498	0.396	0.480	0.511	0.448	0.477	0.503	0.513	0.450
250.0	46.12	82.10	103.6	259.4	 1122	 2570	 2382	602.7	26.10	8.682	8.351	7.275	5.885	4.767	3.652	2.951	2.765	2.485	2.303	2.015	1.822	1.657	1.590	1.537	1.450	1.436	1.265	1.285	1.306	1.191	1.282	1.149	0.972	0.927	0.844	0.887	0.817	0.791	0.802	0.780	0.748	0.810	0.743	0.765	0.670	0.684	0.739	0.800	0.877	0.738	0.785	1.321	2.664	5.717	10.09	14.88	18.47	15.57	8.673	2.585	0.620	0.514	0.433	0.482	0.492	0.513	0.518	0.478	0.466	0.447	0.501	0.489	0.438	0.434	0.451	0.476	0.477
255.0	33.37	44.73	89.12	130.1	271.5	809.1	 2829	 3601	214.7	24.11	10.81	9.001	6.872	5.418	3.948	3.416	3.011	2.840	2.407	2.352	1.932	1.759	1.615	1.396	1.515	1.401	1.427	1.306	1.369	1.181	1.459	1.057	1.045	0.912	0.985	0.780	0.870	0.810	0.834	0.763	0.719	0.934	0.788	0.713	0.675	0.687	0.684	0.661	0.721	0.757	0.930	1.039	1.078	1.718	2.676	3.971	7.703	16.37	26.86	24.23	13.15	2.777	0.534	0.442	0.480	0.549	0.481	0.508	0.504	0.541	0.498	0.428	0.413	0.446	0.478	0.440	0.505
260.0	33.32	28.29	51.47	111.6	115.3	200.3	 1102	 3910	 3490	177.5	16.47	10.80	7.508	5.828	3.951	4.108	3.116	2.909	2.574	2.439	2.129	1.852	1.717	1.586	1.660	1.443	1.453	1.352	1.387	1.245	1.285	1.106	1.107	1.007	0.938	0.850	0.692	0.826	0.770	0.800	0.749	0.838	0.744	0.739	0.648	0.720	0.624	0.630	0.661	0.602	0.723	1.062	1.084	0.963	1.059	1.376	2.223	5.099	13.19	26.26	34.24	22.22	8.394	1.326	0.533	0.512	0.504	0.458	0.501	0.536	0.429	0.508	0.494	0.457	0.452	0.468	0.534
265.0	27.94	26.62	27.80	72.07	114.7	83.65	277.6	 1716	 4812	 3261	142.3	14.11	9.119	6.386	4.776	3.935	3.379	2.689	2.594	2.450	2.257	1.898	1.818	1.776	1.634	1.387	1.560	1.357	1.389	1.234	1.301	1.027	1.203	0.893	0.924	0.857	0.877	0.834	0.763	0.772	0.776	0.775	0.861	0.756	0.724	0.766	0.643	0.658	0.572	0.513	0.532	0.800	0.940	1.218	1.006	0.873	0.968	1.634	3.547	8.810	21.05	35.07	28.62	18.79	4.763	0.645	0.551	0.512	0.492	0.549	0.462	0.510	0.477	0.518	0.475	0.488	0.475
270.0	54.89	40.54	31.30	40.51	81.53	118.1	130.0	451.1	 1884	 4312	 3459	607.7	45.58	9.766	5.957	4.739	3.868	3.294	2.905	2.684	2.336	2.077	2.016	1.796	1.704	1.572	1.533	1.456	1.389	1.325	1.313	1.242	1.176	1.035	0.986	0.913	0.883	0.839	0.898	0.871	0.840	0.823	0.931	0.925	0.895	0.811	0.677	0.706	0.651	0.552	0.531	0.669	0.670	0.866	1.072	1.201	1.121	1.103	1.432	2.579	5.621	11.47	18.75	29.78	30.18	28.71	13.42	5.080	0.870	0.550	0.499	0.595	0.480	0.528	0.515	0.523	0.517
