Sample:	'1
File name:	Default_20240104_183455.FD3
Run date:	'18:28:33, 01/04/2024
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/625.0	28.24
2	225.0/645.0	27.20
3	230.0/350.0	 1369
4	235.0/355.0	 1356
5	245.0/270.0	160.1
6	270.0/300.0	531.0
7	270.0/595.0	49.00
8	275.0/305.0	591.5
9	275.0/610.0	41.95
10	280.0/315.0	590.7
11	280.0/340.0	740.1
12	280.0/620.0	34.51
13	285.0/320.0	605.0
14	285.0/630.0	28.42
15	320.0/360.0	329.5
16	325.0/370.0	324.9
17	330.0/375.0	323.4
18	335.0/380.0	330.1
19	475.0/350.0	4.732
20	480.0/355.0	4.747
21	540.0/295.0	2.747

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	73.01	 1291	 2192	442.8	11.11	3.735	2.579	2.165	1.443	1.231	1.442	1.302	1.286	1.069	0.775	0.704	0.707	0.647	0.584	0.609	0.519	0.462	0.459	0.480	0.396	0.399	0.315	0.383	0.323	0.321	0.313	0.264	0.201	0.271	0.218	0.292	0.394	0.330	0.281	0.270	0.243	0.329	0.353	0.264	0.247	0.179	0.503	3.111	7.860	7.941	3.882	0.717	0.151	0.129	0.110	0.067	0.094	0.098	0.115	0.091	0.060	0.070	0.082	0.067	0.093	0.062	0.029	0.070	0.029	0.067	0.057	0.024	0.043	0.062	0.050	0.037	0.046
235.0	54.28	379.9	 1651	 2148	400.1	16.47	3.926	2.390	2.391	2.942	1.791	1.715	1.429	1.059	0.919	0.768	0.820	0.631	0.688	0.604	0.464	0.541	0.532	0.451	0.500	0.366	0.302	0.385	0.307	0.367	0.372	0.257	0.253	0.236	0.307	0.302	0.346	0.282	0.392	0.268	0.267	0.216	0.323	0.373	0.402	0.318	0.321	0.831	2.444	5.100	7.960	10.14	5.525	1.389	0.162	0.146	0.157	0.093	0.127	0.054	0.088	0.087	0.067	0.063	0.040	0.098	0.079	0.078	-0.006	0.091	0.048	0.019	0.012	0.048	0.068	0.019	0.047
240.0	85.73	116.8	564.4	 2158	 2245	297.3	8.199	2.870	2.189	2.710	2.246	1.640	1.173	1.111	1.032	0.957	0.756	0.683	0.504	0.606	0.517	0.512	0.555	0.640	0.558	0.384	0.369	0.400	0.324	0.283	0.178	0.246	0.240	0.246	0.251	0.316	0.257	0.323	0.340	0.299	0.321	0.259	0.264	0.331	0.346	0.450	0.350	0.400	0.700	1.442	3.326	9.101	12.99	10.89	4.511	0.624	0.148	0.160	0.095	0.108	0.051	0.118	0.019	0.062	0.050	0.020	0.070	0.061	0.038	0.020	0.053	0.006	-0.010	0.050	0.062	0.017	0.094
245.0	83.96	111.8	156.4	881.9	 2805	 1974	191.6	5.441	3.393	3.294	2.294	1.961	1.626	1.423	1.102	1.017	0.866	0.769	0.714	0.606	0.541	0.603	0.540	0.443	0.520	0.349	0.433	0.351	0.395	0.404	0.224	0.378	0.229	0.289	0.306	0.310	0.183	0.278	0.336	0.345	0.259	0.240	0.291	0.278	0.262	0.345	0.554	0.540	0.429	0.466	0.878	2.818	7.249	13.97	15.37	9.601	2.586	0.303	0.099	0.097	0.068	0.125	0.051	0.041	0.023	0.086	0.105	0.047	0.062	0.003	0.056	0.057	0.023	0.061	0.022	0.030	0.036
250.0	34.04	106.5	134.0	238.5	 1046	 2394	 2365	710.7	31.24	4.338	2.822	2.300	1.986	1.761	1.191	0.940	0.960	0.715	0.796	0.716	0.586	0.530	0.483	0.480	0.522	0.452	0.330	0.411	0.447	0.368	0.230	0.360	0.316	0.206	0.257	0.227	0.193	0.238	0.232	0.323	0.331	0.312	0.303	0.256	0.265	0.280	0.336	0.459	0.567	0.537	0.459	0.823	1.794	4.314	7.675	11.96	15.27	13.58	8.125	2.514	0.301	0.132	0.122	0.086	0.084	0.083	0.049	0.039	0.038	0.034	0.039	0.041	0.053	0.084	0.040	0.048	0.060
255.0	12.60	38.34	118.1	175.9	266.5	674.6	 2257	 3348	258.7	29.80	4.645	2.805	2.228	1.799	1.411	1.226	1.110	0.954	0.853	0.598	0.666	0.542	0.563	0.481	0.505	0.487	0.377	0.425	0.430	0.324	0.255	0.420	0.406	0.342	0.264	0.186	0.236	0.187	0.180	0.249	0.311	0.302	0.397	0.324	0.303	0.238	0.264	0.205	0.360	0.469	0.646	0.829	0.669	1.148	1.846	2.959	5.259	11.72	20.34	21.90	12.74	3.028	0.219	0.108	0.148	0.085	0.064	0.038	0.041	0.058	0.015	0.012	0.060	0.098	0.061	0.026	0.061
260.0	9.349	16.06	54.57	165.2	152.4	170.1	778.3	 3130	 3252	218.5	14.11	3.938	3.191	2.128	2.058	1.438	1.168	1.065	0.980	0.693	0.762	0.636	0.534	0.535	0.425	0.470	0.306	0.461	0.454	0.329	0.345	0.326	0.330	0.334	0.273	0.233	0.225	0.128	0.168	0.229	0.207	0.286	0.372	0.354	0.281	0.279	0.196	0.185	0.274	0.308	0.425	0.779	0.965	0.757	0.604	0.785	1.358	3.184	8.454	18.77	26.07	21.58	8.733	1.204	0.154	0.099	0.047	0.084	0.060	0.067	0.078	-0.001	0.088	0.069	0.075	0.018	0.023
265.0	9.567	12.63	20.06	88.77	177.0	103.5	193.2	 1216	 3790	 3050	174.0	7.229	4.807	2.419	2.394	1.545	1.285	1.000	0.984	0.787	0.896	0.774	0.579	0.570	0.451	0.465	0.389	0.367	0.516	0.300	0.414	0.258	0.283	0.384	0.356	0.143	0.259	0.263	0.145	0.194	0.228	0.289	0.337	0.335	0.298	0.232	0.252	0.198	0.259	0.254	0.232	0.370	0.819	0.977	0.826	0.452	0.463	0.814	2.130	5.579	13.38	25.27	28.41	18.24	5.040	0.434	0.103	0.096	0.068	0.053	0.170	0.066	0.053	0.134	0.038	0.075	0.099
270.0	31.26	26.36	13.69	30.71	102.0	160.1	121.9	306.0	 1320	 3188	 2875	721.7	46.26	3.919	2.895	1.930	1.715	1.401	1.229	0.982	1.028	0.682	0.632	0.615	0.496	0.571	0.438	0.459	0.422	0.396	0.460	0.407	0.394	0.316	0.302	0.252	0.287	0.287	0.216	0.213	0.248	0.205	0.276	0.327	0.372	0.330	0.276	0.222	0.263	0.259	0.195	0.222	0.333	0.508	0.724	0.904	0.819	0.669	0.738	1.444	3.260	7.358	13.39	20.42	23.58	21.56	12.49	4.142	0.428	0.086	0.128	0.104	0.097	0.105	0.033	0.122	0.037
