Sample:	'1
File name:	Default_20240104_195812.FD3
Run date:	'19:51:51, 01/04/2024
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/340.0	 1069
2	230.0/620.0	18.59
3	240.0/635.0	14.23
4	260.0/420.0	 2775
5	275.0/305.0	452.2
6	280.0/340.0	837.8
7	290.0/420.0	 2882
8	335.0/415.0	 4879
9	460.0/340.0	4.263
10	530.0/415.0	14.47
11	535.0/420.0	14.23
12	555.0/340.0	4.368
13	560.0/335.0	4.309

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	6.286	58.46	176.2	58.90	3.895	3.037	2.461	2.285	1.982	2.321	1.847	1.915	1.646	1.575	1.338	1.388	1.373	1.353	1.361	1.465	1.495	1.636	1.727	1.701	1.612	1.576	1.471	1.408	1.232	1.154	1.006	0.940	0.726	0.588	0.585	0.496	0.525	0.456	0.470	0.456	0.344	0.327	0.311	0.315	0.294	0.261	0.267	0.328	0.866	1.098	0.711	0.319	0.189	0.185	0.154	0.154	0.136	0.148	0.092	0.099	0.123	0.108	0.089	0.098	0.093	0.116	0.096	0.091	0.099	0.082	0.090	0.100	0.093	0.095	0.089	0.080	0.093
235.0	5.206	21.68	174.7	354.6	130.2	5.980	3.067	2.910	2.537	1.878	1.685	1.930	2.027	1.889	1.762	1.433	1.525	1.262	1.502	1.550	1.587	1.658	1.572	1.593	1.691	1.559	1.356	1.437	1.258	1.150	0.962	1.006	0.653	0.630	0.492	0.503	0.517	0.518	0.427	0.392	0.347	0.367	0.376	0.385	0.260	0.205	0.255	0.231	0.387	0.690	1.390	2.160	1.529	0.445	0.183	0.140	0.133	0.128	0.141	0.132	0.152	0.122	0.088	0.178	0.064	0.092	0.212	0.083	0.091	0.102	0.107	0.107	0.090	0.056	0.055	0.125	0.045
240.0	7.746	10.06	68.02	415.0	486.1	101.2	3.826	3.041	2.264	3.041	1.928	1.858	1.969	2.253	1.766	1.399	1.531	1.412	1.491	1.506	1.515	1.555	1.673	1.643	1.703	1.760	1.503	1.390	1.345	1.166	0.833	1.018	0.676	0.564	0.500	0.455	0.522	0.436	0.502	0.426	0.420	0.352	0.328	0.277	0.310	0.288	0.260	0.259	0.241	0.310	0.732	2.030	3.456	3.139	1.410	0.282	0.157	0.099	0.126	0.118	0.131	0.130	0.085	0.173	0.146	0.097	0.146	0.046	0.082	0.095	0.144	0.104	0.135	0.093	0.077	0.156	0.059
245.0	12.03	8.069	20.59	194.2	659.5	418.6	69.50	3.088	2.208	2.851	1.760	2.127	1.945	2.001	1.811	1.536	1.620	1.626	1.527	1.604	1.526	1.473	1.681	1.616	1.629	1.555	1.547	1.492	1.242	1.086	1.093	0.930	0.664	0.586	0.646	0.549	0.484	0.336	0.491	0.437	0.414	0.382	0.324	0.347	0.282	0.313	0.334	0.268	0.292	0.271	0.290	0.714	1.940	3.917	4.432	2.958	1.118	0.173	0.134	0.125	0.092	0.120	0.098	0.148	0.138	0.067	0.074	0.108	0.142	0.066	0.112	0.115	0.097	0.069	0.121	0.098	0.108
250.0	8.626	12.98	23.00	53.95	250.4	620.2	588.0	150.2	9.746	2.534	2.073	2.078	1.908	2.078	1.668	1.784	1.614	1.584	1.531	1.542	1.646	1.776	1.718	1.736	1.689	1.704	1.536	1.520	1.314	1.162	1.050	0.939	0.690	0.589	0.579	0.473	0.405	0.352	0.425	0.430	0.443	0.405	0.346	0.281	0.352	0.296	0.320	0.290	0.303	0.296	0.231	0.340	0.622	1.236	2.323	3.730	4.626	4.323	2.468	0.923	0.135	0.164	0.129	0.095	0.100	0.111	0.129	0.134	0.090	0.142	0.104	0.103	0.091	0.045	0.102	0.100	0.104
255.0	5.458	9.255	23.18	39.40	65.63	180.4	590.1	900.6	205.5	11.03	2.967	2.412	2.342	1.992	1.872	1.664	1.438	1.512	1.562	1.592	1.592	1.564	1.758	1.822	1.837	1.634	1.580	1.655	1.425	1.254	1.222	0.924	0.849	0.568	0.524	0.500	0.463	0.532	0.365	0.380	0.493	0.455	0.358	0.373	0.305	0.328	0.326	0.323	0.241	0.287	0.307	0.411	0.288	0.392	0.680	0.967	1.728	3.526	6.059	6.426	3.767	0.918	0.157	0.075	0.096	0.089	0.125	0.097	0.129	0.120	0.062	0.096	0.117	0.078	0.087	0.102	0.077
260.0	7.714	7.709	13.33	37.41	40.90	48.25	212.0	823.7	901.6	154.7	6.407	2.566	2.747	2.194	2.543	1.799	1.553	1.510	1.486	1.572	1.789	1.706	1.957	1.803	1.807	1.617	1.688	1.480	1.394	1.263	1.150	0.952	0.695	0.737	0.519	0.480	0.468	0.452	0.392	0.390	0.286	0.434	0.384	0.400	0.284	0.321	0.301	0.246	0.246	0.254	0.283	0.379	0.368	0.365	0.320	0.328	0.534	1.016	2.658	5.248	7.584	6.299	2.426	0.466	0.188	0.111	0.096	0.123	0.148	0.148	0.120	0.125	0.073	0.059	0.103	0.102	0.092
265.0	5.782	4.510	8.021	22.16	45.26	31.04	53.80	312.2	992.2	831.1	113.1	4.231	2.524	2.106	2.518	1.986	1.656	1.834	1.592	1.830	1.831	1.882	2.078	1.717	1.956	1.735	1.704	1.427	1.489	1.333	1.077	1.109	0.717	0.596	0.502	0.578	0.380	0.427	0.366	0.381	0.249	0.382	0.379	0.397	0.346	0.285	0.266	0.233	0.260	0.240	0.193	0.291	0.279	0.444	0.344	0.253	0.255	0.346	0.714	1.606	3.822	7.029	8.478	5.123	1.457	0.201	0.093	0.118	0.096	0.117	0.128	0.107	0.117	0.125	0.127	0.111	0.053
270.0	6.808	8.293	7.827	9.319	26.27	43.88	35.33	79.55	341.4	813.6	928.1	370.4	26.01	2.885	2.618	2.036	1.839	1.750	1.632	1.787	1.968	2.114	1.888	1.889	1.925	1.837	1.680	1.502	1.378	1.294	1.116	1.027	0.750	0.590	0.565	0.505	0.431	0.474	0.410	0.354	0.323	0.284	0.362	0.361	0.371	0.378	0.306	0.271	0.301	0.245	0.235	0.247	0.235	0.282	0.379	0.411	0.428	0.286	0.304	0.490	1.010	2.086	3.746	5.553	6.327	5.939	3.685	1.277	0.184	0.155	0.091	0.130	0.084	0.162	0.073	0.090	0.069
275.0	10.06	13.66	13.64	9.031	11.96	27.94	53.89	49.44	88.90	220.9	673.9	 1239	590.8	27.45	3.135	2.416	2.113	1.876	1.958	2.012	2.073	2.082	1.897	1.834	1.877	1.675	1.722	1.527	1.445	1.334	1.173	1.044	0.753	0.589	0.604	0.559	0.472	0.350	0.376	0.374	0.322	0.330	0.352	0.298	0.376	0.350	0.315	0.410	0.322	0.273	0.276	0.282	0.278	0.236	0.307	0.283	0.366	0.457	0.486	0.337	0.299	0.625	0.970	1.443	2.050	4.044	7.410	8.936	5.727	1.325	0.148	0.125	0.071	0.115	0.053	0.049	0.120
