Sample:	'1
File name:	Default_20230714_154416.FD3
Run date:	'15:37:55, 07/14/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
385.0	364.9	790.4	 1196	 1690	 2348	 2685	 2814	 2514	 1912	 1423	755.4	324.1	215.3	201.9	200.2	172.5	165.9	154.6	127.0	100.1	75.22	55.87	54.99	106.9	181.7	87.70	26.01	18.79	16.70	21.74	37.59	193.1	985.6	 1582	164.1	5.493	-0.259	-0.390	-0.223	0.122	-0.161	0.427	0.835	0.429	0.803	1.305	0.886	1.809	2.581	2.854	4.056	5.406	7.598	7.659	7.957	8.768	9.343	7.370	7.267	5.420	5.516	4.890	3.271	1.863	0.922	0.423	-0.219	0.034	-0.008	-0.155	-0.015	-0.301	0.356	0.262	-0.091	0.221	-0.081
390.0	324.9	611.0	970.8	 1454	 1984	 2298	 2398	 2148	 1650	 1214	650.7	289.9	193.0	183.5	175.5	155.6	154.7	138.4	122.0	91.70	71.32	56.51	49.17	59.87	116.2	149.1	75.46	26.24	17.90	16.38	19.04	49.22	242.6	798.5	 1177	571.6	42.72	0.251	0.319	0.492	-0.150	0.376	0.450	0.640	0.440	1.042	1.019	1.883	2.084	2.394	3.492	4.698	5.827	6.468	7.199	7.548	7.432	6.641	5.794	4.855	3.847	3.133	2.638	1.489	1.159	0.668	0.140	-0.020	-0.067	-0.274	-0.036	-0.002	0.166	-0.128	-0.303	-0.120	0.040
395.0	241.2	529.6	829.1	 1225	 1644	 1869	 1982	 1756	 1350	 1011	548.8	245.7	168.1	161.9	159.7	137.5	137.9	122.8	119.2	89.52	71.46	58.25	50.34	49.96	56.48	106.0	147.2	62.64	22.78	16.84	15.91	19.14	60.89	184.3	445.2	 1320	794.3	39.85	0.398	0.531	0.148	0.154	-0.075	0.457	0.144	0.547	0.806	1.470	1.729	1.789	2.546	4.523	4.636	5.530	6.245	5.947	6.588	5.058	4.369	4.043	3.411	3.384	2.260	1.143	0.519	0.429	0.100	0.097	-0.014	-0.536	-0.115	0.095	0.210	-0.355	-0.066	-0.151	-0.171
400.0	184.4	490.5	715.7	 1068	 1362	 1638	 1671	 1511	 1156	841.3	459.8	227.2	152.2	146.1	151.5	130.2	130.5	120.0	104.6	82.61	69.89	54.78	49.62	48.39	45.88	64.13	130.9	121.9	37.99	19.49	14.72	13.37	22.42	46.67	108.0	603.6	 1392	510.5	14.62	0.339	0.082	-0.071	0.185	-0.155	0.198	0.229	0.433	1.065	1.451	1.682	2.063	4.643	3.920	4.387	4.633	4.292	4.959	4.773	4.105	3.020	2.788	2.237	2.304	1.233	0.755	0.360	-0.269	-0.288	-0.572	0.088	-0.192	-0.288	0.085	-0.216	0.080	-0.257	-0.352
405.0	163.7	425.1	616.9	916.5	 1249	 1433	 1417	 1301	 1003	722.7	413.1	212.6	139.6	132.5	130.9	123.6	120.3	103.5	96.77	80.48	65.74	53.84	50.62	46.32	45.92	49.56	77.86	142.8	87.31	26.84	17.81	12.24	13.17	16.12	30.11	149.0	747.3	 1255	133.1	4.134	0.043	0.672	0.161	-0.405	0.190	0.650	0.338	0.968	1.294	1.404	2.141	3.222	3.487	3.417	4.270	3.199	3.745	3.480	2.936	2.937	2.281	1.807	2.047	1.186	0.500	0.282	-0.034	-0.500	-0.190	0.036	-0.351	-0.057	-0.456	0.112	-0.547	-0.604	-0.083
410.0	117.9	311.1	456.0	713.9	980.2	 1134	 1143	 1031	798.4	590.3	340.9	172.8	128.2	116.3	117.3	107.5	103.6	94.85	83.87	74.93	61.32	54.00	50.92	45.67	44.04	42.19	47.08	84.94	116.8	71.56	25.83	14.32	12.20	11.01	11.93	37.48	184.6	626.4	916.8	443.3	32.58	0.381	0.098	-0.065	0.262	0.462	0.409	0.522	0.895	0.976	1.426	2.403	2.850	3.110	3.329	3.017	2.714	2.857	2.312	2.009	1.345	1.369	0.996	1.018	0.361	0.163	0.328	-0.256	-0.234	-0.057	-0.047	-0.071	-0.093	-0.200	-0.237	-0.284	-0.031
415.0	106.8	258.2	377.2	595.6	703.2	839.4	910.0	799.8	629.6	463.5	281.4	151.8	111.6	103.9	103.1	99.98	90.07	84.44	76.61	70.10	59.20	54.90	51.95	47.58	42.76	41.36	38.06	45.06	73.16	112.7	59.00	20.84	13.83	10.97	8.626	14.56	44.77	143.8	331.3	965.7	568.8	30.37	0.660	0.045	0.476	0.170	0.357	0.703	0.643	0.756	1.263	1.739	2.080	2.055	2.466	2.367	2.388	2.442	1.901	1.649	0.892	1.025	0.473	0.525	-0.238	-0.310	0.561	-0.009	-0.578	-0.250	-0.335	0.003	0.082	-0.177	-0.184	0.013	-0.164
420.0	78.56	187.5	303.6	421.3	551.4	682.1	722.0	639.0	509.4	378.7	236.2	133.7	104.6	91.93	92.06	89.46	81.41	76.76	70.28	61.20	57.68	51.66	48.59	47.43	40.73	40.13	34.62	37.33	45.45	88.72	99.12	35.83	14.30	11.61	8.424	8.195	14.14	35.68	78.06	439.3	 1019	139.5	9.562	0.057	0.061	0.652	0.591	0.436	0.435	0.887	0.651	1.437	1.351	2.288	1.852	1.699	1.539	2.256	1.629	1.378	1.026	0.744	0.382	0.678	-0.019	-0.590	0.043	-0.232	-0.733	-0.033	-0.143	-0.490	-0.242	-0.490	-0.130	0.081	-0.380
425.0	53.60	132.0	248.4	366.9	484.8	588.9	599.1	526.7	437.8	324.0	204.2	114.1	97.43	87.54	90.56	81.21	77.55	73.13	65.36	57.45	55.29	48.05	46.42	43.60	43.39	39.11	36.79	34.73	34.73	52.79	98.85	68.19	21.00	13.27	8.979	7.876	8.043	10.72	19.86	108.5	558.0	870.8	113.8	2.993	0.424	0.591	0.305	0.114	0.312	0.883	0.688	0.916	1.088	1.453	1.371	1.195	1.469	1.230	1.827	0.260	0.632	0.344	0.446	0.094	-0.480	0.303	-0.170	0.089	-0.042	-0.179	-0.160	0.141	-0.404	-0.213	-0.138	0.061	-0.328
430.0	76.87	129.2	183.2	297.8	390.3	460.2	479.9	433.4	348.0	249.6	164.0	99.09	85.94	78.76	77.37	71.01	69.03	65.15	60.21	53.41	50.86	46.02	43.95	42.63	41.59	39.34	37.39	33.86	32.50	34.72	58.33	87.93	54.09	19.58	10.32	7.767	7.182	6.339	7.289	27.09	136.3	451.2	702.8	338.4	26.53	0.585	-0.094	0.376	0.140	0.492	0.523	0.740	1.161	1.009	1.190	1.111	1.326	0.900	1.323	0.306	0.129	0.484	0.061	-0.162	-0.296	-0.365	-0.033	-0.070	-0.223	-0.256	-0.357	-0.103	-0.190	-0.292	-0.209	-0.423	-0.577
435.0	105.2	68.51	128.6	221.9	316.8	346.7	378.5	319.5	282.2	206.5	147.5	89.91	76.77	78.06	74.23	68.56	63.58	54.59	53.71	49.59	46.24	44.74	42.72	40.50	38.83	39.79	35.34	31.02	30.27	30.76	34.67	51.71	76.39	45.01	13.62	8.253	6.589	6.010	5.182	8.936	32.46	103.0	275.7	806.3	459.4	22.80	0.674	0.298	0.359	0.199	0.309	0.295	0.454	1.458	0.945	0.472	0.789	0.864	0.511	0.224	0.818	0.058	0.507	-0.157	-0.289	-0.228	-0.098	0.077	-0.173	-0.045	0.072	-0.245	0.031	-0.326	0.180	-0.748	-0.567
440.0	148.9	118.9	125.5	170.2	251.1	288.6	297.1	289.1	242.4	173.1	126.5	84.17	75.62	69.12	62.93	59.55	58.51	51.84	51.80	45.52	41.55	42.15	41.43	39.83	40.36	36.98	39.20	29.31	29.85	26.08	28.05	33.10	59.64	70.46	27.48	9.508	7.758	7.136	4.532	4.504	9.687	24.73	67.03	391.2	876.3	121.3	5.571	0.160	-0.095	0.297	0.370	0.375	0.395	0.824	0.863	0.026	0.531	0.149	0.584	0.456	0.308	0.215	0.341	-0.202	-0.279	-0.291	0.092	0.166	-0.109	-0.066	-0.069	-0.260	-0.276	-0.463	0.294	-0.754	0.266
445.0	125.3	236.8	98.43	153.0	206.7	235.8	245.5	230.4	205.6	157.6	108.1	73.42	71.33	67.84	60.09	57.25	52.92	52.93	46.97	43.39	42.36	38.73	39.86	39.88	38.67	36.20	35.85	31.77	31.38	27.39	25.64	24.69	35.44	68.80	48.59	15.36	8.869	7.707	4.483	4.491	5.264	7.392	17.46	97.24	514.6	792.0	88.03	1.936	-0.107	0.347	0.151	-0.171	0.198	1.033	0.722	0.338	-0.153	0.025	0.128	0.321	0.139	-0.059	0.056	0.087	-0.526	-0.653	-0.199	-0.140	0.028	-0.255	-0.155	0.298	-0.416	-0.350	0.240	-0.226	-0.397
450.0	38.49	306.5	260.9	117.3	158.0	196.1	203.2	192.0	154.5	134.6	94.72	70.49	70.32	61.01	60.83	49.79	49.86	50.20	43.11	41.15	38.64	36.44	36.29	37.67	35.39	35.45	32.74	31.05	28.65	27.05	24.60	22.72	23.71	39.63	58.19	35.74	12.48	7.957	5.603	4.367	3.841	3.868	5.940	23.19	128.4	450.3	650.9	283.3	17.11	0.560	0.377	0.375	0.102	0.668	0.487	0.262	0.137	0.148	-0.170	0.119	0.130	-0.170	0.093	-0.012	-0.372	-0.253	-0.489	-0.403	-0.266	-0.203	-0.072	-0.262	-0.481	-0.088	-0.270	-0.656	-0.411
455.0	27.55	174.8	547.0	139.3	125.9	140.9	163.9	148.9	130.8	109.1	82.01	56.82	59.70	56.35	49.50	50.71	44.90	42.93	41.86	38.97	34.17	36.90	34.09	32.21	32.64	33.02	30.67	28.50	25.80	25.60	22.95	20.93	17.92	20.93	34.59	52.15	29.67	9.763	6.001	4.986	4.457	2.828	2.868	7.204	30.44	102.5	264.3	743.8	335.9	10.72	0.523	0.062	0.030	0.090	0.231	0.000	0.279	0.059	-0.093	-0.142	0.125	-0.196	-0.358	-0.652	-0.018	-0.142	-0.406	-0.586	-0.148	-0.590	-0.232	-0.284	-0.416	-0.351	-0.229	-0.036	-0.347
460.0	-23.41	74.20	627.1	335.1	82.04	113.1	129.9	137.3	104.4	108.4	68.27	56.38	52.11	51.68	48.18	45.77	37.28	38.26	33.42	33.62	32.70	32.43	31.14	30.24	29.97	32.03	27.19	26.17	25.66	24.29	23.93	19.45	17.00	17.13	19.65	42.48	43.76	18.96	7.360	5.006	4.212	2.823	3.102	2.770	8.058	24.17	63.67	387.9	739.4	82.12	4.308	0.230	0.005	-0.313	0.144	-0.471	-0.250	0.283	-0.045	-0.198	0.276	0.541	0.103	0.304	0.163	-0.540	-0.227	-0.605	-0.067	-0.263	-0.170	-0.186	-0.261	-0.703	-0.347	-0.476	-0.449
465.0	-15.52	-0.992	440.2	760.7	99.34	100.6	92.95	115.2	93.45	83.89	60.36	53.95	44.59	44.82	44.19	39.83	34.89	32.55	31.70	30.80	29.57	30.57	29.80	28.37	26.88	29.13	26.53	26.34	24.65	22.20	22.32	19.64	16.48	15.77	14.41	24.83	45.28	29.85	10.27	5.440	4.856	3.563	2.985	3.047	3.756	6.129	15.77	97.84	486.1	597.2	68.92	1.087	0.483	-0.068	0.029	-0.197	-0.455	-0.139	-0.054	-0.685	0.084	-0.103	0.088	-0.044	-0.152	-0.222	-0.375	-0.468	-0.242	-0.017	-0.073	-0.406	-0.535	-0.477	-0.365	-0.012	-0.099
470.0	-16.08	9.270	164.4	864.8	426.6	81.03	73.27	83.36	69.72	73.47	55.42	44.80	47.64	40.87	43.82	35.31	29.12	29.51	31.00	29.55	25.83	27.43	25.72	25.97	24.79	25.61	23.87	22.67	21.76	20.06	19.98	18.00	15.39	15.73	12.22	14.81	24.67	36.04	22.54	8.217	4.925	3.780	3.296	2.621	2.297	2.760	5.011	23.42	123.7	381.9	470.4	184.5	8.664	0.118	0.065	-0.350	-0.043	-0.189	-0.468	-0.321	0.128	-0.028	-0.083	-0.192	0.104	-0.269	-0.221	-0.673	-0.395	-0.150	-0.159	-0.409	-0.115	-0.116	-0.401	-0.057	-0.297
475.0	-9.082	8.830	61.31	421.7	916.0	150.3	62.43	64.03	53.68	50.73	49.78	47.49	38.29	40.44	38.82	31.38	28.67	27.73	24.87	24.57	24.82	22.80	21.63	22.78	22.96	22.52	22.05	19.02	19.79	19.19	18.41	16.72	13.23	13.02	12.14	10.56	12.61	20.76	31.23	17.50	5.525	3.592	3.571	2.340	2.476	2.045	2.607	6.530	28.74	86.54	213.0	510.6	94.06	6.303	0.586	0.520	-0.188	-0.048	-0.079	0.110	-0.268	-0.336	-0.185	-0.155	-0.300	-0.388	-0.649	-0.574	-0.662	-0.341	-0.524	-0.297	-0.261	-0.176	-0.071	-0.042	-0.765
480.0	-3.230	7.019	48.16	145.9	936.9	396.4	50.04	55.71	45.44	52.49	37.51	40.66	38.41	30.48	27.61	30.08	25.93	25.43	22.27	21.57	21.87	20.85	19.64	20.08	20.01	19.59	20.17	16.78	19.13	16.85	14.99	15.58	13.16	11.48	10.19	10.67	9.452	11.45	25.74	26.22	10.27	3.223	2.836	2.991	1.929	1.851	2.654	2.475	7.812	20.19	51.33	290.6	472.5	81.06	1.661	0.310	0.040	0.051	0.167	-0.158	-0.594	0.396	-0.286	-0.373	-0.393	-0.677	-0.289	-0.530	-0.369	-0.530	0.096	-0.532	-0.282	-0.090	0.191	-0.315	0.038
485.0	-12.66	-9.071	31.04	45.07	590.2	879.2	77.70	56.47	46.14	41.51	35.78	38.56	36.95	31.51	24.21	27.00	20.72	23.24	21.53	22.36	21.26	21.23	17.33	18.11	18.36	18.36	19.06	17.46	18.64	16.88	12.98	12.68	12.99	10.89	10.17	8.887	7.556	8.685	15.32	27.89	17.90	5.747	3.032	2.278	2.243	1.689	2.879	1.334	3.205	4.995	12.45	77.18	352.6	418.3	53.43	0.403	0.350	-0.090	0.053	-0.549	0.097	-0.041	0.001	-0.338	-0.389	-0.358	-0.298	0.199	-0.038	-0.607	0.080	-0.894	-0.891	-0.352	-0.093	-0.698	-0.338
490.0	-19.80	5.660	18.98	16.73	194.2	968.6	438.3	38.31	39.86	43.87	33.95	33.28	32.07	31.69	26.51	23.24	21.07	19.64	19.07	19.43	18.92	17.98	17.76	15.34	16.67	17.18	16.90	16.00	16.77	15.26	13.97	13.38	12.83	10.20	10.04	8.388	6.732	7.695	8.338	15.57	22.85	13.89	4.759	2.986	2.305	1.807	2.552	1.488	1.923	2.143	3.469	18.46	92.52	285.1	378.3	148.5	6.990	-0.170	0.314	-0.526	-0.040	0.062	-0.234	-0.164	-0.303	-0.640	-0.429	0.059	-0.288	-0.334	-0.058	-0.506	-0.095	-0.597	-0.613	-0.519	-0.399
495.0	7.254	-7.190	30.96	12.57	50.82	447.8	 1027	111.4	33.54	32.01	37.15	35.25	24.02	26.84	24.05	20.49	21.71	15.80	17.99	14.83	15.28	15.41	16.10	14.90	13.90	16.03	14.77	14.81	15.25	13.90	13.01	11.51	10.62	10.26	8.236	7.922	7.406	6.579	5.051	7.327	15.28	20.84	9.870	3.323	2.385	2.318	2.132	1.805	1.380	1.665	1.109	4.771	21.16	65.07	195.5	464.6	97.53	4.329	0.379	-0.210	-0.290	-0.035	0.143	-0.090	-0.384	-0.440	-0.603	0.140	-0.717	-0.248	-0.305	-0.456	-0.221	-0.423	-0.628	-0.650	-0.506
500.0	-28.64	-7.632	12.78	6.491	34.12	145.7	 1042	404.1	23.57	30.21	22.45	24.34	22.70	27.05	23.41	20.97	19.80	16.26	14.45	14.26	12.57	12.34	13.86	12.47	11.85	14.18	13.42	13.51	14.08	12.41	12.31	10.28	8.785	7.958	8.315	7.369	5.910	4.916	4.410	5.023	8.037	17.51	15.85	6.503	2.650	2.308	2.334	1.593	1.779	1.253	1.375	1.555	5.193	15.24	47.97	279.4	446.6	78.65	1.676	-0.174	-0.113	-0.479	-0.034	-0.287	-1.085	-0.864	-0.665	-0.149	-0.375	-0.042	-0.288	-0.311	-0.285	-0.204	-0.307	-0.740	-0.306
505.0	-20.95	-9.601	17.95	24.87	0.962	42.95	661.5	924.6	38.46	20.53	25.61	20.65	22.33	19.34	22.23	16.29	15.80	15.15	14.70	11.29	13.71	13.63	13.23	12.09	13.21	12.68	10.99	12.50	11.11	10.28	10.51	10.39	8.574	8.023	8.855	5.839	6.091	5.245	4.222	4.472	5.736	11.00	17.57	10.13	3.927	2.093	1.774	1.108	1.364	1.147	1.311	1.063	1.379	3.793	11.78	74.66	344.0	401.2	52.64	0.143	-0.063	-0.383	-0.538	-0.632	-0.454	-0.395	-0.630	-0.071	0.181	-0.490	-0.177	-0.846	-0.494	-0.285	0.398	-0.713	-0.148
510.0	-3.851	-29.43	-8.150	14.10	14.82	15.17	211.9	 1052	398.4	20.96	18.73	16.59	16.44	18.65	18.57	15.96	13.19	11.68	12.05	11.08	11.39	11.04	11.03	9.793	11.41	10.25	9.964	10.16	9.445	9.308	9.058	8.944	8.608	7.451	7.110	5.842	5.977	4.139	4.542	4.057	3.288	5.263	11.73	14.15	8.423	2.811	1.811	1.361	1.814	1.087	1.063	1.278	0.622	1.127	3.110	17.12	91.07	277.0	336.1	61.73	5.068	-0.154	-0.015	-0.575	-0.318	-0.154	-0.252	-0.323	-0.255	-0.622	0.059	-0.348	-0.429	-0.244	-0.477	-0.780	-0.722
515.0	-8.027	1.405	-6.774	16.24	40.94	22.78	49.82	494.5	979.5	92.35	17.98	12.71	10.64	14.84	14.05	12.57	12.85	9.239	9.406	9.112	10.09	10.79	9.030	7.683	9.168	9.993	9.318	8.660	9.099	10.04	8.218	7.217	7.107	5.329	5.570	5.934	5.004	4.758	4.079	3.756	2.841	2.822	6.259	10.51	13.07	5.903	2.242	1.489	1.111	1.417	0.527	1.224	0.674	0.508	1.152	3.981	20.47	63.26	166.6	367.6	90.55	2.093	-0.010	-0.590	-0.492	-0.869	-0.252	-0.527	-0.385	-0.567	-0.261	-0.609	-0.534	-0.080	-0.640	-0.422	-0.514
520.0	-1.760	-0.190	-10.90	2.961	46.62	17.24	8.516	151.7	 1047	353.8	17.40	16.03	12.53	14.14	13.61	8.399	10.36	8.088	9.315	7.850	7.100	10.26	8.785	5.882	7.474	6.752	7.219	7.251	8.513	7.541	7.055	6.092	6.352	5.369	4.889	4.691	4.309	3.746	3.954	3.677	2.327	1.863	3.782	5.932	12.38	10.15	3.521	1.063	0.718	1.563	0.833	1.273	0.758	1.028	0.773	0.994	4.932	14.77	40.61	224.1	342.1	66.07	0.148	-0.541	-0.851	-0.553	0.098	-0.228	-0.070	-0.655	-0.370	-0.642	-0.544	-0.306	-0.697	-0.625	-0.807
525.0	-9.555	0.336	2.541	-4.584	30.27	9.407	-0.667	40.41	643.0	773.7	26.40	15.36	11.17	11.84	11.84	9.598	9.789	7.752	7.347	7.458	6.309	8.074	7.902	7.050	5.462	7.235	6.474	6.455	7.507	6.830	6.552	5.633	5.439	5.534	5.190	5.097	3.446	4.437	3.922	2.947	3.082	2.072	2.296	3.407	7.337	11.98	6.872	2.069	0.635	1.220	1.029	0.540	1.154	0.796	0.675	0.762	1.089	3.588	9.232	59.88	257.9	287.5	37.18	-0.071	-0.538	-0.244	-0.404	-0.747	0.106	-0.706	-0.301	-0.275	-0.023	-0.329	-0.320	-0.399	-0.391
530.0	-17.03	-30.49	-8.697	-5.288	13.18	30.63	13.44	14.27	197.9	837.4	296.3	14.25	12.00	11.72	8.303	7.053	7.715	7.274	6.837	7.532	5.387	5.671	5.720	6.833	5.686	6.643	5.690	5.501	6.339	5.411	5.766	4.907	4.932	4.571	4.603	4.089	3.041	2.819	2.734	2.844	2.481	2.254	1.990	2.013	3.484	7.818	9.429	4.601	1.257	0.922	0.806	0.449	0.840	0.327	0.603	0.772	0.467	0.858	2.076	13.68	68.22	196.3	232.0	56.18	2.822	-0.349	-0.486	-0.464	-0.427	-0.364	-0.324	-0.825	-0.392	-0.689	-0.187	-0.522	-0.367
535.0	-21.20	-22.03	-6.020	-0.174	3.575	39.01	30.77	11.73	51.69	350.1	758.9	59.48	13.86	10.12	9.885	8.445	5.381	6.606	5.698	5.678	5.207	4.414	4.015	5.593	5.747	5.335	5.173	5.168	5.600	4.258	4.995	3.666	4.581	3.280	3.396	2.815	2.346	1.822	2.897	2.614	1.304	1.571	1.918	1.181	1.986	3.020	7.953	7.766	3.658	1.343	0.647	0.517	0.831	0.295	0.536	0.679	0.368	0.036	0.925	3.060	15.08	44.78	116.6	255.2	78.29	1.403	-0.508	-0.396	-0.450	-0.163	-0.444	-0.892	-0.464	-0.354	-0.042	-0.707	-0.484
540.0	-29.86	-6.533	-15.20	-9.240	-1.479	18.08	52.67	3.226	22.84	98.36	779.4	271.1	8.761	8.649	9.251	6.940	6.206	4.930	6.090	5.514	5.660	5.675	2.654	3.102	5.586	3.875	4.086	2.725	4.888	4.012	4.219	3.351	2.843	2.686	3.175	2.813	2.099	2.893	2.151	2.535	1.881	1.295	1.265	1.436	1.477	1.376	4.503	7.485	5.614	1.552	0.933	0.466	0.409	0.302	0.039	0.861	0.162	0.079	0.295	0.680	2.733	10.11	28.31	157.1	246.2	51.32	0.210	-0.233	-0.131	-0.574	-0.065	-0.310	-0.980	-0.222	-0.257	-0.498	-0.285
545.0	-25.13	-25.70	-20.63	-29.39	-5.680	0.842	62.76	11.59	8.656	24.90	451.1	549.1	14.16	9.976	5.635	4.567	6.125	3.860	4.425	5.576	3.297	5.652	4.011	3.388	4.336	3.256	4.393	2.678	3.640	2.802	4.231	2.836	2.283	3.642	2.264	2.216	1.760	2.666	2.323	1.348	1.536	1.003	0.968	1.000	1.193	1.180	1.971	5.600	5.860	2.952	1.060	0.130	0.050	0.338	0.046	0.662	0.068	0.125	0.313	0.053	0.377	2.102	5.962	42.79	189.2	198.9	23.95	-0.122	-0.355	-0.583	-0.399	-0.230	-0.626	-0.088	-0.478	-0.071	-0.249
550.0	-18.82	-22.29	-13.10	-18.97	-14.39	-6.846	30.70	30.80	8.000	11.76	136.0	622.2	229.6	6.047	2.866	2.441	4.200	2.862	4.586	3.117	1.826	4.022	3.548	3.238	2.587	3.341	3.507	2.838	2.892	2.199	2.059	2.397	2.038	2.227	2.017	2.148	2.076	1.648	1.688	0.858	1.430	1.375	1.207	0.869	0.905	1.026	1.135	2.285	5.234	5.037	2.273	0.306	0.404	0.441	0.346	-0.065	0.182	0.480	0.231	-0.068	-0.074	0.358	1.305	9.345	49.33	133.6	137.6	48.34	2.125	-0.345	-0.357	-0.514	-0.585	-0.302	-0.927	-0.405	-0.493
555.0	-26.90	-33.48	-6.772	-24.83	-5.044	-7.587	10.60	48.73	19.36	11.66	28.48	261.2	573.1	33.02	3.302	3.724	5.559	4.284	1.487	2.087	1.415	1.449	1.841	2.584	2.731	1.630	1.591	3.156	2.207	1.847	2.179	1.087	1.635	1.243	2.004	1.874	1.946	1.250	1.336	1.586	0.820	0.965	0.696	0.655	0.329	0.119	0.432	1.602	1.965	4.852	4.404	0.865	0.440	-0.038	0.211	0.271	0.004	-0.058	0.284	-0.169	-0.399	-0.287	0.294	2.160	10.67	29.80	73.45	174.1	61.96	1.134	-0.115	-0.657	-0.450	-0.047	-0.497	-0.743	-0.385
560.0	-40.66	-30.08	-26.72	-15.15	0.000	-18.79	1.111	36.14	32.92	4.231	7.354	84.64	586.3	190.3	3.761	2.928	2.459	2.905	2.177	3.484	2.918	2.844	1.481	1.049	1.088	0.628	1.557	2.548	2.511	1.398	1.738	1.731	1.644	1.130	1.607	1.209	1.524	1.553	1.238	1.184	0.308	0.797	0.673	0.430	0.182	0.188	0.080	0.684	1.455	3.113	4.678	1.855	0.756	0.084	0.079	-0.267	-0.767	0.011	-0.234	0.092	0.697	-0.627	-0.065	0.113	1.922	6.136	18.00	100.4	156.3	33.86	-0.502	-0.147	-0.269	-0.773	-0.388	-0.859	-0.257
565.0	-32.75	-49.09	-35.84	-13.01	-0.175	-10.17	-1.084	16.28	46.19	-2.578	4.371	18.54	349.8	427.6	6.664	1.865	2.416	1.488	1.582	2.886	1.888	1.253	1.609	0.687	1.129	0.924	1.042	0.956	1.162	0.519	0.936	1.519	0.832	1.497	1.063	0.543	1.279	1.530	0.482	0.486	0.246	0.094	0.453	-0.286	0.404	0.540	-0.048	-0.155	0.563	1.111	3.014	2.929	1.123	0.043	-0.135	0.118	-0.750	-0.114	-0.043	-0.086	-0.217	-0.090	-0.193	0.087	-0.033	1.137	3.643	26.75	112.5	109.1	14.87	-0.265	-0.362	-0.752	-0.165	-1.037	-0.700
570.0	-1.906	-26.29	-21.45	-21.92	-6.853	-17.11	-3.299	4.592	43.37	17.35	5.008	4.647	103.7	475.8	171.5	1.220	1.545	0.679	1.229	-0.112	0.565	0.318	0.527	1.493	1.054	0.689	0.792	0.797	0.561	0.908	0.425	1.372	0.764	0.867	0.421	1.032	0.404	0.561	0.276	-0.015	0.526	0.190	0.493	0.213	0.141	-0.092	0.188	-0.261	0.476	0.518	1.526	2.432	1.815	0.206	-0.209	0.255	-0.551	-0.196	-0.345	-0.188	-0.036	0.026	-0.368	-0.111	-0.489	0.159	0.475	5.551	29.11	77.41	92.33	30.74	0.823	-0.734	-0.256	-0.985	-0.270
575.0	-30.66	-29.48	-19.62	-11.61	-5.144	-16.71	-4.262	0.142	17.73	45.27	1.744	0.567	31.34	207.5	448.9	23.10	0.257	0.780	-0.072	-0.634	-1.038	-0.391	0.670	0.061	1.097	-0.465	-0.459	-0.333	0.244	1.377	0.234	0.731	0.279	0.415	-0.032	0.077	0.401	0.277	0.091	0.151	-0.392	0.187	0.306	-0.188	-0.018	0.105	-0.096	0.380	0.326	0.134	0.333	0.980	1.889	0.984	0.253	-0.569	-0.101	-0.286	-0.357	-0.465	0.076	-0.079	-0.571	-0.231	-0.250	-0.288	-0.236	0.791	6.334	17.27	44.48	96.36	36.45	0.381	-0.146	-0.342	-0.662
580.0	-40.60	-31.79	-35.29	-16.48	-4.869	-10.36	-3.668	-5.810	14.29	60.35	18.57	0.212	10.74	64.19	459.2	138.7	-1.838	-1.042	-0.206	0.754	-2.385	-0.630	-0.043	0.794	0.743	-0.302	-0.328	0.436	-0.227	0.457	-0.746	-0.410	-0.127	-0.104	-0.039	-0.335	-0.475	0.207	0.461	-0.309	-0.353	0.069	0.113	0.562	0.063	0.093	-0.063	0.286	-0.211	-0.036	0.169	-0.069	1.320	1.310	0.685	0.163	-0.073	-0.314	-0.474	-0.639	0.084	-0.015	-0.690	-0.531	-0.674	-0.142	-0.693	-0.116	1.737	3.579	10.71	57.10	90.36	19.87	0.083	-0.309	-0.626
585.0	-43.66	-38.20	-9.711	-13.99	-2.246	-16.79	-3.299	-1.543	5.861	49.08	35.12	2.719	8.368	16.28	260.9	327.5	5.658	-1.144	1.317	-0.755	-1.645	-1.004	0.112	1.386	-1.139	-0.446	-0.093	0.331	-0.008	-0.040	0.681	-0.558	0.513	0.109	0.194	-0.645	-0.739	0.113	0.031	-0.089	-0.325	0.319	-0.051	0.230	-0.307	0.029	-0.316	-0.087	-0.255	-0.242	-0.148	-0.083	0.428	1.609	0.831	0.520	-0.423	0.011	-0.400	-0.587	-0.031	0.271	-0.073	-0.590	-0.283	-0.506	-0.484	0.334	-0.182	0.104	1.846	14.84	64.91	71.98	9.446	-0.058	-0.279
