Sample:	'1
File name:	Default_20240106_130109.FD3
Run date:	'12:54:48, 01/06/2024
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/595.0	19.79
2	230.0/635.0	35.88
3	235.0/350.0	 2205
4	275.0/610.0	86.15
5	280.0/320.0	 1860
6	285.0/635.0	75.60
7	350.0/400.0	357.0
8	355.0/405.0	357.9
9	445.0/525.0	15.50
10	475.0/350.0	8.482
11	580.0/320.0	9.869

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	51.53	 1600	 4179	 1131	31.19	8.025	6.586	5.403	4.491	4.421	3.586	3.179	3.004	2.752	2.623	2.417	2.208	2.028	1.789	1.634	1.597	1.580	1.547	1.470	1.428	1.358	1.459	1.163	1.231	1.210	1.135	1.163	0.985	1.126	0.976	1.101	0.924	0.812	0.755	0.728	0.668	0.608	0.619	0.613	0.550	0.520	0.710	3.660	12.59	17.01	10.12	2.348	0.481	0.357	0.314	0.281	0.271	0.248	0.252	0.170	0.177	0.159	0.138	0.163	0.169	0.156	0.131	0.104	0.143	0.055	0.079	0.059	0.040	0.059	0.022	0.033	0.051
235.0	25.94	496.1	 3661	 5371	526.9	59.89	8.807	7.093	6.339	4.347	4.146	4.259	3.066	3.128	3.200	2.525	2.377	1.958	1.863	1.698	1.764	1.670	1.527	1.471	1.457	1.485	1.569	1.309	1.136	1.287	1.165	1.119	1.034	1.035	1.187	0.971	0.880	0.948	0.713	0.848	0.585	0.622	0.574	0.618	0.670	0.687	0.546	1.333	4.144	10.46	21.05	24.10	16.85	4.933	0.503	0.344	0.331	0.244	0.341	0.238	0.208	0.185	0.137	0.226	0.180	0.109	0.133	0.091	0.107	0.038	0.093	0.054	0.011	0.030	-0.011	0.046	0.036
240.0	39.03	131.2	 1337	 6196	 7107	440.8	25.59	10.23	7.865	6.061	5.518	4.586	3.441	3.547	3.140	2.714	2.369	2.452	2.011	1.953	1.918	1.560	1.904	1.615	1.448	1.540	1.596	1.491	1.390	1.377	1.270	1.128	0.936	0.824	1.030	0.880	0.892	0.823	0.903	0.920	0.771	0.596	0.698	0.561	0.707	0.691	0.653	0.796	1.294	3.045	9.076	26.16	45.35	25.68	14.32	2.458	0.389	0.371	0.231	0.247	0.156	0.202	0.239	0.205	0.194	0.147	0.117	0.121	0.165	0.121	0.054	0.081	0.028	0.014	0.111	0.045	0.027
245.0	40.49	75.77	335.1	 2658	 9333	 7857	322.9	17.62	10.83	8.259	7.435	5.605	4.574	3.859	3.658	3.329	2.660	2.728	2.302	2.038	2.106	1.664	1.881	1.554	1.634	1.620	1.370	1.500	1.454	1.451	1.376	1.431	0.950	1.000	0.947	0.929	0.810	0.831	0.927	0.817	0.848	0.703	0.685	0.677	0.679	0.672	0.648	0.778	0.718	1.046	2.385	8.290	24.70	46.93	59.42	23.81	11.21	1.045	0.334	0.277	0.282	0.225	0.284	0.181	0.167	0.229	0.203	0.201	0.224	0.105	0.096	0.030	0.036	0.043	0.103	0.028	0.045
250.0	27.38	74.79	145.6	653.2	 3530	 9863	 7538	 1324	79.89	13.05	9.248	7.686	6.224	4.824	3.935	3.619	3.191	2.947	2.471	2.239	2.035	1.700	1.791	1.776	1.653	1.599	1.639	1.542	1.555	1.516	1.420	1.352	1.028	1.100	1.077	0.982	0.855	0.908	0.910	0.891	0.785	0.718	0.684	0.692	0.663	0.677	0.611	0.679	0.771	0.806	1.025	2.245	6.123	14.64	29.95	45.92	68.06	53.41	16.58	8.339	1.242	0.324	0.302	0.272	0.295	0.176	0.205	0.143	0.151	0.105	0.117	0.121	0.113	0.048	0.090	0.078	0.095
255.0	17.92	32.19	109.3	242.7	826.4	 2766	 8532	9999.9	 1954	99.78	15.80	11.57	7.929	6.738	5.348	4.260	3.972	3.442	2.718	2.900	2.126	2.058	1.894	1.966	1.684	1.798	1.745	1.540	1.509	1.548	1.483	1.465	1.324	1.129	0.982	0.988	0.823	0.882	0.799	0.816	0.807	0.704	0.698	0.673	0.630	0.728	0.641	0.579	0.615	0.727	0.867	1.191	1.911	3.775	7.116	11.03	23.65	48.68	85.70	95.93	25.66	11.53	0.972	0.383	0.378	0.291	0.241	0.234	0.210	0.158	0.114	0.194	0.092	0.094	0.102	0.095	0.110
260.0	21.67	21.97	61.64	157.3	274.1	656.1	 2983	9999.9	9999.9	 1574	61.83	15.92	9.634	8.267	6.776	5.501	4.450	3.973	3.051	3.103	2.286	2.498	2.165	2.020	1.787	1.776	1.840	1.874	1.650	1.672	1.536	1.594	1.248	1.147	1.112	0.898	0.760	0.840	0.762	0.789	0.821	0.730	0.812	0.767	0.696	0.659	0.637	0.712	0.579	0.543	0.633	1.029	1.261	1.494	2.042	2.852	5.744	13.12	36.38	80.76	108.9	95.59	22.07	5.665	0.582	0.286	0.266	0.200	0.233	0.228	0.162	0.216	0.156	0.155	0.117	0.136	0.086
265.0	23.01	16.33	30.48	88.71	184.4	214.0	713.1	 4368	9999.9	9999.9	 1225	31.29	14.31	10.21	8.217	6.282	5.162	4.849	3.485	3.264	2.821	2.250	2.288	2.307	1.975	1.943	1.805	1.745	1.727	1.512	1.596	1.535	1.262	1.124	1.217	1.053	0.881	0.762	0.751	0.688	0.835	0.750	0.816	0.729	0.705	0.650	0.684	0.600	0.544	0.531	0.505	0.744	0.975	1.291	1.314	1.146	1.694	3.364	8.821	23.59	58.06	111.8	129.8	29.50	16.14	1.960	0.374	0.260	0.274	0.248	0.204	0.207	0.140	0.129	0.190	0.090	0.100
270.0	21.43	19.72	23.48	38.54	101.2	171.5	238.0	 1044	 4138	9999.9	9999.9	 4768	75.79	16.48	11.85	8.902	6.916	5.721	4.448	3.815	3.556	2.952	2.741	2.461	2.224	2.188	2.014	1.832	1.959	1.867	1.744	1.565	1.513	1.371	1.223	1.012	0.988	0.973	0.735	0.693	0.805	0.732	0.800	0.733	0.817	0.735	0.751	0.688	0.608	0.564	0.545	0.554	0.578	0.775	0.989	1.132	1.270	1.375	2.447	5.615	13.84	31.99	60.35	84.38	115.3	86.65	63.39	10.77	2.231	0.353	0.281	0.296	0.172	0.185	0.226	0.147	0.200
