Sample:	'1
File name:	Default_20250318_105548.FD3
Run date:	'10:49:27, 03/18/2025
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/335.0	 1012
2	225.0/345.0	 1017
3	225.0/620.0	44.08
4	235.0/385.0	789.8
5	245.0/395.0	805.9
6	255.0/400.0	802.6
7	255.0/410.0	802.2
8	260.0/420.0	790.0
9	270.0/385.0	844.1
10	270.0/595.0	58.92
11	275.0/605.0	53.04
12	280.0/340.0	977.8
13	280.0/620.0	46.37
14	285.0/630.0	40.61
15	560.0/345.0	5.537
16	570.0/365.0	5.318

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	284.0	 5941	9999.9	 3705	82.34	15.59	9.569	8.228	6.813	5.076	5.009	4.504	4.113	3.390	3.274	2.633	2.365	2.386	2.186	2.185	2.100	1.913	1.788	1.934	1.900	1.804	1.837	1.719	1.585	1.638	1.518	1.470	1.517	1.397	1.259	1.243	1.131	1.081	0.979	0.882	0.782	0.883	0.923	0.745	0.704	0.650	1.320	8.570	23.88	27.22	13.56	2.968	0.596	0.452	0.398	0.377	0.379	0.314	0.327	0.286	0.262	0.260	0.246	0.229	0.210	0.214	0.195	0.192	0.156	0.154	0.125	0.139	0.093	0.103	0.105	0.093	0.089
235.0	138.2	 1597	 7547	9999.9	 3191	145.4	13.84	10.70	8.490	6.105	6.027	5.404	4.338	3.767	3.600	2.905	2.450	2.543	2.330	2.200	2.200	2.055	2.103	1.969	1.923	1.871	1.838	1.629	1.769	1.613	1.904	1.600	1.446	1.340	1.400	1.273	1.084	1.140	0.997	0.915	0.751	0.777	0.888	0.842	0.834	0.758	0.878	2.477	7.078	14.88	23.87	24.53	18.24	5.532	0.731	0.401	0.442	0.312	0.298	0.316	0.289	0.236	0.189	0.211	0.258	0.231	0.213	0.161	0.154	0.151	0.123	0.151	0.089	0.092	0.119	0.103	0.094
240.0	133.3	420.9	 2371	9999.9	9999.9	 2442	63.93	14.69	10.50	7.320	7.730	6.118	5.378	3.915	4.068	2.947	2.765	2.833	2.293	2.375	2.172	2.049	2.109	1.940	1.912	1.905	1.960	1.864	1.855	1.577	1.654	1.487	1.511	1.349	1.266	1.162	1.154	0.993	0.911	0.884	0.869	0.753	0.829	0.859	0.778	0.987	0.803	1.069	2.009	4.032	9.701	24.88	44.17	26.26	14.97	2.459	0.498	0.399	0.359	0.393	0.274	0.268	0.232	0.246	0.181	0.227	0.289	0.175	0.189	0.205	0.145	0.144	0.121	0.127	0.134	0.097	0.076
245.0	112.1	198.0	586.7	 3665	9999.9	9999.9	364.0	33.87	15.42	9.706	9.874	7.038	5.848	4.920	4.129	3.261	3.513	2.769	2.517	2.650	2.364	2.196	2.076	2.311	2.024	1.965	1.926	1.992	1.944	1.773	1.574	1.573	1.513	1.380	1.225	1.070	1.157	1.110	0.978	0.887	0.781	0.922	0.812	0.812	0.765	0.865	0.934	1.034	1.033	1.355	2.620	7.595	22.73	42.48	54.05	23.98	10.96	1.030	0.448	0.432	0.330	0.306	0.260	0.255	0.210	0.197	0.278	0.222	0.194	0.185	0.105	0.168	0.125	0.113	0.109	0.099	0.108
250.0	77.28	117.2	239.8	892.1	 3725	9999.9	9999.9	 5096	103.5	16.18	13.34	9.798	7.276	5.885	4.920	4.069	3.627	2.957	2.805	2.841	2.669	2.351	2.340	2.314	2.285	2.125	2.067	2.084	2.029	1.878	1.724	1.681	1.615	1.333	1.244	1.280	1.126	1.086	0.972	0.969	0.908	0.929	0.782	0.790	0.732	0.786	0.779	0.869	0.958	1.048	1.220	2.200	5.683	12.89	25.91	38.93	55.12	47.01	16.82	8.355	1.274	0.348	0.345	0.309	0.303	0.260	0.259	0.252	0.146	0.219	0.186	0.144	0.142	0.155	0.126	0.110	0.099
255.0	67.73	62.96	139.3	322.3	885.9	 2702	 9865	9999.9	 7359	124.1	19.42	13.10	9.608	8.020	6.304	4.765	3.522	3.465	3.248	3.337	2.964	2.662	2.445	2.449	2.322	2.327	2.279	2.055	2.082	2.012	1.683	1.798	1.685	1.435	1.334	1.386	1.166	1.086	0.942	0.898	0.844	0.932	0.894	0.908	0.765	0.739	0.779	0.667	0.687	0.773	1.093	1.349	1.861	3.388	6.183	9.464	18.40	40.13	72.39	85.74	25.97	11.78	1.012	0.510	0.385	0.273	0.306	0.243	0.243	0.195	0.178	0.207	0.152	0.207	0.116	0.125	0.114
260.0	67.78	48.41	69.59	179.3	300.2	652.5	 3115	9999.9	9999.9	 1693	86.69	17.57	13.16	9.584	7.631	5.763	4.033	3.826	3.895	3.681	3.325	2.728	2.728	2.553	2.366	2.404	2.443	2.506	2.142	2.057	2.056	1.905	1.798	1.563	1.326	1.260	1.231	1.109	1.106	0.943	0.911	1.027	0.788	0.923	0.832	0.736	0.707	0.831	0.659	0.619	0.746	1.100	1.428	1.511	1.843	2.553	4.517	10.68	29.96	68.91	99.50	92.20	22.28	5.643	0.561	0.406	0.316	0.350	0.239	0.277	0.266	0.254	0.164	0.220	0.124	0.089	0.100
265.0	77.80	50.71	48.89	91.43	190.9	239.4	747.5	 4226	9999.9	9999.9	 1394	47.60	17.59	12.24	9.777	6.801	5.283	4.678	3.898	3.838	3.429	3.182	2.877	2.861	2.520	2.557	2.343	2.330	2.228	2.153	2.180	2.065	1.885	1.595	1.462	1.178	1.346	1.219	1.127	0.922	1.026	0.985	0.956	0.800	0.951	0.754	0.693	0.740	0.591	0.581	0.612	0.751	1.002	1.442	1.394	1.096	1.453	2.836	7.299	19.49	49.74	100.3	118.7	30.22	16.55	1.852	0.420	0.410	0.379	0.334	0.245	0.327	0.225	0.239	0.211	0.123	0.161
270.0	114.5	94.77	69.45	58.38	98.97	178.2	270.3	 1017	 4182	9999.9	9999.9	 5630	85.29	19.98	14.00	9.462	7.095	5.815	5.125	4.331	3.864	3.513	3.324	3.158	2.796	2.801	2.672	2.432	2.300	2.274	2.228	2.052	2.067	1.693	1.558	1.417	1.372	1.164	1.085	1.103	1.078	0.993	0.951	0.974	0.969	0.984	0.898	0.926	0.754	0.661	0.654	0.636	0.681	0.876	1.108	1.315	1.343	1.378	2.156	4.772	12.01	28.08	51.88	70.11	100.2	78.46	62.50	11.58	2.579	0.395	0.393	0.320	0.306	0.269	0.217	0.234	0.179
