Sample:	'1
File name:	Default_20240106_132846.FD3
Run date:	'13:22:25, 01/06/2024
Operator:	dsjg
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2198-001
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	225.0/340.0	620.5
2	230.0/620.0	16.14
3	235.0/260.0	61.36
4	240.0/265.0	85.34
5	245.0/270.0	94.96
6	250.0/275.0	132.0
7	250.0/550.0	62.59
8	260.0/570.0	50.25
9	265.0/585.0	52.06
10	270.0/300.0	679.2
11	270.0/595.0	52.19
12	275.0/305.0	740.4
13	275.0/345.0	923.9
14	275.0/605.0	47.31
15	315.0/355.0	234.0
16	320.0/365.0	239.6
17	330.0/375.0	253.6
18	335.0/380.0	259.0
19	560.0/345.0	4.130

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	6.193	123.8	205.6	44.40	0.782	0.687	1.076	0.639	0.889	0.626	0.828	0.658	0.837	0.730	0.454	0.448	0.310	0.479	0.417	0.364	0.357	0.351	0.378	0.409	0.360	0.309	0.337	0.348	0.262	0.255	0.296	0.291	0.266	0.256	0.248	0.390	0.392	0.429	0.336	0.301	0.260	0.302	0.247	0.197	0.174	0.159	0.170	0.452	0.786	0.757	0.449	0.141	0.085	0.093	0.085	0.035	0.056	0.046	0.041	0.041	0.020	0.023	0.007	-0.003	0.019	0.031	0.024	-0.002	-0.028	-0.016	-0.028	-0.021	-0.017	-0.031	0.005	-0.034	0.000
235.0	8.138	36.14	151.4	233.3	79.06	2.860	1.226	1.455	0.900	1.421	0.833	0.656	0.782	0.484	0.403	0.509	0.396	0.505	0.468	0.427	0.270	0.472	0.405	0.324	0.370	0.274	0.294	0.421	0.288	0.360	0.283	0.210	0.217	0.261	0.154	0.284	0.339	0.428	0.334	0.290	0.262	0.313	0.316	0.201	0.236	0.211	0.217	0.263	0.297	0.543	0.757	1.014	0.783	0.287	0.077	0.075	0.039	0.042	0.043	0.029	0.018	0.070	0.031	-0.006	0.019	0.075	0.031	0.021	-0.024	-0.003	-0.038	-0.002	-0.018	-0.045	0.006	0.016	-0.024
240.0	19.94	15.79	52.53	249.1	338.1	73.10	2.621	1.628	1.403	1.134	0.750	0.944	0.956	0.506	0.554	0.702	0.457	0.421	0.367	0.502	0.304	0.304	0.350	0.437	0.388	0.263	0.252	0.330	0.336	0.303	0.345	0.191	0.234	0.272	0.225	0.203	0.278	0.379	0.379	0.391	0.385	0.249	0.242	0.237	0.239	0.230	0.281	0.219	0.227	0.228	0.395	1.103	1.751	1.705	0.890	0.152	0.110	0.087	0.039	-0.005	0.007	0.052	0.037	-0.020	-0.007	-0.002	0.010	0.015	-0.014	-0.004	-0.006	-0.032	0.004	-0.059	0.006	0.001	-0.015
245.0	17.20	25.84	19.28	110.9	460.4	384.0	58.33	1.535	1.510	1.331	1.504	1.349	0.998	0.949	0.414	0.583	0.425	0.413	0.387	0.457	0.502	0.274	0.324	0.463	0.317	0.288	0.339	0.292	0.337	0.311	0.332	0.347	0.251	0.314	0.275	0.208	0.220	0.256	0.355	0.324	0.311	0.274	0.238	0.206	0.256	0.240	0.312	0.297	0.211	0.149	0.234	0.403	1.002	2.246	2.879	2.019	0.712	0.092	0.016	-0.022	0.048	0.100	0.030	0.012	0.014	0.002	0.008	-0.030	-0.001	-0.014	-0.001	0.012	-0.025	-0.040	0.002	-0.009	-0.007
250.0	6.453	30.34	34.58	37.35	184.2	565.2	622.2	158.9	11.39	1.904	1.633	1.432	1.075	1.012	0.486	0.634	0.483	0.531	0.464	0.460	0.453	0.385	0.430	0.435	0.431	0.359	0.348	0.353	0.433	0.343	0.308	0.287	0.322	0.303	0.297	0.278	0.198	0.193	0.260	0.300	0.312	0.307	0.244	0.239	0.246	0.215	0.206	0.237	0.249	0.248	0.248	0.199	0.305	0.814	1.550	2.831	3.953	4.002	2.555	0.845	0.156	0.067	-0.008	0.035	-0.003	-0.003	-0.016	-0.008	0.011	-0.017	-0.027	-0.012	0.004	0.007	-0.026	0.029	-0.003
255.0	2.078	9.798	36.34	54.69	53.78	166.1	668.6	 1111	225.8	11.97	1.788	2.014	1.282	1.025	0.657	0.906	0.535	0.442	0.527	0.563	0.580	0.274	0.456	0.374	0.433	0.381	0.372	0.372	0.497	0.297	0.321	0.247	0.281	0.368	0.258	0.279	0.287	0.241	0.138	0.292	0.199	0.315	0.203	0.342	0.311	0.219	0.181	0.213	0.204	0.210	0.370	0.336	0.253	0.307	0.483	0.784	1.394	3.577	6.451	7.949	4.381	0.995	0.089	0.029	0.019	0.004	0.019	0.027	-0.009	0.019	-0.054	0.034	-0.043	0.040	-0.021	0.003	0.008
260.0	-1.055	2.602	16.99	61.36	57.62	45.41	242.0	 1061	 1166	175.0	6.504	2.398	1.619	1.393	0.922	0.785	0.720	0.621	0.498	0.547	0.506	0.469	0.508	0.515	0.417	0.453	0.536	0.346	0.430	0.324	0.377	0.283	0.365	0.242	0.263	0.314	0.218	0.235	0.171	0.204	0.239	0.264	0.270	0.263	0.273	0.217	0.206	0.224	0.171	0.152	0.232	0.294	0.416	0.376	0.278	0.326	0.422	1.037	2.804	6.350	9.710	7.998	3.149	0.467	0.030	0.078	0.035	-0.015	-0.018	0.048	-0.031	-0.002	-0.017	0.026	-0.013	0.004	-0.029
265.0	1.246	5.708	6.795	40.37	85.34	46.70	64.82	417.2	 1328	 1121	131.2	3.590	2.004	1.874	1.322	0.924	0.789	0.619	0.821	0.599	0.668	0.424	0.407	0.521	0.459	0.370	0.538	0.411	0.375	0.374	0.337	0.431	0.403	0.252	0.245	0.292	0.215	0.237	0.161	0.164	0.127	0.248	0.326	0.240	0.286	0.230	0.254	0.243	0.196	0.177	0.196	0.204	0.363	0.561	0.422	0.266	0.169	0.325	0.740	1.929	5.211	9.807	11.18	7.494	2.053	0.165	0.008	0.004	-0.001	0.012	0.022	0.017	-0.001	-0.018	-0.024	-0.035	-0.018
270.0	24.95	20.30	13.33	15.97	52.22	94.96	69.42	114.2	468.2	 1155	 1288	478.7	28.60	2.101	1.560	1.007	1.124	0.861	0.704	0.656	0.619	0.448	0.468	0.549	0.499	0.380	0.509	0.437	0.438	0.405	0.409	0.387	0.299	0.308	0.352	0.280	0.313	0.272	0.227	0.185	0.266	0.213	0.262	0.347	0.350	0.292	0.341	0.286	0.223	0.186	0.190	0.178	0.227	0.270	0.433	0.558	0.576	0.426	0.303	0.498	1.306	3.021	5.459	8.856	10.54	9.480	5.845	1.782	0.184	0.014	0.033	0.042	0.000	0.032	-0.008	-0.006	-0.004
