Sample:	'1
File name:	G2025051304»ª·ú»¯¹¤»º³å³Ø.FD3
Run date:	'13:00:29, 05/20/2025
Operator:	Administrator
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	23B8-004
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
1	230.0/305.0	1046
2	230.0/600.0	84.32
3	235.0/595.0	81.62
4	235.0/610.0	76.12
5	240.0/265.0	167.6
6	245.0/270.0	229.9
7	250.0/275.0	356.9
8	260.0/400.0	1941
9	260.0/575.0	169.5
10	265.0/590.0	192.5
11	270.0/600.0	219.8
12	275.0/305.0	2829
13	275.0/385.0	1996
14	275.0/610.0	194.9
15	505.0/275.0	2.329
16	545.0/300.0	12.16
17	550.0/305.0	12.96

Data points
	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0	455.0	460.0	465.0	470.0	475.0	480.0	485.0	490.0	495.0	500.0	505.0	510.0	515.0	520.0	525.0	530.0	535.0	540.0	545.0	550.0	555.0	560.0	565.0	570.0	575.0	580.0	585.0	590.0	595.0	600.0
230.0	20.05	53.80	147.2	65.19	8.005	4.913	4.265	3.800	3.488	3.626	3.175	3.115	2.698	2.187	1.870	1.773	1.541	1.325	1.278	1.114	1.065	0.894	0.909	0.816	0.751	0.737	0.634	0.634	0.650	0.578	0.500	0.511	0.441	0.447	0.374	0.421	0.437	0.369	0.333	0.349	0.350	0.324	0.322	0.336	0.291	0.273	0.296	0.498	0.724	0.509	0.334	0.263	0.223	0.227	0.205	0.228	0.248	0.239	0.216	0.212	0.243	0.243	0.217	0.240	0.239	0.250	0.240	0.232	0.258	0.244	0.240	0.268	0.253	0.227	0.268	0.288	0.270
235.0	20.36	25.34	98.70	208.8	111.7	11.94	5.049	4.176	4.243	3.965	3.473	3.399	2.745	2.154	1.715	1.646	1.325	1.223	1.123	0.998	1.050	0.852	0.822	0.777	0.761	0.963	0.612	0.620	0.650	0.554	0.525	0.530	0.401	0.396	0.414	0.395	0.395	0.416	0.346	0.396	0.294	0.371	0.268	0.311	0.274	0.230	0.242	0.310	0.427	0.544	0.769	0.989	0.654	0.331	0.209	0.222	0.235	0.232	0.252	0.256	0.249	0.321	0.284	0.240	0.275	0.290	0.206	0.269	0.215	0.265	0.272	0.228	0.253	0.238	0.261	0.244	0.229
240.0	21.37	21.57	37.02	188.0	359.7	138.9	10.33	4.571	4.107	4.288	4.117	3.189	3.113	2.208	1.756	1.773	1.345	1.279	1.204	1.078	1.174	0.969	0.811	0.869	0.800	0.721	0.669	0.610	0.627	0.557	0.636	0.467	0.450	0.399	0.389	0.358	0.357	0.387	0.343	0.410	0.325	0.270	0.267	0.321	0.252	0.246	0.244	0.235	0.299	0.332	0.591	1.169	1.589	1.501	0.713	0.312	0.253	0.218	0.255	0.260	0.243	0.251	0.277	0.216	0.271	0.258	0.246	0.269	0.242	0.263	0.225	0.223	0.249	0.339	0.265	0.227	0.246
245.0	27.30	25.26	22.92	72.55	404.3	487.7	121.0	5.811	4.578	4.361	3.669	3.403	2.970	2.198	1.941	1.708	1.566	1.304	1.440	1.204	1.014	0.962	0.961	0.951	0.748	0.759	0.673	0.609	0.631	0.610	0.556	0.495	0.531	0.455	0.467	0.381	0.361	0.357	0.394	0.375	0.363	0.300	0.338	0.288	0.266	0.257	0.262	0.330	0.256	0.201	0.365	0.563	1.139	2.549	3.054	1.736	0.726	0.242	0.244	0.259	0.263	0.237	0.266	0.229	0.253	0.226	0.254	0.252	0.252	0.238	0.245	0.250	0.279	0.274	0.283	0.237	0.254
250.0	24.40	24.83	41.80	37.32	142.8	567.3	786.3	219.2	25.57	4.264	4.319	3.844	3.131	2.373	2.227	1.876	1.669	1.364	1.230	1.234	1.026	0.948	1.019	0.902	0.755	0.855	0.653	0.681	0.656	0.600	0.554	0.540	0.486	0.448	0.409	0.366	0.429	0.297	0.399	0.350	0.374	0.310	0.431	0.307	0.321	0.290	0.250	0.327	0.330	0.276	0.317	0.345	0.473	1.011	1.970	3.125	4.664	4.379	2.732	0.885	0.316	0.226	0.235	0.253	0.250	0.293	0.291	0.310	0.236	0.230	0.236	0.289	0.279	0.286	0.242	0.246	0.306
255.0	25.65	21.99	37.22	82.67	63.14	160.7	734.4	1537	280.7	22.64	5.177	4.574	3.520	3.139	2.208	1.937	1.710	1.462	1.173	1.122	1.011	0.773	0.987	0.932	0.868	0.798	0.651	0.551	0.630	0.614	0.569	0.499	0.476	0.430	0.427	0.337	0.385	0.372	0.351	0.277	0.307	0.368	0.379	0.360	0.312	0.348	0.236	0.262	0.268	0.321	0.493	0.615	0.393	0.462	0.654	1.002	1.951	4.511	8.534	9.209	4.296	0.971	0.266	0.242	0.281	0.277	0.237	0.282	0.226	0.247	0.283	0.215	0.250	0.288	0.257	0.252	0.299
260.0	27.58	19.32	25.77	87.20	108.1	75.97	251.2	1385	1795	219.4	11.85	4.960	4.221	3.207	2.279	2.155	1.696	1.559	1.420	1.097	1.129	0.938	0.994	0.880	0.840	0.739	0.797	0.595	0.629	0.659	0.540	0.538	0.398	0.445	0.531	0.395	0.385	0.351	0.346	0.269	0.291	0.390	0.348	0.339	0.317	0.282	0.257	0.301	0.251	0.240	0.393	0.549	0.691	0.389	0.411	0.534	0.733	1.491	3.962	8.748	11.81	9.055	3.461	0.543	0.258	0.281	0.253	0.269	0.229	0.245	0.244	0.242	0.233	0.272	0.248	0.244	0.272
265.0	27.98	18.35	16.11	47.65	167.6	123.9	96.39	521.1	2070	1760	153.4	7.358	4.620	3.309	2.661	2.371	1.754	1.736	1.522	1.188	1.179	1.064	1.109	0.953	0.870	0.701	0.816	0.581	0.573	0.705	0.456	0.562	0.496	0.465	0.480	0.415	0.398	0.316	0.332	0.348	0.336	0.297	0.388	0.338	0.311	0.316	0.255	0.254	0.260	0.230	0.262	0.446	0.745	1.002	0.802	0.583	0.503	0.627	1.178	2.874	7.029	12.89	14.03	8.385	2.033	0.373	0.244	0.289	0.201	0.272	0.280	0.286	0.228	0.296	0.250	0.252	0.232
270.0	30.97	20.85	18.09	29.66	106.9	229.9	181.9	169.7	729.1	2176	2260	545.4	20.81	4.382	3.114	2.589	2.099	1.929	1.459	1.242	1.090	1.109	0.994	0.968	0.926	0.792	0.735	0.577	0.655	0.651	0.565	0.673	0.538	0.535	0.443	0.391	0.468	0.387	0.335	0.334	0.331	0.311	0.367	0.406	0.354	0.351	0.313	0.294	0.272	0.246	0.248	0.335	0.458	0.778	1.094	1.332	1.034	0.796	0.624	1.002	2.000	4.029	7.383	11.74	14.00	12.26	6.928	2.040	0.356	0.282	0.308	0.282	0.250	0.297	0.260	0.265	0.321
